MAR02992	ACSL4
MAR02992	ACSBG1
MAR02992	ACSL3
MAR02992	ACSBG2
MAR02992	SLC27A2
MAR02992	ACSL1
MAR02992	ACSL6
MAR02992	ACSL5
MAR02992	MEIKIN
MAR02994	ACSL4
MAR02994	ACSBG1
MAR02994	ACSL3
MAR02994	ACSBG2
MAR02994	SLC27A2
MAR02994	ACSL1
MAR02994	ACSL6
MAR02994	ACSL5
MAR02994	MEIKIN
MAR02996	ACSL4
MAR02996	ACSBG1
MAR02996	ACSL3
MAR02996	ACSBG2
MAR02996	SLC27A2
MAR02996	ACSL1
MAR02996	ACSL6
MAR02996	ACSL5
MAR02996	MEIKIN
MAR02626	CPT1A
MAR02626	CPT1C
MAR02626	CPT1B
MAR02702	CPT1A
MAR02702	CPT1C
MAR02702	CPT1B
MAR02714	CPT1A
MAR02714	CPT1C
MAR02714	CPT1B
MAR02720	CPT1A
MAR02720	CPT1C
MAR02720	CPT1B
MAR02742	CPT1A
MAR02742	CPT1C
MAR02742	CPT1B
MAR02746	CPT1A
MAR02746	CPT1C
MAR02746	CPT1B
MAR02752	CPT1A
MAR02752	CPT1C
MAR02752	CPT1B
MAR02755	CPT1A
MAR02755	CPT1C
MAR02755	CPT1B
MAR02801	SLC22A5
MAR02803	CRAT
MAR02807	SLC22A5
MAR02809	CRAT
MAR02851	SLC22A5
MAR02852	CRAT
MAR02857	SLC22A5
MAR02859	CRAT
MAR02861	SLC22A5
MAR02862	CRAT
MAR02865	SLC22A5
MAR02866	CRAT
MAR02880	SLC22A5
MAR02882	CRAT
MAR02884	SLC22A5
MAR02886	CRAT
MAR02888	SLC22A5
MAR02890	CRAT
MAR02892	SLC22A5
MAR02894	CRAT
MAR00622	PTDSS2
MAR00627	PISD
MAR04257	NMNAT2
MAR04257	NMNAT3
MAR04257	NMNAT1
MAR04276	NMNAT1
MAR06646	ALDH1A2
MAR06646	ALDH1A1
MAR06647	ALDH1A2
MAR06647	ALDH1A1
MAR06650	RBP2
MAR06650	RBP1
MAR06652	ALDH1A2
MAR06652	ALDH1A1
MAR06661	GSTM1
MAR06674	ALDH1A2
MAR06674	ALDH1A1
MAR06675	ALDH1A2
MAR06675	ALDH1A1
MAR06676	ALDH1A2
MAR06676	ALDH1A1
MAR00167	SLC27A6
MAR00167	FABP3
MAR00167	SLC27A1
MAR00167	CD36
MAR00167	SLC27A3
MAR00167	FABP2
MAR00167	FABP1
MAR00167	FABP7
MAR00167	FABP5
MAR00167	SLC27A4
MAR00167	FABP6
MAR00167	FABP4
MAR00167	FABP12
MAR00167	FABP9
MAR00225	SLC27A6
MAR00225	FABP3
MAR00225	SLC27A1
MAR00225	CD36
MAR00225	SLC27A3
MAR00225	FABP2
MAR00225	FABP1
MAR00225	FABP7
MAR00225	FABP5
MAR00225	SLC27A4
MAR00225	FABP6
MAR00225	FABP4
MAR00225	FABP12
MAR00225	FABP9
MAR04849	SLC7A2
MAR05464	SLC7A5
MAR05578	SLC7A6
MAR05578	SLC7A5
MAR05578	SLC3A2
MAR05579	SLC7A6
MAR05579	SLC7A5
MAR05580	SLC7A6
MAR05580	SLC7A5
MAR05581	SLC7A6
MAR05581	SLC7A5
MAR05582	SLC7A6
MAR05582	SLC7A5
MAR05583	SLC7A6
MAR05583	SLC7A5
MAR05584	SLC7A6
MAR05584	SLC7A5
MAR05585	SLC7A6
MAR05585	SLC7A5
MAR05586	SLC7A6
MAR05586	SLC7A5
MAR05593	SLC7A6
MAR05593	SLC7A5
MAR05712	SLC7A6
MAR05713	SLC7A6
MAR05714	SLC7A6
MAR05715	SLC7A6
MAR05718	SLC7A6
MAR05721	SLC7A6
MAR05990	SLC12A7
MAR05990	SLC12A4
MAR05990	SLC12A5
MAR05990	SLC12A6
MAR06355	SLC28A3
MAR06524	SLC12A3
MAR06527	SLC12A7
MAR06527	SLC12A4
MAR06527	SLC12A6
MAR08676	SLC22A4
MAR08676	SLC22A5
MAR08677	SLC22A16
MAR08677	SLC22A15
MAR08677	SLC22A5
MAR08022	SLC25A21
MAR04237	SLC25A21
MAR02777	SLC22A5
MAR01525	SLC4A8
MAR01525	SLC4A10
MAR01616	GOT2
MAR01616	TAT
MAR01658	PISD
MAR01664	ATP8A1
MAR01664	ATP10A
MAR02341	GLB1
MAR02358	TXNRD2
MAR02358	TXNRD1
MAR02388	SLC6A6
MAR04457	CPT1A
MAR04457	CPT1C
MAR04457	CPT1B
MAR07154	SLC22A13
MAR07190	FABP1
MAR09912	SLC22A5
MAR09913	SLC22A5
MAR09914	SLC22A5
MAR09915	SLC22A5
MAR09916	SLC22A5
MAR09917	SLC22A5
MAR09918	SLC22A5
MAR12460	SLC28A3
MAR12860	CYP2C9
