Regulator	Target	MI
ATF1	MRPS17	1.053843710210944
ATF1	ZNF331	0.9430771950392796
ATF1	CSRNP1	1.053843710210944
ATF1	IPO11	1.053843710210944
ATF1	UBA6	0.816843194256776
ATF1	ZBTB24	0.7988320775478375
ATF1	METTL2A	1.053843710210944
ATF1	TMEM160	1.053843710210944
ATF1	AATF	1.0217278604945919
ATF1	C3orf26	1.053843710210944
ATF1	NAT14	1.053843710210944
ATF1	DCAF17	1.053843710210944
ATF1	DFNB59	1.1482944544217082
ATF1	ITPRIPL1	0.8740533198964271
ATF1	CA3	0.8364021184955179
ATF1	INPP5F	1.053843710210944
ATF1	OTUD6B	1.053843710210944
ATF1	RUVBL2	0.9555089576224525
ATF1	ELP2P	0.816843194256776
ATF1	TDH	1.053843710210944
ATF1	C6orf124	1.0395113188699283
ATF1	EXOSC1	0.8133454543296925
ATF1	ZNF485	1.053843710210944
ATF1	MED1	1.053843710210944
ATF1	TRPC3	0.9219736122091531
ATF1	NCRNA00095	1.053843710210944
ATF1	SPDYE6	0.8133454543296925
ATF1	TOP1P2	0.9910018511929262
ATF1	UBAC1	1.053843710210944
ATF1	PHOX2A	0.8734641445321509
ATF1	CDK7	1.053843710210944
ATF1	TBCE	0.9910018511929262
ATF1	OCIAD1	0.8173862367496607
ATF1	POLR3F	0.9910018511929262
ATF1	RAD1	1.053843710210944
ATF1	DDX11L2	1.053843710210944
FOXA1	FAM149B1	0.9320909359215745
FOXA1	IGSF1	0.9910018511929262
FOXA1	EEF1A1P9	0.9417139024144832
FOXA1	NOXO1	0.9219736122091535
FOXA1	HRCT1	0.8734641445321514
FOXA1	C19orf22	0.9091566147525905
FOXA1	DDA1	0.8610842211802079
FOXA1	MRPL55	0.9219736122091535
FOXA1	DRP2	0.7988320775478375
FOXA1	PPP2CA	1.0395113188699283
FOXA1	LOC283392	1.0395113188699283
FOXA1	PRPSAP2	0.9307281833181484
FOXA1	DDRGK1	0.7988320775478375
FOXA1	ASNA1	0.8131904766573732
FOXA1	BMS1	0.8610842211802079
FOXA1	GJA10	0.9317278849971542
FOXA1	SFRS11	0.9219736122091535
FOXA1	GNASAS	0.9219736122091535
FOXA1	DIP2B	0.8740533198964271
FOXA1	VSIG4	0.9198896616191785
FOXA1	BUB1	0.7988320775478375
FOXA1	SSX1	0.9219736122091535
FOXA1	DBNL	0.9219736122091535
FOXA1	PDPK1	1.0395113188699283
FOXA1	HELZ	0.9219736122091535
FOXA1	PKDREJ	0.816814572551769
FOXA1	RABGGTB	0.8131904766573737
FOXA1	DEF6	0.9219736122091535
FOXA1	C3orf57	0.8734641445321509
FOXA1	FBXL12	0.8467979627105846
FOXA1	CTU2	0.9219736122091535
FOXA1	LOC347376	0.9307281833181484
FOXA1	TMEM213	0.9219736122091535
FOXA1	ADCK2	0.8610842211802079
FOXA1	PPP1R3D	0.8007046414322327
FOXA1	PLEKHM1	0.8007046414322327
FOXA1	CDR2L	0.8734641445321514
FOXA1	OTUD3	0.8610842211802083
ATF2	CCNT1	0.8253132609580933
ATF2	WIPF2	0.8740533198964275
ATF2	NRL	1.030756747760933
ATF2	THYN1	0.9091566147525905
ATF2	HNRNPR	0.9091566147525905
ATF2	CCAR1	1.0353133253669036
ATF2	PABPN1L	1.0217278604945919
ATF2	ATP5L2	0.9091566147525905
ATF2	C2orf69	0.9219736122091531
ATF2	ZNF607	1.0217278604945919
ATF2	AKT3	1.089977618376924
ATF2	ZNF846	0.8191566392551524
ATF2	SNORD99	0.9219736122091531
ATF2	PSKH1	0.9091566147525905
ATF2	SRRM3	0.9091566147525905
ATF2	SNORD90	0.8734641445321514
ATF2	MITF	0.8610842211802079
ATF2	YOD1	1.0217278604945919
ATF2	TICAM1	1.0217278604945919
ATF2	ATXN2L	1.0217278604945919
ATF2	CNBD1	0.9091566147525905
ATF2	PRPF3	0.9091566147525905
ATF2	CHMP4C	0.7988320775478375
ATF2	ANKRD40	1.053843710210944
ATF2	FAM76B	1.089977618376924
ATF2	TAGLN2	1.089977618376924
ATF2	ZNF556	1.053843710210944
ATF2	HPD	0.8131904766573732
ATF2	ZNF433	0.9091566147525905
ATF2	DDX5	1.0217278604945919
ATF2	NECAB3	0.8734641445321514
ATF2	ZCCHC5	1.1482944544217082
ATF2	TRANK1	1.0217278604945919
ATF2	ATP5J	0.9205059247947163
ATF2	FBXO48	1.089977618376924
ATF2	BAZ2B	1.053843710210944
ATF2	FBXO43	0.9219736122091531
ATF2	HIF1A	1.0217278604945919
ATF2	GIGYF2	1.0217278604945919
ATF2	C11orf30	0.9091566147525905
ATF2	SNN	0.9219736122091531
ATF2	RNF217	0.8808708037525519
ATF2	GPR115	1.030756747760933
ATF2	STK38L	0.9219736122091531
ATF2	FAM192A	1.0217278604945919
ATF2	C9orf86	1.0217278604945919
ATF2	RBM12	1.0217278604945919
ATF2	MAP2K6	1.0217278604945919
ATF2	NSUN5P1	1.030756747760933
ATF2	RHBDD3	0.8740533198964275
ATF2	CPSF2	1.030756747760933
ATF2	FAM103A1	0.8131904766573737
ATF2	KLHDC1	1.0562419799864777
ATF2	ZFHX4	0.8253132609580933
ATF2	GGN	1.030756747760933
ATF2	RPS26	0.9219736122091531
ATF2	ASAH2B	0.8740533198964275
ATF2	DLG1	0.9091566147525905
ATF2	CCDC123	1.0217278604945919
ATF2	RBM27	0.9091566147525905
ATF2	ZCCHC13	1.089977618376924
ATF2	HNRNPCL1	0.9091566147525905
ATF2	PPP1R10	1.0217278604945919
ATF2	CHD8	1.0217278604945919
ATF2	TCHH	1.0217278604945919
ATF2	UPK1A	1.0217278604945919
ATF2	UBXN7	1.0353133253669036
ATF2	CCDC55	1.0353133253669036
ATF2	EID2B	1.030756747760933
ATF2	KDM6B	0.8734641445321514
ATF2	NUDC	0.8734641445321514
ATF2	SHPRH	0.9219736122091531
ATF2	C1orf87	0.9198896616191785
ATF2	TCF15	1.0217278604945919
ATF2	ARG1	0.9219736122091531
ATF2	BRD7P3	1.0217278604945919
ATF2	NCBP2	1.0217278604945919
ATF2	C3orf1	1.089977618376924
ATF2	ZHX1	0.8090961616168082
ATF2	KIN	1.0217278604945919
ATF2	NCOR1	1.0217278604945919
ATF2	SAGE1	0.9091566147525905
ATF2	RASA2	0.8734641445321514
ATF2	ZNF358	0.9091566147525905
ATF2	SLC25A12	0.9219736122091535
ATF2	C7orf45	0.8610842211802079
ATF2	SLC24A2	1.0217278604945919
ATF2	SMARCD1	1.0217278604945919
ATF2	SUMO1P3	0.9091566147525905
ATF2	SCARNA12	0.9219736122091531
ATF2	PARN	1.0217278604945919
ATF2	FAM105B	0.9091566147525905
ATF2	NR2C1	1.0217278604945919
ATF2	MOBKL3	0.9219736122091531
ATF2	NCLN	0.9091566147525905
ATF2	RAB40B	1.053843710210944
ATF2	POLR2A	1.0217278604945919
ATF2	NSD1	0.9091566147525905
ATF2	TMEM208	0.9219736122091531
ATF2	TRIM48	1.089977618376924
ATF2	RBBP7	0.9091566147525905
ATF2	SNORA10	0.8740533198964275
ATF2	BRD4	0.9091566147525905
ATF2	C17orf70	1.030756747760933
ATF2	BAD	1.030756747760933
ATF2	SPRYD5	0.9219736122091531
ATF2	FOXJ3	0.9091566147525905
ATF2	PTPN11	1.089977618376924
ATF2	KBTBD11	0.8467979627105846
ATF2	GOPC	1.0217278604945919
ATF2	TRIM37	0.9091566147525905
ATF2	SSBP1	0.9219736122091531
ATF2	TTLL9	1.0217278604945919
CCNT2	CBWD2	1.0217278604945919
CCNT2	PPP2R2A	1.0217278604945919
CCNT2	MED18	1.0217278604945919
CCNT2	NGRN	0.9219736122091531
CCNT2	NIPBL	1.0217278604945919
CCNT2	PPP3CB	1.0217278604945919
CCNT2	RPS19	0.9337378124069291
CCNT2	GRM6	0.9198896616191785
CCNT2	DLEU1	1.0217278604945919
CCNT2	C13orf15	1.0217278604945919
CCNT2	ZNF566	0.90915661475259
CCNT2	CEP135	1.0217278604945919
CCNT2	ANKRD46	0.9219736122091531
CCNT2	C19orf70	0.8131904766573732
CCNT2	COG3	1.0217278604945919
CCNT2	PRPF40A	1.0217278604945919
CCNT2	HCFC2	1.0217278604945919
CCNT2	ZHX1	1.030756747760933
CCNT2	CXorf21	0.8253132609580933
CCNT2	LATS2	0.90915661475259
CCNT2	RAB34	1.0217278604945919
CCNT2	BDP1	1.3833698677432584
CCNT2	SNORA22	0.8734641445321509
CCNT2	SOS2	1.0217278604945919
CCNT2	ZNF433	0.8253132609580933
CCNT2	CCDC83	0.8253132609580933
CCNT2	DAP3	0.9320909359215745
CCNT2	CXorf1	1.0217278604945919
CCNT2	USP11	1.0217278604945919
CCNT2	AMAC1L3	0.9219736122091531
CCNT2	PDS5B	1.3833698677432584
CCNT2	RNF7	0.8253132609580933
CCNT2	RTDR1	1.0217278604945919
CCNT2	PHF21B	0.8734641445321514
CCNT2	EXOSC10	0.9219736122091531
CCNT2	FIP1L1	1.0217278604945919
CCNT2	KATNA1	1.053843710210944
CCNT2	NSD1	0.8253132609580933
CCNT2	RDH10	1.0307567477609334
CCNT2	VPS52	0.8734641445321514
CCNT2	TMEM208	0.9219736122091531
