Regulator	Target	MI
ATF1	ARL9	0.8131904766573737
ATF1	TAF1D	1.0217278604945919
ATF1	C12orf39	0.9219736122091531
ATF1	MPV17	0.8165586898490984
ATF1	FSTL3	0.9219736122091531
FOXA1	LOC375190	0.9910018511929262
FOXA1	ZNF132	0.8131904766573737
FOXA1	HDAC10	0.94307719503928
FOXA1	GMFG	0.94307719503928
FOXA1	PTPRN	0.8219450477663686
FOXA1	ZFAND6	0.8610842211802083
FOXA1	GOLIM4	0.9910018511929262
FOXA1	TNC	0.9177756187061279
FOXA1	FAM119A	0.8734641445321514
FOXA1	SNX11	1.136329961246786
FOXA1	IPO7	0.9177756187061279
FOXA1	PALM2-AKAP2	1.0395113188699283
FOXA1	IKZF4	0.9910018511929262
FOXA1	CAPN8	0.8090961616168082
FOXA1	ABHD11	0.8734641445321514
FOXA1	ANKFY1	0.94307719503928
FOXA1	DLGAP1	0.94307719503928
FOXA1	ABCD1	0.8367657094413086
FOXA1	VPS36	0.94307719503928
FOXA1	SAMD10	0.8131904766573737
FOXA1	ZNF385A	1.0307567477609334
FOXA1	CPA1	0.8740533198964275
FOXA1	ARG1	0.94307719503928
FOXA1	USP43	0.94307719503928
FOXA1	SHISA4	1.0395113188699283
FOXA1	CBFA2T2	0.94307719503928
FOXA1	FBXO10	0.94307719503928
FOXA1	COMMD7	0.94307719503928
FOXA1	LEMD2	0.94307719503928
FOXA1	BBS12	0.8734641445321514
FOXA1	ALDH1A2	0.8131904766573732
FOXA1	MTF2	0.8734641445321514
FOXA1	ZNF438	0.9307281833181484
FOXA1	RAPGEF2	0.94307719503928
FOXA1	ANKRD40	0.8734641445321514
FOXA1	FAM18B2	0.94307719503928
FOXA1	MPPE1	0.94307719503928
FOXA1	DOCK2	0.94307719503928
FOXA1	SLC22A20	0.7984690266234171
FOXA1	VGLL1	0.9219736122091535
FOXA1	DLX1	0.8734641445321514
FOXA1	CATSPER3	1.1125488886214874
FOXA1	HDAC2	0.8734641445321514
FOXA1	ARL6	0.8808708037525519
FOXA1	AGAP11	0.94307719503928
FOXA1	DCTN3	0.94307719503928
FOXA1	GBA	1.136329961246786
FOXA1	LOC643677	0.8610842211802083
FOXA1	CEND1	0.94307719503928
FOXA1	NOD1	1.1125488886214874
FOXA1	ADH5	0.94307719503928
FOXA1	CLN5	0.94307719503928
FOXA1	TMEM71	0.8734641445321514
FOXA1	ZFP36L1	0.8734641445321514
FOXA1	DLL4	0.8734641445321514
FOXA1	FGD3	0.9910018511929262
FOXA1	ZNF876P	0.9219736122091535
FOXA1	LARS	0.94307719503928
FOXA1	BTBD3	1.1482944544217084
FOXA1	GPC1	1.1125488886214874
FOXA1	CCL4	0.9219736122091531
FOXA1	CHAD	0.94307719503928
FOXA1	KIAA0753	0.8734641445321514
FOXA1	STAT4	0.94307719503928
