Regulator	Target	MI
ATF1	CCL25	0.8740533198964275
ATF1	RNLS	0.8131904766573732
ATF1	LRRN4	0.8131904766573732
ATF1	C3orf22	0.8131904766573732
ATF1	CABP1	0.8734641445321514
ATF1	MARCH7	0.9091566147525905
ATF1	HCFC2	1.0217278604945919
ATF1	CDC40	0.9205059247947163
ATF1	SH3RF1	0.9219736122091535
ATF1	BMP5	0.8131904766573732
ATF1	LACTB	0.9219736122091531
ATF1	NIPBL	1.0217278604945919
ATF1	ATXN1	0.9205059247947163
ATF1	KIAA1598	1.0395113188699283
ATF1	BTLA	0.8734641445321514
ATF1	TBL1X	1.0217278604945919
ATF1	TMEM38A	0.9091566147525905
ATF1	TPPP	0.9091566147525905
ATF1	PPIL4	0.8101786141578553
ATF1	RAD9A	0.9198896616191785
FOXA1	FAM168B	0.8734641445321509
FOXA1	FMNL2	0.8740533198964275
FOXA1	LIN28A	0.9219736122091535
FOXA1	RAB3A	0.8740533198964275
FOXA1	HSPA5	0.9219736122091531
FOXA1	HIST1H3G	0.8045908832206972
FOXA1	PIGL	0.8734641445321509
FOXA1	ZNF512	0.8734641445321514
FOXA1	STK40	0.8740533198964275
ATF2	KCNIP4	1.053843710210944
ATF2	SLC35D2	1.053843710210944
ATF2	HPCAL1	0.8131904766573737
ATF2	GPR89B	0.94307719503928
ATF2	ADH4	0.94307719503928
ATF2	CAND1	0.7984690266234171
ATF2	ZMAT3	0.9219736122091535
ATF2	SNORD57	0.816843194256776
ATF2	PCBP2	1.0395113188699283
ATF2	ZNF85	0.9219736122091535
ATF2	BAT2L2	0.8007046414322327
ATF2	LRIG2	1.053843710210944
ATF2	PLCD4	1.053843710210944
ATF2	ADAMTS7	0.8131904766573737
ATF2	SBF1P1	0.9219736122091535
CCNT2	ATF1	1.0217278604945919
CCNT2	PHF3	0.9219736122091531
CCNT2	RBM27	0.9219736122091531
CCNT2	ZNF133	0.9219736122091531
CCNT2	CSRNP1	0.9219736122091531
CCNT2	GABRB2	1.0395113188699283
CCNT2	SMAD5OS	0.8133454543296925
CCNT2	TTC23	1.030756747760933
CCNT2	USP37	1.051275519067704
CCNT2	UPK2	0.9219736122091531
CCNT2	SNORD116-22	0.8131904766573732
CCNT2	SLC2A3	0.8131904766573732
CCNT2	ALKBH7	0.9219736122091531
CCNT2	ELK3	1.0217278604945919
CCNT2	LOC283050	0.9219736122091531
CCNT2	MFSD8	0.7984690266234171
CCNT2	NIPBL	1.0217278604945919
CCNT2	CDH1	1.0395113188699283
CCNT2	CLCC1	0.9219736122091531
CCNT2	CPA3	1.0395113188699283
CCNT2	LHCGR	1.0395113188699283
CCNT2	ESCO1	0.9219736122091531
CCNT2	CTDSPL	1.030756747760933
CCNT2	AGXT2L2	0.8131904766573732
CCNT2	NSUN6	0.9219736122091531
CCNT2	ACSL3	0.9219736122091531
CCNT2	ANO4	0.8131904766573732
CCNT2	HCFC2	1.0217278604945919
CCNT2	WDR78	1.030756747760933
CCNT2	FAM126A	0.9219736122091531
CCNT2	ZFX	0.9219736122091531
CCNT2	ALMS1P	1.030756747760933
CCNT2	LEMD1	0.8131904766573732
CCNT2	LOR	1.0395113188699283
CCNT2	CACNB2	1.0395113188699283
CCNT2	ARGFX	0.8131904766573732
CCNT2	TMEM139	1.051275519067704
CCNT2	TBC1D7	0.8219450477663686
CCNT2	GUF1	0.9219736122091531
CCNT2	LOC389332	0.8131904766573732
CCNT2	ZNF117	1.030756747760933
CCNT2	SPACA5	0.9219736122091531
CCNT2	CXorf49B	0.9219736122091531
CCNT2	CCDC150	0.9219736122091531
CCNT2	LOC442454	1.051275519067704
CCNT2	PNKP	0.9219736122091531
CCNT2	SNORD59A	0.9219736122091531
CCNT2	TCTEX1D1	0.9219736122091531
CCNT2	GPR116	0.9307281833181484
CCNT2	MUC7	0.8219450477663686
CCNT2	FAM55C	1.030756747760933
CCNT2	TBL1X	1.0217278604945919
CCNT2	ATRIP	0.8219450477663686
CCNT2	YKT6	0.8703171519179906
CCNT2	SNORD72	0.9219736122091531
CCNT2	CCL25	0.8740533198964275
CCNT2	ZNF141	1.030756747760933
CCNT2	MAP1LC3B2	0.9219736122091531
CCNT2	DUPD1	0.9307281833181484
CCNT2	LOC152024	0.8131904766573732
CCNT2	SCARNA9L	0.9219736122091535
CCNT2	COPS6	0.9219736122091531
CCNT2	COL1A2	0.8734641445321509
CCNT2	FAM183A	0.8131904766573732
CCNT2	KIAA1751	0.8219450477663686
CCNT2	REEP2	0.8734641445321514
CCNT2	PRKRIR	1.051275519067704
CCNT2	PGPEP1L	0.9219736122091535
CCNT2	SNORD2	1.030756747760933
SMARCB1	LUZP6	0.9219736122091531
SMARCB1	RTKN	0.8007046414322327
SMARCB1	C17orf78	1.0353133253669036
SMARCB1	FBXW9	0.8007046414322327
SMARCB1	NR0B2	0.8173862367496607
SMARCB1	TMPRSS13	0.9307281833181484
SMARCB1	BEND5	0.8131904766573737
SPI1	SNORD115-8	1.053843710210944
SPI1	OR2M7	1.053843710210944
SPI1	GAGE8	1.053843710210944
SPI1	SPINT4	1.3833698677432584
SPI1	MIMT1	1.053843710210944
SPI1	DKFZP686I15217	1.3833698677432584
SPI1	ISLR	1.053843710210944
SPI1	PWWP2A	1.053843710210944
SPI1	C14orf70	1.053843710210944
SPI1	FAM19A5	1.053843710210944
SPI1	HDGFRP2	1.053843710210944
SPI1	AAA1	1.053843710210944
