Regulator	Target	MI
ATF1	RTP3	0.859951360321122
ATF1	RNF14	1.0307567477609334
ATF1	PSEN1	0.9219736122091535
ATF1	TMEM140	0.8101786141578553
ATF1	RASIP1	0.8734641445321509
ATF1	TPRXL	0.8734641445321509
ATF1	EEA1	1.0217278604945919
ATF1	TBC1D10C	1.030756747760933
ATF1	OR5AN1	1.0307567477609334
ATF1	CCL1	0.859951360321122
ATF1	UGT1A9	0.859951360321122
ATF1	LOC100144603	0.859951360321122
ATF1	CHIA	1.0307567477609334
ATF1	SPRYD4	0.816814572551769
ATF1	SPRYD5	0.9219736122091531
ATF1	GLYCTK	0.9219736122091531
ATF1	MAT1A	0.859951360321122
ATF1	HCFC2	1.0217278604945919
ATF1	TRYX3	0.9205059247947163
ATF1	TAF6L	1.0217278604945919
ATF1	KRT39	0.859951360321122
ATF1	MMRN2	0.9219736122091531
ATF1	GGT3P	0.859951360321122
ATF1	PPIG	0.9205059247947163
ATF1	CTSL2	0.816814572551769
FOXA1	APH1A	0.9337378124069291
FOXA1	JAGN1	0.9337378124069291
FOXA1	RANBP3L	0.8703171519179906
FOXA1	COL13A1	0.8740533198964275
FOXA1	MIP	0.8101786141578553
FOXA1	STK36	0.8253132609580933
FOXA1	C3orf70	1.053843710210944
FOXA1	C11orf2	0.9177756187061279
FOXA1	TOMM34	0.8131904766573732
FOXA1	APBB2	1.1570490255307035
FOXA1	TMEM20	0.8131904766573737
FOXA1	COX5A	0.8131904766573732
ATF2	PCGEM1	1.0217278604945919
ATF2	CNTF	0.9555089576224525
ATF2	STEAP3	0.7984690266234171
ATF2	PTPRVP	0.9555089576224525
ATF2	KLHDC7B	0.9555089576224525
ATF2	C19orf23	0.816814572551769
ATF2	TM7SF4	0.9555089576224525
ATF2	ZDHHC2	0.9555089576224525
ATF2	ERO1L	1.0217278604945919
ATF2	DAOA	0.9555089576224525
ATF2	PPP2R1B	0.8131904766573737
ATF2	POGZ	0.8253132609580933
ATF2	LRAT	0.7984690266234171
ATF2	ROPN1L	0.9555089576224525
ATF2	ZNF566	0.8253132609580933
ATF2	PCDHAC2	0.9910018511929262
ATF2	FNBP4	0.8253132609580933
ATF2	SNORD92	0.9430771950392796
ATF2	SLC30A9	0.7984690266234171
ATF2	IFNA16	0.9555089576224525
ATF2	HIST1H2AK	0.9307281833181484
ATF2	C3orf77	1.0562419799864777
ATF2	DIO3	0.9555089576224525
ATF2	CEL	0.8734641445321509
ATF2	PCDHA13	1.1085395578537014
ATF2	SDHD	0.8734641445321514
ATF2	UNC93A	0.9555089576224525
ATF2	KRT72	0.9555089576224525
ATF2	MAPK8IP1	1.051275519067704
ATF2	OR2T5	0.9555089576224525
ATF2	OSCAR	0.9219736122091531
ATF2	HGC6.3	0.7984690266234171
ATF2	PPP1R3C	0.7984690266234171
ATF2	KRTAP4-12	0.9555089576224525
ATF2	PPA1	0.8734641445321509
ATF2	LOC100128292	0.9555089576224525
ATF2	TMEM126A	0.8734641445321509
ATF2	OR6C6	0.9555089576224525
ATF2	CFTR	0.7984690266234171
ATF2	PFN3	0.9555089576224525
ATF2	ZNF673	1.053843710210944
ATF2	OR1A2	0.9555089576224525
ATF2	DDX5	0.8253132609580933
ATF2	BAGE	0.9555089576224525
ATF2	OR13J1	0.9555089576224525
ATF2	PDE1A	0.8318973801207781
ATF2	FLJ26850	0.9555089576224525
ATF2	SLC35D2	1.053843710210944
ATF2	KLK5	0.9555089576224525
ATF2	TPRG1L	0.9555089576224525
ATF2	KIAA0562	1.202548864118925
ATF2	PDS5B	0.8253132609580933
ATF2	TRMT2B	0.8734641445321514
ATF2	RHOBTB2	1.1085395578537014
ATF2	MGC16025	0.7984690266234171
ATF2	SLCO1B1	0.9555089576224525
ATF2	NEUROD4	0.9555089576224525
ATF2	T	0.8253132609580933
ATF2	C15orf61	0.8734641445321509
ATF2	PCBP2	0.9337378124069291
ATF2	PCDHA5	0.8131904766573732
ATF2	THEM4	0.8734641445321509
ATF2	NAE1	0.8094592125412281
ATF2	PCDHA9	1.1085395578537014
ATF2	ZNF544	0.816843194256776
ATF2	ZNF786	0.8253132609580933
ATF2	ZKSCAN1	0.9555089576224525
ATF2	CD164	0.816814572551769
ATF2	ZBTB17	0.8253132609580933
ATF2	PRPF38A	0.8253132609580933
ATF2	TFAP2D	0.9555089576224525
ATF2	DEFA6	0.7984690266234171
ATF2	SYT1	0.9555089576224525
ATF2	KRTAP4-5	0.9555089576224525
ATF2	TMEM132A	0.9910018511929262
ATF2	ZBTB10	1.3833698677432584
ATF2	NFATC1	0.8734641445321509
ATF2	PXDNL	1.0217278604945919
ATF2	EIF2AK4	0.8094592125412281
ATF2	CLLU1	0.9555089576224525
ATF2	SFRS3	1.3833698677432584
ATF2	FAM66C	0.7984690266234171
