Regulator	Target	MI
ATF1	OR2T34	0.9738545035508044
ATF1	DHRS2	0.9219736122091535
ATF1	SNORD116-4	0.9219736122091531
ATF1	TMEM71	0.9317278849971542
FOXA1	SMEK1	0.9910018511929262
FOXA1	DNLZ	0.9219736122091535
FOXA1	ICAM2	0.9430771950392796
FOXA1	TESK1	0.8734641445321514
FOXA1	PLEKHN1	0.9555089576224525
FOXA1	C19orf22	1.0217278604945919
FOXA1	CXCL2	0.9219736122091535
FOXA1	MAPK15	0.9555089576224525
ATF2	ALG9	1.0217278604945919
ATF2	UXS1	0.9219736122091531
ATF2	SLC35D2	1.0217278604945919
ATF2	ZBTB10	1.0217278604945919
ATF2	TMTC2	0.9219736122091535
ATF2	GDF3	1.0217278604945919
ATF2	KIAA1012	1.053843710210944
ATF2	PDS5B	1.0217278604945919
ATF2	TICAM1	1.0217278604945919
ATF2	NR2C1	1.0217278604945919
ATF2	PURB	1.0217278604945919
ATF2	ZNF846	1.0217278604945919
ATF2	CD48	1.0217278604945919
ATF2	EXOC5	1.0217278604945919
ATF2	LPA	0.8131904766573732
ATF2	ATP6V0C	0.8740533198964275
ATF2	KBTBD8	1.030756747760933
CCNT2	SMARCD2	1.3833698677432584
CCNT2	USP37	1.053843710210944
CCNT2	ZWILCH	1.0217278604945919
CCNT2	USP11	1.0217278604945919
CCNT2	KLHL10	0.7984690266234171
CCNT2	ZDHHC24	1.053843710210944
CCNT2	TMEM165	1.0217278604945919
CCNT2	C10orf18	1.053843710210944
CCNT2	PGBD3	1.053843710210944
CCNT2	CASP8	1.0217278604945919
CCNT2	RPS6KC1	0.8007046414322327
CCNT2	DDX26B	1.0217278604945919
CCNT2	PAPOLA	1.0217278604945919
CCNT2	ZNF569	1.0217278604945919
CCNT2	LRIG2	1.053843710210944
CCNT2	MAP3K7	1.0217278604945919
CCNT2	GTF2A1L	1.0217278604945919
CCNT2	SLC30A7	1.053843710210944
CCNT2	NFE2	1.053843710210944
CCNT2	ZNF384	1.053843710210944
CCNT2	SUGT1P1	1.0217278604945919
CCNT2	ZNF283	1.053843710210944
CCNT2	CTDSPL	1.0217278604945919
CCNT2	C3orf77	1.0217278604945919
CCNT2	SLC39A10	1.0217278604945919
CCNT2	ZNF76	1.0217278604945919
CCNT2	ARID3A	1.053843710210944
CCNT2	LEMD3	1.0217278604945919
CCNT2	MCOLN1	0.8740533198964271
CCNT2	TMEM130	0.8734641445321509
CCNT2	TMUB2	1.0217278604945919
CCNT2	BCKDK	0.8734641445321509
CCNT2	BIRC6	1.053843710210944
CCNT2	DYNLRB2	1.053843710210944
CCNT2	DCP1A	1.053843710210944
CCNT2	SEC24C	1.053843710210944
CCNT2	RAB40AL	0.8131904766573737
CCNT2	STX1A	1.053843710210944
SPI1	LRRC14B	1.0217278604945919
SPI1	IFT172	0.9219736122091531
SPI1	PWWP2B	1.0217278604945919
SPI1	GAGE8	1.0217278604945919
SPI1	LOC284578	1.3833698677432584
SPI1	SPINT4	1.0217278604945919
SPI1	FLJ12825	1.3833698677432584
SPI1	OR4Q3	1.0217278604945919
SPI1	NBLA00301	1.3833698677432584
SPI1	CRHBP	1.3833698677432584
SPI1	ISLR	1.0217278604945919
SPI1	PWWP2A	1.0217278604945919
SPI1	C14orf70	1.3833698677432584
SPI1	PRKAB2	0.9205059247947163
SPI1	CXADR	1.0217278604945919
