Regulator	Target	MI
ATF1	GPD2	0.9219736122091535
FOXA1	KLRG1	0.8131904766573737
ATF2	RERGL	0.9219736122091531
ATF2	LOC151009	0.7984690266234171
ATF2	NUP107	0.8015321883327955
ATF2	FOXI3	0.7984690266234171
ATF2	NPY2R	0.7984690266234171
ATF2	HP	0.7984690266234171
ATF2	PLAC1L	1.0395113188699283
ATF2	AQP4	0.7984690266234171
ATF2	AMAC1	0.9091566147525905
ATF2	SCN11A	0.7984690266234171
ATF2	POGZ	1.0217278604945919
ATF2	RESP18	0.7984690266234171
ATF2	FLJ40504	0.7984690266234171
ATF2	SLC6A16	0.7984690266234171
ATF2	DEFB116	0.7984690266234171
ATF2	FST	0.7984690266234171
ATF2	FBXO17	0.7984690266234171
ATF2	EBF2	0.7984690266234171
ATF2	SNORD114-11	0.7984690266234171
ATF2	LARP4B	0.9555089576224525
ATF2	SNORD114-10	0.7984690266234171
ATF2	LCE1E	0.7984690266234171
ATF2	LOC400804	0.7984690266234171
ATF2	KRT9	0.7984690266234171
ATF2	OVOL2	0.7984690266234171
ATF2	ADAM19	0.7984690266234171
ATF2	ATXN2L	1.0353133253669036
ATF2	KIAA1217	0.8253132609580933
ATF2	OR2T4	0.7984690266234171
ATF2	SF3B14	0.7984690266234171
ATF2	PCP4	0.7984690266234171
ATF2	RBP4	0.7984690266234171
ATF2	ADCY9	0.7984690266234171
ATF2	HGC6.3	0.9910018511929262
ATF2	OR13C8	1.053843710210944
ATF2	ZNF318	0.8094592125412281
ATF2	C17orf82	1.1085395578537014
ATF2	MAGEB3	0.7984690266234171
ATF2	LOC401463	0.7984690266234171
ATF2	ANAPC1	0.8734641445321509
ATF2	KPNB1	0.7984690266234171
ATF2	FTL	0.7984690266234171
ATF2	SNORD114-8	0.7984690266234171
ATF2	IGSF5	0.7984690266234171
ATF2	SYCP2L	0.7984690266234171
ATF2	ITPR2	1.0217278604945919
ATF2	PLA2G3	0.7984690266234171
ATF2	LOC100272217	0.7984690266234171
ATF2	NCRNA00087	0.7984690266234171
ATF2	CT45A6	0.7984690266234171
ATF2	PTTG1IP	0.816843194256776
ATF2	SNORD114-2	0.7984690266234171
ATF2	MEG8	0.7984690266234171
ATF2	ZNF25	0.8253132609580933
ATF2	KCNV1	0.7984690266234171
ATF2	PTDSS1	0.7984690266234171
ATF2	NKAIN3	0.7984690266234171
ATF2	RNASEH1	0.7984690266234171
ATF2	WBSCR26	0.7984690266234171
ATF2	LCN10	0.7984690266234171
ATF2	ALX1	0.7984690266234171
ATF2	NCRNA00119	0.7984690266234171
ATF2	IFNA21	0.7984690266234171
ATF2	RBMY1A1	0.7984690266234171
ATF2	C21orf128	0.7984690266234171
ATF2	NMB	0.7984690266234171
ATF2	OPN4	0.7984690266234171
ATF2	VCAM1	0.7984690266234171
ATF2	GOT1	0.7984690266234171
ATF2	DCLK3	0.7984690266234171
ATF2	B3GALT5	0.7984690266234171
ATF2	C21orf90	0.7984690266234171
ATF2	SFRS3	0.8253132609580933
ATF2	SNORD115-41	0.7984690266234171
ATF2	SNUPN	0.7984690266234171
ATF2	SCARNA8	0.9219736122091535
ATF2	SQLE	0.7984690266234171
ATF2	DLG2	0.9219736122091531
ATF2	C21orf88	0.7984690266234171
ATF2	UBXN11	0.7984690266234171
ATF2	C14orf143	0.9219736122091531
ATF2	NMS	0.7984690266234171
ATF2	CAPRIN1	0.7984690266234171
ATF2	LOC400794	0.7984690266234171
ATF2	C9orf139	0.7984690266234171
ATF2	SPERT	1.0353133253669036
ATF2	PIGU	0.7984690266234171
ATF2	RTP3	0.7984690266234171
ATF2	IFNA1	0.7984690266234171
ATF2	CHD9	1.053843710210944
ATF2	PIGN	0.7984690266234171
ATF2	SNORD115-10	0.7984690266234171
ATF2	LOC100128788	0.7984690266234171
ATF2	AACS	0.7984690266234171
ATF2	MYOM3	0.7984690266234171
ATF2	UPF0639	0.7984690266234171
ATF2	C18orf62	0.7984690266234171
ATF2	SIN3A	0.7984690266234171
ATF2	ZMYM4	1.202548864118925
ATF2	KRT25	0.7984690266234171
ATF2	RBM9	0.7984690266234171
ATF2	ACADM	0.7984690266234171
ATF2	C9orf64	1.0353133253669036
ATF2	MSMB	1.0282138480590324
ATF2	NBPF4	0.9307281833181484
ATF2	OR6C70	0.7984690266234171
ATF2	KCND2	0.7984690266234171
ATF2	FSHB	0.7984690266234171
ATF2	C20orf191	0.7984690266234171
ATF2	DDX54	0.7984690266234171
ATF2	APOA4	0.8094592125412281
ATF2	HTR3B	0.7984690266234171
ATF2	OR5V1	0.7984690266234171
ATF2	KRT39	0.7984690266234171
ATF2	NFX1	0.8364021184955179
ATF2	IL1RAPL2	0.7984690266234171
ATF2	SCGB2A1	0.7984690266234171
ATF2	C18orf55	0.7984690266234171
ATF2	CLDN17	0.7984690266234171
ATF2	PABPC1	0.8094592125412281
ATF2	C9orf72	0.7984690266234171
ATF2	OR56A1	0.9910018511929262
ATF2	SF3B4	0.7984690266234171
ATF2	C1S	0.7984690266234171
ATF2	DCAF12L2	0.7984690266234171
ATF2	SNORD114-21	0.7984690266234171
ATF2	VWCE	0.7984690266234171
ATF2	FTHL17	0.7984690266234171
ATF2	ASB18	0.7984690266234171
ATF2	BARX2	1.0282138480590324
ATF2	CST6	0.7984690266234171
ATF2	FSCB	0.7984690266234171
