Regulator	Target	MI
ATF1	FAM49B	0.9430771950392796
ATF1	ELL	0.8219450477663686
ATF1	KLHL14	0.9910018511929266
ATF1	NCOA6	1.0217278604945919
ATF1	MSL3L2	0.8007046414322327
ATF1	HSD17B11	0.8131904766573737
ATF1	RABEPK	0.9910018511929266
ATF1	PBX1	0.8734641445321514
ATF1	CLEC4A	0.8042300657070149
ATF1	FAM173B	0.9910018511929266
ATF1	ZMAT2	0.8131904766573737
ATF1	SIX2	0.8131904766573732
ATF1	R3HCC1	0.859951360321122
ATF1	PIM1	0.8734641445321514
ATF1	PSME2	0.8131904766573732
ATF1	C15orf62	0.8734641445321509
ATF1	LOC349196	0.9219736122091531
ATF1	EIF1B	0.9219736122091531
ATF1	PPIAL4D	0.8734641445321514
FOXA1	MLL4	0.7988320775478375
ATF2	C1orf52	0.8094592125412281
ATF2	USP37	1.0353133253669036
ATF2	CCNT2	1.0217278604945919
ATF2	CERK	1.202548864118925
ATF2	C9orf25	0.8173862367496607
ATF2	PIK3C2A	1.3833698677432589
ATF2	MED18	1.202548864118925
ATF2	BRS3	0.8703171519179906
ATF2	DDA1	1.0395113188699283
ATF2	NIPBL	1.202548864118925
ATF2	TIFAB	0.8094592125412281
ATF2	PPP2R5E	1.051275519067704
ATF2	MED10	1.0217278604945919
ATF2	POGZ	1.053843710210944
ATF2	ADNP2	1.0217278604945919
ATF2	SPEG	1.0217278604945919
ATF2	AMN	1.0217278604945919
ATF2	CNOT6L	1.0217278604945919
ATF2	COG3	1.0353133253669036
ATF2	DYRK1A	1.0217278604945919
ATF2	C1orf182	1.0353133253669036
ATF2	FBXO11	1.0217278604945919
ATF2	UTF1	1.051275519067704
ATF2	DNM1	0.7984690266234171
ATF2	RC3H2	1.0217278604945919
ATF2	PIAS1	1.0353133253669036
ATF2	MED23	0.8364021184955179
ATF2	LATS2	0.8253132609580933
ATF2	NCOR1	1.0217278604945919
ATF2	C22orf42	1.1482944544217082
ATF2	KIAA2026	1.0217278604945919
ATF2	PSME2	0.9219736122091531
ATF2	FAM76B	1.051275519067704
ATF2	CES4	0.8219450477663686
ATF2	RIN1	0.8219450477663686
ATF2	SOS2	0.90915661475259
ATF2	LPPR1	1.051275519067704
ATF2	RNF165	0.8318973801207781
ATF2	LNP1	0.8734641445321514
ATF2	NFAT5	1.051275519067704
ATF2	CEND1	0.816843194256776
ATF2	CSTF2T	0.9555089576224525
ATF2	PRICKLE3	0.8191566392551524
ATF2	KIAA1012	0.8253132609580933
ATF2	ANKRD19	1.1482944544217082
ATF2	C11orf30	1.0217278604945919
ATF2	ZFP57	0.9317278849971542
ATF2	HAUS7	0.8734641445321514
ATF2	FAM120B	1.0353133253669036
ATF2	TP53BP2	0.8165586898490984
ATF2	SAP18	1.3833698677432584
ATF2	RAB28	0.7988320775478375
ATF2	SMN1	1.051275519067704
ATF2	SLC36A4	1.0217278604945919
ATF2	MAP3K2	1.053843710210944
ATF2	ZBTB17	1.0353133253669036
ATF2	ZNF383	0.90915661475259
ATF2	ANGPT1	0.8253132609580933
ATF2	KRTAP12-4	1.0395113188699283
ATF2	MARCH7	0.90915661475259
ATF2	PLEKHA4	1.0217278604945919
ATF2	ZNF79	1.0353133253669036
ATF2	C16orf53	0.8094592125412281
ATF2	TARBP2	0.7984690266234171
ATF2	HINFP	0.9198896616191785
ATF2	NFASC	0.9555089576224525
ATF2	C10orf119	1.202548864118925
ATF2	CNOT3	0.8253132609580933
ATF2	PXMP2	1.053843710210944
ATF2	TUBGCP3	1.202548864118925
ATF2	INTS6	0.9317278849971538
ATF2	SEC24C	1.0217278604945919
ATF2	ZCCHC3	0.9219736122091531
CCNT2	C1orf94	1.051275519067704
CCNT2	ATF2	1.0217278604945919
CCNT2	USP37	1.202548864118925
CCNT2	CERK	1.0353133253669036
CCNT2	TSEN15	0.9219736122091531
CCNT2	PIK3C2A	1.0353133253669036
CCNT2	OR52N4	1.0217278604945919
CCNT2	MED18	1.0353133253669036
CCNT2	NIPBL	1.0353133253669036
CCNT2	KIAA1267	0.7984690266234171
CCNT2	OR56B1	1.202548864118925
CCNT2	PAR-SN	0.90915661475259
CCNT2	ZNF566	0.9091566147525905
CCNT2	TNS1	1.0217278604945919
CCNT2	FAM48A	1.0353133253669036
CCNT2	SLC30A9	0.8219450477663686
CCNT2	CNOT6L	1.051275519067704
