Regulator	Target	MI
ATF1	IFLTD1	0.8219450477663686
ATF1	RNF14	0.8219450477663686
ATF1	C3orf22	0.8131904766573732
ATF1	NRARP	0.7984690266234171
ATF1	CSN2	0.8219450477663686
ATF1	LDB2	0.8734641445321514
ATF1	C8B	0.8219450477663686
ATF1	CHTF18	0.8219450477663686
ATF1	TFB1M	0.8219450477663686
ATF1	FARS2	0.9307281833181484
ATF1	FAM138D	0.8219450477663686
ATF1	PTTG2	0.7984690266234171
ATF1	LOC442308	0.8131904766573737
ATF1	FAM19A4	0.8219450477663686
ATF1	C1orf144	0.8131904766573732
ATF1	ANXA2	0.8219450477663686
ATF1	TEX10	0.8219450477663686
ATF1	SOX10	0.8599513603211224
ATF1	TMC4	0.8219450477663686
ATF1	COMMD5	0.8045908832206972
ATF1	FAM106A	0.7988320775478375
ATF1	KIAA0564	0.9430771950392796
ATF1	PKHD1L1	0.9910018511929262
ATF1	JDP2	0.7984690266234171
ATF1	SF1	0.8219450477663686
ATF1	OR2C3	0.8131904766573737
ATF1	SLC47A1	0.9219736122091535
ATF1	CT47A6	0.8219450477663686
ATF1	SEMA3F	0.8131904766573737
ATF1	C9orf80	0.8219450477663686
ATF1	GNG3	1.0282138480590324
ATF1	RELN	0.8734641445321514
ATF1	CNPY4	0.8131904766573737
ATF1	C2orf43	0.9219736122091535
ATF1	AGR2	0.919430712507253
ATF1	SHOC2	0.7984690266234171
ATF1	MAP2K7	0.8219450477663686
ATF1	DCAF12	0.8219450477663686
ATF1	FGF23	0.8734641445321514
ATF1	ZNF461	1.0395113188699283
ATF1	SYT2	0.8045908832206972
ATF1	M6PR	0.8131904766573737
ATF1	SNORD116-11	0.8131904766573737
ATF1	KLHL2	0.9219736122091535
ATF1	NR1D1	1.0395113188699283
ATF1	CNFN	0.8131904766573737
ATF1	PER3	0.8219450477663686
ATF1	NAT1	0.9039352481933314
ATF1	NLRP10	0.7988320775478375
ATF1	LYPD6B	0.9219736122091535
ATF1	NFE2L3	1.0395113188699283
ATF1	RAB9A	0.7988320775478375
ATF1	ATM	0.9219736122091535
ATF1	BLID	0.9219736122091535
ATF1	TUBGCP3	0.9555089576224525
FOXA1	CCDC163P	0.8734641445321509
FOXA1	RERE	0.8467979627105846
FOXA1	ING2	0.8740533198964271
FOXA1	CPNE5	0.8101786141578553
FOXA1	DKC1	0.8740533198964271
FOXA1	IL10RA	0.9039352481933314
FOXA1	UBA5	0.8740533198964271
FOXA1	RHOH	0.9317278849971542
FOXA1	HSPA2	1.0395113188699283
FOXA1	SPDYE5	0.7988320775478375
FOXA1	HAO2	0.8101786141578553
ATF2	UNC45A	0.7988320775478375
ATF2	ZNF682	1.0217278604945919
ATF2	C3orf38	1.0217278604945919
ATF2	UNC5B	0.8219450477663686
ATF2	NDUFB2	0.8734641445321509
ATF2	HTR1B	1.0710158092730344
ATF2	APOA5	0.7988320775478375
ATF2	FUNDC2P2	0.8740533198964275
ATF2	RCL1	0.8219450477663686
ATF2	ADRB3	0.8131904766573732
ATF2	EIF3K	0.9219736122091535
ATF2	PDZD11	0.9320909359215745
ATF2	HSF1	0.8740533198964275
ATF2	KRTAP4-4	0.8599513603211224
ATF2	SMYD1	1.0217278604945919
ATF2	AVL9	0.8219450477663686
ATF2	C13orf39	1.0217278604945919
ATF2	CDRT1	0.8131904766573732
CCNT2	SMARCD2	0.9317278849971538
CCNT2	SETD7	0.8131904766573737
SMARCB1	ANKRD17	1.0217278604945919
SMARCB1	CSTB	0.9555089576224525
SMARCB1	CLSTN3	0.7988320775478375
SMARCB1	UXS1	0.9219736122091535
SMARCB1	ZNF490	0.7984690266234171
SMARCB1	FUT11	0.9219736122091535
SMARCB1	PSIP1	0.8219450477663686
SMARCB1	OMA1	0.9198896616191785
SMARCB1	SEMA3F	0.8219450477663686
SMARCB1	LIN7B	0.9198896616191785
SMARCB1	LYST	0.9555089576224525
SMARCB1	RELB	0.8219450477663686
SMARCB1	HHAT	0.8131904766573732
SMARCB1	C17orf75	0.9198896616191785
SMARCB1	NHLH1	0.816814572551769
SMARCB1	TIAF1	0.8131904766573737
SMARCB1	C6orf108	0.9198896616191785
SMARCB1	C6orf145	0.9198896616191785
SMARCB1	SNORD74	0.7984690266234171
SMARCB1	FAM19A3	0.859951360321122
SMARCB1	JAZF1	0.816814572551769
SMARCB1	ZNF121	1.0217278604945919
SMARCB1	AMY1A	1.0395113188699283
SMARCB1	AQP12A	0.8367657094413086
SMARCB1	DMRT2	0.8219450477663686
SMARCB1	OR1L8	1.0217278604945919
SMARCB1	RPS5	0.9219736122091535
SMARCB1	SLC2A13	1.0217278604945919
SMARCB1	ARAP2	0.8734641445321509
SMARCB1	CASK	0.7984690266234171
SMARCB1	PTK6	0.816843194256776
SMARCB1	DYTN	0.8367657094413086
