Regulator	Target	MI
ATF1	COL8A2	0.8610842211802083
ATF1	SEC24C	0.9317278849971542
FOXA1	IFNA5	0.9219736122091531
FOXA1	IPO13	1.0395113188699283
FOXA1	GPR25	0.9219736122091535
FOXA1	ABCD3	0.9219736122091531
FOXA1	ZC3H4	0.9219736122091535
FOXA1	USP33	0.8734641445321509
FOXA1	C21orf62	0.8599513603211224
FOXA1	CBWD2	0.9219736122091535
FOXA1	SNORD116-23	0.9219736122091535
FOXA1	TTF1	0.9219736122091535
FOXA1	C19orf22	1.0217278604945919
FOXA1	ZCCHC14	0.9910018511929262
FOXA1	CASP9	0.9317278849971542
FOXA1	NFU1	1.0395113188699283
FOXA1	RPS14	1.0395113188699283
FOXA1	PAIP2B	0.8734641445321514
FOXA1	RPSAP52	0.8131904766573737
FOXA1	HMGN5	0.9219736122091535
FOXA1	OTUD6B	0.9219736122091535
FOXA1	SNORA38	0.8131904766573732
FOXA1	C17orf95	0.9219736122091531
FOXA1	CCDC11	0.9219736122091535
FOXA1	ERC1	0.8131904766573732
FOXA1	TMEM14B	0.9219736122091531
FOXA1	MYLIP	1.0307567477609334
FOXA1	ZNF682	0.8219450477663686
FOXA1	MEF2C	0.8131904766573732
FOXA1	GPX1	0.8131904766573732
FOXA1	MEF2B	0.8191566392551524
FOXA1	PPP1R12A	0.9219736122091535
FOXA1	PDPK1	0.9219736122091531
FOXA1	ZNF282	0.8131904766573732
FOXA1	C9orf7	0.8734641445321514
FOXA1	SNORD62A	0.8131904766573732
FOXA1	AMPD2	1.0217278604945919
FOXA1	AP1AR	0.9219736122091531
FOXA1	TSPY2	0.9219736122091531
FOXA1	MED26	0.8165586898490984
FOXA1	COX7A2L	0.801532188332795
FOXA1	SFRP1	0.8131904766573732
FOXA1	HNRNPUL1	0.9219736122091535
FOXA1	POLG2	0.94307719503928
FOXA1	SNORD116-26	0.8131904766573732
FOXA1	VGF	0.8734641445321514
FOXA1	CTDSP2	1.0395113188699283
FOXA1	PGAM5	0.8808708037525519
FOXA1	SNORD43	0.8131904766573737
FOXA1	CCDC83	1.0395113188699283
FOXA1	SCARNA14	0.816843194256776
FOXA1	NDUFB2	0.8086316656406654
FOXA1	KRCC1	0.9219736122091535
FOXA1	PSMA7	0.8131904766573732
FOXA1	PPP3R1	1.0307567477609334
FOXA1	CCDC76	0.9219736122091535
FOXA1	C6orf167	0.8131904766573737
FOXA1	TP53I11	0.94307719503928
FOXA1	C9orf84	0.9219736122091535
FOXA1	HLA-DRB5	0.9219736122091531
FOXA1	PHC1	0.8131904766573737
FOXA1	FBXO39	0.8610842211802079
FOXA1	MC1R	1.0395113188699283
FOXA1	STAR	0.8131904766573737
FOXA1	VAPA	0.8131904766573732
FOXA1	RFXAP	0.9219736122091535
FOXA1	ERCC8	0.9219736122091531
FOXA1	SFXN1	0.9091566147525905
FOXA1	SLC25A31	0.8734641445321509
FOXA1	LSM14B	0.9219736122091535
FOXA1	FOLR1	0.9219736122091531
FOXA1	SPG21	0.9219736122091535
FOXA1	TTLL9	0.9219736122091535
ATF2	GPR89A	1.053843710210944
ATF2	C17orf104	0.9219736122091531
ATF2	CCNT2	1.0353133253669036
ATF2	RNPEPL1	0.9219736122091531
ATF2	MRPS12	0.9219736122091535
ATF2	PTEN	0.8734641445321514
ATF2	SRP54	1.030756747760933
ATF2	MLC1	0.8734641445321514
ATF2	MLLT1	1.0217278604945919
ATF2	ADIPOR2	0.9219736122091531
ATF2	CDH9	0.9219736122091531
ATF2	YARS2	0.9219736122091531
ATF2	NLRP9	0.8703171519179906
ATF2	GRK5	0.8734641445321514
ATF2	ZMYM4	1.0217278604945919
ATF2	MED10	1.0353133253669036
ATF2	IQUB	0.9219736122091531
ATF2	MLST8	0.9219736122091535
ATF2	OTOF	0.9219736122091535
ATF2	ZNF524	1.0217278604945919
ATF2	C13orf16	0.8734641445321514
ATF2	C9orf64	1.0217278604945919
ATF2	GAS2L2	0.8734641445321514
ATF2	GPM6B	0.8253132609580933
ATF2	EIF2B5	0.8007046414322327
ATF2	TMEM150A	0.8131904766573737
ATF2	LOC653113	1.1482944544217084
ATF2	C22orf33	1.0307567477609334
ATF2	ADAM30	0.9219736122091535
ATF2	TMEM80	0.8610842211802083
ATF2	TMC2	1.1482944544217082
ATF2	GNPTG	0.8734641445321514
ATF2	C4orf29	1.0353133253669036
ATF2	TGIF2LX	0.8610842211802083
ATF2	GUF1	0.8165586898490984
ATF2	ZNF217	0.859951360321122
ATF2	LOC442454	1.0353133253669036
CCNT2	PCGEM1	1.0217278604945919
CCNT2	ATF2	1.0353133253669036
CCNT2	SLC27A1	0.7988320775478375
CCNT2	AHCYL1	0.8734641445321509
CCNT2	CCNT1	1.053843710210944
CCNT2	WIPF1	0.8610842211802079
CCNT2	IPW	1.0282138480590324
CCNT2	GOLGA5	0.9091566147525905
CCNT2	ZNF81	1.0217278604945919
CCNT2	HERC1	0.9317278849971542
CCNT2	MTPAP	1.053843710210944
CCNT2	ZNF566	1.0217278604945919
CCNT2	EYS	1.0217278604945919
CCNT2	TNS1	1.0217278604945919
CCNT2	BIVM	1.053843710210944
CCNT2	IMP3	1.1482944544217084
CCNT2	TICAM1	1.0217278604945919
CCNT2	FBXO11	1.0217278604945919
CCNT2	KCTD7	0.9219736122091531
CCNT2	HMBS	0.9320909359215745
CCNT2	ZNF711	1.0217278604945919
CCNT2	ZNF433	1.0217278604945919
CCNT2	STX1A	1.0353133253669036
CCNT2	ZNF155	1.0217278604945919
CCNT2	SLC35D2	1.053843710210944
CCNT2	NLRP9	0.8703171519179906
CCNT2	C13orf39	1.0217278604945919
CCNT2	ZBTB7B	0.816843194256776
CCNT2	GPM6B	0.8253132609580933
CCNT2	IMPG2	1.053843710210944
CCNT2	BRAP	1.0217278604945919
CCNT2	ZNF781	0.9317278849971542
CCNT2	APOBEC3F	0.9091566147525905
CCNT2	CSPG4PY2	0.8131904766573737
CCNT2	GFPT1	1.053843710210944
CCNT2	GLMN	1.053843710210944
CCNT2	KLHDC1	1.053843710210944
CCNT2	LOC653113	1.1482944544217084
CCNT2	OCLM	1.0217278604945919
CCNT2	DLG1	1.0217278604945919
CCNT2	KLHDC8A	0.8467979627105846
CCNT2	CNOT3	1.0217278604945919
CCNT2	PDE3A	0.955508957622452
CCNT2	FAM26F	0.8734641445321514
CCNT2	ZNF259	1.0217278604945919
CCNT2	C10orf47	0.8253132609580933
CCNT2	GAPT	0.9091566147525905
CCNT2	ZNF497	1.0217278604945919
CCNT2	USP37	1.0217278604945919
CCNT2	CCDC45	1.0217278604945919
CCNT2	MOGAT2	0.7988320775478375
CCNT2	MRPL37	1.0395113188699283
CCNT2	AFF4	0.8191566392551524
CCNT2	MED18	1.0217278604945919
CCNT2	ASGR2	0.8740533198964271
CCNT2	ZCWPW2	0.8094592125412281
CCNT2	MED10	1.3833698677432584
CCNT2	IQUB	0.9219736122091531
CCNT2	ZNF385B	1.053843710210944
CCNT2	OR52B6	0.9317278849971542
CCNT2	APC2	0.8734641445321514
CCNT2	KLF11	0.9320909359215745
CCNT2	C3orf38	1.0217278604945919
CCNT2	DBNL	0.9524469492810717
CCNT2	NSUN6	1.0217278604945919
CCNT2	ITFG1	0.9317278849971542
CCNT2	TMC2	1.051275519067704
CCNT2	LATS2	1.0217278604945919
CCNT2	NCOR1	0.9091566147525905
CCNT2	BIRC6	1.0217278604945919
CCNT2	GLCCI1	0.9317278849971542
CCNT2	ZNF358	1.0217278604945919
CCNT2	ZNF510	1.053843710210944
CCNT2	LOC442454	1.3833698677432584
CCNT2	STX17	0.94307719503928
CCNT2	PARN	1.0217278604945919
CCNT2	CSTF2T	0.9091566147525905
CCNT2	ALOX12B	0.9219736122091531
CCNT2	ASAP2	0.8131904766573732
CCNT2	TFPT	1.0217278604945919
CCNT2	KIAA1328	1.0217278604945919
CCNT2	ANKAR	1.053843710210944
CCNT2	RPS2	0.9219736122091535
CCNT2	SEPT10	1.053843710210944
CCNT2	TPK1	0.9186031656066906
CCNT2	FOXJ3	1.053843710210944
CCNT2	HUWE1	0.9317278849971542
CCNT2	MAP1LC3B2	0.8740533198964271
CCNT2	ARID3A	1.0217278604945919
CCNT2	PEX10	1.0217278604945919
CCNT2	MCOLN1	0.8740533198964271
CCNT2	ZNF735	1.0353133253669036
CCNT2	ZNF732	0.9205059247947163
CCNT2	SLC25A34	1.053843710210944
CCNT2	SEC24C	1.0217278604945919
CCNT2	R3HDM2	1.0217278604945919
SMARCB1	TNNC1	0.8219450477663686
SMARCB1	UBE2E3	0.8191566392551524
SMARCB1	ADAD1	0.9307281833181484
SPI1	SNORD115-6	1.053843710210944
SPI1	LRRC14B	1.3833698677432584
SPI1	OR2M7	1.053843710210944
SPI1	SNORD115-2	0.816843194256776
SPI1	TMEM93	0.816843194256776
SPI1	CRHBP	1.3833698677432584
SPI1	DKFZP686I15217	1.053843710210944
SPI1	NDST4	0.9910018511929262
SPI1	PWWP2A	1.3833698677432584
SPI1	FAM19A3	0.9910018511929262
SPI1	TMEM8B	1.053843710210944
SPI1	CXADR	1.3833698677432584
SPI1	FLJ45983	1.3833698677432584
SPI1	RNASE1	1.053843710210944
SPI1	FAM133A	1.1482944544217084
SPI1	SLC5A9	1.3833698677432584
SPI1	RFX7	1.3833698677432584
SPI1	CLDN8	1.053843710210944
SPI1	OR4K14	1.053843710210944
SPI1	RBP1	1.053843710210944
