Regulator	Target	MI
ATF1	LIPT1	1.0217278604945919
ATF1	FCF1	0.816843194256776
ATF1	FAIM2	0.801532188332795
ATF1	THBS3	0.8734641445321514
ATF1	GPR132	0.9219736122091535
ATF1	RPL36AL	0.9219736122091535
ATF1	DUS4L	0.9910018511929262
ATF1	SASH1	0.8007046414322327
ATF1	PURG	0.9219736122091531
ATF1	LOC338799	0.7984690266234171
ATF1	ZNF441	0.8131904766573737
ATF1	TSFM	0.816843194256776
ATF1	CNPY3	1.1085395578537014
ATF1	TOP1P2	1.0395113188699283
ATF1	FBXL13	0.816843194256776
ATF1	SNHG5	0.8131904766573732
ATF1	FAM123B	0.9555089576224525
ATF1	PROCR	1.0395113188699283
ATF1	IFT88	0.8364021184955179
ATF1	SNHG3-RCC1	0.9555089576224525
ATF1	XPOT	0.9320909359215745
ATF1	BCL6B	0.9219736122091531
ATF1	PIGK	0.8467979627105846
ATF1	MANSC1	0.8090961616168078
ATF1	UTRN	0.8173862367496607
FOXA1	MAFA	0.8131904766573732
ATF2	ARFGEF2	1.053843710210944
ATF2	C19orf20	1.0395113188699283
ATF2	BRI3	0.8734641445321514
ATF2	SPAG6	1.0395113188699283
ATF2	BRP44	0.9555089576224525
ATF2	UTF1	1.1570490255307035
ATF2	MRPL33	1.0395113188699283
ATF2	AKAP12	1.0395113188699283
ATF2	TMEM139	0.8101786141578553
ATF2	POGZ	1.053843710210944
ATF2	CDK13	0.8253132609580933
ATF2	NEFH	0.9738545035508044
ATF2	SEC24C	1.0395113188699283
ATF2	ATR	1.0395113188699283
CCNT2	C1QB	0.90915661475259
CCNT2	MTMR2	0.8007046414322327
CCNT2	SCARNA11	0.9198896616191785
CCNT2	USP37	1.030756747760933
CCNT2	TRADD	0.90915661475259
CCNT2	MPV17L	0.8734641445321509
CCNT2	CRMP1	0.8131904766573732
CCNT2	COX6A1	0.859951360321122
CCNT2	KRI1	1.0395113188699283
CCNT2	AFF4	1.030756747760933
CCNT2	NID2	0.8734641445321514
CCNT2	ZNF25	0.90915661475259
CCNT2	DUSP13	0.9792900302477507
CCNT2	ZNF609	0.8191566392551524
CCNT2	GOLGA5	0.8007046414322327
CCNT2	KIAA1328	0.9219736122091535
CCNT2	IFI16	0.8007046414322327
CCNT2	ZMYM3	0.9091566147525905
CCNT2	CD19	0.8131904766573732
CCNT2	PAPOLA	0.9205059247947163
CCNT2	PAR-SN	1.030756747760933
CCNT2	ZNF566	1.030756747760933
CCNT2	NKTR	0.8131904766573737
CCNT2	ZNF585A	1.0217278604945919
CCNT2	CUBN	0.9219736122091535
CCNT2	ZNF141	0.9091566147525905
CCNT2	NFYA	0.7984690266234171
CCNT2	KLHL26	0.9317278849971538
CCNT2	VPS37B	0.90915661475259
CCNT2	ELL3	0.8740533198964271
CCNT2	ACER1	0.8610842211802083
CCNT2	PYY	0.9219736122091531
CCNT2	SAPS3	0.9198896616191785
CCNT2	VGF	0.90915661475259
CCNT2	CENPC1	0.9307281833181484
CCNT2	UCA1	0.9219736122091531
CCNT2	C12orf71	1.0307567477609334
CCNT2	ZMYND10	0.90915661475259
CCNT2	ZNF732	1.053843710210944
CCNT2	BRWD1	1.1482944544217082
CCNT2	CCDC150	0.8253132609580933
CCNT2	LOC442454	0.9205059247947163
CCNT2	ZNF497	1.2707986220012577
SMARCB1	MRAP	0.9219736122091535
SMARCB1	EDN2	0.9219736122091535
SMARCB1	LOC100216545	0.9317278849971542
SMARCB1	NDUFA6	0.8734641445321514
SMARCB1	LRRTM3	0.9219736122091535
SMARCB1	RSRC1	1.0217278604945919
SMARCB1	SCGB1C1	0.9219736122091535
SMARCB1	LYPD2	0.7984690266234171
SMARCB1	LDLRAD3	0.8094592125412281
SPI1	LRRC14B	1.3833698677432584
SPI1	PWWP2B	1.3833698677432584
SPI1	GAGE8	1.3833698677432584
SPI1	LOC284578	1.3833698677432584
SPI1	SPINT4	1.3833698677432584
SPI1	FLJ12825	1.3833698677432584
SPI1	OR4Q3	1.3833698677432584
SPI1	NBLA00301	1.3833698677432584
SPI1	CRHBP	1.053843710210944
SPI1	ISLR	1.3833698677432584
SPI1	PWWP2A	1.053843710210944
SPI1	C14orf70	1.3833698677432584
SPI1	FAM19A5	1.053843710210944
SPI1	CXADR	1.3833698677432584
SPI1	LOC388796	1.053843710210944
SPI1	TSTD1	0.8015321883327955
SPI1	HDGFRP2	1.3833698677432584
SPI1	OR4P4	1.3833698677432584
SPI1	ISL1	1.3833698677432584
SPI1	SCO1	1.053843710210944
SPI1	OPTC	1.3833698677432584
SPI1	C14orf86	1.3833698677432584
SPI1	NOBOX	1.053843710210944
SPI1	PLK5P	0.9555089576224525
SPI1	LOC643719	1.3833698677432584
SPI1	PLA2G3	1.3833698677432584
SPI1	ADAM5P	1.3833698677432584
SPI1	SCGB1D2	1.3833698677432584
SPI1	KCNQ1OT1	1.3833698677432584
SPI1	AFMID	1.3833698677432584
SPI1	SCGB1D4	1.3833698677432584
SPI1	LOC146481	1.3833698677432584
SPI1	A2BP1	1.053843710210944
SPI1	LOC100132354	1.053843710210944
SPI1	HCRT	1.053843710210944
SPI1	BTBD17	1.053843710210944
SPI1	TIPARP	1.3833698677432584
SPI1	IL31RA	1.053843710210944
SPI1	NBPF22P	1.053843710210944
SPI1	LOC606724	1.053843710210944
SPI1	LOC729234	0.9317278849971542
SPI1	SFTA2	1.3833698677432584
SPI1	LOC440173	1.3833698677432584
SPI1	CSDAP1	1.3833698677432584
SPI1	FRG2B	1.3833698677432584
SPI1	HOXC13	1.3833698677432584
SPI1	FRG2C	1.053843710210944
SPI1	HOXC12	1.3833698677432584
SPI1	ANXA8L2	1.3833698677432584
SPI1	GGTLC1	0.9317278849971542
SPI1	MMP25	0.9317278849971542
SPI1	MMP27	1.3833698677432584
SPI1	TSPO	1.3833698677432584
SPI1	CSN1S1	1.053843710210944
SPI1	POM121L1P	1.3833698677432584
SPI1	MYBPC3	0.9219736122091535
SPI1	CHST9	1.3833698677432584
SPI1	DUSP2	0.9910018511929262
SPI1	ZNF483	1.053843710210944
SPI1	KCND2	1.3833698677432584
SPI1	TEX15	1.3833698677432584
SPI1	TEX19	0.9555089576224525
SPI1	SLC7A4	0.9555089576224525
SPI1	SLC7A5	1.3833698677432584
SPI1	TMEFF1	1.3833698677432584
SPI1	MMP14	1.053843710210944
SPI1	MMP13	1.3833698677432584
SPI1	PLSCR5	1.3833698677432584
SPI1	OR52A4	1.3833698677432584
SPI1	PTRH1	1.053843710210944
SPI1	KRTAP25-1	1.3833698677432584
SPI1	SAMD7	1.053843710210944
SPI1	KCNA1	1.3833698677432584
SPI1	CRCT1	1.3833698677432584
SPI1	KCNA4	1.053843710210944
SPI1	LOC285401	1.3833698677432584
SPI1	SLC7A1	1.3833698677432584
SPI1	SLC7A2	1.3833698677432584
SPI1	OR4S2	1.3833698677432584
SPI1	OR4S1	1.3833698677432584
SPI1	LOC643763	1.3833698677432584
SPI1	PABPC1P2	1.3833698677432584
SPI1	NRAP	1.3833698677432584
SPI1	AGR3	1.3833698677432584
SPI1	C4orf7	1.3833698677432584
SPI1	MBD3	1.3833698677432584
SPI1	C4orf6	1.053843710210944
SPI1	MBD4	1.3833698677432584
SPI1	LOC285419	1.053843710210944
SPI1	C10orf4	0.8364021184955179
SPI1	ODAM	1.3833698677432584
SPI1	KCNB2	1.3833698677432584
SPI1	BBOX1	1.053843710210944
SPI1	PASD1	1.3833698677432584
SPI1	UNCX	1.3833698677432584
SPI1	ADAM30	1.0395113188699283
SPI1	LOC100130148	1.3833698677432584
SPI1	LOC653545	1.3833698677432584
SPI1	LOC653544	1.053843710210944
SPI1	ZNF74	0.9555089576224525
SPI1	ADAM21P1	1.3833698677432584
SPI1	KCNG4	1.3833698677432584
SPI1	LOC257358	1.053843710210944
SPI1	REG1B	1.3833698677432584
SPI1	FBXO28	0.816843194256776
SPI1	CASC2	1.3833698677432584
SPI1	MSI1	1.053843710210944
SPI1	FBXO24	1.3833698677432584
SPI1	IL1RAP	1.053843710210944
SPI1	C21orf15	1.3833698677432584
SPI1	REG1P	1.3833698677432584
SPI1	IBSP	1.053843710210944
SPI1	LGTN	1.051275519067704
SPI1	POTED	1.3833698677432584
SPI1	NUDT17	1.053843710210944
SPI1	POTEA	1.3833698677432584
SPI1	POTEB	1.053843710210944
SPI1	POTEC	1.3833698677432584
SPI1	IFNA13	1.053843710210944
SPI1	IFNA14	1.3833698677432584
SPI1	KCNH5	1.3833698677432584
SPI1	FBXW8	1.0353133253669036
SPI1	LOC255167	1.3833698677432584
SPI1	FBXO16	1.3833698677432584
SPI1	IFNA17	1.053843710210944
SPI1	ADIPOQ	1.053843710210944
SPI1	FBXO17	1.3833698677432584
SPI1	NCCRP1	0.9910018511929262
SPI1	SDCBP2	1.3833698677432584
SPI1	FKSG83	1.3833698677432584
SPI1	OR4X2	1.3833698677432584
SPI1	LGSN	0.9910018511929262
SPI1	OR4X1	1.3833698677432584
SPI1	OR51T1	1.3833698677432584
SPI1	LY6D	1.053843710210944
SPI1	OR9A2	1.053843710210944
SPI1	SMS	1.3833698677432584
SPI1	LOC401463	1.3833698677432584
SPI1	FTL	1.3833698677432584
SPI1	IFNA10	1.3833698677432584
SPI1	SPATA9	1.3833698677432584
SPI1	GRIA2	1.053843710210944
SPI1	LCN9	1.3833698677432584
SPI1	REG3A	1.3833698677432584
SPI1	LOC285847	0.94307719503928
SPI1	KCNE4	1.053843710210944
SPI1	REG3G	1.3833698677432584
SPI1	SPATA4	1.053843710210944
SPI1	C6orf27	1.3833698677432584
SPI1	CYP2C18	1.053843710210944
SPI1	OR51S1	1.3833698677432584
SPI1	KHDC1	1.3833698677432584
SPI1	SMYD2	1.3833698677432584
SPI1	BAT2L2	0.9651562384945147
SPI1	KRTAP4-3	1.3833698677432584
SPI1	ZKSCAN2	1.3833698677432584
SPI1	KRTAP4-2	1.3833698677432584
SPI1	IP6K3	1.3833698677432584
SPI1	KCNF1	1.053843710210944
SPI1	KRTAP4-9	1.3833698677432584
SPI1	KRTAP4-8	1.3833698677432584
SPI1	ODF1	1.3833698677432584
SPI1	AGXT2	1.3833698677432584
SPI1	KRTAP4-7	1.3833698677432584
SPI1	HTR1D	1.3833698677432584
SPI1	HTR1A	1.3833698677432584
SPI1	FAM90A7	1.3833698677432584
SPI1	TMPRSS12	1.3833698677432584
SPI1	IGSF10	1.053843710210944
SPI1	LRCH2	1.3833698677432584
SPI1	LOC100128675	1.053843710210944
SPI1	TBXAS1	1.3833698677432584
SPI1	OR7E24	1.3833698677432584
SPI1	MIPEP	1.053843710210944
SPI1	OR7A10	1.3833698677432584
SPI1	PIWIL1	1.053843710210944
SPI1	ONECUT3	1.3833698677432584
SPI1	ONECUT1	1.3833698677432584
SPI1	HTR2C	1.053843710210944
SPI1	LOC644669	1.3833698677432584
SPI1	C14orf28	1.3833698677432584
SPI1	RLBP1	1.3833698677432584
SPI1	C14orf34	1.3833698677432584
SPI1	ACP6	1.0217278604945919
SPI1	TRIM68	1.053843710210944
SPI1	UGT2A3	1.3833698677432584
SPI1	TRIM64	1.3833698677432584
SPI1	NKX3-2	1.3833698677432584
SPI1	MSMB	1.053843710210944
SPI1	OR7A17	1.3833698677432584
SPI1	SLC36A3	1.053843710210944
SPI1	TRIM63	1.3833698677432584
SPI1	LOC729609	1.053843710210944
SPI1	HTR3C	1.053843710210944
SPI1	HTR3D	1.3833698677432584
SPI1	TFIP11	1.053843710210944
SPI1	ARFGAP3	0.8253132609580933
SPI1	ADAMTS20	1.3833698677432584
SPI1	LOC100130522	1.3833698677432584
SPI1	HAND2	1.3833698677432584
SPI1	SMCR5	1.3833698677432584
SPI1	SPACA3	1.3833698677432584
SPI1	TRIM58	1.3833698677432584
SPI1	BPI	1.3833698677432584
SPI1	OR56A4	1.3833698677432584
SPI1	OR56A3	1.3833698677432584
SPI1	TRIM50	1.053843710210944
SPI1	PRKAA2	1.3833698677432584
SPI1	TRIM52	1.3833698677432584
SPI1	C1S	1.3833698677432584
SPI1	FSCB	1.3833698677432584
SPI1	MALT1	1.136329961246786
SPI1	TSPAN32	1.3833698677432584
SPI1	C14orf49	1.053843710210944
SPI1	FKSG73	1.3833698677432584
SPI1	IGF2BP1	1.3833698677432584
SPI1	TRIM47	1.3833698677432584
SPI1	OR12D3	1.3833698677432584
SPI1	OR12D2	1.3833698677432584
SPI1	EIF4B	0.9320909359215745
SPI1	KC6	1.053843710210944
SPI1	OR7E5P	1.3833698677432584
SPI1	PCDH9	1.053843710210944
SPI1	CYP4B1	1.3833698677432584
SPI1	SYT15	1.053843710210944
SPI1	HTR5A	1.3833698677432584
SPI1	TBX5	1.3833698677432584
