Regulator	Target	MI
FOXA1	PSMD10	0.8131904766573732
FOXA1	OR13C9	0.9910018511929262
FOXA1	STARD4	0.8131904766573732
FOXA1	GYPB	0.9219736122091535
FOXA1	RBM5	0.9219736122091535
ATF2	KDM5C	0.8734641445321514
ATF2	AFF4	1.0217278604945919
ATF2	CCAR1	0.9205059247947163
ATF2	MUDENG	1.053843710210944
ATF2	TDRG1	0.816814572551769
ATF2	EFCAB1	1.0217278604945919
ATF2	ADNP2	1.053843710210944
ATF2	EPC1	0.8253132609580933
ATF2	C9orf64	1.0217278604945919
ATF2	ZNF566	1.0217278604945919
ATF2	TNS1	1.0353133253669036
ATF2	ACAD8	0.9219736122091531
ATF2	UNC45A	0.9219736122091535
ATF2	EIF5B	0.9219736122091531
ATF2	FAM48A	1.0217278604945919
ATF2	CNOT6L	0.8253132609580933
ATF2	PRO1768	1.0217278604945919
ATF2	ENTPD6	0.8131904766573732
ATF2	ASH1L	1.0217278604945919
ATF2	COMMD1	1.0217278604945919
ATF2	TRNT1	0.9910018511929262
ATF2	ARID1B	1.053843710210944
ATF2	FBXO11	0.8253132609580933
ATF2	MED23	1.053843710210944
ATF2	LATS2	1.0353133253669036
ATF2	NCOR1	1.0217278604945919
ATF2	POC5	1.0353133253669036
ATF2	FAM193A	1.0217278604945919
ATF2	DGKI	0.8740533198964271
ATF2	ZNF155	1.0353133253669036
ATF2	C1orf156	1.051275519067704
ATF2	RNASEK	0.9219736122091535
ATF2	PNKP	0.9910018511929262
ATF2	RPE	0.9219736122091531
ATF2	PIK3R4	1.053843710210944
ATF2	KIAA1012	1.0353133253669036
ATF2	SPATA5	0.9198896616191785
ATF2	DPP8	1.053843710210944
ATF2	KRIT1	1.0353133253669036
ATF2	RHBDL3	0.816843194256776
ATF2	ATRIP	1.0217278604945919
ATF2	CNNM3	0.816843194256776
ATF2	ORAOV1	1.0217278604945919
ATF2	MFAP3L	1.053843710210944
ATF2	ZBTB17	1.0353133253669036
ATF2	GSTM1	0.9219736122091531
ATF2	MLL4	1.0353133253669036
ATF2	ANGPT1	1.053843710210944
ATF2	MBD2	0.9219736122091531
ATF2	ZBTB10	1.0353133253669036
ATF2	GDF3	1.0217278604945919
ATF2	C14orf102	1.0217278604945919
ATF2	EIF3K	0.9219736122091531
ATF2	ZNF415	1.0217278604945919
ATF2	PNPLA5	0.8734641445321509
ATF2	LOC729799	1.0217278604945919
ATF2	ZSCAN2	0.9910018511929262
CCNT2	USP37	1.0353133253669036
CCNT2	PIGN	0.8131904766573732
CCNT2	CDH9	0.9317278849971542
CCNT2	C5orf46	1.053843710210944
CCNT2	SYDE1	1.051275519067704
CCNT2	WDR92	0.9337378124069291
