nodeID nodeLabel DNA_methylation_logFC DNA_methylation_P.Value GRN_logFC GRN_P.Value GRN_eigenvalue GRN_Page_Rank GRN_size GRN_nes GRN_pval fPPI_Mutations_of_interest_vs_Group_control_diff fPPI_Mutations_of_interest_vs_Group_control_p.val Metabo_mean.diff Metabo_pvalue
22 frag_119533 0.159050144490835 2.41087167629219e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
23 frag_120337 -0.291291693935221 2.11480160700928e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
24 13-cis-retinal[c] 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
25 13-cis-retinal[r] 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
26 13-cis-retinoate[c] 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
27 13-cis-retinoate[r] 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
28 frag_133832 -0.0936282436931684 1.28775577813494e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
29 frag_139809 0.266604487466427 1.8524745804979e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
30 frag_143409 0.226000471265963 9.71598333656557e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
31 frag_143507 -0.212600693434055 1.52371250094893e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
32 frag_146156 -0.277653057557688 2.1655697995734e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
33 frag_15542 -0.297761877494643 8.44979200195589e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
34 frag_155634 -0.156608674419769 8.98499155895161e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
35 frag_158057 -0.257838731018397 3.29063070951282e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
36 frag_158430 0.27833152467644 1.29801125695079e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
37 frag_162561 -0.259729439242764 2.75837568372898e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
38 frag_169979 -0.230552415503746 2.35345172337917e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
39 frag_170570 -0.283531914276621 1.50536678177525e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
40 frag_171319 0.192032175272464 3.61125458622607e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
41 frag_175869 -0.229510913128262 2.53976878397078e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
42 frag_176749 0.281013457224487 1.84766733033331e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
43 frag_187715 -0.26299451989663 1.0833966706555e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
44 frag_190290 0.208169642566881 3.41706039217691e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
45 frag_190975 -0.27444048996669 3.45162498722647e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
46 frag_199203 -0.312635725321282 2.78021881403931e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
47 2-oxoadipate[c] 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
48 2-oxoadipate[m] 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
49 frag_205889 -0.278469584033415 7.86314883961277e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
50 frag_211376 -0.0408250196453256 1.52120766711707e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
51 frag_220505 -0.260564119683024 2.9633958542714e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
52 frag_224474 -0.313754853751301 2.14794590643058e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
53 frag_225104 0.234592366501451 5.79645071167637e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
54 frag_235164 -0.318807450646668 1.56630129927467e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
55 frag_235564 -0.297317692898882 3.40080775755613e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
56 frag_256083 -0.222041768660027 1.19650114813701e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
57 frag_260616 -0.276688900450675 1.35116212792396e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
58 frag_262411 -0.247145905666729 2.14684000364891e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
59 frag_263927 0.265827766268597 1.02774720995123e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
60 frag_269531 0.341444689593046 2.16625106603905e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
61 frag_270125 -0.290042521738 1.70503290925696e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
62 frag_274048 -0.321920957530109 2.21917325614362e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
63 frag_27505 0.3253798148047 1.44982177484745e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
64 frag_276189 -0.186898533556269 3.2920621703172e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
65 frag_277582 -0.315355732637674 8.66657218956473e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
66 frag_280504 0.189056115200676 3.24456422941454e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
67 frag_280754 0.249991790681588 4.85404904561518e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
68 frag_283224 -0.317111899748866 1.00107792131049e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
69 frag_287226 -0.221465839686099 9.51534124797325e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
70 frag_287522 -0.0317976880893369 9.49997176894779e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
71 frag_291669 0.197066758807345 2.36112955338792e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
72 frag_292130 -0.278722277732013 3.41552091804207e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
73 frag_292138 -0.285153632454476 9.38155877441002e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
74 frag_301711 0.313983710303578 2.7043515683041e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
75 frag_303018 -0.225232322826544 7.6861645782234e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
76 frag_309871 -0.263907877283939 2.49301212681695e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
77 frag_313968 -0.296749161274705 8.40929500544263e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
78 frag_321939 0.237332087028342 2.48204342257129e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
79 frag_327728 -0.242406976769865 4.25166186844325e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
80 frag_329622 0.32498357554817 4.40116261311945e-08 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
81 frag_330725 0.0624910898463751 1.8658975973627e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
82 frag_331211 -0.253530985906446 3.33387960381939e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
83 frag_331292 0.182440361718273 1.45426762712291e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
84 frag_335446 -0.26919099338298 1.87636877955635e-09 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
85 frag_336725 -0.151478169988471 1.43048781632931e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
86 frag_339806 0.238565376107898 1.05831424998412e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
87 frag_34858 0.115947710407971 2.24899726563527e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
88 frag_349066 -0.289046198421911 1.14112856364936e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
89 frag_354257 -0.0599924181215306 1.00216140180276e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
90 frag_357359 0.309383385872955 4.33649815918417e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
91 frag_359151 0.212313486179787 1.71238380250316e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
92 frag_359771 -0.326935787182494 1.41524839836585e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
93 frag_361647 -0.210334532126233 2.85454986643773e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
94 frag_368800 0.217137330215901 7.06740444403178e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
95 frag_371432 0.248734739422784 8.22002966726791e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
96 frag_377371 0.269764267397732 1.03393489072459e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
97 frag_388317 0.288092040951553 5.34489971578026e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
98 frag_388442 0.289983595203935 7.35935999804179e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
99 frag_390468 0.146969035285457 2.64780463492953e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
100 frag_393500 -0.206954254661794 2.44908237022938e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
101 frag_401381 0.161427745058278 2.82450038636174e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
102 frag_402513 -0.265192908063353 1.76296015238822e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
103 frag_403753 0.0541190288455543 8.02621468394443e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
104 frag_409448 0.285131533443791 6.18114407936314e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
105 frag_412734 -0.246467688782053 8.70239570446575e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
106 frag_414222 -0.148166162521671 1.57383350415959e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
107 frag_428318 -0.312099126981109 8.03189236466872e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
108 frag_441120 0.239989207632466 2.80207176944291e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
109 frag_468132 0.244468019806812 8.84030699063219e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
110 frag_473339 0.271361951945351 1.80427964342934e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
111 frag_479275 -0.249758670313888 2.0276645173829e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
112 frag_482093 -0.312388436929911 6.78279879359932e-09 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
113 frag_483816 0.244216660964687 8.5762340232386e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
114 frag_492461 0.185020721621188 2.37908549356228e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
115 frag_495860 0.256505146284312 2.59604867876133e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
116 frag_510566 -0.331077069052573 1.87684590285897e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
117 frag_511369 0.223626853213721 1.19229913858419e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
118 frag_512346 -0.370834529911768 1.17421020667128e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
119 frag_516857 0.229964448643653 1.09162004310638e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
120 frag_51905 0.0382520603294026 1.20406141599853e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
121 frag_5333 -0.316616050223814 2.02541072240815e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
122 frag_543424 -0.211308621205998 8.61389963894828e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
123 frag_544435 -0.216750223774103 6.81067424253809e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
124 frag_555504 -0.268461550939314 6.92474217528714e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
125 frag_567475 0.239540191011952 2.85293111032259e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
126 frag_570290 -0.366272870819881 2.89224005003101e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
127 frag_574939 -0.284781827844514 6.46007214805368e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
128 frag_576025 -0.270596392124716 3.14812922297844e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
129 frag_578595 0.3015472607287 1.34693398584012e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
130 frag_58883 -0.360868296693367 9.74048024707849e-11 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
131 frag_601329 0.274824335001038 1.80048191059388e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
132 frag_603670 -0.233557028990865 1.27113261996987e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
133 frag_604039 -0.315071362998639 1.21838451491433e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
134 frag_60524 -0.261477161976021 2.94962304531063e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
135 frag_607734 -0.306938742384575 5.60247600171219e-08 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
136 frag_609788 -0.32128338016794 2.58980921250948e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
137 frag_610694 -0.272832460062808 3.9815581964219e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
138 frag_613972 -0.332891358736631 1.18551265528891e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
139 frag_614421 0.276441646776276 6.15868577513749e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
140 frag_614831 -0.0214847965429811 2.98194589013504e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
141 frag_614846 -0.176620410610433 2.01600572070686e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
142 frag_617782 0.294787731453243 3.42443609600943e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
143 frag_617928 -0.288412604787633 3.21709451994621e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
144 frag_618968 -0.0276097429514761 5.07218876106931e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
145 frag_621000 0.263127997399993 2.31386153954761e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
146 frag_621013 -0.0343618778905671 1.46863152776316e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
147 frag_622244 0.140807097297976 1.36873781205205e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
148 frag_622392 -0.268069322191141 2.2329484427981e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
149 frag_641897 0.165028026236439 1.4717436432077e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
150 frag_641958 -0.263809674805426 9.28267514500975e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
151 frag_642656 0.232221746583392 2.70740449008763e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
152 frag_642923 -0.308775559141132 3.16367763963873e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
153 frag_644160 -0.283935031228725 1.39153451105671e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
154 frag_64604 -0.275355754725054 3.6030989373955e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
155 frag_657031 -0.308448566050889 3.07697190543573e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
156 frag_658437 -0.275316413010706 2.10141377315939e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
157 frag_65865 -0.272345338822698 9.21929315254311e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
158 frag_66132 -0.200120945889338 3.20230659068636e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
159 frag_662183 -0.0429321609508051 1.48348670726968e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
160 frag_667553 -0.304633079678504 2.14954686736805e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
161 frag_669628 0.215821363161184 5.00900723727552e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
162 frag_672598 -0.210530443436706 8.45531359610995e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
163 frag_673020 0.260201580196356 3.42528756225082e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
164 frag_673499 -0.0870914165091554 3.25357061217434e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
165 frag_684138 -0.308770285812693 2.474408923811e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
166 frag_689713 0.23656583573894 3.4000132260732e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
167 frag_6990 -0.0368189172611617 2.08481274268645e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
168 7-palmitoleic,acid[e] 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
169 frag_704830 -0.246875828315841 5.75171400953406e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
170 frag_705121 -0.358370191737243 3.64918722433088e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
171 frag_707191 -0.391412572804265 2.62146888750915e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
172 frag_707754 -0.218944580408907 1.72530620440077e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
173 frag_70907 0.245630629712642 1.77921257938643e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
174 frag_712992 0.311969990983879 1.92284594168108e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
175 frag_713675 0.245056548005373 3.36639021735306e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
176 frag_718311 -0.203516870489505 3.33234229604942e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
177 frag_719578 0.333109353008413 6.29445467554419e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
178 frag_730819 -0.285215795768854 2.12820338202296e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
179 frag_738027 -0.260993490476899 2.89896497833625e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
180 frag_744962 -0.358534349116322 4.15405687367516e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
181 frag_76085 0.221860568353349 4.90948568360603e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
182 frag_761383 -0.0576006331855392 1.06395273748297e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
183 frag_761776 -0.298038397732587 4.44567032848353e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
184 frag_768735 -0.14632547532975 3.18723753250233e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
185 frag_782079 0.280430491231405 3.32075738644707e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
186 frag_782907 -0.304721364043116 5.64958298612653e-07 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
187 frag_85288 -0.312864881290565 2.80903411179736e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
188 frag_86755 0.203671752502428 9.21838732659584e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
189 9-cis-retinal[r] 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
190 9-cis-retinoate[c] 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
191 9-cis-retinoate[e] 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
192 9-cis-retinoate[r] 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
193 frag_90736 0.118346528860463 2.88991556683824e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
194 frag_95981 0.271364085185591 1.28254027015628e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
195 frag_9870 -0.298100564321332 1.73374708674407e-06 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
196 A0A096LPI6 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0.0291701470427554 0.885380802058725 0 1
197 A1BG 0 1 1,44539901540254 0,006279437295022 -8,09165261954129 -9,83470817512881 0 0 1 -0.518181855072473 0.365866790363236 0 1
198 A2M 0 1 2,3629345968789 0,001559660625047 -7,99733881729511 -9,46781119242381 0 0 1 -0.301197971014499 0.655395445900777 0 1
199 A4GALT 0 1 -2,8611239475696 0,046395692888519 -5,22163354109531 -9,26800061701345 0 0 1 0 1 0 1
200 AAAS 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 -0.161247113503229 0.388911820885697 0 1
201 AACS 0 1 0,215638754666659 0,426591790600832 -8,51135203314303 -10,3063337253532 0 0 1 0 1 0 1
202 AADAT 0 1 -1,61532483494152 0,19044639406695 -7,71324893636408 -9,27039733676754 0 0 1 0 1 0 1
203 AAGAB 0 1 -0,081625033764063 0,567591229793923 -8,81590702018011 -9,75822692283358 0 0 1 0 1 0 1
204 AAK1 0 1 0,131622099348114 0,646074643291418 -4,22093250876569 -9,53468445413957 0 0 1 -0.144130907293572 0.521874744464863 0 1
205 AAMDC 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0.00611335650854983 0.977260881257497 0 1
206 AAMP 0 1 0,09348055419397 0,723269693071768 -7,36548070466698 -9,8066150021306 0 0 1 0 1 0 1
207 AANAT 0 1 -0,875560087615523 0,192969806797394 -4,13921527310067 -9,57523785951585 0 0 1 0 1 0 1
208 AARS 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0.328590789595381 0.061960202226268 0 1
209 AARS2 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0.0557025823367532 0.776593178558222 0 1
210 AARSD1 0 1 0,058790301870158 0,842516546331448 -8,37672322466307 -10,2589658866019 0 0 1 0 1 0 1
211 AASDH 0 1 0,179728361413014 0,306074716878933 -7,13253779580835 -9,81381782897844 0 0 1 0 1 0 1
212 AASDHPPT 0 1 0,32415520885333 0,144543926356171 -8,1240661759211 -10,2512442187749 0 0 1 0.468192560928662 0.0348053778926489 0 1
213 AATF 0 1 0,0655826991423 0,697198645192594 -11,0098365965703 -10,2168652156333 0 0 1 0 1 0 1
214 AATK 0 1 -1,44592570218519 0,004686833154505 -8,85006252793287 -9,82337509669619 0 0 1 0 1 0 1
