Regulator	Target	MI
ATF1	BOD1L	1.0551016181686426
ATF1	GTF2E1	1.116660223317413
FOXA1	ZNF449	1.0551016181686426
FOXA1	ZSWIM4	1.1017971915988418
ATF2	AGBL5	1.1017971915988418
ATF2	MRPL20	1.1017971915988418
ATF2	DR1	1.0551016181686426
ATF2	CCDC120	1.0551016181686426
ATF2	SF3A2	1.0551016181686426
ATF2	MAN1A2	1.0551016181686426
ATF2	CCDC113	1.0551016181686426
ATF2	CHMP1A	1.1017971915988418
ATF2	CHORDC1	1.116660223317413
ATF2	C1orf116	1.1017971915988418
ATF2	BPTF	1.0551016181686426
CCNT2	CCNT1	1.0551016181686426
SMARCB1	LENG1	1.0551016181686426
SMARCB1	WDR90	1.2341113432738557
SMARCB1	CDC7	1.2341113432738557
SPI1	LRRC14B	1.3812885266674402
SPI1	SNORD115-8	1.0551016181686426
SPI1	SNORD115-9	1.3812885266674402
SPI1	C10orf41	1.3812885266674402
SPI1	PWWP2B	1.3812885266674402
SPI1	FRMPD2	1.3812885266674402
SPI1	GAGE8	1.3812885266674402
SPI1	LOC284578	1.3812885266674402
SPI1	RAX	1.3812885266674402
SPI1	MRGPRG	1.3812885266674402
SPI1	OR4K17	1.3812885266674402
SPI1	DCAF4	1.3812885266674402
SPI1	SNORD115-5	1.116660223317413
SPI1	TMEM93	1.116660223317413
SPI1	LCE1A	1.3812885266674402
SPI1	MIMT1	1.3812885266674402
SPI1	GJA1	1.3812885266674402
SPI1	GNAT3	1.3812885266674402
SPI1	NDST4	1.3812885266674402
SPI1	LOC729121	1.3812885266674402
SPI1	CDK5RAP1	1.3812885266674402
SPI1	MS4A14	1.3812885266674402
SPI1	PRR20D	1.3812885266674402
SPI1	TSPYL3	1.3812885266674402
SPI1	CHIA	1.3812885266674402
SPI1	CXADR	1.3812885266674402
SPI1	FLJ45983	1.3812885266674402
SPI1	TAAR5	1.0551016181686426
SPI1	LOC285796	1.3812885266674402
SPI1	LOC284100	1.0551016181686426
SPI1	LCE1C	1.3812885266674402
SPI1	LOC340017	1.3812885266674402
SPI1	OR5R1	1.3812885266674402
SPI1	LCE1D	1.3812885266674402
SPI1	LCE2B	1.3812885266674402
SPI1	SULT2B1	1.3812885266674402
SPI1	NCRNA00202	1.3812885266674402
SPI1	CLDN4	1.3812885266674402
SPI1	FAM169B	1.3812885266674402
SPI1	MYL7	1.3812885266674402
SPI1	KRTAP4-12	1.3812885266674402
SPI1	OPTC	1.3812885266674402
SPI1	PRR19	1.3812885266674402
SPI1	NCRNA00200	1.3812885266674402
SPI1	LOC100128292	1.0551016181686426
SPI1	SNORD86	1.3812885266674402
SPI1	HYALP1	1.3812885266674402
SPI1	C4orf51	1.3812885266674402
SPI1	SNORD114-8	1.3812885266674402
SPI1	ZNF154	1.116660223317413
SPI1	CELA3B	1.0551016181686426
SPI1	SNORD114-9	1.3812885266674402
SPI1	LOC643719	1.3812885266674402
SPI1	TTYH2	1.3812885266674402
SPI1	LOC285205	1.3812885266674402
SPI1	XPA	1.3812885266674402
SPI1	PLA2G3	1.3812885266674402
SPI1	DAZ2	1.3812885266674402
SPI1	PRDM13	1.3812885266674402
SPI1	DAZ1	1.3812885266674402
SPI1	ADH7	1.3812885266674402
SPI1	SLC5A2	1.3812885266674402
SPI1	ADAM5P	1.3812885266674402
SPI1	TEX28	1.3812885266674402
SPI1	SCGB1D4	1.3812885266674402
SPI1	NKX2-1	1.3812885266674402
SPI1	NCRNA00119	1.0551016181686426
SPI1	NKX2-2	1.3812885266674402
SPI1	PRR24	1.3812885266674402
SPI1	VTI1B	1.3812885266674402
SPI1	FZD1	1.3812885266674402
SPI1	CT47A10	1.3812885266674402
SPI1	GLYATL1	1.0551016181686426
SPI1	BTBD17	1.3812885266674402
SPI1	ST13	1.3812885266674402
SPI1	OR4N5	1.3812885266674402
SPI1	GP2	1.3812885266674402
SPI1	SNORD116-11	1.116660223317413
SPI1	SNORD116-10	1.3812885266674402
SPI1	TMEM192	1.3812885266674402
SPI1	LOC158696	1.3812885266674402
SPI1	SNUPN	1.3812885266674402
SPI1	CS	1.3812885266674402
SPI1	GJB1	1.3812885266674402
SPI1	GALNTL6	1.3812885266674402
SPI1	SNORA46	1.3812885266674402
SPI1	ZNF138	1.0551016181686426
SPI1	PAM	1.3812885266674402
SPI1	ZNF497	1.116660223317413
SPI1	ADC	1.3812885266674402
SPI1	BTG4	1.0551016181686426
SPI1	SFTA2	1.3812885266674402
SPI1	SERPINA3	1.3812885266674402
SPI1	SFTA3	1.3812885266674402
SPI1	LOC440173	1.3812885266674402
SPI1	WFIKKN2	1.3812885266674402
SPI1	CSDAP1	1.3812885266674402
SPI1	GUCY2GP	1.3812885266674402
SPI1	SNAR-E	1.3812885266674402
SPI1	FMN2	1.0551016181686426
SPI1	PYGL	1.3812885266674402
SPI1	STON2	1.3812885266674402
SPI1	SERPINA6	1.3812885266674402
SPI1	HOXC10	1.0551016181686426
SPI1	MMP21	1.3812885266674402
SPI1	SERPINA4	1.3812885266674402
SPI1	LRRC31	1.3812885266674402
SPI1	SNAR-D	1.3812885266674402
SPI1	C1QTNF1	1.3812885266674402
SPI1	MMP27	1.3812885266674402
SPI1	POM121L1P	1.3812885266674402
SPI1	KRTAP1-1	1.3812885266674402
SPI1	C7orf41	1.3812885266674402
SPI1	LOC339568	1.3812885266674402
SPI1	SERPINB4	1.3812885266674402
SPI1	LOC284788	1.3812885266674402
SPI1	C11orf86	1.3812885266674402
SPI1	TAL2	1.0551016181686426
SPI1	TEDDM1	1.3812885266674402
SPI1	PRR23B	1.3812885266674402
SPI1	OR52A5	1.3812885266674402
SPI1	PRR23C	1.3812885266674402
SPI1	CCL14	1.3812885266674402
SPI1	FLJ43390	1.3812885266674402
SPI1	CCL13	1.3812885266674402
SPI1	KRTAP25-1	1.3812885266674402
SPI1	OR10H3	1.3812885266674402
SPI1	STAU1	1.3812885266674402
SPI1	WRB	1.3812885266674402
SPI1	CRCT1	1.3812885266674402
SPI1	OR10H4	1.3812885266674402
SPI1	NCRNA00162	1.3812885266674402
SPI1	KCNA4	1.3812885266674402
SPI1	NCRNA00161	1.3812885266674402
SPI1	OVCA2	1.3812885266674402
SPI1	LOC650293	1.3812885266674402
SPI1	LCE2D	1.3812885266674402
SPI1	SLC7A2	1.3812885266674402
SPI1	OR4S1	1.3812885266674402
SPI1	LCE3D	1.3812885266674402
SPI1	PRAMEF5	1.3812885266674402
SPI1	EXTL1	1.116660223317413
SPI1	PATE4	1.3812885266674402
SPI1	TCOF1	1.3812885266674402
SPI1	NCRNA00157	1.3812885266674402
SPI1	PABPC1P2	1.3812885266674402
SPI1	NTF3	1.3812885266674402
SPI1	PATE3	1.3812885266674402
SPI1	AGR3	1.3812885266674402
SPI1	HAS2	1.3812885266674402
SPI1	PCGF1	1.3812885266674402
SPI1	KRTAP2-4	1.3812885266674402
SPI1	SLC17A7	1.3812885266674402
SPI1	RABAC1	1.3812885266674402
SPI1	KRTAP2-1	1.3812885266674402
SPI1	ZIM2	1.3812885266674402
SPI1	LOC29034	1.3812885266674402
SPI1	LOC339788	1.3812885266674402
SPI1	MBD4	1.3812885266674402
SPI1	C10orf96	1.3812885266674402
SPI1	GSX1	1.3812885266674402
SPI1	KCNB2	1.3812885266674402
SPI1	GSX2	1.3812885266674402
SPI1	NR1H4	1.3812885266674402
SPI1	GUCA2B	1.3812885266674402
SPI1	PASD1	1.3812885266674402
SPI1	GTF2H2	1.116660223317413
SPI1	NOC3L	1.116660223317413
SPI1	LCE3E	1.3812885266674402
SPI1	OR5T2	1.3812885266674402
SPI1	LOC100130148	1.3812885266674402
SPI1	AADAC	1.3812885266674402
SPI1	LCE4A	1.3812885266674402
SPI1	LOC653545	1.3812885266674402
SPI1	MGC4473	1.3812885266674402
SPI1	VEPH1	1.3812885266674402
SPI1	OR10G7	1.3812885266674402
SPI1	LOC100130386	1.116660223317413
SPI1	GPHB5	1.3812885266674402
SPI1	ZNF451	1.0551016181686426
SPI1	LOC257358	1.3812885266674402
SPI1	FAM25A	1.3812885266674402
SPI1	C1orf173	1.0551016181686426
SPI1	HP	1.3812885266674402
SPI1	MUM1	1.3812885266674402
SPI1	CASC2	1.3812885266674402
SPI1	DEFB1	1.3812885266674402
SPI1	GUCA1C	1.3812885266674402
SPI1	LOC283761	1.0551016181686426
SPI1	NCRNA00185	1.3812885266674402
SPI1	FBXO22	1.116660223317413
SPI1	CDH8	1.3812885266674402
SPI1	FGF4	1.3812885266674402
SPI1	THG1L	1.3812885266674402
SPI1	FGF5	1.3812885266674402
SPI1	IYD	1.3812885266674402
SPI1	POTED	1.3812885266674402
SPI1	SSX6	1.3812885266674402
SPI1	KPNA7	1.0551016181686426
SPI1	SSX7	1.3812885266674402
SPI1	KRTAP3-3	1.3812885266674402
SPI1	FLJ43859	1.3812885266674402
SPI1	PCDHAC2	1.1017971915988418
SPI1	LOC284749	1.3812885266674402
SPI1	ANAPC7	1.116660223317413
SPI1	C1orf187	1.3812885266674402
SPI1	FAM24B	1.0551016181686426
SPI1	IFNA17	1.116660223317413
SPI1	DEFB114	1.3812885266674402
SPI1	DIO3	1.0551016181686426
SPI1	UBE2E2	1.3812885266674402
SPI1	DEFB112	1.3812885266674402
SPI1	KERA	1.3812885266674402
SPI1	DEFB110	1.3812885266674402
SPI1	OR2T6	1.3812885266674402
SPI1	NPAS4	1.3812885266674402
SPI1	FLJ42875	1.2341113432738557
SPI1	C11orf40	1.3812885266674402
SPI1	ADAM6	1.3812885266674402
SPI1	GOLGA8F	1.3812885266674402
SPI1	LY6D	1.3812885266674402
SPI1	SMS	1.3812885266674402
SPI1	TSSK6	1.3812885266674402
SPI1	TSSK4	1.3812885266674402
SPI1	KIAA0408	1.3812885266674402
SPI1	FTL	1.3812885266674402
SPI1	BIRC8	1.3812885266674402
SPI1	NCRNA00230B	1.3812885266674402
SPI1	C1orf150	1.3812885266674402
SPI1	DPT	1.3812885266674402
SPI1	LOC100270710	1.3812885266674402
SPI1	NCRNA00087	1.3812885266674402
SPI1	HBII-52-45	1.3812885266674402
SPI1	C6orf27	1.3812885266674402
SPI1	PSIMCT-1	1.3812885266674402
SPI1	LRRC52	1.3812885266674402
SPI1	SBNO1	1.3812885266674402
SPI1	LOC728410	1.3812885266674402
SPI1	FGGY	1.3812885266674402
SPI1	LOC642597	1.3812885266674402
SPI1	SLCO1B3	1.3812885266674402
SPI1	ZKSCAN2	1.3812885266674402
SPI1	NKX6-1	1.3812885266674402
SPI1	DSCR8	1.3812885266674402
SPI1	FAM27L	1.3812885266674402
SPI1	CCDC12	1.3812885266674402
SPI1	HTR1E	1.3812885266674402
SPI1	AGXT2	1.116660223317413
SPI1	BDNF	1.0551016181686426
SPI1	LOC285735	1.3812885266674402
SPI1	HTR1D	1.3812885266674402
SPI1	B3GALT5	1.3812885266674402
SPI1	C11orf21	1.3812885266674402
