ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	eigenvalue	Page_Rank	degree	closenessness	betweenness	size	nes	pval	pval.fdr
1	A2M	2.3629345968789	-2.39995124570396	3.35459126245183	0.0015596606250466	0.47596169021951	-1.37591227335413	-4.04563090959488	-7.45846188072776	33	5.08517670989067e-05	50908.4176144926	33	1.32391302645032	0.185531931442027	0.996900689927406
2	A4GNT	0.0695605670561008	-5.61135486438689	0.0761374773171579	0.939626213648584	0.992282410989639	-5.38633729251349	-12.5576939191997	-9.67905766001736	1	2.8587764436821e-05	0	15	-0.450813787359117	0.65212376349965	0.996900689927406
3	AAAS	0.0229220552674532	6.47237238369315	0.105866363399572	0.916129617130247	0.989696454036746	-5.38414081250254	-6.01757683865778	-9.43432536055339	3	3.91558009319081e-05	0	126	0.305421597566133	0.760045074652048	0.996900689927406
4	AAK1	0.131622099348114	6.51597966350654	0.462132154956958	0.646074643291418	0.949440601148947	-5.30220775260837	-3.07839101356705	-9.08833237328802	6	4.75104522995059e-05	573.574946339156	112	0.452272402582231	0.651072754660818	0.996900689927406
5	AATF	0.0655826991422996	6.2865199707308	0.39144801697462	0.697198645192594	0.95361326326451	-5.32659324313041	-4.7240582118828	-9.42526083601271	3	4.61020699829422e-05	441.355735709402	33	0.697418437078901	0.485540966587777	0.996900689927406
6	ABCC8	-1.8040114708505	-5.2874649972783	-1.98252321556143	0.0531607918571382	0.875094035916376	-3.86733998589443	-6.08671818360114	-7.57595397782063	25	4.13291453132749e-05	12599.2011439593	25	-0.805806167809523	0.420354621151716	0.996900689927406
7	ABCC9	-1.58128353502456	-5.37685766260794	-1.39994775592026	0.167959987092879	0.945241499105275	-4.61196159020979	-8.49400287367075	-9.71695934641567	2	3.60815442900956e-05	0	15	-2.3488574840403	0.0188311129221381	0.996900689927406
8	ABCE1	0.313294092383438	5.8150166892993	1.23209040073989	0.223917377792303	0.945241499105275	-4.78380548583041	-5.11444688124848	-10.14934961579	1	4.25097772487672e-05	0	45	0.318121403013747	0.750392849056345	0.996900689927406
9	ABHD5	-0.501506091973719	5.14922517088163	-1.3601059788169	0.180150904549751	0.945241499105275	-4.65456097377729	-9.30170296237831	-10.1042411943396	1	3.64046743601878e-05	0	4	-1.45200482530883	0.146500263553492	0.996900689927406
10	ABI1	-0.00437813417906341	6.84298208555589	-0.0259612097137852	0.979395920835131	0.995430864728595	-5.38841719978638	-7.27899102858023	-9.6993663496205	2	3.86309201885189e-05	65.3372953006892	58	0.541167095490664	0.588392415119175	0.996900689927406
11	ABL1	-0.245372272629162	5.89707070741917	-0.972496415579599	0.335679495623543	0.945241499105275	-5.00918203994785	-4.4893894200479	-8.06916487611311	16	4.84543075879446e-05	36831.1209250914	251	0.0727123360512119	0.942035031786993	0.996900689927406
12	ABL2	0.243813891082678	4.80748569760163	1.2209096686329	0.228084225150087	0.945241499105275	-4.79453427059872	-6.61994267095059	-9.52016462050035	3	3.95272540416617e-05	330.155303618961	48	0.462310373709914	0.64385876149577	0.996900689927406
13	ABLIM1	0.278140240563038	5.68387366451782	0.551366368468413	0.583940468923646	0.945241499105275	-5.26572383774526	-7.20068185457825	-9.7750962255651	2	3.85519873549482e-05	0	13	2.59703919257746	0.00940311942848817	0.996900689927406
14	ABLIM2	0.954626512655885	-1.97813553440833	1.00619626369327	0.319367174519008	0.945241499105275	-4.98275863163922	-7.20068185457825	-9.77509622556564	2	3.85519873549482e-05	0	12	0.607616319924383	0.543441974276228	0.996900689927406
15	ABLIM3	-0.886464283692352	-0.0675542042069899	-0.779262966082355	0.439650401917901	0.945241499105275	-5.1439898727717	-7.20068185457825	-9.77509622556564	2	3.85519873549482e-05	0	16	-2.14890294830328	0.0316420940643424	0.996900689927406
16	ABR	0.561126052790161	-1.23528934036583	0.908771269064992	0.368011748822303	0.945241499105275	-5.05679707414706	-7.64256413529789	-9.9257187831782	1	3.95460117847115e-05	0	22	1.22665531779815	0.219952168324948	0.996900689927406
17	ACACA	0.283215589249487	6.86535765414656	1.00977191367106	0.317668310795907	0.945241499105275	-4.97990481830531	-7.6597712699347	-10.0435128995077	1	3.91175089970271e-05	0	15	-0.808711149097807	0.418681313657651	0.996900689927406
18	ACACB	0.144723148060485	5.0213726582332	0.401356845644329	0.689938865191937	0.95361326326451	-5.32341608465655	-7.6597712699347	-10.0435128995077	1	3.91175089970271e-05	0	17	-0.306972093204064	0.758864613759951	0.996900689927406
19	ACAN	-0.228567613462499	-1.84137701097425	-0.180793347334333	0.857291059052022	0.979027762963048	-5.37542462650293	-9.00069922193723	-9.13803247601785	3	3.61219476954197e-05	8030.62066739559	45	-0.766087793152534	0.443624065734898	0.996900689927406
20	ACAP2	-0.0398031068868008	7.0588924351375	-0.215591346947105	0.830219878085852	0.975834104718457	-5.36982961967691	-10.6163239088506	-9.8284856011842	1	3.39351160580969e-05	0	11	0.392634279490156	0.694589617348777	0.996900689927406
21	ACBD3	0.145214570178527	4.97598100694995	0.850077860489916	0.399502571775166	0.945241499105275	-5.09791190522279	-42.92014579674	-8.73149779406295	1	1	0	6	2.14217360323808	0.0321795148115186	0.996900689927406
22	ACOT2	0.840118321714644	3.23590067735817	2.66290010425433	0.0105123352155519	0.65087168423823	-2.74218281529794	-5.18645156039367	-8.9600477780231	6	3.66810945638618e-05	3	6	1.36022903374123	0.173757457550124	0.996900689927406
23	ACTA1	-2.79814279110948	-1.34919832522503	-2.32662704235905	0.0242533037629526	0.800447527885467	-3.32934553839987	-3.99592545284695	-6.52042233790197	78	4.97388709276299e-05	149080.189243392	78	-1.00620177708987	0.314318517499305	0.996900689927406
24	ACTA2	0.0802105756634406	4.47100391846843	0.242755917764417	0.809228926462339	0.972142149789704	-5.36478086746767	-6.62726459708883	-8.52277055110586	10	4.09131822273136e-05	6534.53999282388	94	0.128221315879759	0.897973831671408	0.996900689927406
25	ACTB	0.0560044858023003	-7.51733144296322	0.275377425608506	0.784208386933738	0.967967410806645	-5.35792957745425	-3.84027245366958	-7.83406052622133	23	5.03524672708963e-05	50936.3107309439	415	0.648377843076392	0.516740597458474	0.996900689927406
26	ACTBL2	-0.132388965703337	14.0987703556885	-0.541863224103721	0.590419601233019	0.945241499105275	-5.26991072636709	-5.59370638801255	-8.62628090572754	11	4.21762969211303e-05	816.132092913866	129	-0.741247611111196	0.458543320189781	0.996900689927406
27	ACTC1	-0.862312594032432	-7.15551988469692	-1.89921299150314	0.063555633823049	0.90037956354355	-3.98716278287353	-4.02070119726957	-6.53685627787412	78	4.8985990006858e-05	121523.807865607	76	-0.632866752725293	0.52682066080548	0.996900689927406
28	ACTG1	0.2239861343744	12.1011773318086	1.05803867279322	0.295333973036793	0.945241499105275	-4.94044332437592	-4.94271019412772	-8.04063033129583	19	4.52345410955806e-05	12647.5382626068	281	0.205757864067748	0.836980056481684	0.996900689927406
29	ACTG2	1.01948023041946	-6.46697005767241	1.26945914581486	0.210398440608024	0.945241499105275	-4.74729149584001	-6.4914462640404	-8.7143163065974	9	4.09584271963957e-05	301.780349900188	77	0.704187422082892	0.481316062950011	0.996900689927406
30	ACTL6A	0.179543380994606	5.22976762992648	0.850237394900512	0.399414768696059	0.945241499105275	-5.09780373247819	-4.56073378663636	-8.62004234878942	7	4.59939288013982e-05	15307.9494448653	97	0.964758627036681	0.334665722923951	0.996900689927406
31	ACTL6B	0.722457115373723	-4.82140035432054	0.822775960141921	0.414704656200569	0.945241499105275	-5.11613541991309	-7.2715044964198	-9.69005757110407	2	3.98073325106485e-05	0	25	0.861560166887091	0.388929598632585	0.996900689927406
32	ACTN1	-0.695069441237798	8.27563036876476	-1.90136208194987	0.0632671380528639	0.90037956354355	-3.98412519509577	-5.23934948230914	-8.38574395207869	13	4.36205016357688e-05	7256.3275769123	127	-2.11640494827261	0.0343103815901276	0.996900689927406
33	ACTN2	-0.261472548254305	-4.94394344293378	-0.274338223451464	0.785002065570244	0.968015051639824	-5.35816109079992	-5.27175619248493	-8.36687170236079	13	4.36033836225691e-05	10471.8692002078	149	-0.94566500980961	0.34431947456224	0.996900689927406
34	ACTN3	-0.843560081065492	-2.40619482092183	-0.849088061035391	0.40004759611195	0.945241499105275	-5.09858260402658	-5.36778981556554	-8.43901286643967	12	4.34612542917989e-05	7753.97192361974	120	-0.705589573058414	0.480443410421343	0.996900689927406
35	ACTN4	-0.064262206780425	10.0256854868197	-0.344537720420261	0.731947086621101	0.957232050112792	-5.34056394423104	-4.338783858081	-8.39533244806352	13	4.85224901741957e-05	16772.5456430924	107	1.0484108984179	0.294449334463863	0.996900689927406
36	ACTR10	0.0728390074256078	5.20402181245984	0.633103877451609	0.529671022701752	0.945241499105275	-5.22675857367756	-7.25654016817697	-9.31975705074282	3	3.74447689657755e-05	877.698410001709	111	0.847466029855463	0.396735413830255	0.996900689927406
37	ACTR1A	0.0629133186881559	6.09593021638979	0.411358933649253	0.682640490393092	0.95361326326451	-5.32012913721422	-5.45750220740187	-8.45967618310804	11	4.40237728373322e-05	35440.6575305768	218	0.0826786008262044	0.934107100671943	0.996900689927406
38	ACTR1B	0.0708816920273652	5.76243034452083	0.300674392802781	0.764961432354953	0.964527160937511	-5.35202504523586	-7.76176285351152	-9.49225828195324	3	3.8377403384887e-05	1187.45304288347	63	0.583899302623108	0.559288062400507	0.996900689927406
39	ACTR2	-0.0597401819975474	8.63802498934755	-0.361942885044971	0.718983434143689	0.956149618340239	-5.3355868044622	-3.04378826518556	-8.4762277303855	12	4.94266508501384e-05	13804.6443042793	189	-0.129262787864637	0.897149715333712	0.996900689927406
40	ACTR3	0.581284122700838	1.56601219795805	1.77588150472011	0.0820923447237648	0.926560816755909	-4.1566501810163	-3.06560797968441	-8.94412871595015	7	4.79800403032339e-05	2312.647867622	154	0.804736172551625	0.420971941009341	0.996900689927406
41	ACTR3B	0.224182233763198	8.1815851005425	0.984458706012893	0.329826892219181	0.945241499105275	-4.99990072613691	-7.43162915325148	-10.0841013159813	1	3.85921580734795e-05	0	14	-0.591864897956248	0.553941060990992	0.996900689927406
42	ACTR3C	0.230526388425479	3.07610642897629	1.07639186473998	0.287132961997584	0.945241499105275	-4.92498133149895	-7.43162915325148	-10.0841013159813	1	3.85921580734795e-05	0	6	1.35829106837399	0.174371343252736	0.996900689927406
43	ACTR5	0.176028325768215	3.5349303077849	0.677760704009346	0.501177811714327	0.945241499105275	-5.20324400850281	-5.25320250342753	-9.7868221316033	2	4.11895543290222e-05	54.5809835673837	31	0.984243202882342	0.324995948280756	0.996900689927406
44	ACTR8	0.250846476954965	4.49815593616253	1.64562955243268	0.106374115935602	0.942688789851896	-4.32508575424827	-5.91228008914972	-10.1642660093552	1	3.86324125941665e-05	0	28	1.60290307049216	0.108956055696229	0.996900689927406
45	ACVR1	0.346285791356959	-1.92821893043213	0.393081215067981	0.696000077606626	0.95361326326451	-5.32607499949842	-5.88961123325662	-8.89859570312137	6	4.39290107186786e-05	5333.79890929701	84	0.266247697817526	0.790048450715509	0.996900689927406
46	ACVR1B	0.180182926114964	4.42258296865795	0.555062499854853	0.581429744974602	0.945241499105275	-5.26407603536709	-8.26220913614313	-9.17798887919355	4	3.72800477184611e-05	143.998652223823	54	0.855288740364389	0.392391319372903	0.996900689927406
47	ACVR1C	-1.10556551890093	3.14676761688246	-1.67127842199811	0.10117540526755	0.94186677617265	-4.29279339459964	-8.26220913614313	-9.17798887919383	4	3.72800477184611e-05	143.998652223823	40	-0.670952208191683	0.502250975642034	0.996900689927406
48	ACVR2A	-0.503888797599414	2.08887044351708	-0.714469570168027	0.478397543404176	0.945241499105275	-5.18274274381476	-8.26220913614313	-9.17798887919412	4	3.72800477184611e-05	143.998652223823	66	-0.343583844705486	0.731159275920112	0.996900689927406
49	ACVR2B	0.591097134487284	1.75082746327215	0.824430221622934	0.413773612253212	0.945241499105275	-5.11504758115304	-8.26220913614313	-9.17798887919412	4	3.72800477184611e-05	143.998652223823	65	-0.284115603014741	0.776321789997716	0.996900689927406
50	ACVRL1	-1.04260159300216	-1.48687021442545	-0.839903526515188	0.405126940885697	0.945241499105275	-5.10477019620284	-8.26220913614313	-9.17798887919412	4	3.72800477184611e-05	143.998652223823	58	-0.690891176304645	0.489633931609986	0.996900689927406
51	ADAM10	0.302789337854428	2.14098428546854	1.02232531430567	0.311752389129856	0.945241499105275	-4.96980955382956	-3.18969277888983	-9.08904937220649	5	4.68208633767207e-05	13957.9366552674	59	0.185372681968954	0.852936733701062	0.996900689927406
52	ADAM12	-0.306311739677959	-0.369709862842143	-0.384752981129546	0.702120105299391	0.95361326326451	-5.32869531852729	-7.87186280461734	-10.1335595695427	1	3.70438970179663e-05	0	9	-0.948216208925665	0.343019397097782	0.996900689927406
53	ADAM15	1.12699512597545	-0.717368095806441	1.7693543715259	0.0831881236388131	0.929387141655411	-4.1653520383953	-4.9382361243761	-7.83608154279838	19	4.61616581267599e-05	24850.6163907173	18	0.13729051637324	0.890801166293627	0.996900689927406
54	ADAM17	-0.282147881502079	6.34303429944162	-0.692052036204859	0.492239234642128	0.945241499105275	-5.19538798368673	-5.30847027026716	-9.02975459956484	6	4.39463854098e-05	2612.62993193415	60	-1.53862502533991	0.123895865459532	0.996900689927406
55	ADAM22	1.63651873345043	-1.43128270488459	2.73529427317951	0.00870775900150752	0.633252650030837	-2.60856807953869	-8.54221628134562	-8.06731959543954	11	3.40089783702898e-05	21910.8042581672	11	-1.2889017301822	0.197432252490753	0.996900689927406
56	ADAM23	-0.303989594302034	-5.13117769209678	-0.375860668414613	0.708676705570314	0.95361326326451	-5.33143162686171	-11.7656407945444	-9.58033082036958	2	2.81333520889014e-05	0	10	-0.583085723920715	0.559835593651792	0.996900689927406
57	ADAM8	-0.716655513164766	-6.84775303826435	-1.14644367272478	0.25729516478045	0.945241499105275	-4.86366740972717	-5.96629861926744	-10.1806768631123	1	4.00080016003201e-05	0	13	-0.472647688921671	0.636464553206212	0.996900689927406
