ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	eigenvalue	Page_Rank	degree	closenessness	betweenness	size	nes	pval	pval.fdr
1	A2M	2.3629345968789	-2.39995124570396	3.35459126245183	0.0015596606250466	0.47596169021951	-1.37591227335413	-4.73638022043582	-6.6722854534474	3	0.000451467268623025	25.7459752074635	0	0	1	1
2	ABCB1	1.09315565253217	-3.95652782056667	1.10378920038403	0.275187970820184	0.945241499105275	-4.90143383033414	-4.585644285029	-7.3735747697457	1	0.000489715964740451	0	0	0	1	1
3	ABCG2	-1.48296705791025	1.84532819970108	-1.71127000147223	0.0934875838381973	0.940746830816311	-4.24158188566501	-4.79799475966171	-6.61294525186341	3	0.000451875282422052	42.8922935421399	0	0	1	1
4	ACADM	0.125957336667428	6.51852083943547	0.444412958046917	0.658741564018133	0.951710245579171	-5.30869645992726	-3.0397986726589	-7.28955863420266	1	0.000578034682080925	0	0	0	1	1
5	ACE	-0.00777014588002256	3.54731915016256	-0.0364173694403895	0.97110061044845	0.995136314937403	-5.3881523756819	-3.0397986726589	-7.28955863420266	1	0.000578034682080925	0	0	0	1	1
6	ACO2	0.0976361787352706	6.60068577805156	0.672935279100267	0.504215810026934	0.945241499105275	-5.20586040236215	-3.0397986726589	-7.28955863420266	1	0.000578034682080925	0	0	0	1	1
7	ACOX1	-0.0127004133273916	6.65501801006986	-0.0750191604484106	0.940511281987546	0.992282410989639	-5.38640591881084	-3.0397986726589	-7.28955863420266	1	0.000578034682080925	0	0	0	1	1
8	ACP5	0.0697040935932476	3.24022974549381	0.117354096352603	0.907069182315564	0.987700424840813	-5.38309995100798	-3.0397986726589	-7.28955863420266	1	0.000578034682080925	0	0	0	1	1
9	ACTA1	-2.79814279110948	-1.34919832522503	-2.32662704235905	0.0242533037629526	0.800447527885467	-3.32934553839987	-4.46666886876368	-6.17447871743381	5	0.000459136822773186	1572.67483817819	0	0	1	1
10	ACTC1	-0.862312594032432	-7.15551988469692	-1.89921299150314	0.063555633823049	0.90037956354355	-3.98716278287353	-5.67311541214072	-6.92828333343114	2	0.000450856627592426	183.353091143132	0	0	1	1
11	ACTG1	0.2239861343744	12.1011773318086	1.05803867279322	0.295333973036793	0.945241499105275	-4.94044332437592	-3.0397986726589	-7.28955863420266	1	0.000578034682080925	0	0	0	1	1
12	ACYP2	-0.0136938533848656	0.89252924275622	-0.052546459211588	0.958311376036144	0.993976686147522	-5.3875697873589	-3.0397986726589	-7.28955863420266	1	0.000578034682080925	0	0	0	1	1
