ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	eigenvalue	Page_Rank	degree	closenessness	betweenness	size	nes	pval	pval.fdr
1	A1BG	1.44539901540254	1.74140079819435	2.85848429681227	0.00627943729502158	0.616286209547764	-2.37575970643626	-2.91278268176479	-10.4830749873499	22	2.01037352740139e-05	1374.40755886134	0	0	1	1
2	A1CF	0.500093416034045	-7.31254240979279	1.4364016861451	0.157374639943013	0.945241499105275	-4.57201056818616	-3.12262726757731	-10.4958207302717	21	2.00032005120819e-05	1714.52497022955	0	0	1	1
3	A2M	2.3629345968789	-2.39995124570396	3.35459126245183	0.0015596606250466	0.47596169021951	-1.37591227335413	-2.29236258516173	-10.0083054342431	41	2.07856994387861e-05	4580.82663632274	0	0	1	1
4	A2ML1	0.526164968015652	3.81872154319449	0.74697224875691	0.458724111631073	0.945241499105275	-5.16371151627154	-2.64950787162427	-10.1262007082431	35	2.05786722640655e-05	4389.15266887685	0	0	1	1
5	A4GALT	-2.8611239475696	-0.621247374372882	-2.04464154333506	0.0463956928885186	0.857199360511922	-3.77527123738289	-2.99818323102246	-10.475249617369	22	2.00465078983241e-05	1595.56105800419	0	0	1	1
6	A4GNT	0.0695605670561008	-5.61135486438689	0.0761374773171579	0.939626213648584	0.992282410989639	-5.38633729251349	-3.06603409680193	-10.5414562680815	20	1.99350118613321e-05	1300.0955327836	0	0	1	1
7	AAA1	0.0560044858023003	-7.57364216810648	0.48290821053008	0.631356395739537	0.945241499105275	-5.29428010379298	-2.54681060150389	-10.230092632645	31	2.06479321095992e-05	3213.31885037259	0	0	1	1
8	AAAS	0.0229220552674532	6.47237238369315	0.105866363399572	0.916129617130247	0.989696454036746	-5.38414081250254	-2.85431566268565	-10.3933993749206	25	1.97894403546268e-05	1302.9855236559	0	0	1	1
9	AACS	0.215638754666659	-7.47713043282197	0.801850463808589	0.426591790600832	0.945241499105275	-5.12971353364585	-2.74623861027955	-10.330769834272	27	2.03429826881217e-05	2789.04205101077	0	0	1	1
10	AADAC	0.113738768188225	-7.54760513879518	0.807809190644813	0.423186111794509	0.945241499105275	-5.12588150167386	-2.89268884143642	-10.4751438773581	22	2.01519456703545e-05	1664.53266886638	0	0	1	1
11	AADACL2	0.102366801439461	-7.10257232815535	0.221289364181337	0.8258059098184	0.974626032747396	-5.36882007062163	-3.03395569587275	-10.5012106520225	21	2.00642054574639e-05	1609.58743516612	0	0	1	1
12	AADACL3	0.526536348807965	-7.36144152400589	1.700890906853	0.0954348599607761	0.940746830816311	-4.25497329329622	-2.80043092345492	-10.3545322860703	26	2.02617822263646e-05	2135.06680319423	0	0	1	1
13	AADACL4	0.213490730398755	-7.50261895975906	0.902895674423237	0.37109052429792	0.945241499105275	-5.0610316815114	-3.32317074527981	-10.6036238012716	18	1.9755818088427e-05	1074.67274348486	0	0	1	1
14	AADAT	-1.61532483494152	-0.56350666327237	-1.32803905382675	0.19044639406695	0.945241499105275	-4.6880337362267	-2.3790227059444	-10.1656217460253	34	2.06624377544063e-05	3274.56418517204	0	0	1	1
15	AAGAB	-0.0816250337640634	5.01547209403278	-0.575575288596482	0.567591229793923	0.945241499105275	-5.25473414861448	-2.04770889990776	-9.89096771630025	48	2.11788127157592e-05	7012.17786214284	0	0	1	1
16	AAK1	0.131622099348114	6.51597966350654	0.462132154956958	0.646074643291418	0.949440601148947	-5.30220775260837	-2.20371822642512	-10.0773796382877	38	2.10486434149319e-05	5261.788958168	0	0	1	1
17	AAMP	0.0934805541939703	5.75188277889865	0.356176000673665	0.723269693071768	0.956514444706596	-5.33726288431896	-3.29414509990064	-10.6505237977715	17	1.94439043359907e-05	752.545482378239	0	0	1	1
18	AANAT	-0.875560087615523	-2.36785987673755	-1.32038158370521	0.192969806797394	0.945241499105275	-4.69591899571359	-3.03057001176403	-10.5007141346723	21	1.99720391451967e-05	1756.88497304825	0	0	1	1
19	AARS2	0.109485919236977	7.55808083524596	0.435355193820272	0.665256214624139	0.952308653146683	-5.31191637537993	-2.52492905951743	-10.2869577107841	29	2.04599394385793e-05	2631.65635828133	0	0	1	1
20	AARSD1	0.0587903018701583	5.13706627939427	0.199754462247731	0.842516546331448	0.97655950564435	-5.37249752096981	-2.3497921350243	-10.1888121768349	33	2.06816677696889e-05	3522.61998147054	0	0	1	1
21	AASDH	0.179728361413014	3.54035078536099	1.03452641745299	0.306074716878933	0.945241499105275	-4.95988426342942	-3.07055430841977	-10.5392548734615	20	1.95576069312159e-05	1306.20485902296	0	0	1	1
22	AASDHPPT	0.32415520885333	4.51715914767237	1.48325541252747	0.144543926356171	0.945241499105275	-4.51930725761558	-2.99653571964645	-10.4784416253169	22	1.99322304165836e-05	1582.43269655743	0	0	1	1
23	AASS	-0.697008736904459	2.66426674301662	-0.595159987891718	0.554532424807072	0.945241499105275	-5.2455039263628	-2.43547339539659	-10.1626297936061	34	2.06539025548877e-05	3045.39069055642	0	0	1	1
24	AATF	0.0655826991422996	6.2865199707308	0.39144801697462	0.697198645192594	0.95361326326451	-5.32659324313041	-1.81527139432534	-9.23123827448597	95	2.12431490844203e-05	31793.5416606388	67	0.997722484536128	0.318413947116326	0.999090691117524
25	AATK	-1.44592570218519	2.31637226814464	-2.9662763374349	0.00468683315450547	0.579547193293248	-2.16668058198196	-2.92390497072051	-10.5757548584807	19	2.00791117000984e-05	1338.39848461716	0	0	1	1
26	ABAT	0.484494091056593	3.92019858606654	1.88115427796194	0.0660244237940035	0.906851180870868	-4.01257468113165	-2.75833305028852	-10.4799357928796	22	2.01592581393005e-05	1748.57359881441	0	0	1	1
27	ABCA1	0.561372762026664	-6.01832887003148	0.822148184686106	0.415058312106698	0.945241499105275	-5.11654769096897	-1.54531299194874	-9.06405940549246	114	2.14445016297821e-05	44810.6048832312	81	0.00612891372747935	0.995109864977537	0.999253354672732
28	ABCA10	-0.600163031940951	6.38804759971123	-0.979739359559553	0.332127664361015	0.945241499105275	-5.00357528858121	-2.64084440057589	-10.1761564989129	33	2.04804718700719e-05	3471.39216408722	0	0	1	1
29	ABCA11P	0.470835701464396	-0.117708610065462	0.874739508045503	0.386072010688263	0.945241499105275	-5.08095791474219	-2.27155068901352	-10.0804902602728	38	2.07991014788161e-05	4285.97860824324	0	0	1	1
30	ABCA12	0.311919190570706	1.03841157941754	0.720969592645976	0.474425506651931	0.945241499105275	-5.17900274219067	-2.94772578708539	-10.4732197877513	22	2.01539763795397e-05	1975.41718576361	0	0	1	1
31	ABCA13	1.99347753489744	-1.84406054564181	2.21152354807434	0.0317951777235903	0.834905591980161	-3.51676719454577	-3.08560673344899	-10.5063197613824	21	1.99892058288524e-05	1508.51966416727	0	0	1	1
32	ABCA17P	-0.567690377653088	5.64862750942423	-0.505981793885924	0.615185648408517	0.945241499105275	-5.28507213980841	-2.75242233978902	-10.3628203761039	26	2.02519340597027e-05	1820.69450861716	0	0	1	1
33	ABCA2	-0.343262351647124	7.66923992845248	-1.03028589462325	0.308039938076009	0.945241499105275	-4.96334647605916	-1.98584025732303	-10.0777820251389	39	2.10344755053533e-05	3425.78385261685	0	0	1	1
34	ABCA3	-0.393478881092094	4.43670858374783	-0.959742202372224	0.341995066553255	0.945241499105275	-5.01895860226599	-2.5120822202488	-10.2895513334298	29	2.05448494062539e-05	2920.80363987272	0	0	1	1
35	ABCA4	0.726617056687653	-3.43721351981327	0.849556848974379	0.399789404712758	0.945241499105275	-5.09826504217325	-3.02573543994065	-10.4397188961112	23	2.00912141120688e-05	1995.2608801651	0	0	1	1
36	ABCA5	-0.167131828623039	3.35413720229336	-0.210201068289185	0.83440055219032	0.975834104718457	-5.37076046171291	-2.24645545919548	-10.0585312474526	39	2.09065061046998e-05	4698.99100943328	0	0	1	1
37	ABCA6	1.53817903591963	-0.178830172674651	1.66552419628287	0.102323186448566	0.94186677617265	-4.30007577549765	-2.61945204790094	-10.4239125806795	24	2.03674284084891e-05	1895.30649331008	0	0	1	1
38	ABCA7	-0.67080798713576	7.11243187745742	-2.99532594416259	0.00432720684935586	0.57646188006978	-2.10951162578036	-2.90948523787154	-10.5445486814961	20	1.99362041467305e-05	1416.20036065067	0	0	1	1
39	ABCA8	-0.570663454669257	-4.60843115240259	-0.39402055889148	0.695311068542996	0.95361326326451	-5.32577595867908	-2.89859942564878	-10.4783661730271	22	2.00891960303749e-05	1360.51607025549	0	0	1	1
40	ABCA9	0.830548279845838	-0.512495700749776	0.897205828266518	0.374087636127106	0.945241499105275	-5.06510729188874	-2.94517782237874	-10.6152374579505	18	2.0046106043901e-05	1288.21422944057	0	0	1	1
41	ABCB1	1.09315565253217	-3.95652782056667	1.10378920038403	0.275187970820184	0.945241499105275	-4.90143383033414	-2.06895905592386	-10.0010102324528	42	2.1046871382569e-05	5263.08737263995	0	0	1	1
42	ABCB10	-0.864122526037716	5.74625064349487	-1.44280823192951	0.155569383533924	0.945241499105275	-4.56489384027471	-2.57148968494805	-10.2805868557282	29	2.05090342295781e-05	2881.30133878013	0	0	1	1
43	ABCB11	-0.3775277236295	6.10293934635012	-1.01452307067973	0.315420408916524	0.945241499105275	-4.97609793090916	-2.69422461908131	-10.3930138669195	25	2.04440446497935e-05	2070.43087618518	0	0	1	1
44	ABCB4	0.0863693416122407	1.45565385408097	0.176270363171333	0.860823213257158	0.979563151703286	-5.37607984199428	-2.65696877159827	-10.278041591064	29	2.04394481349004e-05	2589.66563446523	0	0	1	1
45	ABCB5	-0.022158912325958	-4.12814837526126	-0.0173325020358862	0.986243208803367	0.997297795509218	-5.38856887897363	-3.30499375025263	-10.6738710436341	16	1.9755818088427e-05	1022.80810207555	0	0	1	1
46	ABCB6	-0.583679426667771	3.66007555544434	-1.00417612704723	0.320329688536022	0.945241499105275	-4.984366699842	-2.78152488471256	-10.325732597239	27	2.02216290544366e-05	2355.54960784106	0	0	1	1
47	ABCB7	0.101760292330308	6.04697552711739	0.525963560950519	0.601335492814229	0.945241499105275	-5.27675535355878	-3.10727420954931	-10.6124626132928	18	1.98467828365022e-05	1160.29888298649	0	0	1	1
48	ABCB8	0.201084679729058	3.33060011835421	0.739131381457765	0.463426838072221	0.945241499105275	-5.16837795760618	-3.01356199479141	-10.5454065404902	20	2.00160128102482e-05	1419.47664036894	0	0	1	1
49	ABCB9	-0.297503809359594	0.947044735091756	-0.644343687718212	0.522420271119638	0.945241499105275	-5.22098782409943	-2.46745063621748	-10.3190206823037	28	2.05157663664526e-05	2176.42096269971	0	0	1	1
50	ABCC1	-1.23357417160665	-1.64513522985055	-0.763602960980221	0.44884135956537	0.945241499105275	-5.15365546626594	-2.2607342934199	-10.2264458893587	32	2.0614306328592e-05	2377.04341127088	0	0	1	1
51	ABCC10	0.292556800955406	7.90179878006806	0.98696208496182	0.328610778500739	0.945241499105275	-4.99794472846417	-2.87248343297186	-10.4205645348551	24	1.99445541394922e-05	1312.31206847449	0	0	1	1
52	ABCC11	0.207657367930163	5.00441380964429	0.805436705239691	0.424540122058066	0.945241499105275	-5.12741052692026	-3.48698362327765	-10.760597079122	14	1.94579028272333e-05	620.673744345815	0	0	1	1
53	ABCC12	0.882900145397274	-4.77238061695377	1.03782307598324	0.304552853757703	0.945241499105275	-4.95718337048514	-3.18087122066533	-10.4969752621281	21	1.99672537039256e-05	1705.5394117507	0	0	1	1
54	ABCC13	-0.254794679619584	-7.47511141009228	-1.03179822267488	0.307338081421062	0.945241499105275	-4.96211326821873	-2.71992514371165	-10.3003110462597	28	2.03852818265213e-05	2609.78178074162	0	0	1	1
55	ABCC2	0.224506288405712	3.28534474130743	0.743481922201504	0.460814093877172	0.945241499105275	-5.16579467562994	-2.35350290739126	-10.1397041394861	35	2.08315973668861e-05	4109.35256721911	0	0	1	1
56	ABCC3	-1.01954021438024	1.58989619503423	-0.921804044195091	0.361241400016795	0.945241499105275	-5.04731022015074	-2.68368501779127	-10.3843461070747	25	2.01967160139761e-05	1980.05339777108	0	0	1	1
57	ABCC4	-0.758870950301718	5.00338461418525	-1.33115273388749	0.189427520746274	0.945241499105275	-4.68481551062646	-2.42044232889271	-10.2689631281841	30	2.06296158765524e-05	2765.50362888333	0	0	1	1
58	ABCC5	-0.33457582799872	5.40493738528001	-1.31121158973938	0.196024894652393	0.945241499105275	-4.70530684701514	-2.85061444809486	-10.2949555780451	28	2.03359498922195e-05	3029.16988058923	0	0	1	1
59	ABCC6	-0.0483036608718326	-6.85814283563326	-0.0711104315775739	0.943605351234983	0.992486441365988	-5.38663780571399	-2.67174274242315	-10.275867284432	29	2.04381948986266e-05	2905.59729168396	0	0	1	1
60	ABCC6P1	0.487330525284318	3.15985710064532	0.847760122619838	0.400779537592554	0.945241499105275	-5.09948124584589	-2.79124971161623	-10.3531256826861	26	2.03177699215734e-05	2527.10633280292	0	0	1	1
61	ABCC6P2	-0.0937458433563227	-3.94034275580523	-0.0920852476365619	0.927013595588351	0.990442866957913	-5.38524819299645	-2.89090011478214	-10.5143045405777	21	2.0123153700648e-05	1528.10904384157	0	0	1	1
62	ABCC8	-1.8040114708505	-5.2874649972783	-1.98252321556143	0.0531607918571382	0.875094035916376	-3.86733998589443	-2.14780603959983	-9.48841616819169	69	2.06979343461523e-05	21082.6768909244	48	-0.922042427095408	0.35650644566068	0.999090691117524
63	ABCC9	-1.58128353502456	-5.37685766260794	-1.39994775592026	0.167959987092879	0.945241499105275	-4.61196159020979	-2.53337623123388	-9.70848947557356	54	2.0213862667017e-05	9261.00151778676	35	-1.25135535201838	0.210804859038469	0.999090691117524
64	ABCD1	0.0154950414769939	4.41187309999423	0.0533133018392223	0.957703572380025	0.993770714377101	-5.38753682886587	-2.0195353922163	-10.0672560785384	39	2.08090561012152e-05	3943.46341045089	0	0	1	1
65	ABCD2	-0.0334837866932052	0.905557370067524	-0.0229606122165219	0.981776885916638	0.995910495958732	-5.38847680229576	-2.59511772689705	-10.3950764108994	25	2.04373594931535e-05	1945.95668883389	0	0	1	1
66	ABCD3	-0.107176235666078	6.13002519376905	-0.56891633196766	0.572065688686607	0.945241499105275	-5.25780331775801	-2.35964877595459	-10.1637904210285	34	2.07939115427003e-05	4255.90496906236	0	0	1	1
67	ABCD4	0.187021672461794	5.39381835691739	0.759191228024003	0.451450806251802	0.945241499105275	-5.15634406118838	-2.20722797574894	-10.1812897268315	34	2.05317729185915e-05	2410.13270610115	0	0	1	1
68	ABCE1	0.313294092383438	5.8150166892993	1.23209040073989	0.223917377792303	0.945241499105275	-4.78380548583041	-2.22678522316288	-9.95562711015802	44	2.06654267410622e-05	5685.26419267263	0	0	1	1
69	ABCF1	0.0625134147032416	7.03967713376601	0.371792899960015	0.711683482754588	0.953844972653237	-5.3326621679537	-2.77247489194331	-10.3026487313081	28	2.02913842782355e-05	2765.73116644893	0	0	1	1
70	ABCF2	0.118925345495752	5.46304499942576	0.535518242324554	0.594764456153006	0.945241499105275	-5.2726662615103	-2.54130698553192	-10.1582391363534	34	2.05871453864207e-05	3986.09322679654	0	0	1	1
71	ABCF3	0.179305179768588	5.80585490564181	1.20393943017625	0.234517139907016	0.945241499105275	-4.81064515557161	-2.38655155525308	-10.0314489113519	40	2.06100577081616e-05	5185.31531541301	0	0	1	1
72	ABCG1	0.0833293460003741	4.53177863601846	0.204483008133335	0.838840733188026	0.975834104718457	-5.37172220317034	-0.621558292170673	-8.19324119022357	284	2.32083178611214e-05	228122.84605856	251	0.442199201538525	0.658345063817321	0.999090691117524
73	ABCG2	-1.48296705791025	1.84532819970108	-1.71127000147223	0.0934875838381973	0.940746830816311	-4.24158188566501	-2.26198309317537	-10.1044466596045	37	2.09244418405139e-05	3933.54021214128	0	0	1	1
74	ABCG4	-0.129709116934256	-6.92831275231424	-0.250848749495439	0.803001857107444	0.971331151457212	-5.36316138294782	-2.05542421364307	-9.04200863366842	110	2.09700757019733e-05	43841.2212548536	94	0.355543970924553	0.722182109810132	0.999090691117524
75	ABCG5	0.931515885297922	-4.96699687132585	1.04569996609386	0.300937591869019	0.945241499105275	-4.95069703735365	-3.4483225036275	-10.7174682431409	15	1.95648771325716e-05	768.458909466362	0	0	1	1
76	ABCG8	-0.480142283630699	-3.97265358053274	-0.614797563103545	0.5415923212413	0.945241499105275	-5.23594428231906	-3.04549149773387	-10.3760430757687	25	2.01049478276604e-05	2153.7605394307	0	0	1	1
77	ABHD1	-0.018802879030233	2.61253325729728	-0.0594973502119985	0.952803020186854	0.993379337315076	-5.38725359255206	-2.60347219046295	-10.3955853055084	25	2.05364110568037e-05	2158.05645871308	0	0	1	1
78	ABHD10	0.206702313058119	0.329132059054351	0.546680047286497	0.587131280298769	0.945241499105275	-5.26779749525726	-2.63390872516424	-10.3935288822379	25	2.03132300067034e-05	2095.71724540684	0	0	1	1
79	ABHD11	0.0992824935001613	4.05025532298253	0.445802661566753	0.657744385690064	0.951710245579171	-5.30819662960946	-2.64922480123153	-10.3047387294029	28	2.02453739320565e-05	2587.9258261927	0	0	1	1
80	ABHD12	-0.146289699826939	5.30952963779569	-0.641740570547594	0.524094837805238	0.945241499105275	-5.22233316931823	-3.21758125176417	-10.5707431975763	19	1.96637498771016e-05	1289.88160927967	0	0	1	1
81	ABHD12B	0.151546889702237	1.97064364209569	0.42656329298076	0.671604684104774	0.953398861968933	-5.31497896376224	-3.11538509472801	-10.5382304141548	20	1.99425654116146e-05	1422.70686260966	0	0	1	1
82	ABHD13	-0.858231578146324	1.74104009781817	-1.08893172860854	0.281621588004956	0.945241499105275	-4.91427271518363	-2.72589779405308	-10.3060100023453	28	2.02950906175796e-05	2542.99245064059	0	0	1	1
83	ABHD14A	0.0784600109100952	3.43758753331198	0.318439687623348	0.75153302047818	0.962043611917173	-5.3475699246922	-2.12754979332515	-10.0092650783943	42	2.0831163420477e-05	4396.29900978845	0	0	1	1
84	ABHD14B	0.152229800810736	1.18411197773386	0.535480260786618	0.594790510090426	0.945241499105275	-5.27268266003448	-3.243738007318	-10.8249938336348	13	1.97460655964299e-05	433.828099563298	0	0	1	1
85	ABHD15	-0.44795429315105	2.95317334348626	-1.49265509193744	0.142072241370961	0.945241499105275	-4.50855176611572	-2.28083874291225	-10.0569714733851	39	2.09056319772547e-05	5059.03942363901	0	0	1	1
