ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	eigenvalue	Page_Rank	degree	closenessness	betweenness	size	nes	pval	pval.fdr
1	A4GALT	-2.8611239475696	-0.621247374372882	-2.04464154333506	0.0463956928885186	0.857199360511922	-3.77527123738289	-44.2748432382222	-6.20592885212208	2	0.0212765957446809	0	15	-0.709646518333174	0.477923364936994	0.997721700557707
2	ACER1	-1.51110230471949	-5.34919220617652	-1.72577449821593	0.0908215046829084	0.933996942162892	-4.22275044220382	-44.2748432382222	-5.58470477109874	6	0.0285714285714286	0	23	-1.81876143494673	0.0689478343878826	0.997721700557707
3	ACER2	2.57312642921792	-4.726272813019	2.94240354601106	0.00500306092092519	0.589786124195503	-2.21340372458454	-44.2748432382222	-5.38745798178826	7	0.0294117647058824	12	24	0.95463555189823	0.339762031879371	0.997721700557707
4	ACTA1	-2.79814279110948	-1.34919832522503	-2.32662704235905	0.0242533037629526	0.800447527885467	-3.32934553839987	-44.2748432382222	-6.49561622386819	1	0.125	0	0	0	1	1
5	ADAM22	1.63651873345043	-1.43128270488459	2.73529427317951	0.00870775900150752	0.633252650030837	-2.60856807953869	-44.2748432382222	-5.66001559312654	4	0.125	0	13	-0.95146432112111	0.341368722082431	0.997721700557707
6	ADAMTS13	1.01562176469026	3.9117416995746	1.68323799872609	0.098823689670726	0.94186677617265	-4.27758813279711	-41.356264554031	-6.52703807230742	1	0.0526315789473684	0	0	0	1	1
7	ADCYAP1	-1.94608055996006	-5.88057051750229	-1.79745872838112	0.0785555382756291	0.918631740317491	-4.12769025757878	-44.2748432382222	-5.34510448263942	6	0.00320512820512821	380.4	39	-0.71262272599441	0.476079245059178	0.997721700557707
8	AGBL2	1.0550341917826	0.588732257586417	2.72297888249492	0.00899306906318288	0.633252650030837	-2.63146853079763	-39.5517151928061	-6.17873079338011	1	0.111111111111111	0	0	0	1	1
9	ALB	1.62987530180746	-3.58059073576698	2.05407964060003	0.0454361233381398	0.857199360511922	-3.76108200465884	-39.0578503868925	-5.19976391839353	3	0.2	5	0	0	1	1
10	ALMS1	2.3915398068368	-1.56004324203157	3.90582577701413	0.000293280822877903	0.458038707847724	-0.170051445827522	-44.2748432382222	-5.67603256170364	3	0.5	0	13	1.42848913328505	0.153151120183536	0.997721700557707
11	AMOTL1	0.827574621842875	2.20161060868605	1.9204768207473	0.0607499316507672	0.893849929559106	-3.95698268324406	-44.2748432382222	-6.67800849598648	1	0.00304878048780488	0	0	0	1	1
12	AMPH	1.8303749061754	-0.422561506023612	2.54015678371248	0.0143714183611418	0.714239306352	-2.96305956694921	-44.2748432382222	-6.70514946556667	1	0.0909090909090909	0	0	0	1	1
13	ANGPT2	1.7081616039272	4.88201569715339	2.11273419572157	0.0398509699898294	0.855045079949143	-3.67173097901857	-39.5313130479663	-5.78074351579251	1	1	0	0	0	1	1
14	ANGPT4	1.3523055997699	0.89395101025113	3.78839285975521	0.000422698059810002	0.458038707847724	-0.433810344444086	-39.1811559319859	-5.78074351579175	1	1	0	8	1.52916806430752	0.126222785381056	0.997721700557707
15	ARG2	-1.44760352025548	4.87585808943046	-1.86991890509712	0.0676011695779866	0.906851180870868	-4.02828283340193	-39.5871084939473	-6.32170829968684	1	0.0144927536231884	0	18	-1.15028928123339	0.250024744096653	0.997721700557707
16	ASCL3	2.25519354658385	-4.32198874509804	2.73985345750003	0.00860426943148188	0.633252650030837	-2.60007275513104	-42.0523018240187	-6.23582296453426	1	0.0526315789473684	0	0	0	1	1
17	ASPG	-2.15244941614907	-6.43502429411765	-3.63569383660142	0.000674908796133107	0.458038707847724	-0.771577054544072	-39.2745302092835	-5.78074351579175	2	1	0	4	1.61553292900519	0.106195335294758	0.997721700557707
18	B3GAT2	1.53766709937888	-6.31703584313725	2.70729849347351	0.00936879245571275	0.636333347190662	-2.66052569995823	-40.072493866822	-5.28034348055531	4	0.0087719298245614	137	31	0.835077733284558	0.403673942821215	0.997721700557707
19	B4GALT5	-0.934815739130434	5.99075333333333	-2.3725742536239	0.0217197435267224	0.794050676196578	-3.25252841719973	-44.2748432382222	-6.1240768427936	3	0.333333333333333	0	0	0	1	1
20	BCAR1	-1.4835054515528	-5.68727352745098	-1.82842724571922	0.0737035727835176	0.913133147436967	-4.08560920262899	-38.6091540938381	-5.64806937977247	2	0.0142857142857143	15	0	0	1	1
21	BCHE	-1.04851041614907	-7.16759009803922	-2.47264228622531	0.0170064080561984	0.748478161980105	-3.08140114791122	-44.2748432382222	-6.20151489265004	1	0.125	0	12	0.157658921531642	0.874725571441175	0.997721700557707
22	BCL2L1	3.27400203850932	-3.4042498745098	3.09630137557053	0.00326808432368201	0.532023378153694	-1.90818099163519	-44.2748432382222	-6.52118502156749	1	0.008	0	0	0	1	1
23	BDNF	1.48255379503105	-5.84685545098039	2.29788519622208	0.0259694782760323	0.814504492963264	-3.37682306825379	-44.2748432382222	-6.71720141186743	1	0.00235849056603774	0	0	0	1	1
24	BEND7	-3.90342619614907	-1.54271197529412	-3.04424813836693	0.00377927881938517	0.558688560982952	-2.01246799574018	-38.8791138874323	-5.78074351579175	2	1	0	5	-1.4577527498203	0.144908706403764	0.997721700557707
25	BHMT2	2.23474794409938	-4.83274674509804	2.88358957881292	0.00586897266079031	0.607092676893896	-2.32750161500398	-39.7823125025101	-5.78074351579175	2	1	0	18	1.37354751737184	0.169582199755687	0.997721700557707
26	BICC1	-4.84701823298137	-1.03976744372549	-4.27436815196341	9.04815510769326e-05	0.231994696961255	0.67690133488239	-38.984643461471	-5.78074351579175	1	1	0	6	-1.83842510763466	0.0659997882123604	0.997721700557707
27	C3	-0.925427347826091	-7.3570768627451	-2.65274474748541	0.0107912904234125	0.656827742329486	-2.76073098472996	-38.9025375609163	-5.57579638249292	2	0.166666666666667	3	0	0	1	1
28	C4BPB	2.46467299565217	-5.60325543333333	2.9789873025631	0.00452616992628743	0.57646188006978	-2.14170784567687	-44.2748432382222	-5.96450095090588	2	0.04	0	4	0.650483966937043	0.515379654902578	0.997721700557707
29	C7	1.49972847826087	-6.61896896078431	2.09028230598841	0.0419136783755943	0.857199360511922	-3.70616981846294	-44.2748432382222	-6.52118502156749	1	0.008	0	0	0	1	1
30	C9	1.78074989937888	-2.37018052352941	2.45942244473804	0.0175709219127604	0.748478161980105	-3.1043042859484	-44.2748432382222	-6.52118502156749	1	0.008	0	0	0	1	1
31	CA7	1.65195575155279	-5.51930711764706	2.48558248792902	0.0164697832907066	0.748478161980105	-3.05889654081369	-40.7432078516229	-5.78074351579175	1	1	0	5	0.531800154055322	0.594864416064948	0.997721700557707
32	CACNA1H	1.90475655285714	0.352296582941176	2.01729033703125	0.0492764889520525	0.865819437342603	-3.81609331873418	-44.2748432382222	-5.61774763713196	6	0.00209205020920502	0	49	1.07724166360155	0.281372316498852	0.997721700557707
33	CACNA2D1	-3.00870775217391	-4.40653819019608	-2.83251384436356	0.00673196772153411	0.620104106194877	-2.42539539260474	-44.2748432382222	-5.25345056428141	8	0.00238095238095238	286	36	-1.49578770495012	0.134708986351002	0.997721700557707
34	CACNG1	1.87420950931677	-4.25068433333333	2.3261342845315	0.0242818509945739	0.800447527885467	-3.33016325341127	-44.2748432382222	-5.61774763713281	6	0.00209205020920502	0	36	1.63788172477267	0.101446368962087	0.997721700557707
35	CALB2	-2.08886280496895	-6.6506218	-2.9660164244092	0.00469017326865635	0.579547193293248	-2.16719053541578	-39.0723843832452	-5.78074351579251	1	1	0	0	0	1	1
36	CAMK2A	2.08149284037267	-4.89811939411765	2.14424643159724	0.037105923208045	0.848010732610863	-3.62290371749234	-44.2748432382222	-5.94904983463557	3	0.0027027027027027	332	0	0	1	1
37	CASR	1.87424437888199	-5.00764090196078	2.1358972524293	0.037816568116913	0.85147586588336	-3.6358960569376	-37.4070607515523	-5.07763769357501	7	0.00272479564032698	177	36	1.12046584447998	0.262515299698844	0.997721700557707
38	CATSPER4	2.04835177701863	-0.0384626088235294	3.56981782248771	0.000823636294346948	0.458038707847724	-0.915329234380258	-44.2748432382222	-5.61774763713373	6	0.00209205020920502	0	28	2.14543657086946	0.0319179577433556	0.997721700557707
39	CCDC102B	1.36798576844721	0.149280807058824	2.68795529487952	0.00985216372103616	0.647026305177273	-2.69621422457726	-38.9441149532141	-5.78074351579251	1	1	0	0	0	1	1
