ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	eigenvalue	Page_Rank	degree	closenessness	betweenness	size	nes	pval	pval.fdr
1	A2M	2.3629345968789	-2.39995124570396	3.35459126245183	0.0015596606250466	0.47596169021951	-1.37591227335413	-2.91931959415957	-7.28120749114839	2	0.000394632991318074	125.462071174931	0	0	1	1
2	A4GALT	-2.8611239475696	-0.621247374372882	-2.04464154333506	0.0463956928885186	0.857199360511922	-3.77527123738289	-2.04713897633838	-6.99934433282575	3	0.000420521446593776	73.4870838733844	0	0	1	1
3	AATK	-1.44592570218519	2.31637226814464	-2.9662763374349	0.00468683315450547	0.579547193293248	-2.16668058198196	-3.46036517312048	-6.90223676824456	3	0.00039984006397441	488.749084428301	0	0	1	1
4	ABCA13	1.99347753489744	-1.84406054564181	2.21152354807434	0.0317951777235903	0.834905591980161	-3.51676719454577	-2.74102884899376	-6.66317581714093	4	0.000423728813559322	544.664707938274	0	0	1	1
5	ABCG2	-1.48296705791025	1.84532819970108	-1.71127000147223	0.0934875838381973	0.940746830816311	-4.24158188566501	-3.02927419845214	-6.79903667923084	3	0.000379939209726444	1424.01169715132	0	0	1	1
6	ACE2	1.07868766784719	2.92856528835885	1.76696962521851	0.0835915128821253	0.929964994895766	-4.16852453740144	-2.99111345528555	-7.26893167660058	2	0.000380952380952381	11.9409938340396	0	0	1	1
7	ACER2	2.57312642921792	-4.726272813019	2.94240354601106	0.00500306092092519	0.589786124195503	-2.21340372458454	-4.33983197133247	-7.21469654485604	2	0.000357653791130186	56.8267337737638	0	0	1	1
8	ACSF2	0.807543112635186	3.71566512506539	2.50211660378942	0.015806456752563	0.733727404464963	-3.03001864311073	-3.35354872421523	-6.88537313884886	3	0.000404040404040404	359.219161848286	0	0	1	1
9	ACSM1	-2.01375941335532	1.82893632008505	-2.44429105912127	0.0182378141958174	0.755589279684292	-3.13040964382042	-2.62970578032372	-6.95907349922856	3	0.000407331975560081	271.768905332333	0	0	1	1
10	ACTA1	-2.79814279110948	-1.34919832522503	-2.32662704235905	0.0242533037629526	0.800447527885467	-3.32934553839987	-5.65008896223441	-7.54200362732126	1	0.000312793243665937	0	0	0	1	1
11	ACTC1	-0.862312594032432	-7.15551988469692	-1.89921299150314	0.063555633823049	0.90037956354355	-3.98716278287353	-2.62157204676429	-6.95034531793016	3	0.000412711514651259	359.784314231911	0	0	1	1
12	ACTL8	-1.18624826301569	-7.02212325369242	-2.27833761027015	0.0271977269896677	0.824957885310323	-3.4088573540574	-4.21013222782104	-7.67919915975448	1	0.00035498757543486	0	0	0	1	1
13	ACY3	2.84078855743354	1.26122605252064	2.97238269652699	0.00460899709104153	0.57646188006978	-2.15469187313365	-4.13508902088955	-7.62343211765705	1	0.000373412994772218	0	0	0	1	1
