ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	eigenvalue	Page_Rank	degree	closenessness	betweenness	size	nes	pval	pval.fdr
1	A1BG	1.44539901540254	1.74140079819435	2.85848429681227	0.00627943729502158	0.616286209547764	-2.37575970643626	-3.51300161016674	-10.8021507149763	11	2.23099747897285e-05	121.45547268328	0	0	1	1
2	A1CF	0.500093416034045	-7.31254240979279	1.4364016861451	0.157374639943013	0.945241499105275	-4.57201056818616	-4.29538516449899	-10.9858597062776	7	2.12390884183251e-05	75.7516114173239	0	0	1	1
3	A2M	2.3629345968789	-2.39995124570396	3.35459126245183	0.0015596606250466	0.47596169021951	-1.37591227335413	-2.72943435039285	-10.1426876116866	29	2.4147006978485e-05	1063.93825573739	0	0	1	1
4	A2ML1	0.526164968015652	3.81872154319449	0.74697224875691	0.458724111631073	0.945241499105275	-5.16371151627154	-2.96952183532379	-10.0416229945334	31	2.43664717348928e-05	1616.39049208926	0	0	1	1
5	A4GALT	-2.8611239475696	-0.621247374372882	-2.04464154333506	0.0463956928885186	0.857199360511922	-3.77527123738289	-2.92893142576016	-10.491997945863	18	2.38447231627641e-05	222.188318413166	0	0	1	1
6	A4GNT	0.0695605670561008	-5.61135486438689	0.0761374773171579	0.939626213648584	0.992282410989639	-5.38633729251349	-6.55934723287026	-11.4976104243551	1	1.81303937921532e-05	0	0	0	1	1
7	AAAS	0.0229220552674532	6.47237238369315	0.105866363399572	0.916129617130247	0.989696454036746	-5.38414081250254	-1.99425788819534	-9.95489962236998	42	2.36916297472103e-05	596.38230296213	0	0	1	1
8	AACS	0.215638754666659	-7.47713043282197	0.801850463808589	0.426591790600832	0.945241499105275	-5.12971353364585	-2.69193818002704	-10.003567030925	34	2.52168650393383e-05	1540.00610420559	0	0	1	1
9	AADAC	0.113738768188225	-7.54760513879518	0.807809190644813	0.423186111794509	0.945241499105275	-5.12588150167386	-4.43519065999529	-10.9727313841165	7	2.09546959473618e-05	92.7383196128145	0	0	1	1
10	AADACL2	0.102366801439461	-7.10257232815535	0.221289364181337	0.8258059098184	0.974626032747396	-5.36882007062163	-3.99562507131452	-10.7184920849395	12	2.16450216450216e-05	134.312278782533	0	0	1	1
