source	target
DLEU7	190381
DLEU7	190382
DLEU7	190385
DLEU7	190386
DLEU7	190394
DLEU7	190396
DLEU7	190397
DLEU7	190399
DLEU7	190400
DLEU7	DLEU1
DLEU7	DLEU2
DLEU7	190402
DLEU7	190403
DLEU7	190406
DLEU7	190407
DLEU7	190409
DLEU7	190410
DLEU7	190411
DLEU7	190413
DLEU7	190420
DLEU7	190421
DLEU7	190422
DLEU7	190429
DLEU7	190430
DLEU7	190434
DLEU7	190465
ALG11	ATP7B
ALG11	190975
ATP7B	190975
NEK5	190975
SUGT1	DIS3
SUGT1	PIBF1
BORA	MZT1
BORA	DIS3
BORA	PIBF1
MZT1	DIS3
MZT1	PIBF1
DIS3	PSPC1
PIBF1	PSPC1
DIS3	184406
PIBF1	184406
DIS3	197638
PIBF1	197638
DIS3	197640
PIBF1	197640
DIS3	197641
PIBF1	197641
DIS3	197642
PIBF1	197642
DIS3	197643
PIBF1	197643
DIS3	197644
PIBF1	197644
DIS3	197645
PIBF1	197645
DIS3	197647
PIBF1	197647
DIS3	197731
PIBF1	197731
DIS3	197732
PIBF1	197732
DIS3	197733
PIBF1	197733
DIS3	197937
PIBF1	197937
DIS3	197940
PIBF1	197940
DIS3	197941
PIBF1	197941
DIS3	197942
PIBF1	197942
DIS3	197943
PIBF1	197943
DIS3	197944
PIBF1	197944
DIS3	197945
PIBF1	197945
DIS3	197946
PIBF1	197946
DIS3	197948
PIBF1	197948
DIS3	197949
PIBF1	197949
DIS3	197950
PIBF1	197950
DIS3	197951
PIBF1	197951
DIS3	197952
PIBF1	197952
DIS3	197953
PIBF1	197953
DIS3	197954
PIBF1	197954
DIS3	197955
PIBF1	197955
DIS3	197956
PIBF1	197956
DIS3	197957
PIBF1	197957
DIS3	197958
PIBF1	197958
DIS3	197959
PIBF1	197959
DIS3	197961
PIBF1	197961
DIS3	197962
PIBF1	197962
DIS3	197963
PIBF1	197963
DIS3	197964
PIBF1	197964
DIS3	197965
PIBF1	197965
DIS3	197966
PIBF1	197966
DIS3	197967
PIBF1	197967
DIS3	197969
PIBF1	197969
DIS3	197970
PIBF1	197970
DIS3	197982
PIBF1	197982
DIS3	198048
PIBF1	198048
DIS3	198055
PIBF1	198055
DIS3	198080
PIBF1	198080
DIS3	198084
PIBF1	198084
DIS3	198149
PIBF1	198149
DIS3	198151
PIBF1	198151
DIS3	198153
PIBF1	198153
DIS3	198467
PIBF1	198467
DIS3	198468
PIBF1	198468
DIS3	198469
PIBF1	198469
DIS3	198470
PIBF1	198470
DIS3	198471
PIBF1	198471
DIS3	198472
PIBF1	198472
DIS3	198473
PIBF1	198473
DIS3	198474
PIBF1	198474
DIS3	198480
PIBF1	198480
DIS3	198481
PIBF1	198481
DIS3	198482
PIBF1	198482
DIS3	198483
PIBF1	198483
DIS3	198484
PIBF1	198484
DIS3	198485
PIBF1	198485
DIS3	198486
PIBF1	198486
DIS3	198487
PIBF1	198487
DIS3	198489
PIBF1	198489
DIS3	198493
PIBF1	198493
DIS3	198494
PIBF1	198494
DIS3	198495
PIBF1	198495
DIS3	198496
PIBF1	198496
DIS3	198497
PIBF1	198497
DIS3	198500
PIBF1	198500
DIS3	198501
PIBF1	198501
DIS3	198502
PIBF1	198502
DIS3	198503
PIBF1	198503
DIS3	198504
PIBF1	198504
DIS3	198505
PIBF1	198505
DIS3	198506
PIBF1	198506
DIS3	198507
PIBF1	198507
DIS3	198508
PIBF1	198508
DIS3	198509
PIBF1	198509
DIS3	198511
PIBF1	198511
DIS3	198512
PIBF1	198512
DIS3	198513
PIBF1	198513
DIS3	198514
PIBF1	198514
DIS3	198515
PIBF1	198515
DIS3	198516
PIBF1	198516
DIS3	198517
PIBF1	198517
DIS3	198518
PIBF1	198518
DIS3	198519
PIBF1	198519
DIS3	198520
PIBF1	198520
DIS3	198522
PIBF1	198522
DIS3	198523
PIBF1	198523
DIS3	198525
PIBF1	198525
DIS3	198526
PIBF1	198526
DIS3	198532
PIBF1	198532
DIS3	198546
PIBF1	198546
DIS3	198568
PIBF1	198568
DIS3	198577
PIBF1	198577
DIS3	198578
PIBF1	198578
DIS3	COMMD6
DIS3	RP11-29G8.3
DIS3	UCHL3
PIBF1	COMMD6
PIBF1	RP11-29G8.3
PIBF1	UCHL3
COMMD6	RP11-29G8.3
COMMD6	UCHL3
RP11-29G8.3	UCHL3
DIS3	198580
PIBF1	198580
DIS3	198581
PIBF1	198581
DIS3	198582
PIBF1	198582
DIS3	198583
PIBF1	198583
DIS3	198584
PIBF1	198584
DIS3	198585
PIBF1	198585
DIS3	198586
PIBF1	198586
DIS3	198588
PIBF1	198588
DIS3	198590
PIBF1	198590
DIS3	198591
PIBF1	198591
DIS3	198592
PIBF1	198592
DIS3	198594
PIBF1	198594
DIS3	198598
PIBF1	198598
DIS3	198611
PIBF1	198611
DIS3	198614
PIBF1	198614
DIS3	198649
PIBF1	198649
DIS3	199038
PIBF1	199038
DIS3	AC000403.1
DIS3	KCTD12
PIBF1	AC000403.1
PIBF1	KCTD12
AC000403.1	KCTD12
DIS3	199078
PIBF1	199078
DIS3	199079
PIBF1	199079
DIS3	CLN5
PIBF1	CLN5
DIS3	199083
PIBF1	199083
DIS3	199084
PIBF1	199084
DIS3	199085
PIBF1	199085
DIS3	199086
PIBF1	199086
DIS3	199088
PIBF1	199088
DIS3	199089
PIBF1	199089
DIS3	199091
PIBF1	199091
DIS3	199092
PIBF1	199092
DIS3	199093
PIBF1	199093
DIS3	199094
PIBF1	199094
DIS3	199097
PIBF1	199097
DIS3	199099
PIBF1	199099
DIS3	199101
PIBF1	199101
DIS3	199102
PIBF1	199102
DIS3	199103
PIBF1	199103
DIS3	199104
PIBF1	199104
DIS3	199107
PIBF1	199107
DIS3	199108
PIBF1	199108
DIS3	199109
PIBF1	199109
DIS3	MYCBP2-AS2
PIBF1	MYCBP2-AS2
DIS3	199117
PIBF1	199117
DIS3	199118
PIBF1	199118
DIS3	199121
PIBF1	199121
DIS3	199127
PIBF1	199127
DIS3	199128
PIBF1	199128
DIS3	199130
PIBF1	199130
DIS3	199136
PIBF1	199136
DIS3	199137
PIBF1	199137
DIS3	199142
PIBF1	199142
DIS3	199143
PIBF1	199143
DIS3	199145
PIBF1	199145
DIS3	199146
PIBF1	199146
DIS3	199147
PIBF1	199147
DIS3	199148
PIBF1	199148
DIS3	199150
PIBF1	199150
DIS3	199151
PIBF1	199151
DIS3	199861
PIBF1	199861
KLF12	DIS3
KLF12	PIBF1
TBC1D4-AS1	DIS3
TBC1D4-AS1	PIBF1
TBC1D4	DIS3
TBC1D4	PIBF1
COMMD6	DIS3
COMMD6	PIBF1
RP11-29G8.3	DIS3
RP11-29G8.3	PIBF1
UCHL3	DIS3
UCHL3	PIBF1
LMO7	DIS3
LMO7	PIBF1
CLN5	DIS3
CLN5	PIBF1
MYCBP2-AS1	DIS3
MYCBP2-AS1	PIBF1
MYCBP2	199203
MIR3665	SLAIN1
MIR3665	DIS3
MIR3665	PIBF1
SLAIN1	DIS3
SLAIN1	PIBF1
GPR183	UBAC2
GPR183	205889
UBAC2	205889
MIR623	205889
LINC00449	TM9SF2
LINC00449	205889
TM9SF2	205889
HNRNPC	210681
HNRNPC	210693
HNRNPC	210699
HNRNPC	210899
HNRNPC	210901
HNRNPC	210902
HNRNPC	210903
HNRNPC	210904
HNRNPC	210905
HNRNPC	210906
HNRNPC	210907
HNRNPC	210908
HNRNPC	210909
HNRNPC	210910
HNRNPC	210911
HNRNPC	210912
HNRNPC	210925
HNRNPC	210926
HNRNPC	210927
HNRNPC	210928
HNRNPC	210930
HNRNPC	210933
HNRNPC	210934
HNRNPC	210935
HNRNPC	210936
HNRNPC	210937
HNRNPC	210938
HNRNPC	210939
HNRNPC	210940
HNRNPC	RP11-524O1.4
HNRNPC	SUPT16H
RP11-524O1.4	SUPT16H
HNRNPC	210942
HNRNPC	CHD8
HNRNPC	RP11-689J19.1
HNRNPC	SNORD8
HNRNPC	SNORD9
CHD8	RP11-689J19.1
CHD8	SNORD8
CHD8	SNORD9
RP11-689J19.1	SNORD8
RP11-689J19.1	SNORD9
SNORD8	SNORD9
HNRNPC	210944
HNRNPC	210946
HNRNPC	210947
HNRNPC	210949
HNRNPC	210950
HNRNPC	210952
HNRNPC	210953
HNRNPC	210954
HNRNPC	210955
HNRNPC	210958
HNRNPC	210959
HNRNPC	RAB2B
HNRNPC	TOX4
RAB2B	TOX4
HNRNPC	210961
HNRNPC	210962
HNRNPC	210965
HNRNPC	210966
HNRNPC	210967
HNRNPC	METTL3
HNRNPC	AE000658.22
HNRNPC	SALL2
AE000658.22	SALL2
HNRNPC	210977
HNRNPC	211341
RP11-524O1.4	HNRNPC
SUPT16H	HNRNPC
CHD8	HNRNPC
RP11-689J19.1	HNRNPC
SNORD8	HNRNPC
SNORD9	HNRNPC
DAD1	211376
ABHD4	211197
ABHD4	211198
ABHD4	211200
ABHD4	211283
ABHD4	211284
ABHD4	211285
ABHD4	211286
ABHD4	211312
ABHD4	CTD-2555K7.2
ABHD4	OXA1L
CTD-2555K7.2	OXA1L
ABHD4	211315
ABHD4	211316
ABHD4	211319
ABHD4	211321
ABHD4	AL135998.1
ABHD4	MRPL52
ABHD4	SLC7A7
AL135998.1	MRPL52
AL135998.1	SLC7A7
MRPL52	SLC7A7
ABHD4	MMP14
ABHD4	211324
ABHD4	211325
ABHD4	211326
ABHD4	LRP10
ABHD4	REM2
LRP10	REM2
ABHD4	211328
ABHD4	211329
ABHD4	211330
ABHD4	211331
ABHD4	211332
ABHD4	211333
ABHD4	211334
ABHD4	211336
ABHD4	211337
ABHD4	211338
ABHD4	211339
ABHD4	211341
ABHD4	PRMT5
ABHD4	RP11-298I3.1
PRMT5	RP11-298I3.1
ABHD4	211347
ABHD4	HAUS4
ABHD4	MIR4707
HAUS4	MIR4707
ABHD4	211349
ABHD4	211353
ABHD4	211354
ABHD4	AJUBA
ABHD4	RP11-298I3.4
ABHD4	RP11-298I3.5
AJUBA	RP11-298I3.4
AJUBA	RP11-298I3.5
RP11-298I3.4	RP11-298I3.5
ABHD4	211357
ABHD4	211360
ABHD4	211366
ABHD4	C14orf93
ABHD4	SNORA73
C14orf93	SNORA73
ABHD4	ACIN1
ABHD4	CDH24
ACIN1	CDH24
ABHD4	211377
ABHD4	C14orf119
ACIN1	C14orf119
CTD-2555K7.2	ABHD4
OXA1L	ABHD4
AL135998.1	ABHD4
MRPL52	ABHD4
SLC7A7	ABHD4
MMP14	ABHD4
LRP10	ABHD4
REM2	ABHD4
PRMT5-AS1	RBM23
PRMT5-AS1	ABHD4
RBM23	ABHD4
PRMT5-AS1	REC8
RBM23	REC8
AJUBA	ABHD4
RP11-298I3.4	ABHD4
RP11-298I3.5	ABHD4
AJUBA	211376
RP11-298I3.4	211376
RP11-298I3.5	211376
ACIN1	211376
C14orf119	211376
SLC7A8	211376
C14orf164	211376
BCL2L2	HOMEZ
BCL2L2	PPP1R3E
BCL2L2	RP11-124D2.7
BCL2L2	211376
HOMEZ	PPP1R3E
HOMEZ	RP11-124D2.7
HOMEZ	211376
PPP1R3E	RP11-124D2.7
PPP1R3E	211376
RP11-124D2.7	211376
LRRC16B	REC8
DCAF11	NRL
DCAF11	REC8
NRL	REC8
FITM1	REC8
EMC9	PSME1
EMC9	PSME2
EMC9	RP11-468E2.5
EMC9	REC8
PSME1	PSME2
PSME1	RP11-468E2.5
PSME1	REC8
PSME2	RP11-468E2.5
PSME2	REC8
RP11-468E2.5	REC8
PSME2	RNF31
PSME2	RP11-468E2.4
PSME2	211376
RNF31	RP11-468E2.4
RNF31	211376
RP11-468E2.4	211376
RNF31	REC8
RP11-468E2.4	REC8
IRF9	RNF31
IRF9	REC8
REC8	211380
REC8	AP1G2
REC8	RP11-66N24.3
REC8	RP11-66N24.4
REC8	THTPA
REC8	ZFHX2
AP1G2	RP11-66N24.3
AP1G2	RP11-66N24.4
AP1G2	THTPA
AP1G2	ZFHX2
RP11-66N24.3	RP11-66N24.4
RP11-66N24.3	THTPA
RP11-66N24.3	ZFHX2
RP11-66N24.4	THTPA
RP11-66N24.4	ZFHX2
THTPA	ZFHX2
REC8	211483
REC8	211491
REC8	211624
REC8	211626
REC8	211628
REC8	211629
REC8	211630
REC8	211631
REC8	211633
REC8	211634
REC8	211636
REC8	211637
REC8	211638
REC8	211640
REC8	211641
REC8	211642
REC8	211645
REC8	211646
REC8	211647
REC8	211648
REC8	211649
REC8	DCAF11
REC8	NRL
REC8	211652
REC8	211653
REC8	211654
REC8	211655
REC8	211660
REC8	IRF9
REC8	RNF31
REC8	211665
REC8	IPO4
REC8	RP11-468E2.2
REC8	TM9SF1
IPO4	RP11-468E2.2
IPO4	TM9SF1
RP11-468E2.2	TM9SF1
REC8	211669
REC8	211672
REC8	211673
REC8	211674
REC8	TSSK4
REC8	211678
REC8	GMPR2
REC8	TINF2
GMPR2	TINF2
REC8	211682
REC8	211683
REC8	211684
REC8	211686
REC8	211687
REC8	211689
REC8	211690
REC8	211691
REC8	211692
REC8	211694
REC8	211695
REC8	211696
REC8	DHRS1
REC8	NOP9
DHRS1	NOP9
REC8	211699
REC8	211700
REC8	211701
REC8	ADCY4
REC8	211703
REC8	RIPK3
REC8	RP11-934B9.3
RIPK3	RP11-934B9.3
REC8	211714
REC8	211717
REC8	211719
REC8	211720
REC8	211721
REC8	211722
REC8	211723
REC8	CBLN3
REC8	KHNYN
CBLN3	KHNYN
REC8	211726
REC8	SDR39U1
REC8	211729
IPO4	211376
RP11-468E2.2	211376
TM9SF1	211376
CHMP4A	TM9SF1
CHMP4A	REC8
TM9SF1	REC8
GMPR2	NEDD8
GMPR2	NEDD8-MDP1
GMPR2	REC8
NEDD8	NEDD8-MDP1
NEDD8	REC8
NEDD8-MDP1	REC8
TINF2	REC8
RABGGTA	REC8
DHRS1	REC8
NOP9	REC8
ADCY4	REC8
RIPK3	REC8
NFATC4	REC8
CBLN3	REC8
KHNYN	REC8
SDR39U1	REC8
EAPP	RNU1-27P
EAPP	RP11-671J11.6
EAPP	RP11-671J11.7
EAPP	KIAA0391
EAPP	PPP2R3C
RNU1-27P	RP11-671J11.6
RNU1-27P	RP11-671J11.7
RNU1-27P	KIAA0391
RNU1-27P	PPP2R3C
RP11-671J11.6	RP11-671J11.7
RP11-671J11.6	KIAA0391
RP11-671J11.6	PPP2R3C
RP11-671J11.7	KIAA0391
RP11-671J11.7	PPP2R3C
KIAA0391	PPP2R3C
SNX6	KIAA0391
SNX6	PPP2R3C
KIAA0391	EGLN3
KIAA0391	SPTSSA
PPP2R3C	EGLN3
PPP2R3C	SPTSSA
EGLN3	SPTSSA
KIAA0391	EAPP
KIAA0391	RNU1-27P
KIAA0391	RP11-671J11.6
KIAA0391	RP11-671J11.7
PPP2R3C	EAPP
PPP2R3C	RNU1-27P
PPP2R3C	RP11-671J11.6
PPP2R3C	RP11-671J11.7
KIAA0391	RNU1-28P
KIAA0391	RP11-671J11.4
KIAA0391	RPS19P3
PPP2R3C	RNU1-28P
PPP2R3C	RP11-671J11.4
PPP2R3C	RPS19P3
RNU1-28P	RP11-671J11.4
RNU1-28P	RPS19P3
RP11-671J11.4	RPS19P3
KIAA0391	214985
PPP2R3C	214985
KIAA0391	SNX6
PPP2R3C	SNX6
KIAA0391	215002
PPP2R3C	215002
KIAA0391	CFL2
PPP2R3C	CFL2
KIAA0391	BAZ1A
KIAA0391	RP11-73E17.2
PPP2R3C	BAZ1A
PPP2R3C	RP11-73E17.2
BAZ1A	RP11-73E17.2
KIAA0391	FAM177A1
PPP2R3C	FAM177A1
KIAA0391	215059
PPP2R3C	215059
KIAA0391	PSMA6
PPP2R3C	PSMA6
KIAA0391	215133
PPP2R3C	215133
KIAA0391	215144
PPP2R3C	215144
KIAA0391	NFKBIA
PPP2R3C	NFKBIA
KIAA0391	215146
PPP2R3C	215146
KIAA0391	215147
PPP2R3C	215147
KIAA0391	215148
PPP2R3C	215148
KIAA0391	215149
PPP2R3C	215149
KIAA0391	215150
PPP2R3C	215150
KIAA0391	215152
PPP2R3C	215152
KIAA0391	215153
PPP2R3C	215153
KIAA0391	INSM2
KIAA0391	RALGAPA1
PPP2R3C	INSM2
PPP2R3C	RALGAPA1
INSM2	RALGAPA1
KIAA0391	AL162311.1
PPP2R3C	AL162311.1
AL162311.1	RALGAPA1
KIAA0391	BRMS1L
KIAA0391	RP11-317N8.5
PPP2R3C	BRMS1L
PPP2R3C	RP11-317N8.5
BRMS1L	RP11-317N8.5
KIAA0391	MBIP
PPP2R3C	MBIP
KIAA0391	ERH
KIAA0391	SLC39A9
PPP2R3C	ERH
PPP2R3C	SLC39A9
ERH	SLC39A9
KIAA0391	GTF2A1
PPP2R3C	GTF2A1
NFKBIA	KIAA0391
NFKBIA	PPP2R3C
AL162311.1	KIAA0391
AL162311.1	PPP2R3C
RALGAPA1	KIAA0391
RALGAPA1	PPP2R3C
AL162311.1	GPR65
RALGAPA1	GPR65
FAM179B	KLHL28
FAM179B	GPR65
KLHL28	GPR65
GPR137C	TXNDC16
GPR137C	220505
TXNDC16	220505
FUT8	224474
GPHN	225104
RP11-486O13.2	SLC8A3
RP11-486O13.2	225860
SLC8A3	225860
RP11-486O13.2	225861
SLC8A3	225861
RP11-486O13.2	225865
SLC8A3	225865
RP11-486O13.2	225909
SLC8A3	225909
ADAM21	RP11-486O13.2
ADAM21	SLC8A3
FAM161B	RP5-1021I20.5
FAM161B	ALDH6A1
FAM161B	LIN52
RP5-1021I20.5	ALDH6A1
RP5-1021I20.5	LIN52
ALDH6A1	LIN52
ALDH6A1	227068
LIN52	227068
ALDH6A1	227070
LIN52	227070
ALDH6A1	227071
LIN52	227071
ALDH6A1	227072
LIN52	227072
ALDH6A1	227075
LIN52	227075
ALDH6A1	227079
LIN52	227079
ALDH6A1	227081
LIN52	227081
ALDH6A1	227082
LIN52	227082
ALDH6A1	227083
LIN52	227083
ALDH6A1	227084
LIN52	227084
ISCA2	NPC2
ISCA2	ALDH6A1
ISCA2	LIN52
NPC2	ALDH6A1
NPC2	LIN52
NEK9	RP11-950C14.7
NEK9	FOS
RP11-950C14.7	FOS
TMED10	FOS
RNU4ATAC14P	FOS
RP11-293M10.2	FOS
FOS	NUMB
FOS	227160
FOS	227214
FOS	227215
FOS	227216
FOS	227217
FOS	227218
FOS	227220
FOS	227227
FOS	227229
FOS	227231
FOS	227232
FOS	227236
FOS	227237
FOS	227242
FOS	227244
FOS	227272
FOS	227280
FOS	227281
FOS	227284
FOS	227285
FOS	227292
FOS	227293
FOS	227295
FOS	227296
FOS	227297
FOS	227298
FOS	227299
FOS	227300
FOS	227301
FOS	227303
FOS	NEK9
FOS	RP11-950C14.7
FOS	227305
FOS	227306
FOS	227307
FOS	227308
FOS	227309
FOS	227310
FOS	227311
FOS	227312
FOS	227313
FOS	227314
FOS	TMED10
FOS	227316
FOS	227317
FOS	227318
FOS	227319
FOS	227320
FOS	RNU4ATAC14P
FOS	227323
FOS	227324
FOS	227325
FOS	227326
FOS	227327
FOS	227328
FOS	227329
FOS	227330
FOS	227331
FOS	227332
FOS	227333
FOS	227334
FOS	227335
FOS	227336
FOS	227337
FOS	RP11-293M10.2
FOS	227339
FOS	227340
FOS	RP11-293M10.4
FOS	RP11-293M10.5
RP11-293M10.4	RP11-293M10.5
FOS	227346
FOS	227347
FOS	227348
FOS	227349
FOS	227350
FOS	227356
FOS	227357
FOS	227371
FOS	227373
FOS	227374
FOS	227375
FOS	227376
FOS	JDP2
FOS	RP11-293M10.6
JDP2	RP11-293M10.6
FOS	227378
FOS	227380
FOS	227381
FOS	227382
FOS	227383
FOS	227384
FOS	227385
FOS	227386
FOS	227388
FOS	227389
FOS	227390
FOS	227391
FOS	227393
FOS	227394
FOS	227396
FOS	227397
FOS	227398
FOS	227401
FOS	227402
FOS	227403
FOS	227404
FOS	BATF
FOS	227406
FOS	227407
FOS	227408
FOS	227409
FOS	227411
FOS	227413
FOS	227414
FOS	227415
FOS	227416
FOS	227417
FOS	227418
FOS	227419
FOS	227420
FOS	227421
FOS	227422
FOS	227423
FOS	227424
FOS	227425
FOS	227426
FOS	227431
FOS	227432
FOS	227434
FOS	227436
FOS	227437
FOS	227438
FOS	227453
FOS	227454
FOS	227456
FOS	C14orf1
FOS	TTLL5
C14orf1	TTLL5
FOS	227458
FOS	227459
FOS	227777
FOS	227778
FOS	227780
FOS	227781
RP11-293M10.4	FOS
RP11-293M10.5	FOS
BATF	FOS
C14orf1	FOS
TTLL5	FOS
GTF2A1	KIAA0391
GTF2A1	PPP2R3C
GTF2A1	GPR65
GALC	GPR65
GPR65	AL162311.1
GPR65	RALGAPA1
GPR65	FBXO33
GPR65	FAM179B
GPR65	KLHL28
GPR65	PCNXL4
GPR65	RP11-16B13.1
PCNXL4	RP11-16B13.1
GPR65	ERH
GPR65	SLC39A9
GPR65	TSHR
GPR65	GTF2A1
GPR65	229134
GPR65	229144
GPR65	231228
GPR65	231229
GPR65	231230
GPR65	231231
GPR65	231233
GPR65	231235
GPR65	231236
GPR65	231237
GPR65	231242
GPR65	231245
GPR65	231250
GPR65	231251
GPR65	231253
GPR65	GALC
GPR65	231255
GPR65	231256
GPR65	231259
GPR65	231264
GPR65	231265
GPR65	231266
GPR65	231267
GPR65	231269
GPR65	231273
GPR65	231283
GPR65	231286
GPR65	231290
GPR65	231291
GPR65	231292
GPR65	231293
GPR65	231294
GPR65	231295
GPR65	231296
GPR65	231298
GPR65	231299
GPR65	231300
GPR65	231301
GPR65	231302
GPR65	231305
GPR65	231307
GPR65	231308
GPR65	231309
GPR65	231310
GPR65	231311
GPR65	231312
GPR65	231313
GPR65	231314
GPR65	231315
GPR65	231316
GPR65	231317
GPR65	231318
GPR65	231319
GPR65	231321
GPR65	231322
GPR65	231324
GPR65	231325
GPR65	231326
GPR65	231327
GPR65	231328
GPR65	231329
GPR65	231330
GPR65	231331
GPR65	231343
GPR65	231353
GPR65	231354
GPR65	231355
GPR65	231356
GPR65	SPATA7
GPR65	231382
GPR65	231383
GPR65	231384
GPR65	231385
GPR65	231386
GPR65	231387
GPR65	231388
GPR65	231418
GPR65	231435
GPR65	231436
GPR65	PTPN21
GPR65	231438
GPR65	231439
GPR65	ZC3H14
GPR65	231442
GPR65	231443
GPR65	231444
GPR65	RNU4-92P
GPR65	231518
GPR65	EFCAB11
GPR65	RP11-33N16.3
GPR65	TDP1
EFCAB11	RP11-33N16.3
EFCAB11	TDP1
RP11-33N16.3	TDP1
GPR65	231816
GPR65	AL512791.1
GPR65	CALM1
GPR65	OTUB2
GPR65	DDX24
GPR65	IFI27L1
DDX24	IFI27L1
GPR65	232930
SPATA7	GPR65
PTPN21	GPR65
DICER1-AS1	DICER1
DICER1-AS1	AL512791.1
DICER1	AL512791.1
DICER1-AS1	OTUB2
DICER1	OTUB2
DICER1-AS1	CLMN
DICER1	CLMN
DICER1-AS1	233190
DICER1	233190
DICER1-AS1	233197
DICER1	233197
DICER1-AS1	233199
DICER1	233199
DICER1-AS1	233207
DICER1	233207
DICER1-AS1	RP11-1070N10.3
DICER1	RP11-1070N10.3
DICER1-AS1	233228
DICER1	233228
DICER1-AS1	233229
DICER1	233229
DICER1-AS1	GLRX5
DICER1-AS1	SCARNA13
DICER1	GLRX5
DICER1	SCARNA13
GLRX5	SCARNA13
DICER1-AS1	CCNK
DICER1-AS1	SETD3
DICER1	CCNK
DICER1	SETD3
CCNK	SETD3
GLRX5	DICER1-AS1
GLRX5	DICER1
SCARNA13	DICER1-AS1
SCARNA13	DICER1
RP11-661D19.3	TRAF3
RP11-661D19.3	235164
TRAF3	235164
C14orf79	235564
BRF1	PACS2
BRF1	235564
PACS2	235564
TUBGCP5	CYFIP1
CYFIP1	236016
CYFIP1	236073
CYFIP1	236074
CYFIP1	236075
CYFIP1	236076
CYFIP1	236077
CYFIP1	236078
CYFIP1	236079
CYFIP1	236080
CYFIP1	236209
CYFIP1	236211
CYFIP1	236212
CYFIP1	236401
CYFIP1	236407
CYFIP1	236412
CYFIP1	236413
CYFIP1	236415
CYFIP1	236416
CYFIP1	236417
CYFIP1	236419
CYFIP1	236421
CYFIP1	236422
CYFIP1	236423
CYFIP1	236424
CYFIP1	236425
CYFIP1	236427
CYFIP1	236428
CYFIP1	236429
CYFIP1	236433
CYFIP1	236434
CYFIP1	236435
CYFIP1	236436
CYFIP1	236437
CYFIP1	236438
CYFIP1	236439
CYFIP1	236440
CYFIP1	236441
CYFIP1	236442
CYFIP1	236443
CYFIP1	236444
CYFIP1	236445
CYFIP1	236446
CYFIP1	236447
CYFIP1	236449
CYFIP1	236450
CYFIP1	236451
CYFIP1	236452
CYFIP1	236453
CYFIP1	236454
CYFIP1	236455
CYFIP1	236457
CYFIP1	236458
CYFIP1	236459
CYFIP1	236460
CYFIP1	236461
CYFIP1	NIPA2
CYFIP1	236463
CYFIP1	236464
CYFIP1	236465
CYFIP1	236466
CYFIP1	236467
CYFIP1	236468
CYFIP1	236469
CYFIP1	236470
CYFIP1	236471
CYFIP1	236472
CYFIP1	236473
CYFIP1	236474
CYFIP1	236475
CYFIP1	236477
CYFIP1	236503
CYFIP1	236610
CYFIP1	236611
CYFIP1	236613
CYFIP1	236615
CYFIP1	236616
CYFIP1	236648
CYFIP1	237079
CYFIP1	237085
CYFIP1	237086
CYFIP1	237088
CYFIP1	237089
CYFIP1	237090
CYFIP1	237091
CYFIP1	237092
CYFIP1	237093
CYFIP1	237094
CYFIP1	237095
CYFIP1	237096
CYFIP1	237100
CYFIP1	237101
CYFIP1	237107
CYFIP1	237193
CYFIP1	237195
CYFIP1	237196
CYFIP1	237197
CYFIP1	237198
CYFIP1	237199
CYFIP1	237208
CYFIP1	ATP10A
CYFIP1	RP11-2C7.1
ATP10A	RP11-2C7.1
CYFIP1	237213
CYFIP1	237214
CYFIP1	237215
CYFIP1	237216
CYFIP1	237217
CYFIP1	237218
CYFIP1	237219
CYFIP1	237220
CYFIP1	237221
CYFIP1	237222
CYFIP1	237223
CYFIP1	237224
CYFIP1	237871
CYFIP1	237879
NIPA2	CYFIP1
NIPA1	CYFIP1
AC124309.1	MAGEL2
AC124309.1	GABRA5
MAGEL2	GABRA5
NDN	GABRA5
SNHG14	SNORD116-16
SNHG14	SNORD116-17
SNHG14	SNORD116-18
SNHG14	SNORD116-19
SNHG14	SNORD116-20
SNHG14	SNORD116-23
SNHG14	SNORD116-24
SNHG14	GABRA5
SNORD116-16	SNORD116-17
SNORD116-16	SNORD116-18
SNORD116-16	SNORD116-19
SNORD116-16	SNORD116-20
SNORD116-16	SNORD116-23
SNORD116-16	SNORD116-24
SNORD116-16	GABRA5
SNORD116-17	SNORD116-18
SNORD116-17	SNORD116-19
SNORD116-17	SNORD116-20
SNORD116-17	SNORD116-23
SNORD116-17	SNORD116-24
SNORD116-17	GABRA5
SNORD116-18	SNORD116-19
SNORD116-18	SNORD116-20
SNORD116-18	SNORD116-23
SNORD116-18	SNORD116-24
SNORD116-18	GABRA5
SNORD116-19	SNORD116-20
SNORD116-19	SNORD116-23
SNORD116-19	SNORD116-24
SNORD116-19	GABRA5
SNORD116-20	SNORD116-23
SNORD116-20	SNORD116-24
SNORD116-20	GABRA5
SNORD116-23	SNORD116-24
SNORD116-23	GABRA5
SNORD116-24	GABRA5
ATP10A	CYFIP1
RP11-2C7.1	CYFIP1
GABRA5	236648
GABRA5	236655
GABRA5	236661
GABRA5	236662
GABRA5	236663
GABRA5	236664
GABRA5	AC124309.1
GABRA5	MAGEL2
GABRA5	236666
GABRA5	236667
GABRA5	236668
GABRA5	236669
GABRA5	236672
GABRA5	237129
GABRA5	237130
GABRA5	237131
GABRA5	237132
GABRA5	237133
GABRA5	237134
CTD-2022H16.1	GABRA5
ANKDD1A	RNU6-549P
