"name"	"mean"	"Std"
"577"	0.922054831422925	0.1343467
"578"	0.8921903	0.1176853
"579"	0.9549334	0.0956278
"580"	0.268608997435635	0.2381496
"582"	0.56445088173913	0.2088519
"583"	0.682320219338092	0.2271988
"584"	0.731442674358696	0.1917347
"585"	0.8769012	0.06557497
"588"	0.851080609239131	0.135672922801333
"591"	0.6955752	0.1654775
"592"	0.080519406	0.2027412
"593"	0.812128961231884	0.1788296
"597"	0.349595468352403	0.2212626
"603"	0.952387586956522	0.028922953361682
"606"	0.946900593478261	0.0592877597885867
"611"	0.492151180790514	0.1826836
"612"	0.898591111956522	0.118962058640003
"613"	0.638250833333333	0.1916832
"614"	0.700666143975155	0.198853041928146
"615"	0.072959612857971	0.1352126
"616"	0.721164966666667	0.1905768
"617"	0.709099671235698	0.2255496
"618"	0.76093966	0.1806806
"622"	0.631164910869565	0.1826292
"623"	0.8159576	0.08932863
"626"	0.723480739130435	0.153225245674701
"635"	0.758849538043479	0.1603335
"637"	0.4005807625	0.1707377
"672"	0.86573895	0.131463
"702"	0.547594731195652	0.159531472299111
"744"	0.7097198	0.1698234
"761"	0.6069531	0.1601924
"783"	0.227018101050725	0.2275314
"817"	0.5717522	0.1790641
"1017"	0.722120688405797	0.2250645
"1020"	0.741249925	0.2120841
"1025"	0.645293	0.172005
"1027"	0.5622931	0.1821842
"1069"	0.41169735	0.149989
"1086"	0.9200575	0.07169582
"1087"	0.5797998	0.1452805
"1088"	0.591230233333333	0.2110451
"1101"	0.722143676086957	0.1762878
"1127"	0.911176028985507	0.057379543352049
"1132"	0.69077154515528	0.209468654581186
"1134"	0.3326921	0.1636911
"1137"	0.7406315	0.03990021
"1139"	0.873116436956522	0.0908274420606666
"1141"	0.153238608213611	0.108902197159199
"1142"	0.495228401666667	0.2097439
"1143"	0.878380499456522	0.07399373
"1144"	0.811588240821256	0.128691458405039
"1145"	0.565691097439614	0.2076825
"1146"	0.7779756	0.06688375
"1147"	0.86867558236715	0.1240093
"1149"	0.916498422826087	0.0709349114748967
"1151"	0.8365134	0.08250442
"1152"	0.896276081642512	0.06844624
"1153"	0.9102081	0.06010232
"1154"	0.822472648550724	0.092836
"1160"	0.796812	0.1208516
"1167"	0.6221484	0.2641069
"1170"	0.439574999172511	0.2171013
"1171"	0.9392161	0.04475911
"1173"	0.9661506	0.01414092
"1174"	0.7960995	0.0551463
"1175"	0.8277391	0.1084482
"1177"	0.360547622925331	0.2018204
"1179"	0.923367072670807	0.09273743
"1180"	0.913566816666667	0.05227674
"1181"	0.352197956644928	0.1540311
"1182"	0.250951748398551	0.207741
"1184"	0.424577481428571	0.1850766
"1185"	0.883031	0.03757322
"1186"	0.852740636956522	0.1251842
"1188"	0.9137988	0.0316159
"1196"	0.919416766666667	0.1170781
"1198"	0.8852982	0.09626079
"1200"	0.501823449782609	0.1796585
"1201"	0.761953935434783	0.2006341
"1204"	0.440357110347826	0.2047394
"1205"	0.6236588	0.1642987
"1206"	0.55772175	0.2278364
"1207"	0.234003910671937	0.1936115
"1208"	0.196178058333333	0.1877233
"1213"	0.547802175402813	0.2077741
"1214"	0.773957363664596	0.1643294
"1215"	0.186385381822464	0.1644681
"1216"	0.5841204375	0.191471
"1217"	0.618711525279503	0.1902612
"1218"	0.719522433333333	0.1505228
"1219"	0.89996965	0.06705854
"1223"	0.48754932236715	0.1750168
"1224"	0.832759248550725	0.130933428273105
"1225"	0.845851930434782	0.08738206
"1226"	0.537543153979933	0.2093663
"1227"	0.695951325	0.1569795
"1228"	0.15794885	0.1073049
"1229"	0.384546888810462	0.2100028
"1231"	0.198535693122231	0.2392964
"1232"	0.922179036594203	0.0570176030599503
"1233"	0.863333886956521	0.133885
"1234"	0.322311037122283	0.169106059252178
"1235"	0.9017532	0.04914757
"1237"	0.856337188260869	0.1403611
"1238"	0.863124639001891	0.0722155439839228
"1242"	0.9140158	0.04177434
"1243"	0.9289796	0.02229438
"1245"	0.9772996	0.01371352
"1253"	0.473663130671739	0.2107723
"1260"	0.08030673	0.05291152
"1262"	0.73982445	0.1827491
"1264"	0.8231277	0.1410711
"1267"	0.711134500724638	0.2163467
"1272"	0.577055925	0.2088077
"1273"	0.8271378	0.09794896
"1276"	0.0534189232608696	0.03503504
"1277"	0.28039869875	0.08470449
"1298"	0.8430606	0.07096027
"1300"	0.91610735	0.04687354
"1301"	0.941948533333333	0.07305646
"1302"	0.9060458	0.04480343
"1327"	0.8534997	0.2207756
"1329"	0.67150695	0.2001637
"1333"	0.8055638	0.1836983
"1334"	0.7864349	0.1833923
"1335"	0.592609691811594	0.221460926996756
"1336"	0.1113142	0.09734997
"1337"	0.801196398447205	0.2278901
"1366"	0.1332946	0.1268207
"1367"	0.6587272	0.2145346
"1369"	0.375250025608696	0.150366665787517
"1370"	0.861291137681159	0.192047379598113
"1372"	0.861313344021739	0.136450404473237
"1404"	0.539721138652174	0.1974673
"1417"	0.801425633333333	0.1251363
"1418"	0.800441716666667	0.17185
"1436"	0.7348431	0.1864069
"1441"	0.8294179	0.1388911
"1445"	0.5134461175	0.2297129
"1446"	0.587084207246377	0.2278397
"1447"	0.620736005072464	0.1895091
"1453"	0.620154432108696	0.1650186
"1462"	0.778701218115942	0.1514705
"1465"	0.380339205454545	0.2112961
"1476"	0.73977648	0.1602668
"1481"	0.36272254484375	0.1843287
"1482"	0.9527966	0.03220023
"1484"	0.93861472173913	0.0325590387490029
"1485"	0.50695560132107	0.234198943688703
"1490"	0.778941530217391	0.2169197
"1492"	0.971348934782609	0.0146243256318629
"1495"	0.757167659311594	0.2633797
"1509"	0.20390161942029	0.200384387608354
"1512"	0.7158093	0.2096879
"1520"	0.531890585095109	0.2079541
"1521"	0.87564785	0.1560927
"1522"	0.6305162	0.2102043
"1523"	0.338089543764895	0.263746898764521
"1525"	0.862246807004831	0.177866
"1526"	0.9476148	0.02951959
"1527"	0.875624107608695	0.1371659
"1528"	0.894842563478261	0.0886873
"1529"	0.9067591	0.06648611
"1530"	0.8660373	0.1318764
"1531"	0.2913137975	0.2211356
"1533"	0.8375046	0.1171297
"1536"	0.485923653043478	0.252769293611625
"1540"	0.821401420652174	0.2004221
"1542"	0.6488485	0.2355032
"1543"	0.861384628043478	0.22356477716192
"1544"	0.8575808	0.05898886
"1546"	0.81428675	0.1705279
"1547"	0.3371025	0.211187
"1548"	0.89919	0.1280111
"1550"	0.81040678	0.2035797
"1551"	0.889024549275362	0.1604317
"1552"	0.5649541	0.2101575
"1554"	0.8207461	0.1425238
"1555"	0.7761162	0.2144969
"1557"	0.8260015	0.1514702
"1560"	0.7820102	0.227691
"1561"	0.569303533333333	0.2667021
"1562"	0.7648454	0.1753483
"1565"	0.9187059	0.119579
"1566"	0.553022004608696	0.2502636
"1568"	0.8502886	0.1775864
"1574"	0.511521619173913	0.227972059819166
"1575"	0.65731124	0.2361856
"1576"	0.874555760507246	0.190596
"1580"	0.305920646666667	0.2108364
"1581"	0.673176387826087	0.2102564
"1582"	0.491559326902174	0.238186
"1584"	0.6834127	0.234272
"1585"	0.675359652318841	0.2246635
"1593"	0.637475166666667	0.2007507
"1594"	0.5145887	0.2088865
"1595"	0.83943385	0.1891244
"1596"	0.885823566666667	0.1573831
"1597"	0.858989433333333	0.1508664
"1600"	0.671084841304348	0.1841408
"1601"	0.554259694130435	0.208041384037042
"1602"	0.431410159841897	0.2127008
"1604"	0.819635054970523	0.1985284
"1605"	0.737968258695652	0.100458112210222
"1606"	0.89171035	0.1292245
"1607"	0.915309971428571	0.1008964
"1608"	0.9143526	0.03070173
"1609"	0.874729387681159	0.1185
"1610"	0.899770402898551	0.0874379496657698
"1612"	0.636522	0.1695034
"1613"	0.787939713478261	0.0873964271895017
"1615"	0.5797616	0.2218174
"1617"	0.7325911	0.151301
"1619"	0.528664367652174	0.2118056
"1622"	0.844137497826087	0.14941095864099
"1623"	0.827585823913043	0.1475492
"1624"	0.9481894	0.03034503
"1625"	0.969195256521739	0.0348553126253192
"1628"	0.4140933	0.1769256
"1630"	0.1597879	0.1495432
"1631"	0.0421349516956522	0.02346739
"1632"	0.58148845686413	0.217752530810926
"1634"	0.381427976619565	0.1688829
"1635"	0.942970890217391	0.0386024585488347
"1647"	0.644895733333333	0.1843943
"1655"	0.822071748913043	0.2525533
"1658"	0.87278565	0.125378
"1662"	0.3116118	0.210175
"1664"	0.195589102210145	0.121305972278669
"1665"	0.9345983	0.03120597
"1666"	0.77304200942029	0.2053324
"1667"	0.948505	0.02936856
"1669"	0.5411425	0.2445776
"1670"	0.85627895	0.1120156
"1672"	0.9257791	0.03529488
"1675"	0.934828641304348	0.0349479060621223
"1677"	0.7873716	0.1405181
"1681"	0.8344835	0.1512488
"1700"	0.8846288	0.1155508
"1701"	0.8611011	0.1210987
"1705"	0.941671733333333	0.03508598
"1708"	0.748501495652174	0.129338761164916
"1712"	0.4430083	0.2278102
"1713"	0.914418539130435	0.0519041074250433
"1715"	0.9126063	0.03462325
"1716"	0.52986285	0.1563686
"1719"	0.599515963043478	0.2062215
"1723"	0.622902060869565	0.195796875581261
"1725"	0.7543185	0.1605937
"1728"	0.73587345	0.1611391
"1730"	0.934271519565217	0.04358332
"1733"	0.160817805578804	0.233469
"1735"	0.506434617391305	0.1194776
"1736"	0.04432356	0.01991764
"1737"	0.748271024456522	0.1843658
"1738"	0.47874392	0.0636993
"1739"	0.939170908695652	0.0265808152962314
"1742"	0.7181883	0.1631484
"1743"	0.9163239	0.05863691
"1745"	0.6040851	0.2011843
"1748"	0.897792	0.063669
"1751"	0.7892223	0.1129902
"1753"	0.798842602173913	0.110756691351064
"1758"	0.8493942	0.09749206
"1759"	0.8737606	0.06332993
"1761"	0.104061803846154	0.2242803
"1764"	0.370387724456522	0.2118069
"1766"	0.77344945	0.1576643
"1767"	0.6277962	0.1269589
"1771"	0.849574152173913	0.102578409943775
"1773"	0.570262146956522	0.238696
"1774"	0.0719543973785166	0.184471
"1776"	0.853861567391305	0.08653846
"1784"	0.768669973894928	0.230194975200293
"1790"	0.87755937173913	0.0518528161790302
"1791"	0.7500938	0.2036793
"1793"	0.202076282608696	0.167438948869381
"1795"	0.820711826902174	0.1754278
"1803"	0.7331857	0.1884758
"1804"	0.7181952	0.07248448
"1811"	0.209723102720736	0.09095678
"1812"	0.50440101	0.1627963
"1814"	0.813468266666667	0.1452919
"1818"	0.790734886956521	0.165437643818694
"1819"	0.39498022175	0.207161
"1821"	0.253135826666667	0.235889
"1829"	0.17114281875	0.232759584721771
"1830"	0.0291733566666667	0.02733977
"1831"	0.820209563438735	0.1553528
"1837"	0.558497833333333	0.2616296
"1838"	0.71423716	0.1048099
"1839"	0.5678744875	0.2556091
"1840"	0.71674025	0.2202006
"1841"	0.3944442	0.2202654
"1842"	0.385044870909091	0.1918428
"1866"	0.590008283229814	0.1561588
"1867"	0.4899242	0.1756181
"1869"	0.439424466666667	0.1728
"1870"	0.834732	0.1495895
"1871"	0.114850403333333	0.1630536
"1872"	0.462328293636364	0.2261223
"1873"	0.7529087	0.2275238
"1874"	0.6988822	0.169975
"1875"	0.796159814285714	0.2162796
"1877"	0.783508427173913	0.16947140093979
"1879"	0.2505384575	0.2222094
"1880"	0.856545913636364	0.1479863
"1881"	0.66546455	0.1612286
"1882"	0.9066727	0.04950958
"1883"	0.941988734782609	0.0469523101966581
"1885"	0.178261746923077	0.2419502
"1887"	0.5021767	0.2084558
"1888"	0.9518536	0.02925745
"1892"	0.668771865217392	0.2489047
"1893"	0.7785551	0.1777559
"1898"	0.9264496	0.03726061
"1899"	0.926022002173913	0.0629538611110267
"1900"	0.9276508	0.05479054
"1903"	0.9291712	0.01969787
"1904"	0.171845895072464	0.155209840057033
"1905"	0.9148712	0.0406968
"1906"	0.587091737932081	0.1315201
"1908"	0.894934450815217	0.0690272784098238
"1909"	0.609321433333333	0.1052443
"1910"	0.843564273913044	0.1458204
"1932"	0.8385664	0.05830753
"1934"	0.8664396	0.06438801
"1940"	0.9276268	0.03144262
"1943"	0.184303149336957	0.2063686
"1946"	0.544646542173913	0.2392108
"1947"	0.877570414715719	0.08539319
"1948"	0.792702902898551	0.09764309
"1949"	0.91292475	0.05521278
"1950"	0.8187838	0.09416532
"1952"	0.230472795923913	0.214180390552455
"1954"	0.563842079037267	0.2071887
"1956"	0.9501924	0.02710653
"1957"	0.232588781996047	0.105116759245226
"1959"	0.9345766	0.04296671
"1962"	0.342587185664293	0.2103425
"1978"	0.0858628122729469	0.05672719
"1981"	0.92030545	0.03807703
"1998"	0.9161976	0.09749516
"2004"	0.9576013	0.02421929
"2005"	0.94273055	0.05682091
"2009"	0.880555719565217	0.0974980493203442
"2012"	0.8324773	0.08536114
"2013"	0.95483907826087	0.03978388
"2047"	0.843104476086957	0.1555963
"2048"	0.9101766	0.046681
"2051"	0.881397447826087	0.105159238496579
"2052"	0.860935666666667	0.1076714
"2058"	0.94378878	0.06358229
"2059"	0.91160695	0.1011635
"2066"	0.8531056	0.1357851
"2067"	0.90077012826087	0.132243326574824
"2070"	0.948372208695652	0.0590232994962891
"2072"	0.8908025	0.05726645
"2074"	0.142555107956522	0.2107782
"2076"	0.761720905434782	0.185403578467731
"2080"	0.642545920038043	0.1662492
"2081"	0.86868199057971	0.0859528136785182
"2083"	0.214250404333333	0.2157606
"2084"	0.852333403804348	0.2362034
"2089"	0.8278426	0.2289979
"2092"	0.247803360123188	0.1868888
"2097"	0.681332604347826	0.1290614
"2105"	0.80063655	0.151785
"2106"	0.6108455	0.2543165
"2108"	0.7793477	0.06585696
"2111"	0.939333903260869	0.0364082497922191
"2113"	0.9344821	0.01449688
"2140"	0.583821213790591	0.178139454394861
"2156"	0.376253743342391	0.1917835
"2163"	0.8847297	0.1111376
"2164"	0.59746775451505	0.1968482
"2166"	0.387264929347826	0.1333476
"2169"	0.711356575	0.1453462
"2170"	0.48347661826087	0.229751687517403
"2172"	0.023318385	0.01296668
"2173"	0.751999083333333	0.1751091
"2174"	0.3549617325	0.2162117
"2175"	0.80363137173913	0.131791121933966
"2178"	0.05962356	0.04435255
"2179"	0.7771749	0.07609489
"2181"	0.636326645923913	0.2066721
"2183"	0.316870612792642	0.187313197478781
"2184"	0.715110641478261	0.1839953
"2185"	0.415521306476714	0.1744999
"2186"	0.656073013043479	0.1707302
"2187"	0.911488672826087	0.11567171142202
"2195"	0.9271925	0.06051263
"2196"	0.176399684343675	0.124977
"2204"	0.927233266220736	0.1090827
"2208"	0.931893797463768	0.07313865
"2215"	0.917994633540373	0.08399191
"2216"	0.9314729	0.04951014
"2217"	0.960337156956522	0.04596105
"2218"	0.9594355	0.01961679
"2227"	0.8654743	0.1362989
"2228"	0.8000408	0.2081215
"2229"	0.8991147	0.09589452
"2230"	0.9543118	0.02064134
"2233"	0.908800675	0.05887814
"2234"	0.03389056	0.01151943
"2235"	0.185709667173913	0.2254733
"2238"	0.126347138492754	0.09744961
"2239"	0.7642916	0.0953536
"2241"	0.8141045	0.08951373
"2245"	0.6762452	0.1603802
"2249"	0.554713	0.1148685
"2251"	0.6669518	0.2092665
"2253"	0.7563129	0.1507356
"2280"	0.190029042782609	0.1760228
"2296"	0.4969899	0.175824
"2302"	0.530759480072464	0.181134879207478
"2309"	0.630588	0.1848052
"2312"	0.1172457	0.08987231
"2315"	0.72782965	0.1842703
"2317"	0.421349243928036	0.2185362
"2318"	0.688161319565217	0.1217631
"2319"	0.919066	0.03266791
"2320"	0.234513322123746	0.1442816
"2321"	0.89966294	0.06334708
"2323"	0.273190792965217	0.1594973
"2324"	0.353036274990119	0.2112373
"2325"	0.5531711	0.1598017
"2326"	0.3172748	0.158352
"2327"	0.8056132	0.1403853
"2329"	0.3322274975	0.1858056
"2330"	0.51699388	0.09594788
"2331"	0.272752037220497	0.2104272
"2332"	0.462774273586956	0.166695675957371
"2333"	0.8874284	0.1484837
"2335"	0.559010254066496	0.1958427
"2337"	0.77836458	0.1381713
"2338"	0.7504977	0.1702022
"2341"	0.694881160652174	0.2061777
"2342"	0.9282016	0.05482597
"2344"	0.428770461313406	0.2748553
"2345"	0.178793940407609	0.2257897
"2349"	0.873518255978261	0.1362818
"2350"	0.805580694521739	0.1361532
"2351"	0.699830084627329	0.2260595
"2353"	0.7909921	0.05481365
"2354"	0.257235579797101	0.2149888
"2357"	0.6112695	0.2171082
"2359"	0.5731641	0.1603788
"2361"	0.627199539130435	0.1512621
"2362"	0.448036	0.1511881
"2363"	0.849199	0.08746913
"2364"	0.280826514516722	0.2333795
"2365"	0.865083058695652	0.0834616328596761
"2366"	0.8720359	0.09399136
"2368"	0.229551832018634	0.1897193
"2369"	0.398699624086957	0.2388415
"2371"	0.271061153850932	0.1916456
"2372"	0.734554442753623	0.1617096
"2373"	0.8437534	0.06032602
"2374"	0.9321286	0.04902975
"2375"	0.888913566666667	0.117445
"2376"	0.426527575278261	0.1291323
"2377"	0.895730284189723	0.1099902
"2378"	0.876767325	0.09008499
"2379"	0.587334524130435	0.171001141436357
"2382"	0.325163017749361	0.1925975
"2386"	0.774371719021739	0.1483068
"2387"	0.509969232043478	0.1816537
"2388"	0.8835428	0.06323996
"2389"	0.9472982	0.02433107
"2391"	0.9488554	0.0262627
"2392"	0.777437166666667	0.1768445
"2395"	0.8648486	0.06439592
"2396"	0.767046	0.06255995
"2397"	0.436391005	0.09613429
"2398"	0.746263001902174	0.146628008850407
"2400"	0.720492435338164	0.07073057
"2401"	0.410395633333333	0.1225863
"2402"	0.3066986	0.1959819
"2403"	0.474829513280632	0.1516719
"2404"	0.663484994821921	0.166463788119967
"2405"	0.37326303766624	0.204576
"2408"	0.532197273913044	0.200213777895872
"2409"	0.776385876304348	0.189189145791216
"2410"	0.776382666304348	0.09980348
"2411"	0.656347853043478	0.1451652
"2412"	0.710857	0.1400808
"2413"	0.82175	0.1018242
"2414"	0.582097480531401	0.1725417
"2419"	0.8827059	0.1667156
"2420"	0.8771067	0.07902847
"2428"	0.871466133333333	0.1606638
"2433"	0.9021221	0.07629375
"2442"	0.7860016	0.1022087
"2444"	0.9559551	0.03039449
"2446"	0.9168351	0.08686494
"2447"	0.87005242826087	0.1238913
"2453"	0.9351308	0.03370624
"2454"	0.8174304	0.1354866
"2457"	0.131611177391304	0.106140542764656
"2460"	0.9656885	0.02128668
"2462"	0.911373090217391	0.06607344
"2466"	0.599511726304348	0.257555537092561
"2470"	0.945521166666667	0.02039135
"2471"	0.8631338	0.1275953
"2472"	0.754354966666667	0.2380287
"2478"	0.959431564130435	0.01939327
"2481"	0.670427533333333	0.2247512
"2482"	0.4518624	0.2367178
"2483"	0.564584070496894	0.2538307
"2485"	0.835863639855073	0.145360801922452
"2486"	0.732798023819876	0.1624043
"2487"	0.530335514347826	0.211935743884652
"2488"	0.949374430434783	0.0220679514622135
"2491"	0.7009864	0.1308505
"2493"	0.956565865217391	0.0238950609730148
"2494"	0.75171744	0.0987233
"2496"	0.878271625	0.07747492
"2497"	0.88522505	0.07486424
"2502"	0.8889924	0.1289897
"2503"	0.8794471	0.08383158
"2509"	0.873281408074534	0.1312194
"2511"	0.9172857	0.02363334
"2512"	0.531160800869565	0.2076432
"2514"	0.880862052173913	0.0585627744939688
"2515"	0.151628349923007	0.188757
"2516"	0.881074776086957	0.0790169707567296
"2518"	0.762454835507246	0.1775237
"2521"	0.05049126	0.05087184
"2523"	0.87533995	0.09626874
"2535"	0.678171366666667	0.2224212
"2540"	0.8881084	0.1286446
"2541"	0.626097477294686	0.2217488
"2550"	0.6630148	0.190848
"2814"	0.7146083	0.1628804
"2816"	0.187106441383399	0.2015517
"2830"	0.284334804452741	0.2387356
"2849"	0.7758582	0.1770611
"2857"	0.7059951	0.1804189
"2859"	0.496314373028986	0.2269325
"2863"	0.907607173913043	0.106540941854007
"2864"	0.776927	0.2215356
"2865"	0.49278412	0.196771679141408
"2869"	0.40238	0.2133983
"2871"	0.374418566666667	0.1853019
"2872"	0.9087084	0.06460007
"2874"	0.1220312975	0.1068663
"2880"	0.908890205028736	0.05633485
"2881"	0.284634367471396	0.227068867779746
"2882"	0.67431485	0.1835579
"2884"	0.9268299	0.05459312
"2885"	0.8604523	0.1054479
"2886"	0.9455964	0.03428076
"2887"	0.9297359875	0.122977
"2888"	0.9445808	0.02595555
"2889"	0.963245541304348	0.0208545887315981
"2891"	0.954492	0.01631796
"2892"	0.903005142753623	0.08974214
"2893"	0.9657651	0.0213432734127536
"2894"	0.91678816	0.08861259
"2895"	0.77381135	0.1035596
"2897"	0.656360476086956	0.237376961759243
"2898"	0.875542154347826	0.074702261335987
"2916"	0.349421987049689	0.2182444
"2923"	0.3127951	0.1462944
"2924"	0.4383763	0.136835
"2935"	0.548848679347826	0.1656386
"2991"	0.694823039565217	0.1966066
"2994"	0.345345	0.1772834
"3040"	0.869219943478261	0.137053191147892
"3110"	0.5353632	0.1760764
"3114"	0.3548937	0.2038696
"3122"	0.630881979130435	0.161295451188026
"3150"	0.162232680491123	0.1534901
"3179"	0.2394584	0.1390936
"3234"	0.789134310869565	0.1939034
"3246"	0.7839047	0.1659203
"3251"	0.73381618	0.1514158
"3255"	0.789415040217392	0.1182703
"3263"	0.737325904347826	0.108521226994345
