MYO3B	TGIF2LY
MYO3B	ITK
MYO3B	MUC17
MYO3B	EOMES
MYO3B	KLRC3
MYO3B	GZMA
MYO3B	PCDH11X
MYO3B	DTHD1
MYO3B	IL1R2
MYO3B	FASN
MYO3B	C8orf79
MYO3B	MDS2
MYO3B	RNF160
MYO3B	NPAS2
MYO3B	SKAP2
MYO3B	CXCR1
MYO3B	FCRL6
MYO3B	NUAK1
MYO3B	SAA1
MYO3B	SLAMF9
MYO3B	MCOLN2
MYO3B	GNLY
MYO3B	TCEAL3
MYO3B	KLRC4
MYO3B	IL33
MYO3B	KRTAP5-10
MYO3B	MID2
MYO3B	PLXDC1
MYO3B	ANKRD56
MYO3B	XDH
MYO3B	KIAA1671
MYO3B	IGFBP3
MYO3B	NAP1L3
MYO3B	ZNF37A
MYO3B	SGCE
MYO3B	PPP2R2B
MYO3B	FAM19A1
MYO3B	ANKK1
MYO3B	ZNF837
MYO3B	PERP
MYO3B	IKZF4
MYO3B	PLCL1
MYO3B	RAB12
MYO3B	CCR7
MYO3B	CD8A
MYO3B	CDHR3
MYO3B	LPIN3
MYO3B	ARL4D
MYO3B	IL24
MYO3B	KIF5C
MYO3B	ELOVL4
MYO3B	EPHX2
MYO3B	CDHR1
MYO3B	FGFBP2
MYO3B	TNKS1BP1
MYO3B	HOXC4
MYO3B	MCOLN3
MYO3B	GLB1
MYO3B	PRF1
MYO3B	CCL5
MYO3B	CD3EAP
MYO3B	GNAO1
MYO3B	PLA2G16
MYO3B	RGS9
MYO3B	PDZD4
MYO3B	KIAA1324L
MYO3B	CD63
MYO3B	APBB1IP
MYO3B	BMPR1A
MYO3B	NCR1
MYO3B	CAMK2N1
MYO3B	MORC4
MYO3B	GFPT2
MYO3B	LCK
MYO3B	GSDMA
MYO3B	IPCEF1
MYO3B	CARD14
MYO3B	SAMD4A
MYO3B	PRSS35
MYO3B	SLC16A7
MYO3B	PHLDB2
MYO3B	CXorf50B
MYO3B	MAP9
MYO3B	ADCK1
MYO3B	TBX4
MYO3B	SLC26A2
MYO3B	ZBTB11
MYO3B	CLIC5
MYO3B	PRSS27
MYO3B	GPRIN3
MYO3B	HSPA6
MYO3B	FAM113B
MYO3B	TCF19
MYO3B	TMEM171
MYO3B	P2RY11
MYO3B	APBA2
MYO3B	SLFNL1
MYO3B	SBK2
MYO3B	GIMAP4
MYO3B	CD24
MYO3B	RASGRP1
MYO3B	GNAZ
MYO3B	ENPP5
MYO3B	RALA
MYO3B	KIAA1377
MYO3B	ST8SIA2
MYO3B	TUBB
MYO3B	ZNF486
MYO3B	CRTAM
MYO3B	CCDC142
MYO3B	SYNGAP1
MYO3B	FEZ1
MYO3B	ABLIM2
MYO3B	PTGER1
MYO3B	GRAPL
MYO3B	ARSH
MYO3B	PM20D1
MYO3B	TTC1
MYO3B	GZMM
MYO3B	C14orf72
MYO3B	AMIGO1
MYO3B	CD244
MYO3B	SMAD9
MYO3B	GNGT2
MYO3B	C1orf229
MYO3B	IRF4
MYO3B	PODNL1
MYO3B	TRIM10
MYO3B	CXorf65
MYO3B	LOC729603
MYO3B	TOB2
MYO3B	MYBL2
MYO3B	IL22RA1
MYO3B	LGR6
MYO3B	GNAL
MYO3B	NR3C2
MYO3B	MTX3
MYO3B	RAB31
MYO3B	TIMM10
MYO3B	TNFSF14
MYO3B	LRP2
MYO3B	AMIGO2
MYO3B	TSPAN31
MYO3B	AGAP1
MYO3B	KLRC1
MYO3B	CACNA2D2
MYO3B	ABI3BP
MYO3B	EPB41L4B
MYO3B	NCKAP1L
MYO3B	S1PR2
MYO3B	SLC30A5
MYO3B	MIA
MYO3B	PPP1R13B
MYO3B	SLFN13
MYO3B	PLCH2
MYO3B	PTPRM
MYO3B	STAT5A
SPTBN2	XKR5
SPTBN2	EPB42
SPTBN2	TMEM5
SPTBN2	MYL4
SPTBN2	RHBDD1
SPTBN2	CDH10
SPTBN2	SEC14L5
SPTBN2	KCNH2
SPTBN2	KLHDC8B
SPTBN2	SLC5A5
SPTBN2	GYPB
SPTBN2	RUNDC3B
SPTBN2	HBD
SPTBN2	LRRC20
SPTBN2	PLEKHA1
SPTBN2	HBB
SPTBN2	PLVAP
SPTBN2	TGM6
SPTBN2	C17orf99
SPTBN2	SLC7A10
SPTBN2	PHOSPHO1
SPTBN2	KLF11
SPTBN2	OSBPL7
SPTBN2	KEL
SPTBN2	AK7
SPTBN2	PDZK1P1
SPTBN2	CR1
SPTBN2	FHIT
SPTBN2	EPB49
SPTBN2	FAM46C
SPTBN2	NFIA
SPTBN2	TMCO2
SPTBN2	ANKRD9
SPTBN2	RAP1GAP
SPTBN2	OSBPL10
SPTBN2	SLC2A4
SPTBN2	ARHGEF16
SPTBN2	TMC8
SPTBN2	HNRNPA3
SPTBN2	PTPRH
SPTBN2	RHCG
SPTBN2	BCAM
SPTBN2	TMOD4
SPTBN2	GYPE
SPTBN2	SLC6A9
SPTBN2	YRDC
SPTBN2	GATA1
SPTBN2	GMPR2
SPTBN2	ABCG2
SPTBN2	RAB6C
SPTBN2	HBQ1
SPTBN2	BPGM
SPTBN2	LOC388588
SPTBN2	SLC14A2
SPTBN2	CA2
SPTBN2	SLFN5
SPTBN2	SNCA
SPTBN2	MAOA
SPTBN2	LGALS3BP
SPTBN2	JAZF1
SPTBN2	C5orf41
SPTBN2	TSPY3
SPTBN2	TNXB
SPTBN2	SNX25
SPTBN2	DNAJA4
SPTBN2	SLC25A39
SPTBN2	FECH
CHST1	HK3
CHST1	S1PR4
CHST1	VCPIP1
CHST1	PNPLA2
CHST1	QPCT
CHST1	S100A9
CHST1	PRDM5
CHST1	RBPJL
CHST1	MPEG1
CHST1	TRPS1
CHST1	LILRA5
CHST1	IL1R2
CHST1	TGFBRAP1
CHST1	BMX
CHST1	PLBD1
CHST1	CXCR1
CHST1	NLRP13
CHST1	PDK4
CHST1	ARHGEF12
CHST1	CXCR2P1
CHST1	UNC5CL
CHST1	FCN1
CHST1	C5orf13
CHST1	LOC100124692
CHST1	LRRK2
CHST1	EPB41L4A
CHST1	KREMEN1
CHST1	CD14
CHST1	GUCY2C
CHST1	SLC6A14
CHST1	FAM157B
CHST1	APOBEC3B
CHST1	FCAR
CHST1	PLCL1
CHST1	ST18
CHST1	SLC11A2
CHST1	FCGR3A
CHST1	ARHGAP25
CHST1	KCNJ2
CHST1	MSR1
CHST1	CDADC1
CHST1	SMPDL3B
CHST1	C3AR1
CHST1	LILRB4
CHST1	CD1D
CHST1	CKAP4
CHST1	TSKU
CHST1	NCF1C
CHST1	ABCC3
CHST1	S100B
CHST1	NCF1B
CHST1	MOSC2
CHST1	MGAT1
CHST1	TLR8
CHST1	CMKLR1
CHST1	IPCEF1
CHST1	LGALS2
CHST1	PADI2
CHST1	SLC16A7
CHST1	IL1RN
CHST1	TBCB
CHST1	CDC42EP2
CHST1	NAPSB
CHST1	NCF1
CHST1	TLX1
CHST1	TREML2P1
CHST1	EMR4P
CHST1	F5
CHST1	LYN
CHST1	MYO7A
CHST1	SGSM1
CHST1	HSPA6
CHST1	C19orf59
CHST1	CRISPLD2
CHST1	CX3CR1
CHST1	CCR5
CHST1	SIRPD
CHST1	VOPP1
CHST1	RBM4
CHST1	SIRT1
CHST1	KLF5
CHST1	ALOX5AP
CHST1	CR1L
CHST1	NFAM1
CHST1	DGAT2L6
CHST1	DYSFIP1
CHST1	CCR2
CHST1	SLC15A4
CHST1	CCDC50
CHST1	CYBB
CHST1	SIGMAR1
CHST1	LILRB3
CHST1	MNDA
CHST1	LRP10
CHST1	SIGLEC9
CHST1	TRIM3
CHST1	ARCN1
CHST1	SNTG1
CHST1	KCTD13
CHST1	TLX1NB
CHST1	CXCL17
CHST1	SMAD9
CHST1	RPGR
CHST1	TMCO3
CHST1	LOC729603
CHST1	MTMR12
CHST1	GPR77
CHST1	LILRA1
CHST1	FAM198B
CHST1	APOA2
CHST1	DTX4
CHST1	ZNF706
CHST1	SEH1L
CHST1	CLEC4A
CHST1	LILRB1
CHST1	FGR
CHST1	RIN3
CHST1	CCR10
CHST1	TNFRSF12A
CHST1	JAZF1
CHST1	LY9
CHST1	FCGR2A
CHST1	ABI3BP
CHST1	PTBP1
CHST1	FGD2
CHST1	ENTPD1
CHST1	ITGAM
CHST1	SGK1
CHST1	NLRC4
CHST1	IGSF6
CHST1	NPLOC4
CHST1	EPAS1
FCGBP	SIRT2
FCGBP	CDC14B
FCGBP	TGIF2LY
FCGBP	CADM2
FCGBP	DOCK9
FCGBP	CACNA1I
FCGBP	ITK
FCGBP	CTLA4
FCGBP	PTPRN2
FCGBP	IL29
FCGBP	MDS2
FCGBP	EDA2R
FCGBP	RNF160
FCGBP	RGNEF
FCGBP	PLEKHG2
FCGBP	SKAP2
FCGBP	GCNT7
FCGBP	EPHA4
FCGBP	HPDL
FCGBP	TCEAL3
FCGBP	SIX1
FCGBP	PCSK6
FCGBP	IL33
FCGBP	LARGE
FCGBP	MID2
FCGBP	C2
FCGBP	PLXDC1
FCGBP	EPPK1
FCGBP	XDH
FCGBP	IGFBP3
FCGBP	CCR8
FCGBP	ZNF37A
FCGBP	EDAR
FCGBP	ANKK1
FCGBP	ZNF837
FCGBP	PERP
FCGBP	GOLGA7
FCGBP	IKZF4
FCGBP	RAB12
FCGBP	CCR7
FCGBP	FCGR3A
FCGBP	IGSF9
FCGBP	ARL4D
FCGBP	TICAM2
FCGBP	ROS1
FCGBP	B4GALNT3
FCGBP	EPHX2
FCGBP	CDHR1
FCGBP	CD200
FCGBP	FGFBP2
FCGBP	TNKS1BP1
FCGBP	ANK3
FCGBP	SEPT12
FCGBP	BTLA
FCGBP	TUBA3C
FCGBP	PI16
FCGBP	WNT16
FCGBP	GIP
FCGBP	PLA2G16
FCGBP	PDZD4
FCGBP	KIAA1324L
FCGBP	ZNF687
FCGBP	MMRN2
FCGBP	GP5
FCGBP	CD63
FCGBP	APBB1IP
FCGBP	ZNF805
FCGBP	SSTR5
FCGBP	BMPR1A
FCGBP	ADAMTS19
FCGBP	ISM1
FCGBP	MORC4
FCGBP	SUSD4
FCGBP	LCK
FCGBP	CMKLR1
FCGBP	IPCEF1
FCGBP	CARD14
FCGBP	LIM2
FCGBP	PHLDB2
FCGBP	CHI3L2
FCGBP	FBL
FCGBP	ADCK1
FCGBP	ASTN2
FCGBP	BEX2
FCGBP	TNFRSF19
FCGBP	PARM1
FCGBP	SGSM1
FCGBP	PDGFD
FCGBP	OTUD7A
FCGBP	CCR4
FCGBP	WNT11
FCGBP	P2RY11
FCGBP	APBA2
FCGBP	GPR64
FCGBP	BACH2
FCGBP	CATSPERG
FCGBP	SBK2
FCGBP	CD52
FCGBP	CRB3
FCGBP	RASGRP1
FCGBP	KCNQ1DN
FCGBP	ST8SIA2
FCGBP	DNAI2
FCGBP	SLC1A2
FCGBP	ZNF486
FCGBP	PRSS23
FCGBP	TMEM90B
FCGBP	CRTAM
FCGBP	CCNI
FCGBP	RAB1A
FCGBP	CCDC142
FCGBP	TMEM121
FCGBP	CCDC50
FCGBP	SYNGAP1
FCGBP	FEZ1
FCGBP	TMEM33
FCGBP	ABLIM2
FCGBP	PRSS21
FCGBP	ARSH
FCGBP	SYNGR4
FCGBP	TMSB10
FCGBP	TTC1
FCGBP	GZMM
FCGBP	C14orf72
FCGBP	SNTG1
FCGBP	STX1B
FCGBP	AMIGO1
FCGBP	KCNT1
FCGBP	CCL4L2
FCGBP	CCR6
FCGBP	CCDC64
FCGBP	C14orf183
FCGBP	SLC45A2
FCGBP	IRF4
FCGBP	LOC100233209
FCGBP	CES8
FCGBP	C20orf123
FCGBP	CLIC3
FCGBP	MYO5B
FCGBP	IL22RA1
FCGBP	BAI2
FCGBP	RTEL1
FCGBP	SGCD
FCGBP	ACVR1
FCGBP	TNFSF8
FCGBP	GALNT9
FCGBP	RAB31
FCGBP	TIMM10
FCGBP	HGD
FCGBP	CAPN5
FCGBP	TNFSF14
FCGBP	TRIM36
FCGBP	ADAMTS5
FCGBP	TKTL1
FCGBP	UGGT1
FCGBP	D4S234E
FCGBP	TMEM209
FCGBP	ZNF296
FCGBP	CRIP3
FCGBP	KIAA0664
FCGBP	KCNS1
FCGBP	TSPAN31
FCGBP	CXCR3
FCGBP	USP47
FCGBP	GALNS
FCGBP	AGAP1
FCGBP	MCART6
FCGBP	HFE2
FCGBP	ABCA5
FCGBP	TLE6
FCGBP	PI4K2A
FCGBP	ZG16B
FCGBP	LYPD3
FCGBP	CDON
FCGBP	HNRPLL
FCGBP	SLC30A5
FCGBP	MCCC1
FCGBP	MIA
FCGBP	SFMBT2
FCGBP	TTC24
FCGBP	PLCXD2
FCGBP	PPIA
FCGBP	SNORD90
FCGBP	PPP1R13B
FCGBP	RAB37
FCGBP	CD80
FCGBP	PLCH2
FCGBP	ERRFI1
VSIG1	COL5A3
VSIG1	SIRT2
VSIG1	TGIF2LY
VSIG1	CADM2
VSIG1	DOCK9
VSIG1	CACNA1I
VSIG1	ITK
VSIG1	CTLA4
VSIG1	MUC17
VSIG1	EOMES
VSIG1	CD2AP
VSIG1	GZMA
VSIG1	TNFRSF18
VSIG1	SUSD5
VSIG1	DTHD1
VSIG1	PTPRN2
VSIG1	B3GAT1
VSIG1	IL29
VSIG1	HKDC1
VSIG1	FASN
VSIG1	C8orf79
VSIG1	MDS2
VSIG1	ACAN
VSIG1	RNF160
VSIG1	RGNEF
VSIG1	PLEKHG2
VSIG1	NPAS2
VSIG1	SKAP2
VSIG1	FCRL6
VSIG1	SAA1
VSIG1	SLAMF9
VSIG1	MCOLN2
VSIG1	GCNT7
VSIG1	HPDL
VSIG1	SLC4A1AP
VSIG1	MT1E
VSIG1	TCEAL3
VSIG1	KLRC4
VSIG1	MAL2
VSIG1	SIX1
VSIG1	KIAA2022
VSIG1	DPP4
VSIG1	IL33
VSIG1	KRTAP5-10
VSIG1	MYO6
VSIG1	MID2
VSIG1	C2
VSIG1	PLXDC1
VSIG1	ANKRD56
VSIG1	EPPK1
VSIG1	XDH
VSIG1	KIAA1671
VSIG1	KCNA2
VSIG1	PEG10
VSIG1	IGFBP3
VSIG1	TPRX1
VSIG1	CCR8
VSIG1	NTN4
VSIG1	NAP1L3
VSIG1	ZNF37A
VSIG1	SGCE
VSIG1	PPP2R2B
VSIG1	EDAR
VSIG1	FAM19A1
VSIG1	IFNGR1
VSIG1	ANKK1
VSIG1	ZNF837
VSIG1	PERP
VSIG1	WDR66
VSIG1	GOLGA7
VSIG1	IKZF4
VSIG1	RAB12
VSIG1	WNT8A
VSIG1	CCR7
VSIG1	CD8A
VSIG1	CDHR3
VSIG1	IGSF9
VSIG1	LPIN3
VSIG1	ARL4D
VSIG1	CD3D
VSIG1	TICAM2
VSIG1	ROS1
VSIG1	CYP26B1
VSIG1	LRFN2
VSIG1	KIF5C
VSIG1	ELOVL4
VSIG1	EPHX2
VSIG1	KIF19
VSIG1	CDHR1
VSIG1	TNKS1BP1
VSIG1	HOXC4
VSIG1	UNC5A
VSIG1	BEX5
VSIG1	ANK3
VSIG1	MCOLN3
VSIG1	GLB1
VSIG1	C3orf59
VSIG1	CCL5
VSIG1	CD3EAP
VSIG1	WNT16
VSIG1	GNAO1
VSIG1	GATA3
VSIG1	PLA2G16
VSIG1	RGS9
VSIG1	PDZD4
VSIG1	FBXO21
VSIG1	KIAA1324L
VSIG1	ZNF687
VSIG1	CD63
VSIG1	APBB1IP
VSIG1	ZNF805
VSIG1	NAP1L2
VSIG1	BMPR1A
VSIG1	ISM1
VSIG1	NCR1
VSIG1	CAMK2N1
VSIG1	MORC4
VSIG1	SUSD4
VSIG1	LCK
VSIG1	GSDMA
VSIG1	SH3RF3
VSIG1	SAMD4A
VSIG1	SLC16A7
VSIG1	PHLDB2
VSIG1	CHI3L2
VSIG1	C14orf135
VSIG1	CXorf50B
VSIG1	DUSP8
VSIG1	FBL
VSIG1	TBX4
VSIG1	SLAMF7
VSIG1	ZBTB11
VSIG1	SLC22A4
VSIG1	CLIC5
VSIG1	DOK6
VSIG1	GPRIN3
VSIG1	FAM113B
VSIG1	CCR4
VSIG1	ZDHHC12
VSIG1	WNT11
VSIG1	CCR5
VSIG1	SAMD14
VSIG1	APBA2
VSIG1	ADAP1
VSIG1	GPR64
VSIG1	BACH2
VSIG1	MCHR1
VSIG1	SLFNL1
VSIG1	SBK2
VSIG1	CD52
VSIG1	PLXNA4
VSIG1	IL25
VSIG1	CD276
VSIG1	GIMAP4
VSIG1	CD24
VSIG1	RASGRP1
VSIG1	SUCNR1
VSIG1	SPOCK3
VSIG1	ST8SIA2
VSIG1	DNAI2
VSIG1	FAM134B
VSIG1	ZNF486
VSIG1	CRTAM
VSIG1	PVT1
VSIG1	CCDC142
VSIG1	SYNGAP1
VSIG1	SPIN4
VSIG1	MAP3K9
VSIG1	ZAR1
VSIG1	PTGER1
VSIG1	GRAPL
VSIG1	PM20D1
VSIG1	TMSB10
VSIG1	TTC1
VSIG1	GZMM
VSIG1	C14orf72
VSIG1	LMTK3
VSIG1	SNTG1
VSIG1	AMIGO1
VSIG1	FAIM
VSIG1	CCR6
VSIG1	CD244
VSIG1	GNGT2
VSIG1	CCDC64
VSIG1	SLC45A2
VSIG1	IRF4
VSIG1	TRIM10
VSIG1	SNX29
VSIG1	CES8
VSIG1	TOB2
VSIG1	MYBL2
VSIG1	RIC8A
VSIG1	IL22RA1
VSIG1	SH2D3C
VSIG1	LRFN3
VSIG1	SGCD
VSIG1	ACVR1
VSIG1	NR3C2
VSIG1	ZFP42
VSIG1	RAB31
VSIG1	C3orf52
VSIG1	TIMM10
VSIG1	HAPLN3
VSIG1	TNFSF14
VSIG1	NEO1
VSIG1	LRP2
VSIG1	TRIM36
VSIG1	TKTL1
VSIG1	SLC41A2
VSIG1	D4S234E
VSIG1	GLB1L
VSIG1	KCNA3
VSIG1	TMEM209
VSIG1	SP1
VSIG1	KALRN
VSIG1	ANKRD50
VSIG1	AMIGO2
VSIG1	TSPAN31
VSIG1	EXT1
VSIG1	PLCG1
VSIG1	USP47
VSIG1	GABBR1
VSIG1	AGAP1
VSIG1	PALM2-AKAP2
VSIG1	KLRC1
VSIG1	CACNA2D2
VSIG1	TLE6
VSIG1	INA
VSIG1	LYPD3
VSIG1	FAM159A
VSIG1	NCKAP1L
VSIG1	S1PR2
VSIG1	SLC30A5
VSIG1	MCCC1
VSIG1	MIA
VSIG1	DOCK3
VSIG1	ETNK2
VSIG1	PLCXD2
VSIG1	PPP1R13B
VSIG1	RTL1
VSIG1	SLFN13
VSIG1	PLCH2
VSIG1	SCN10A
VSIG1	STAT5A
HK3	S1PR4
HK3	VCPIP1
HK3	PNPLA2
HK3	QPCT
HK3	S100A9
HK3	RBPJL
HK3	CLEC5A
HK3	MPEG1
HK3	PGLYRP1
HK3	TRPS1
HK3	LILRA5
HK3	ASGR2
HK3	TGFBRAP1
HK3	SERPINB12
HK3	BMX
HK3	PLBD1
HK3	MMP9
HK3	CXCR1
HK3	LIN7A
HK3	NLRP13
HK3	ARHGEF12
HK3	CXCR2P1
HK3	UNC5CL
HK3	FCN1
HK3	C5orf13
HK3	MS4A4A
HK3	LOC100124692
HK3	LRRK2
HK3	CD14
HK3	CLCA1
HK3	TGM6
HK3	SLC6A14
HK3	S100P
HK3	FAM157B
HK3	APOBEC3B
HK3	FCAR
HK3	ST18
HK3	SLC11A2
HK3	ARHGAP25
HK3	HP1BP3
HK3	NHSL1
HK3	KCNJ2
HK3	CLTC
HK3	CDADC1
HK3	SMPDL3B
HK3	CD200
HK3	MS4A3
HK3	LILRB4
HK3	CD1D
HK3	CKAP4
HK3	TSKU
HK3	NCF1C
HK3	GPR84
HK3	S100B
HK3	NCF1B
HK3	MOSC2
HK3	MGAT1
HK3	IL32
HK3	TLR8
HK3	IPCEF1
HK3	LGALS2
HK3	PADI2
HK3	IL1RN
HK3	TBCB
HK3	NTSR2
HK3	NAPSB
HK3	TNFAIP8
HK3	NCF1
HK3	TLX1
HK3	TREML2P1
HK3	CD247
HK3	CSTB
HK3	ANXA3
HK3	F5
HK3	MYO7A
HK3	HSPA6
HK3	C19orf59
HK3	CRISPLD2
HK3	SLC22A17
HK3	CX3CR1
HK3	CCR5
HK3	SIRPD
HK3	VOPP1
HK3	RBM4
HK3	LYZL1
HK3	SIRT1
HK3	FCGR1C
HK3	KLF5
HK3	ALOX5AP
HK3	CR1L
HK3	NFAM1
HK3	DYSFIP1
HK3	CCR2
HK3	SLC15A4
HK3	CCDC50
HK3	CYBB
HK3	SIGMAR1
HK3	SLCO5A1
HK3	LRG1
HK3	LILRB3
HK3	SLC46A3
HK3	MNDA
HK3	LRP10
HK3	SIGLEC9
HK3	RNASE3
HK3	ARCN1
HK3	KCTD13
HK3	TLX1NB
HK3	SMAD9
HK3	OSCAR
HK3	MTMR12
HK3	RNASE7
HK3	GPR77
HK3	CD101
HK3	C5orf33
HK3	FAM198B
HK3	APOA2
HK3	SIGLEC7
HK3	DTX4
HK3	PLIN5
HK3	SEH1L
HK3	CLEC4A
HK3	LILRB1
HK3	FGR
HK3	MEGF9
HK3	KLF6
HK3	WDHD1
HK3	RIN3
HK3	LONRF3
HK3	ARG2
HK3	CCR10
HK3	LY9
HK3	FCGR2A
HK3	RAB32
HK3	PTBP1
HK3	FGD2
HK3	SIRPB2
HK3	ENTPD1
HK3	P2RY14
HK3	ITGAM
HK3	GLT25D2
HK3	CD300C
HK3	TLR7
HK3	NLRC4
HK3	ALOX5
HK3	IGSF6
HK3	BST1
HK3	EPAS1
HK3	PTPRM
CNNM1	KRT19
CNNM1	IL7R
CNNM1	EXT1
S1PR4	VCPIP1
S1PR4	PNPLA2
S1PR4	S100A9
S1PR4	RBPJL
S1PR4	MPEG1
S1PR4	LILRA5
S1PR4	TGFBRAP1
S1PR4	BMX
S1PR4	PLBD1
S1PR4	LDLRAP1
S1PR4	NLRP13
S1PR4	PDK4
S1PR4	ARHGEF12
S1PR4	UNC5CL
S1PR4	FCN1
S1PR4	C5orf13
S1PR4	FCN2
S1PR4	MS4A4A
S1PR4	LRRK2
S1PR4	GUCY2C
S1PR4	SLC6A14
S1PR4	APOBEC3B
S1PR4	FCAR
S1PR4	ST18
S1PR4	SLC11A2
S1PR4	ARHGAP25
S1PR4	HP1BP3
S1PR4	KCNJ2
S1PR4	MSR1
S1PR4	CDADC1
S1PR4	SMPDL3B
S1PR4	C3AR1
S1PR4	SATL1
S1PR4	LILRB4
S1PR4	CD1D
S1PR4	NCF1C
S1PR4	S100B
S1PR4	NCF1B
S1PR4	MOSC2
S1PR4	FCER2
S1PR4	RAB39
S1PR4	PADI2
S1PR4	IL1RN
S1PR4	TBCB
S1PR4	CDC42EP2
S1PR4	TNFAIP8
S1PR4	NCF1
S1PR4	TLX1
S1PR4	CPXCR1
S1PR4	TREML2P1
S1PR4	C19orf59
S1PR4	CRISPLD2
S1PR4	VOPP1
S1PR4	MYOF
S1PR4	RBM4
S1PR4	SIRT1
S1PR4	KLF5
S1PR4	ALOX5AP
S1PR4	NFAM1
S1PR4	DGAT2L6
S1PR4	DYSFIP1
S1PR4	SLC15A4
S1PR4	CYBB
S1PR4	SIGMAR1
S1PR4	LRP10
S1PR4	SIGLEC9
S1PR4	KCTD13
S1PR4	TLX1NB
S1PR4	MTMR12
S1PR4	GPR77
S1PR4	LILRB2
S1PR4	LILRA1
S1PR4	FAM198B
S1PR4	APOA2
S1PR4	SIGLEC7
S1PR4	DTX4
S1PR4	ZNF706
S1PR4	CLEC4A
S1PR4	CD86
S1PR4	LILRB1
S1PR4	FGR
S1PR4	HMOX1
S1PR4	WDHD1
S1PR4	RIN3
S1PR4	CCR10
S1PR4	PTBP1
S1PR4	FGD2
S1PR4	TLR7
S1PR4	NLRC4
S1PR4	IGSF6
S1PR4	NPLOC4
TMEM179	TMEM179B
TMEM179	FAM198B
TMEM179	CCR10
GLT1D1	PNPLA2
GLT1D1	CLEC4D
GLT1D1	QPCT
GLT1D1	S100A9
GLT1D1	PGLYRP1
GLT1D1	IL1R2
GLT1D1	LOC389634
GLT1D1	S100P
GLT1D1	TMEM132D
GLT1D1	S100B
GLT1D1	IL1RN
GLT1D1	TREML2P1
GLT1D1	ALOX5AP
GLT1D1	DGAT2L6
GLT1D1	ARCN1
GLT1D1	LGALS3BP
GLT1D1	RAB32
GLT1D1	NPLOC4
HOXB3	HOXB4
HOXB3	HOXB2
HOXB3	SEPSECS
SCNN1D	AMPD1
SCNN1D	ACSM5
SCNN1D	IGSF21
COL5A3	SIRT2
COL5A3	CADM2
COL5A3	CTLA4
COL5A3	MT1E
COL5A3	SIX1
COL5A3	GOLGA7
COL5A3	IGSF9
COL5A3	C3orf59
COL5A3	TNFRSF1B
COL5A3	FBL
COL5A3	SLC22A11
COL5A3	MME
COL5A3	CES8
COL5A3	OXCT2
COL5A3	MYEOV2
ADAMTS4	NFIA
GP9	SDR16C5
OLFM1	DKK2
OLFM1	PLA2G7
OLFM1	LILRB1
VCPIP1	PNPLA2
VCPIP1	QPCT
VCPIP1	S100A9
VCPIP1	RBPJL
VCPIP1	MPEG1
VCPIP1	MARCO
VCPIP1	LILRA5
VCPIP1	ASGR2
VCPIP1	IL1R2
VCPIP1	TGFBRAP1
VCPIP1	PLBD1
VCPIP1	LDLRAP1
VCPIP1	NLRP13
VCPIP1	PDK4
VCPIP1	ARHGEF12
VCPIP1	UNC5CL
VCPIP1	FCN1
VCPIP1	CLEC6A
VCPIP1	C5orf13
VCPIP1	MS4A4A
VCPIP1	LRRK2
VCPIP1	CD14
VCPIP1	SLC6A14
VCPIP1	APOBEC3B
VCPIP1	FCAR
VCPIP1	PLCL1
VCPIP1	ST18
VCPIP1	SLC11A2
VCPIP1	ARHGAP25
VCPIP1	KCNJ2
VCPIP1	MSR1
VCPIP1	SMPDL3B
VCPIP1	LILRB4
VCPIP1	CD1D
VCPIP1	CKAP4
VCPIP1	TSKU
VCPIP1	S100B
VCPIP1	NCF1B
VCPIP1	MOSC2
VCPIP1	TLR8
VCPIP1	MYCNOS
VCPIP1	LGALS2
VCPIP1	IL1RN
VCPIP1	TBCB
VCPIP1	TNFAIP8
VCPIP1	TLX1
VCPIP1	TREML2P1
VCPIP1	F5
VCPIP1	LYN
VCPIP1	AMICA1
VCPIP1	HSPA6
VCPIP1	C19orf59
VCPIP1	CRISPLD2
VCPIP1	SIRPD
VCPIP1	VOPP1
VCPIP1	RBM4
VCPIP1	LYZL1
VCPIP1	SIRT1
VCPIP1	FCGR1C
VCPIP1	ALOX5AP
VCPIP1	CR1L
VCPIP1	NFAM1
VCPIP1	DGAT2L6
VCPIP1	CCR2
VCPIP1	SLC15A4
VCPIP1	CYBB
VCPIP1	SIGMAR1
VCPIP1	LILRB3
VCPIP1	LRP10
VCPIP1	SIGLEC9
VCPIP1	ARCN1
VCPIP1	KCTD13
VCPIP1	TLX1NB
VCPIP1	MTMR12
VCPIP1	CD36
VCPIP1	RNASE7
VCPIP1	GPR77
VCPIP1	CD101
VCPIP1	FAM198B
VCPIP1	APOA2
VCPIP1	DTX4
VCPIP1	ZNF706
VCPIP1	SEH1L
VCPIP1	CLEC4A
VCPIP1	CD86
VCPIP1	LILRB1
VCPIP1	FGR
VCPIP1	MEGF9
VCPIP1	RIN3
VCPIP1	CCR10
VCPIP1	NOD2
VCPIP1	LGALS3BP
VCPIP1	LY9
VCPIP1	FCGR2A
VCPIP1	RAB32
VCPIP1	PTBP1
VCPIP1	FGD2
VCPIP1	ITGAM
VCPIP1	TLR7
VCPIP1	SGK1
VCPIP1	NLRC4
VCPIP1	IGSF6
VCPIP1	NPLOC4
VCPIP1	PTPRM
GALNTL5	HES4
PNPLA2	QPCT
PNPLA2	S100A9
PNPLA2	PRDM5
PNPLA2	MPEG1
PNPLA2	PGLYRP1
