TF	size	nes	pval	pval.fdr
TP73	7	1.48230661326524	0.138258729440209	0.993697888014203
ETV1	4	1.47398241147796	0.140486326869091	0.993697888014203
ZNF782	4	-1.4733825359603	0.140647916634527	0.993697888014203
ZNF165	5	1.46605455422515	0.142633425182885	0.993697888014203
NFE2	9	1.45934364107399	0.14447054952274	0.993697888014203
ZBTB34	9	1.45833013609776	0.14474956745071	0.993697888014203
ZNF16	6	1.45544120825905	0.14554715517603	0.993697888014203
TIGD6	4	1.44472429419617	0.148535343161319	0.993697888014203
ZNF781	5	1.44201758104246	0.14929741396198	0.993697888014203
GFI1	10	1.43592005399222	0.15102509136419	0.993697888014203
CSRNP1	5	1.43371027041217	0.151654960105189	0.993697888014203
ZNF114	8	1.43107613364783	0.152408396508242	0.993697888014203
ZNF92	7	-1.42780812299541	0.153347094150941	0.993697888014203
ZNF235	5	1.42257657103132	0.1548589397976	0.993697888014203
SNAPC5	6	1.42106101918783	0.15529902102025	0.993697888014203
THRB	11	-1.4160303294423	0.156766624670598	0.993697888014203
JRK	7	1.41100696521851	0.158242560260401	0.993697888014203
ZNF706	7	-1.40906512872361	0.158815910877543	0.993697888014203
ZNF341	6	1.40744231769958	0.159296270292705	0.993697888014203
ZNF675	10	1.40290363651972	0.160645576334044	0.993697888014203
DNTTIP1	5	1.40206889091358	0.160894675688459	0.993697888014203
TIGD2	7	-1.39687570207618	0.16245095248255	0.993697888014203
CPEB1	13	-1.39639781410835	0.162594732987781	0.993697888014203
ZNF770	5	1.38766864263263	0.165237968739408	0.993697888014203
TEAD3	7	1.3663605460743	0.171825825862317	0.993697888014203
ASH1L	20	1.36416434876115	0.172515845940213	0.993697888014203
RFX3	8	1.36281949940548	0.172939404119148	0.993697888014203
MYB	12	1.35976572177187	0.173904072952559	0.993697888014203
ZNF518B	6	-1.35624111531124	0.175022464158716	0.993697888014203
SNAPC2	15	1.35291312088843	0.176083387170767	0.993697888014203
ZNF717	7	-1.34828750620829	0.177565928966957	0.993697888014203
ZBTB38	7	1.34766273605601	0.177766882564376	0.993697888014203
ZNF546	11	1.34416718629744	0.178894330011303	0.993697888014203
ZNF540	5	1.33361881069625	0.18232881494537	0.993697888014203
DNMT1	12	-1.33064404614862	0.183306162214123	0.993697888014203
SPIB	7	-1.32995465674378	0.183533211421292	0.993697888014203
DLX2	5	-1.32969381464855	0.183619173617939	0.993697888014203
SP100	11	1.32915709600837	0.18379614652362	0.993697888014203
ZNF699	8	1.3256706987103	0.184948797073192	0.993697888014203
ZNF248	8	1.323203887277	0.185767583637794	0.993697888014203
ZNF208	4	1.32254447300932	0.185986910377587	0.993697888014203
ZNF674	5	1.32076772413804	0.186578824653717	0.993697888014203
ZNF253	4	1.31925285520842	0.187084593295486	0.993697888014203
ZNF814	11	1.30685519543519	0.191261895258761	0.993697888014203
ZNF573	12	1.30649070491841	0.191385737943163	0.993697888014203
PITX1	5	-1.30427557782158	0.192139639108753	0.993697888014203
HLX	5	-1.29526503221097	0.195228817561094	0.993697888014203
ZBTB48	4	1.29418387772288	0.19560191428251	0.993697888014203
TBX19	6	1.29235854466066	0.196233006045761	0.993697888014203
GCM1	6	-1.29124942194745	0.19661720270286	0.993697888014203
ZNF799	6	1.28912536575366	0.197354506382189	0.993697888014203
POU2AF1	11	-1.28911776165354	0.197357149552404	0.993697888014203
CXXC1	8	1.28283250723381	0.199550762696638	0.993697888014203
PRDM4	10	1.280149497384	0.200492563477658	0.993697888014203
ZNF367	7	1.27300741456342	0.203015410800906	0.993697888014203
GATAD2A	5	1.27112616061486	0.203683769904859	0.993697888014203
DEAF1	7	-1.27110376748179	0.203691735218932	0.993697888014203
NFIL3	6	-1.2704139476863	0.203937217561431	0.993697888014203
POU5F2	9	1.26871132324497	0.204544042416311	0.993697888014203
ZNF296	6	-1.26648340129468	0.205340068382042	0.993697888014203
POU4F1	4	1.2612571837927	0.207216201965243	0.993697888014203
ZNF57	7	1.25950052299909	0.207849601440439	0.993697888014203
ZNF101	10	1.25800200392944	0.208391031524556	0.993697888014203
ZNF441	5	1.24932822349083	0.211545049107248	0.993697888014203
NFIB	4	-1.24891479072563	0.211696241217809	0.993697888014203
ZNF211	10	-1.23498299771194	0.216836831951938	0.993697888014203
WT1	7	1.23348074139274	0.217396457565171	0.993697888014203
ZNF583	11	1.23099721451409	0.218323906084866	0.993697888014203
ARNT	5	1.22868183678764	0.21919111876317	0.993697888014203
ZNF547	10	1.22547609251563	0.220395892473112	0.993697888014203
ZNF649	7	-1.22540899711634	0.220421158720477	0.993697888014203
MAF	7	1.22473271031811	0.220675945389357	0.993697888014203
ZNF254	6	-1.21757811262073	0.223384336060515	0.993697888014203
HIF1A	5	1.21429985987961	0.22463323914303	0.993697888014203
TET3	6	1.21354718480538	0.224920685749346	0.993697888014203
ZNF143	4	1.20652668776295	0.227614475217031	0.993697888014203
RFX8	5	1.2062613747832	0.227716725703655	0.993697888014203
LYL1	4	-1.20002479310603	0.230129711635752	0.993697888014203
CEBPZ	10	1.19548825415894	0.231896322685213	0.993697888014203
TFEB	4	-1.19531088211202	0.23196558964839	0.993697888014203
ZBTB16	6	1.19294109712304	0.232892442498802	0.993697888014203
ZNF554	6	1.18929961744055	0.234321785831917	0.993697888014203
ZNF676	5	1.18780581690314	0.234909922148916	0.993697888014203
CREB1	9	1.18729636213998	0.235110742537346	0.993697888014203
ZXDC	8	1.18381269745402	0.23648721479514	0.993697888014203
HEYL	11	-1.18062546560997	0.237751542619591	0.993697888014203
NR4A3	6	-1.17564218384157	0.23973789117799	0.993697888014203
GTF2I	7	-1.17260522338644	0.240954153787614	0.993697888014203
CHCHD3	9	1.17038937603752	0.241844309069517	0.993697888014203
PRDM10	10	-1.16910370267624	0.242361852303817	0.993697888014203
ZBTB8A	6	1.1679872074802	0.242811925035034	0.993697888014203
ZBTB24	12	-1.16550491946041	0.243814670071044	0.993697888014203
ZNF283	11	1.15928904693681	0.246338384874661	0.993697888014203
ZNF775	7	1.15793135148976	0.246892052135423	0.993697888014203
ZNF93	9	-1.15661524841942	0.247429589544677	0.993697888014203
TBP	5	-1.15625067651353	0.247578636867082	0.993697888014203
VEZF1	13	1.15106819370384	0.249704181824219	0.993697888014203
ZNF317	9	1.14929417999927	0.250434697139525	0.993697888014203
HIC1	7	1.14431479758691	0.252493108652118	0.993697888014203
ZNF621	9	1.14251318029555	0.253240770611266	0.993697888014203
ZNF225	7	-1.1407702771381	0.253965532557208	0.993697888014203
ELF1	8	1.14033757465461	0.254145689325626	0.993697888014203
ZNF335	9	1.13858847577255	0.254874837305939	0.993697888014203
ZSCAN16	5	-1.13801906718523	0.255112520618792	0.993697888014203
PURB	6	1.13731662421536	0.255405947595332	0.993697888014203
SKIL	4	1.1364404774412	0.255772263417846	0.993697888014203
ZNF789	4	1.13192442294056	0.25766620980958	0.993697888014203
ZNF526	4	-1.12792436736715	0.259351861951611	0.993697888014203
NFYC	5	-1.12012379617974	0.262661011449882	0.993697888014203
HES1	7	1.11978216463959	0.26280660139829	0.993697888014203
TFDP1	8	1.11684970701036	0.264058591446277	0.993697888014203
TET2	6	1.11623843334059	0.264320087210261	0.993697888014203
ZNF326	5	-1.11379712576095	0.265366230319989	0.993697888014203
SREBF2	8	-1.11366088008603	0.265424697887028	0.993697888014203
NRL	15	1.11338116344592	0.265544761439475	0.993697888014203
ZFP92	4	1.1127480596771	0.265816648449884	0.993697888014203
ZNF486	5	1.11232380790376	0.265998950992898	0.993697888014203
ZNF318	5	1.10926061111909	0.267317771977456	0.993697888014203
HIC2	7	1.10810639516086	0.267815869393988	0.993697888014203
ZNF532	5	1.10764076295719	0.268016991612548	0.993697888014203
ZNF426	7	-1.09952990959437	0.271536995287154	0.993697888014203
ZNF383	5	1.09644067854316	0.272885970341777	0.993697888014203
ZNF30	5	1.09631165565058	0.27294241034297	0.993697888014203
ZNF474	14	1.09509990366296	0.27347287089582	0.993697888014203
RELB	10	1.09173657288806	0.274948904957082	0.993697888014203
ZBTB37	4	1.08856029335935	0.276347834701187	0.993697888014203
SNAPC4	6	1.0870247374492	0.277025877314859	0.993697888014203
TP63	11	1.08395551829938	0.278384521784407	0.993697888014203
ZNF205	7	-1.08342996949711	0.278617619261346	0.993697888014203
ZZZ3	6	-1.07736940592674	0.281315266378248	0.993697888014203
ZNF574	8	1.07735489370931	0.281321747184489	0.993697888014203
NR1I2	16	-1.07671016994737	0.281609767512729	0.993697888014203
ZNF578	8	1.07594733883051	0.281950808791913	0.993697888014203
OSR2	6	-1.07434418909243	0.282668446614611	0.993697888014203
ZNF223	5	1.07345324495444	0.28306780577161	0.993697888014203
NFATC3	14	1.07292294670177	0.283305689470421	0.993697888014203
ZFP64	7	1.07194558238199	0.28374447489284	0.993697888014203
ZNF500	8	1.06958027165925	0.28480827920377	0.993697888014203
ARNT2	6	1.06594638436394	0.286447879380888	0.993697888014203
ZNF776	5	1.06505176115235	0.286852506986517	0.993697888014203
ZBTB25	8	1.06213127257482	0.288176094892717	0.993697888014203
ZNF623	9	1.06146173025477	0.288480115996425	0.993697888014203
SOX12	7	1.05960149046088	0.289325935257086	0.993697888014203
ZNF571	10	1.05838914693373	0.289878065340566	0.993697888014203
TRPS1	4	-1.05651504479951	0.290732971030849	0.993697888014203
ZNF684	5	1.05406816321026	0.291851710842972	0.993697888014203
FOXE1	5	1.05354829102406	0.292089773938172	0.993697888014203
XBP1	5	1.05053205804921	0.293473559794145	0.993697888014203
THAP5	9	1.04926093435374	0.294058040584745	0.993697888014203
DPF1	7	1.04615487036396	0.295489535206957	0.993697888014203
BATF	5	1.04510456140146	0.295974646119351	0.993697888014203
ZNF639	4	-1.04366567658587	0.296640095235758	0.993697888014203
FOXK2	5	1.04356987009845	0.296684438907964	0.993697888014203
ZBTB17	10	1.04298242183516	0.29695643406739	0.993697888014203
HIVEP1	8	1.03574780284651	0.300319814672054	0.993697888014203
E4F1	5	1.03270185462212	0.30174344536215	0.993697888014203
ZNF586	11	1.03181693222137	0.302157885639349	0.993697888014203
ZNF334	13	-1.03151684653664	0.302298512276087	0.993697888014203
ZNF222	10	-1.02468365462241	0.305512477983132	0.993697888014203
NFATC1	5	1.02424078028008	0.305721561402579	0.993697888014203
ZNF502	7	1.02264196742026	0.306477159184258	0.993697888014203
MYC	4	1.02148945920037	0.3070226005955	0.993697888014203
ZNF613	7	1.02098563267637	0.307261245715671	0.993697888014203
ZNF646	12	-1.02002978259819	0.307714336148725	0.993697888014203
ZNF44	6	1.01916359209267	0.308125308037006	0.993697888014203
ZFPM1	11	-1.01748361410917	0.308923423389212	0.993697888014203
AHCTF1	7	1.01732627234667	0.3089982424375	0.993697888014203
ZNF697	7	1.01600013564187	0.309629321956815	0.993697888014203
CEBPB	5	-1.01521383154374	0.310003908732352	0.993697888014203
ZBTB39	7	1.01499603710902	0.310107716550941	0.993697888014203
ZNF324	10	1.01430283998543	0.310438269321283	0.993697888014203
ZNF599	7	1.01110976830806	0.3119638955854	0.993697888014203
REXO4	7	1.00943474705458	0.312766181274513	0.993697888014203
ZNF25	10	1.0076351871169	0.313629630154315	0.993697888014203
KLF4	14	-1.00544781771528	0.314681264409065	0.993697888014203
ZNF7	4	-1.00099017453494	0.316831558602771	0.993697888014203
ARID5B	5	-0.989300836420084	0.322515974956984	0.993697888014203
TFAP2A	7	-0.987912387623084	0.32319555808181	0.993697888014203
FLYWCH1	8	-0.98781682335764	0.32324236679504	0.993697888014203
RHOXF2B	4	0.986841391231761	0.323720399830594	0.993697888014203
SAFB2	4	-0.985176787880012	0.324537240313683	0.993697888014203
FOS	11	-0.984532444787325	0.324853786980129	0.993697888014203
ZNF654	8	0.983789768590111	0.325218890982078	0.993697888014203
ZNF397	8	0.982091714973604	0.326054666731687	0.993697888014203
SOX7	16	-0.981223627415016	0.326482475091572	0.993697888014203
MESP1	5	-0.979701042734233	0.327233711253762	0.993697888014203
TERF2	4	-0.977804092524123	0.328171226546227	0.993697888014203
NAIF1	5	0.977682393022737	0.328231432582996	0.993697888014203
ZKSCAN3	4	0.974845148759974	0.329637077773254	0.993697888014203
ZNF711	7	0.969581585962693	0.332255095146657	0.993697888014203
ATF7	8	0.968331430022806	0.332878872725465	0.993697888014203
ZNF449	8	0.964784784888541	0.334652618290938	0.993697888014203
ZNF534	5	0.963987594085214	0.335052145686037	0.993697888014203
ZNF844	4	-0.95931196414871	0.337401609950107	0.993697888014203
TET1	6	-0.957114034113222	0.338509700800074	0.993697888014203
ZNF408	6	-0.957110072304597	0.338511700260888	0.993697888014203
ZNF732	5	-0.955173827174121	0.339489799167797	0.993697888014203
E2F6	13	0.953648911868398	0.34026138834759	0.993697888014203
SCMH1	6	-0.952477053714717	0.340855097793301	0.993697888014203
ADNP2	8	0.947542599223281	0.343362359844016	0.993697888014203
ZNF468	4	-0.944835060541545	0.344743089300465	0.993697888014203
CASZ1	5	-0.94463405593336	0.344845734131658	0.993697888014203
ZNF513	11	0.94372827700626	0.345308520191042	0.993697888014203
TCF7	10	0.938321391041371	0.348079269961128	0.993697888014203
IRF2	4	0.937593882046737	0.348453156636119	0.993697888014203
ZBTB3	5	0.935237380833681	0.349665978160732	0.993697888014203
ASCL3	8	0.931762226871359	0.351459419705257	0.993697888014203
NR6A1	12	-0.931642596540675	0.351521261558099	0.993697888014203
ZNF84	5	-0.930811363602675	0.35195115048482	0.993697888014203
TIGD5	12	0.929433580237005	0.352664431847245	0.993697888014203
ZNF530	6	-0.92787670274488	0.353471530521953	0.993697888014203
STAT5A	4	0.922558589425904	0.356237284356974	0.993697888014203
DZIP1	6	-0.919276122686163	0.357951163635947	0.993697888014203
ARID3B	5	-0.919070062320824	0.358058927050859	0.993697888014203
YY2	6	0.91905190279468	0.35806842491914	0.993697888014203
ZNF195	9	0.918376363217615	0.358421860967914	0.993697888014203
ZBTB7B	8	-0.918328217599822	0.358447058682648	0.993697888014203
TSC22D1	7	0.916772394753791	0.359261921026167	0.993697888014203
ZNF45	7	-0.915645962685978	0.359852615821687	0.993697888014203
ZNF285	8	0.91562509460478	0.359863564680281	0.993697888014203
FOSL2	9	-0.914057726777835	0.360686513635003	0.993697888014203
ZBTB5	7	0.911285430230008	0.362145001141221	0.993697888014203
ZSCAN2	7	0.911238667445241	0.362169634389238	0.993697888014203
ZNF830	7	-0.908089060095672	0.363831169927193	0.993697888014203
ZNF320	8	0.905337756432072	0.365286479798225	0.993697888014203
POGK	7	-0.904635022983611	0.365658774637049	0.993697888014203
DOT1L	11	-0.903765690940973	0.366119657836997	0.993697888014203
ZNF415	8	0.903457627619351	0.366283066955027	0.993697888014203
TRAFD1	12	0.900635298038925	0.367782260476606	0.993697888014203
TCF20	6	-0.898826839182564	0.36874490183811	0.993697888014203
BAZ2B	12	0.895595099900677	0.370469053725733	0.993697888014203
ZNF385A	5	0.894378275178509	0.371119532135861	0.993697888014203
CUX1	8	0.892914981246015	0.371902703691923	0.993697888014203
SMYD3	6	0.891313423092777	0.372761049476652	0.993697888014203
PBX1	11	-0.891165758342311	0.372840251286319	0.993697888014203
ZNF528	8	0.887966470894731	0.374558787233065	0.993697888014203
CEBPA	4	-0.883627573295198	0.376897289348432	0.993697888014203
CREBL2	7	0.882901978789601	0.377289234392707	0.993697888014203
NRF1	6	0.881637353234301	0.37797294866818	0.993697888014203
ZNF471	6	-0.877733538811037	0.380088339094457	0.993697888014203
SGSM2	4	0.87668614320184	0.380657135224064	0.993697888014203
SETDB1	6	0.876617965118411	0.380694177964435	0.993697888014203
FOXO4	5	-0.874493974598971	0.381849300136586	0.993697888014203
ZFP91	8	0.870357638463185	0.384104989177723	0.993697888014203
ZNF506	12	0.870290119746804	0.384141877006722	0.993697888014203
PRDM15	6	0.868901009958157	0.38490127711143	0.993697888014203
ZNF76	7	0.867479339103597	0.385679427380987	0.993697888014203
ZNF577	6	-0.864759773875684	0.387170654054618	0.993697888014203
RORC	25	-0.864517773658089	0.38730352086058	0.993697888014203
ESRRB	5	0.86204177596292	0.388664529431869	0.993697888014203
ZNF615	4	0.857343222398696	0.391255227904285	0.993697888014203
ZNF433	7	0.856927622822385	0.39148488569141	0.993697888014203
NME2	4	-0.853906237852785	0.393156943031574	0.993697888014203
ZBTB1	9	0.848855824704327	0.395961522417636	0.993697888014203
GLI1	7	0.84772952044502	0.396588622022902	0.993697888014203
ZNF417	4	-0.847448493376399	0.396745184646138	0.993697888014203
MXD4	11	-0.844752515905072	0.398249031457238	0.993697888014203
HOXA3	5	-0.843208063706803	0.39911208938816	0.993697888014203
UBP1	10	0.840720388094205	0.40050459605298	0.993697888014203
ZNF800	9	-0.836987303215477	0.40259970493675	0.993697888014203
RUNX3	7	0.832243934911293	0.405271269402795	0.993697888014203
SETBP1	8	-0.830001652588847	0.406537849301281	0.993697888014203
ZNF416	11	0.82964364028049	0.40674029530448	0.993697888014203
MIXL1	8	-0.828370405421961	0.407460761414781	0.993697888014203
ZNF721	5	0.82784871532361	0.407756181881383	0.993697888014203
CEBPD	7	-0.825405939766641	0.409141163843009	0.993697888014203
ASCL2	5	0.824413247920592	0.409704789895939	0.993697888014203
SIX5	9	0.823942632070194	0.409972155269432	0.993697888014203
BRF2	9	0.821976894990562	0.411090046955673	0.993697888014203
TBX21	18	0.820086709589714	0.41216667815756	0.993697888014203
ZNF503	4	0.815999006871146	0.41450070372428	0.993697888014203
FOXJ2	6	0.813328867385523	0.416029530449659	0.993697888014203
IKZF5	6	0.812395284683958	0.416564851044312	0.993697888014203
ETV5	7	0.811131365563941	0.417290235183708	0.993697888014203
NR5A1	21	0.810715474098807	0.417529084905146	0.993697888014203
YBX1	4	0.809890981648	0.418002835476751	0.993697888014203
ZNF180	5	0.808445526196202	0.418834152923946	0.993697888014203
TP53	8	-0.808180519809542	0.418986670158185	0.993697888014203
ZNF552	11	0.806628652543734	0.419880460921269	0.993697888014203
ZNF284	4	0.805743299293889	0.420390877615573	0.993697888014203
NFKB2	5	-0.801323842907022	0.422944191194084	0.993697888014203
ZNF616	9	0.797276871954997	0.425290249394862	0.993697888014203
ELF2	7	0.793935865566173	0.427232768823874	0.993697888014203
PREB	5	-0.792298294095225	0.428186766149087	0.993697888014203
ZNF212	6	-0.792085514354329	0.428310815836522	0.993697888014203
ZNF275	7	0.791357326670843	0.428735504378228	0.993697888014203
ZNF727	10	0.789770386688257	0.429661876398681	0.993697888014203
ELK3	15	0.789174795032739	0.430009851331979	0.993697888014203
NKX6-2	11	0.787166009497943	0.43118469209794	0.993697888014203
CIC	10	0.7870046180075	0.431279162826178	0.993697888014203
ETS2	6	0.786924552226706	0.431326033893089	0.993697888014203
GLI4	10	0.78405700172459	0.43300666405177	0.993697888014203
NR1H2	17	-0.783431676759222	0.433373660623114	0.993697888014203
ZNF780A	7	0.782320718177137	0.434026113923444	0.993697888014203
SOX15	6	-0.780357830694907	0.435180281819819	0.993697888014203
AIRE	5	0.778263404778603	0.436413744678866	0.993697888014203
ZNF653	5	0.775196942324428	0.438223294710056	0.993697888014203
NR1D2	11	0.775052847393109	0.438308432557143	0.993697888014203
ELK4	10	0.774157915581269	0.438837411916558	0.993697888014203
BCL6	8	-0.773543598035639	0.439200737048582	0.993697888014203
KLF7	9	0.770624728236614	0.44092939959113	0.993697888014203
SATB1	11	0.768474637757552	0.442205252797206	0.993697888014203
BCL6B	4	-0.767875699494436	0.442561035664912	0.993697888014203
ZNF135	5	0.767174345738095	0.442977863684545	0.993697888014203
ZNF324B	5	0.766692043376396	0.443264635434985	0.993697888014203
ZMAT1	6	0.765495394546646	0.443976607813753	0.993697888014203
ZNF382	5	-0.765429402690047	0.444015890098796	0.993697888014203
ZNF662	5	0.760489032888611	0.446962322330247	0.993697888014203
CREB3	11	0.759165087892206	0.447753807567681	0.993697888014203
ZNF470	4	0.759014596238368	0.447843825381243	0.993697888014203
ZNF221	6	-0.758596555657434	0.4480939337264	0.993697888014203
ZNF462	8	0.75705281170458	0.449018223252665	0.993697888014203
