"tf"	"target"	"mor"	"likelihood"	"state"
"FOXI1"	"TCF7L2"	0.1886146393653	1	"activation"
"FOXI1"	"NRCAM"	0.814082921880316	1	"activation"
"FOXI1"	"BAX"	0.43275287349254	1	"activation"
"FOXI1"	"PTGR2"	0.391344629960753	1	"activation"
"FOXI1"	"SNORD116-25"	0.948459623620202	1	"activation"
"FOXI1"	"RBM39"	0.543783572721508	1	"activation"
"FOXI1"	"S100P"	-0.486018027907904	1	"inhibition"
"FOXI1"	"LSM7"	0.210228653906621	1	"activation"
"FOXI1"	"SPC25"	-0.102275573282538	1	"inhibition"
"FOXI1"	"LY75"	0.215380169211646	1	"activation"
"FOXI1"	"PIGK"	-0.0240121626219368	1	"inhibition"
"FOXI1"	"POLB"	0.0851074325789971	1	"activation"
"FOXI1"	"PTK2"	0.136727526212275	1	"activation"
"FOXI1"	"AP3M2"	0.939945085465616	1	"activation"
"FOXI1"	"UCK2"	-0.0147011818976129	1	"inhibition"
"FOXI1"	"TAF2"	-0.0786593482079056	1	"inhibition"
"FOXJ1"	"WFDC1"	-0.056709513804911	1	"inhibition"
"FOXJ1"	"RPUSD2"	-0.605184345835402	1	"inhibition"
"FOXJ1"	"GCDH"	-0.0139692745236171	1	"inhibition"
"FOXJ1"	"DHTKD1"	-0.467656326238184	1	"inhibition"
"FOXJ1"	"CCDC6"	0.20920899142528	1	"activation"
"FOXJ1"	"SERTAD2"	-0.241912711445453	1	"inhibition"
"FOXJ1"	"DDX41"	0.181178581450498	1	"activation"
"FOXJ2"	"CYP2R1"	0.745194878731185	1	"activation"
"FOXJ2"	"ACP5"	0.878515770293886	1	"activation"
"FOXJ2"	"DCP2"	0.185799774988729	1	"activation"
"FOXJ2"	"YIF1A"	-0.104843938494058	1	"inhibition"
"FOXJ2"	"HSF1"	-0.974903383565126	1	"inhibition"
"FOXJ2"	"TMX2"	0.0911859999982588	1	"activation"
"FOXJ2"	"SCYL2"	0.657882927576215	1	"activation"
"FOXJ2"	"SH2B3"	0.259758826578651	1	"activation"
"FOXJ2"	"EIF4ENIF1"	-0.721456146315847	1	"inhibition"
"FOXJ2"	"DSTYK"	-0.315947183163603	1	"inhibition"
"FOXJ2"	"TGFBRAP1"	0.946522453337035	1	"activation"
"FOXJ2"	"CIC"	-0.0280716013196912	1	"inhibition"
"FOXJ3"	"ZNF827"	0.707170449755827	1	"activation"
"FOXJ3"	"TBC1D8"	0.999300430658546	1	"activation"
"FOXJ3"	"SKAP1"	0.579939030627864	1	"activation"
"FOXJ3"	"C18orf25"	0.892596182594555	1	"activation"
"FOXJ3"	"ANAPC16"	-0.124326037385967	1	"inhibition"
"FOXJ3"	"CYCS"	0.987905664996253	1	"activation"
"FOXJ3"	"G6PD"	-0.875772259989882	1	"inhibition"
"FOXJ3"	"IQCC"	0.603622795453056	1	"activation"
"FOXJ3"	"LYPLA2"	-0.900404595346491	1	"inhibition"
"FOXJ3"	"KAT5"	-0.161784790643757	1	"inhibition"
"FOXJ3"	"MXD3"	-0.85517680322208	1	"inhibition"
"FOXJ3"	"SUOX"	0.954180312734833	1	"activation"
"FOXJ3"	"TMEM30A"	0.966354672433684	1	"activation"
"FOXJ3"	"EIF4H"	0.786256614068189	1	"activation"
"FOXJ3"	"FOLR2"	-0.856092264259028	1	"inhibition"
"FOXJ3"	"FOLR3"	-0.847666421251279	1	"inhibition"
"FOXJ3"	"PMPCB"	0.995364511540071	1	"activation"
"FOXJ3"	"PSME3"	0.98467364182206	1	"activation"
"FOXJ3"	"PSMB4"	0.447805600095622	1	"activation"
"FOXJ3"	"GRAP2"	0.92138334016062	1	"activation"
"FOXK1"	"DYNC1I1"	-0.865828296808926	1	"inhibition"
"FOXK1"	"SENP6"	0.969435268894972	1	"activation"
"FOXK1"	"APBB2"	-0.857907832329651	1	"inhibition"
"FOXK1"	"STON2"	0.999922690946977	1	"activation"
"FOXK1"	"BFAR"	0.999322385006531	1	"activation"
"FOXK1"	"RBM12B"	0.133099599685091	1	"activation"
"FOXK1"	"EREG"	-0.0414863374845993	1	"inhibition"
"FOXK1"	"GALE"	-0.390825214516145	1	"inhibition"
"FOXK1"	"H6PD"	0.990288511912708	1	"activation"
"FOXK1"	"PAX8"	0.99205879762029	1	"activation"
"FOXK1"	"SIAE"	-0.0459553041265687	1	"inhibition"
"FOXK1"	"TMEM161A"	-0.793972525242537	1	"inhibition"
"FOXK1"	"CALN1"	0.128153190181172	1	"activation"
"FOXK2"	"SFXN3"	0.449316695179678	1	"activation"
"FOXK2"	"AP3M1"	0.992698183292258	1	"activation"
"FOXK2"	"FAM117B"	0.557412393249369	1	"activation"
"FOXK2"	"FOXRED1"	0.510253320962825	1	"activation"
"FOXK2"	"CCND3"	-0.0340244500750979	1	"inhibition"
"FOXK2"	"USP11"	0.999700181030211	1	"activation"
"FOXK2"	"PCYT1B"	0.681017807361314	1	"activation"
"FOXK2"	"EIF4H"	0.9471753985041	1	"activation"
"FOXK2"	"FMNL3"	0.18767283250483	1	"activation"
"FOXK2"	"PDCD2"	0.194339522611747	1	"activation"
"FOXK2"	"AAK1"	0.153653099054141	1	"activation"
"FOXK2"	"HSF1"	0.14269906721629	1	"activation"
"FOXK2"	"PSD2"	0.1972496539999	1	"activation"
"FOXK2"	"ZACN"	0.93696389098211	1	"activation"
"FOXK2"	"BHLHE40"	0.25274751063442	1	"activation"
"FOXK2"	"ZW10"	0.86367556964047	1	"activation"
"FOXK2"	"ZNF71"	0.935812124319818	1	"activation"
"FOXM1"	"SUPT3H"	0.903063744649073	1	"activation"
"FOXM1"	"ERI1"	0.987656038142973	1	"activation"
"FOXM1"	"NOM1"	0.275367305283717	1	"activation"
"FOXM1"	"MAT2B"	-0.730657621485874	1	"inhibition"
"FOXM1"	"NFKB2"	-0.398794121245206	1	"inhibition"
"FOXM1"	"FAM72A"	0.999806597795189	1	"activation"
"FOXM1"	"FOXO4"	0.310846523091225	1	"activation"
"FOXM1"	"WASH5P"	0.289009899368874	1	"activation"
"FOXM1"	"ADAM28"	0.698154732375552	1	"activation"
"FOXM1"	"ANGPTL4"	0.615300391434773	1	"activation"
"FOXM1"	"HTR3E"	0.0998709480383137	1	"activation"
"FOXM1"	"ANP32A"	0.821518028525007	1	"activation"
"FOXM1"	"ZBTB42"	-0.665378198354449	1	"inhibition"
"FOXM1"	"ACTN4"	-0.308632124158601	1	"inhibition"
"FOXM1"	"AP3M1"	0.237981904609653	1	"activation"
"FOXM1"	"AP3S1"	0.381207486985044	1	"activation"
"FOXM1"	"ASCC3"	-0.0324373595755206	1	"inhibition"
"FOXN2"	"UBE2Q1"	0.426765068573056	1	"activation"
"FOXN2"	"FOXO1"	0.985477025121689	1	"activation"
"FOXN2"	"ANGPT1"	0.852985650301954	1	"activation"
"FOXN2"	"HBBP1"	-0.959057937955405	1	"inhibition"
"FOXN2"	"S100A9"	0.903063744649073	1	"activation"
"FOXN2"	"ERI3"	-0.186067553480728	1	"inhibition"
"FOXN2"	"ZEB2"	-0.0235445213767067	1	"inhibition"
"FOXN2"	"CS"	0.695551123308481	1	"activation"
"FOXN2"	"SNRNP35"	0.635427314134941	1	"activation"
"FOXN2"	"ZNF330"	-0.687588371296661	1	"inhibition"
"FOXN2"	"PNP"	0.106244095631579	1	"activation"
"FOXN2"	"BARD1"	-0.0252188353509593	1	"inhibition"
"FOXN2"	"TMED9"	0.960326038693121	1	"activation"
"FOXN2"	"TTLL12"	-0.618368437752956	1	"inhibition"
"FOXN2"	"EIF4EBP2"	-0.345951317865291	1	"inhibition"
"FOXN2"	"LAMC1"	0.196276072893749	1	"activation"
"FOXN2"	"USP43"	0.976570324029061	1	"activation"
"FOXN2"	"SPDYE2"	0.284003624422073	1	"activation"
"FOXN2"	"MANBA"	0.657882927576215	1	"activation"
"FOXN2"	"DDX24"	0.482754340751994	1	"activation"
"FOXN2"	"EEF2K"	-0.0262239502796364	1	"inhibition"
"FOXN2"	"CATSPER1"	-0.952492226505697	1	"inhibition"
"FOXN2"	"MAPKAPK2"	0.788337508775857	1	"activation"
"FOXN2"	"C1orf50"	-0.0153122169619091	1	"inhibition"
"FOXN2"	"PTPMT1"	0.99983983396411	1	"activation"
"FOXN3"	"SPATA1"	-0.99691936397985	1	"inhibition"
"FOXN3"	"PRKAG1"	-0.660124471037852	1	"inhibition"
"FOXN3"	"GPR157"	-0.126322805008108	1	"inhibition"
"FOXN3"	"PLN"	0.671587466712321	1	"activation"
"FOXN3"	"LIG4"	0.447805600095622	1	"activation"
"FOXN3"	"LAP3"	-0.921986062437947	1	"inhibition"
"FOXN3"	"ODF2"	0.994132377966207	1	"activation"
"FOXN3"	"FAHD1"	-0.71520297858342	1	"inhibition"
"FOXN3"	"ANKRD42"	0.173080588436708	1	"activation"
"FOXN3"	"KCNJ13"	-0.0414863374845993	1	"inhibition"
"FOXN3"	"PPIL4"	0.987905664996253	1	"activation"
"FOXO1"	"FOXN2"	0.985477025121689	1	"activation"
"FOXO1"	"FOXRED1"	-0.990210522332095	1	"inhibition"
"FOXO1"	"RAP1B"	0.996751931618504	1	"activation"
"FOXO1"	"MRPL54"	-0.344043586550937	1	"inhibition"
"FOXO1"	"DENND1B"	-0.755551644716887	1	"inhibition"
"FOXO1"	"TMEM41A"	0.962988855039643	1	"activation"
"FOXO1"	"SFT2D2"	-0.414843224062145	1	"inhibition"
"FOXO1"	"MTHFD2"	-0.603284509934016	1	"inhibition"
"FOXO1"	"KAT2B"	0.476653410792434	1	"activation"
"FOXO1"	"BRCC3"	-0.184728587497675	1	"inhibition"
"FOXO1"	"CACNA1E"	0.721025274489062	1	"activation"
"FOXO1"	"GDF7"	0.114850868915885	1	"activation"
"FOXO1"	"FRYL"	0.496499536603991	1	"activation"
"FOXO1"	"FZD2"	-0.0430642285246339	1	"inhibition"
"FOXO1"	"ISM1"	0.904170864753276	1	"activation"
"FOXO1"	"LHPP"	-0.123337064700655	1	"inhibition"
"FOXO1"	"DCTN4"	-0.878935549516374	1	"inhibition"
"FOXO1"	"MYH15"	-0.422915048515854	1	"inhibition"
"FOXO1"	"OMD"	-0.532650660531964	1	"inhibition"
"FOXO1"	"EIF1AX"	0.153653099054141	1	"activation"
"FOXO3"	"C4A"	0.957220916665927	1	"activation"
"FOXO3"	"STRBP"	-0.81528885073072	1	"inhibition"
"FOXO3"	"MAGI1"	0.707170449755827	1	"activation"
"FOXO3"	"DDX46"	0.174855779322355	1	"activation"
"FOXO3"	"COPS7A"	-0.355549303638884	1	"inhibition"
"FOXO3"	"MYO5B"	0.990747057896598	1	"activation"
"FOXO3"	"GABPB1"	0.212278620606002	1	"activation"
"FOXO3"	"CCR9"	0.96592286502398	1	"activation"
"FOXO3"	"EIF5B"	0.382649603626054	1	"activation"
"FOXO3"	"EBF1"	0.917597517710962	1	"activation"
"FOXO3"	"GLUL"	-0.166694257101438	1	"inhibition"
"FOXO3"	"FCRL5"	0.976261853181589	1	"activation"
"FOXO3"	"FOXO3B"	0.475129274200793	1	"activation"
"FOXO3"	"BHLHE40"	-0.0353444669927802	1	"inhibition"
"FOXO3"	"GADD45GIP1"	0.890143749785424	1	"activation"
"FOXO3"	"CCDC62"	0.196276072893749	1	"activation"
"FOXO4"	"DOT1L"	-0.0948795210857478	1	"inhibition"
"FOXO4"	"NCAM1"	0.100436524730169	1	"activation"
"FOXO4"	"FOXM1"	0.310846523091225	1	"activation"
"FOXO4"	"PDE6C"	-0.906119646916554	1	"inhibition"
"FOXO4"	"SLC37A1"	-0.972577477872672	1	"inhibition"
"FOXO4"	"GORAB"	-0.558595862544941	1	"inhibition"
"FOXO4"	"MAP3K12"	-0.0894391714952848	1	"inhibition"
"FOXO4"	"ADCK5"	-0.0430642285246339	1	"inhibition"
"FOXO4"	"SIRT6"	-0.0148517783709968	1	"inhibition"
"FOXO4"	"LPCAT4"	-0.658362855736953	1	"inhibition"
"FOXO4"	"FN3K"	-0.0257168919401003	1	"inhibition"
"FOXO4"	"TEAD2"	-0.899091154439516	1	"inhibition"
"FOXO4"	"TERF1"	-0.232462812933591	1	"inhibition"
"FOXP1"	"HMGXB3"	0.211251863718868	1	"activation"
"FOXP1"	"KCNRG"	0.985279976891504	1	"activation"
"FOXP1"	"POLR3GL"	0.220620296603987	1	"activation"
"FOXP1"	"LRRC7"	0.662022186847023	1	"activation"
"FOXP1"	"DIP2A"	0.401575780748763	1	"activation"
"FOXP1"	"SLC2A3"	0.924121324556752	1	"activation"
"FOXP1"	"FOXO3B"	-0.972390002775455	1	"inhibition"
"FOXP1"	"RPL7L1"	-0.10746483919935	1	"inhibition"
"FOXP1"	"FLOT2"	-0.13668762230095	1	"inhibition"
"FOXP1"	"DGCR6L"	-0.416858522990574	1	"inhibition"
"FOXP1"	"GMCL1"	0.759040863651268	1	"activation"
"FOXP3"	"COTL1"	0.962517308236584	1	"activation"
"FOXP3"	"MAPK8IP2"	0.920918638074691	1	"activation"
"FOXP3"	"ANKRD13B"	0.668868047185679	1	"activation"
"FOXP3"	"DDX58"	0.987905664996253	1	"activation"
"FOXP3"	"SLC8A1"	0.86143948164415	1	"activation"
"FOXP3"	"NDRG1"	0.793476947403173	1	"activation"
"FOXP3"	"ZNF419"	0.419310707981318	1	"activation"
"FOXP3"	"CCT2"	-0.878935549516374	1	"inhibition"
"FOXP3"	"FRYL"	0.237981904609653	1	"activation"
"FOXP3"	"G6PD"	-0.0171163482704957	1	"inhibition"
"FOXP3"	"CACNA1E"	-0.105711704941893	1	"inhibition"
"FOXP3"	"HUS1"	0.858411922961696	1	"activation"
"FOXP3"	"LGR6"	0.852197057852111	1	"activation"
"FOXP3"	"PECR"	0.967826427938146	1	"activation"
"FOXP3"	"UGP2"	-0.0886837276545152	1	"inhibition"
"FOXP3"	"UPF2"	0.690307680509029	1	"activation"
"FOXP3"	"BNIP3L"	-0.13992248045794	1	"inhibition"
"FOXP3"	"FUCA1"	-0.424937211038024	1	"inhibition"
"FOXP3"	"FUCA2"	0.0932939008367408	1	"activation"
"FOXP3"	"SEMA3G"	-0.0183650092747324	1	"inhibition"
"FOXP3"	"FUT11"	-0.0490183728443538	1	"inhibition"
"FOXP3"	"FXYD2"	0.956410544889796	1	"activation"
"FOXP3"	"YPEL3"	0.599213744485993	1	"activation"
"FOXP3"	"ME3"	-0.798874609094066	1	"inhibition"
"FOXP3"	"SFMBT1"	0.998520142340979	1	"activation"
"FOXP3"	"ARL6IP4"	0.952733920811044	1	"activation"
"FOXP3"	"ABCB6"	-0.578243908909448	1	"inhibition"
"FOXP3"	"FOXRED1"	0.403044591000581	1	"activation"
"FOXP3"	"ARL5B"	0.536184479616833	1	"activation"
"FOXP3"	"KDM4D"	0.997822978249976	1	"activation"
"FOXP4"	"OR7E37P"	0.61964775135488	1	"activation"
"FOXP4"	"FLOT2"	0.866611282906365	1	"activation"
"FOXP4"	"FOXP3"	0.255070944292425	1	"activation"
"FOXP4"	"FSCN1"	0.926774673316828	1	"activation"
"FOXP4"	"PDZD8"	-0.0964835704658967	1	"inhibition"
"FOXP4"	"HAUS2"	-0.0766414332067905	1	"inhibition"
"FOXP4"	"PRSS53"	0.153653099054141	1	"activation"
"FOXP4"	"RIPK2"	-0.016944532905422	1	"inhibition"
"FOXP4"	"FUNDC2"	0.120687106736084	1	"activation"
"FOXP4"	"ZSCAN23"	0.277818489314299	1	"activation"
"FOXP4"	"MAZ"	0.18767283250483	1	"activation"
"FOXP4"	"POR"	0.173080588436708	1	"activation"
"FOXP4"	"SPSB3"	0.948776215319238	1	"activation"
"FOXP4"	"FRS3"	0.458402350986403	1	"activation"
"FOXP4"	"FOSB"	0.612392304582979	1	"activation"
"FOXP4"	"NOP2"	0.765774982267319	1	"activation"
"FOXP4"	"NAV1"	0.362656412539382	1	"activation"
"FOXP4"	"PLK2"	-0.367189950123305	1	"inhibition"
"FOXP4"	"GRAMD1B"	0.246999120224809	1	"activation"
"FOXP4"	"MAT2A"	0.9733099749899	1	"activation"
"FOXP4"	"ZDHHC3"	0.294067160354242	1	"activation"
"FOXP4"	"SNORD88B"	-0.755551644716887	1	"inhibition"
"FOXR1"	"FOXP4"	0.783108384431108	1	"activation"
"FOXR1"	"FOXD4"	0.981023510893079	1	"activation"
"FOXR1"	"PYGO1"	-0.110138874380992	1	"inhibition"
"FOXR1"	"ACSL4"	-0.0821231132642409	1	"inhibition"
"FOXR1"	"FOXRED1"	0.985378813161011	1	"activation"
"GABPA"	"KRT18"	-0.073376604408544	1	"inhibition"
"GABPA"	"CNKSR1"	0.963915571060575	1	"activation"
"GABPA"	"CARS2"	0.974496398135353	1	"activation"
"GABPA"	"CD109"	0.990221281624937	1	"activation"
"GABPA"	"CLIC3"	-0.344043586550937	1	"inhibition"
"GABPA"	"CRIPT"	0.235762482787097	1	"activation"
"GABPA"	"GABPB1"	0.995430708791507	1	"activation"
"GABPA"	"ADAMDEC1"	0.281519816305239	1	"activation"
"GABPA"	"CYFIP2"	0.56645482014839	1	"activation"
"GABPA"	"PCYT1B"	0.864414383719198	1	"activation"
"GABPA"	"SLCO4C1"	0.114217237362007	1	"activation"
"GABPA"	"ADD3"	0.97399408078386	1	"activation"
"GABPA"	"CD24"	0.260939304592922	1	"activation"
"GABPA"	"GAB3"	0.746367772424243	1	"activation"
"GABPA"	"IAH1"	0.997278159922773	1	"activation"
"GABPA"	"PDPR"	0.392800648296607	1	"activation"
"GABPA"	"TRMT2B"	-0.0587910803052822	1	"inhibition"
"GABPA"	"HLA-E"	-0.0176415315824553	1	"inhibition"
"GABPA"	"SERAC1"	-0.965908191541849	1	"inhibition"
"GABPA"	"NFE2L3"	0.903063744649073	1	"activation"
"GABPA"	"ICAM5"	-0.106585331114098	1	"inhibition"
"GABPA"	"DNAJC17"	0.997175668720834	1	"activation"
"GATA1"	"MACROD1"	-0.119443482895453	1	"inhibition"
"GATA1"	"PAQR9"	0.999953011681019	1	"activation"
"GATA1"	"PLCG2"	-0.724547162616393	1	"inhibition"
"GATA1"	"PTK2B"	0.465995774637332	1	"activation"
"GATA1"	"GPNMB"	0.738085567423113	1	"activation"
"GATA1"	"HMGCR"	-0.994034232408342	1	"inhibition"
"GATA1"	"XPNPEP1"	-0.999379356445053	1	"inhibition"
"GATA1"	"SLC14A1"	-0.943398978829431	1	"inhibition"
"GATA1"	"FAM107B"	-0.0766414332067905	1	"inhibition"
"GATA1"	"STK11"	0.9991268191569	1	"activation"
"GATA1"	"ACHE"	0.9999633685161	1	"activation"
"GATA1"	"E2F2"	0.999787623718013	1	"activation"
"GATA1"	"FECH"	0.999981949602347	1	"activation"
"GATA1"	"HBQ1"	0.999985400224354	1	"activation"
"GATA1"	"NSA2"	-0.954991101459939	1	"inhibition"
"GATA1"	"CPSF4L"	-0.994854265931845	1	"inhibition"
"GATA1"	"PCK1"	-0.952492226505697	1	"inhibition"
"GATA1"	"TTLL4"	0.397179990400512	1	"activation"
"GATA1"	"QPCT"	0.745194878731185	1	"activation"
"GATA1"	"RELN"	-0.0541989134312776	1	"inhibition"
"GATA1"	"SOX6"	0.809320073878626	1	"activation"
"GATA1"	"SNCA"	0.99997384159569	1	"activation"
"GATA1"	"TRHR"	-0.0438731673261442	1	"inhibition"
"GATA1"	"TGM2"	-0.770724840073003	1	"inhibition"
"GATA1"	"TYK2"	-0.0217564912029724	1	"inhibition"
"GATA1"	"A4GALT"	0.997196454532982	1	"activation"
"GATA1"	"OR51V1"	0.976723151711227	1	"activation"
"GATA1"	"CELF3"	-0.994360530725354	1	"inhibition"
"GATA1"	"SLC6A8"	-0.992792179483537	1	"inhibition"
"GATA1"	"SLC4A1"	-0.991713598551018	1	"inhibition"
"GATA1"	"SCARF1"	-0.88278637529603	1	"inhibition"
"GATA1"	"TRIM10"	0.32947846912884	1	"activation"
"GATA1"	"CA1"	-0.860593081791609	1	"inhibition"
"GATA1"	"NSDHL"	-0.437100358208334	1	"inhibition"
"GATA1"	"NRXN3"	0.99964606062469	1	"activation"
"GATA1"	"EPB42"	0.999990601941268	1	"activation"
"GATA2"	"ACTR1B"	0.968640415891875	1	"activation"
"GATA2"	"CDHR2"	-0.0343501972803617	1	"inhibition"
"GATA2"	"CDH23"	0.865882232930876	1	"activation"
"GATA2"	"DMTF1"	0.514836320831129	1	"activation"
"GATA2"	"NUDT5"	0.776715287660571	1	"activation"
"GATA2"	"FABP4"	0.193376550168521	1	"activation"
"GATA2"	"FMNL3"	-0.912686292787738	1	"inhibition"
"GATA2"	"CYP4F12"	0.517890562305229	1	"activation"
"GATA2"	"SPIRE1"	0.974162535533511	1	"activation"
"GATA2"	"PRSS16"	-0.159370386122345	1	"inhibition"
"GATA2"	"CA11"	0.618200630889608	1	"activation"
"GATA2"	"IL6R"	-0.926028328547897	1	"inhibition"
"GATA2"	"NUB1"	0.766884984505228	1	"activation"
"GATA3"	"OSBPL11"	0.600685164795542	1	"activation"
"GATA3"	"BCL2L15"	-0.980510550337798	1	"inhibition"
"GATA3"	"BSPRY"	-0.99822966490539	1	"inhibition"
"GATA3"	"ZNF341"	0.381207486985044	1	"activation"
"GATA3"	"ZNF492"	-0.825241298962666	1	"inhibition"
"GATA3"	"ENAM"	0.760172016755365	1	"activation"
"GATA3"	"GIPR"	-0.924032897831586	1	"inhibition"
"GATA3"	"KLF4"	0.999768855751284	1	"activation"
"GATA3"	"SNORD116-20"	0.883154561075357	1	"activation"
"GATA3"	"SNORD116-19"	0.107439197034425	1	"activation"
"GATA3"	"PIN4"	0.0856001882469567	1	"activation"
"GATA3"	"PYHIN1"	-0.382898883594359	1	"inhibition"
"GATA3"	"TSPAN2"	0.516363569260787	1	"activation"
"GATA3"	"SERAC1"	-0.253225783682546	1	"inhibition"
"GATA3"	"CDK5RAP1"	-0.17683711096545	1	"inhibition"
"GATA3"	"CCDC91"	0.593311257525789	1	"activation"
"GATA3"	"OR2T2"	-0.467656326238184	1	"inhibition"
"GATA3"	"SNORA7B"	-0.919353461916831	1	"inhibition"
"GATA3"	"PRDM16"	-0.163002064705324	1	"inhibition"
"GATA3"	"PLA2G15"	-0.998427554187305	1	"inhibition"
"GATA3"	"PTPN18"	0.790404052809015	1	"activation"
"GATA3"	"ISOC1"	0.364069925211172	1	"activation"
"GATA3"	"RPS6KA2"	-0.608971949349323	1	"inhibition"
"GATA3"	"GGH"	-0.912686292787738	1	"inhibition"
"GATA3"	"CRK"	0.794494064441652	1	"activation"
"GATA6"	"TNFSF12"	0.997337955487858	1	"activation"
"GATA6"	"TMEM132A"	-0.0430642285246339	1	"inhibition"
"GATA6"	"MGAT4A"	-0.0191158622307803	1	"inhibition"
"GATA6"	"ARF4"	-0.998368088805912	1	"inhibition"
"GATA6"	"LIFR"	0.558922100502926	1	"activation"
"GATA6"	"CD209"	-0.018181608845805	1	"inhibition"
"GATA6"	"LPIN3"	0.999218171703693	1	"activation"
"GATA6"	"MSX2P1"	0.147314381466304	1	"activation"
"GATA6"	"SLC11A1"	-0.112866629644467	1	"inhibition"
"GATAD2A"	"PFDN6"	0.109863556521616	1	"activation"
"GATAD2A"	"PSMD4"	-0.995437263934168	1	"inhibition"
"GATAD2A"	"TEP1"	-0.0672042788439541	1	"inhibition"
"GATAD2A"	"RPL26"	0.855331259117505	1	"activation"
"GATAD2A"	"MRPL45"	0.30692862043652	1	"activation"
"GATAD2A"	"DHX35"	-0.0244883232143017	1	"inhibition"
"GATAD2A"	"PSMD12"	-0.115648676191569	1	"inhibition"
"GATAD2A"	"TMEM86B"	-0.0264808992670364	1	"inhibition"
"GATAD2B"	"ZNF654"	0.999882831072135	1	"activation"
"GATAD2B"	"ZNF600"	0.214342773933428	1	"activation"
"GATAD2B"	"SFXN5"	-0.209863907988084	1	"inhibition"
"GATAD2B"	"ABCB4"	0.208192876402425	1	"activation"
"GATAD2B"	"JMJD4"	0.998629327111566	1	"activation"
"GATAD2B"	"DCTN3"	-0.214264764886222	1	"inhibition"
"GATAD2B"	"ARHGAP1"	0.560430788589272	1	"activation"
"GATAD2B"	"MSRB3"	0.207180308838084	1	"activation"
"GATAD2B"	"DVL2"	0.688989354470359	1	"activation"
"GATAD2B"	"SAT2"	-0.702415043193106	1	"inhibition"
"GATAD2B"	"FGFR4"	0.723502280294861	1	"activation"
"GATAD2B"	"SLC16A2"	0.0970837431496942	1	"activation"
"GATAD2B"	"GATAD1"	0.997980393496655	1	"activation"
"GATAD2B"	"HDAC2"	0.972252331876099	1	"activation"
"GATAD2B"	"ZNRF1"	0.999780296738821	1	"activation"
"GCM1"	"ENTPD1"	0.891987466679595	1	"activation"
"GCM1"	"MUSTN1"	-0.0286209426296563	1	"inhibition"
"GCM1"	"MCFD2"	-0.0556932424012077	1	"inhibition"
"GCM1"	"SLC7A7"	-0.998975455765446	1	"inhibition"
"GCM1"	"DNAH10"	-0.654824250143631	1	"inhibition"
"GCM1"	"OSCAR"	0.487333868722573	1	"activation"
"GCM1"	"ZNF831"	-0.475818781555895	1	"inhibition"
"GCM1"	"ZNF813"	-0.560573998351139	1	"inhibition"
"GCM1"	"ZNF579"	0.225948888355827	1	"activation"
"GCM1"	"FLT1"	0.879856536373307	1	"activation"
"GCM1"	"TNR"	-0.132464960514252	1	"inhibition"
"GCM1"	"ANKRD55"	0.229188412878965	1	"activation"
"GCM1"	"IL1R2"	0.385539971653773	1	"activation"
"GCM1"	"CLEC17A"	0.678337523479934	1	"activation"
"GCM2"	"GSG1"	0.710987418056418	1	"activation"
"GCM2"	"PJA2"	-0.182070987032508	1	"inhibition"
"GCM2"	"TAL1"	-0.147699024193257	1	"inhibition"
"GCM2"	"NR2E3"	0.114217237362007	1	"activation"
"GCM2"	"YTHDF3"	-0.0300375028963225	1	"inhibition"
"GCM2"	"PIP5K1C"	-0.0244883232143017	1	"inhibition"
"GCM2"	"SNORA14B"	-0.92892758990302	1	"inhibition"
"GCM2"	"SNORA11B"	-0.0377664481645506	1	"inhibition"
"GCM2"	"ATXN2"	-0.172982824797005	1	"inhibition"
"GFI1"	"EPDR1"	0.943836871427956	1	"activation"
"GFI1"	"SLC1A7"	0.523995425904318	1	"activation"
"GFI1"	"SLC1A5"	0.889523291244553	1	"activation"
"GFI1"	"ZNF764"	-0.762539760006044	1	"inhibition"
"GFI1"	"POM121"	0.764661444120678	1	"activation"
"GFI1"	"GPM6B"	-0.0442827152630184	1	"inhibition"
"GFI1"	"HERC5"	0.499555904299658	1	"activation"
"GFI1"	"ITGA9"	0.416339064652127	1	"activation"
"GFI1"	"RASSF4"	-0.987530381585357	1	"inhibition"
"GFI1"	"FAM53A"	0.747537221281482	1	"activation"
"GFI1"	"TTC38"	-0.647686437010442	1	"inhibition"
"GFI1"	"ARSB"	-0.972390002775455	1	"inhibition"
"GFI1"	"HNRNPUL2"	0.330830618654633	1	"activation"
"GFI1"	"STK4"	-0.962763558918553	1	"inhibition"
"GFI1B"	"CDK6"	0.101575886285608	1	"activation"
"GFI1B"	"CD36"	0.419310707981318	1	"activation"
"GFI1B"	"DKK3"	0.100436524730169	1	"activation"
"GFI1B"	"PIK3CA"	-0.642281103409653	1	"inhibition"
"GFI1B"	"PER3"	0.735688565853479	1	"activation"
"GFI1B"	"DECR1"	0.447805600095622	1	"activation"
"GFI1B"	"DTWD1"	-0.02780055924408	1	"inhibition"
"GFI1B"	"METAP1"	0.156085206837412	1	"activation"
"GFI1B"	"SLC35A2"	0.992384824907287	1	"activation"
"GFI1B"	"PCDHGC4"	0.177544631579419	1	"activation"
"GFI1B"	"HDDC3"	0.926338239840983	1	"activation"
"GFI1B"	"DDX60L"	-0.972948670671883	1	"inhibition"
"GFI1B"	"TRDMT1"	-0.735177541131055	1	"inhibition"
"GFI1B"	"SASS6"	-0.37109798973811	1	"inhibition"
"GFI1B"	"ATG16L1"	-0.0582644980598226	1	"inhibition"
