sample	Quantiseq_B_cell	Quantiseq_Macrophage_M1	Quantiseq_Macrophage_M2	Quantiseq_Monocyte	Quantiseq_Neutrophil	Quantiseq_NK_cell	Quantiseq_T_cell_CD4+_(non-regulatory)	Quantiseq_T_cell_CD8+	Quantiseq_T_cell_regulatory_(Tregs)	Quantiseq_Myeloid_dendritic_cell	Quantiseq_uncharacterized_cell	MCP_T_cells	MCP_CD8_T_cells	MCP_Cytotoxic_lymphocytes	MCP_B_lineage	MCP_NK_cells	MCP_Monocytic_lineage	MCP_Myeloid_dendritic_cells	MCP_Neutrophils	MCP_Endothelial_cells	MCP_Fibroblasts	Epidish_BPRNACan_B	Epidish_BPRNACan_cancer	Epidish_BPRNACan_CD4	Epidish_BPRNACan_CD8	Epidish_BPRNACan_M0	Epidish_BPRNACan_M1	Epidish_BPRNACan_M2	Epidish_BPRNACan_Mono	Epidish_BPRNACan_Neu	Epidish_BPRNACan_NK	DeconRNASeq_BPRNACan_B	DeconRNASeq_BPRNACan_cancer	DeconRNASeq_BPRNACan_CD4	DeconRNASeq_BPRNACan_CD8	DeconRNASeq_BPRNACan_M0	DeconRNASeq_BPRNACan_M1	DeconRNASeq_BPRNACan_M2	DeconRNASeq_BPRNACan_Mono	DeconRNASeq_BPRNACan_Neu	DeconRNASeq_BPRNACan_NK	Epidish_BPRNACan3DProMet_B	Epidish_BPRNACan3DProMet_cancer	Epidish_BPRNACan3DProMet_CD4	Epidish_BPRNACan3DProMet_CD8	Epidish_BPRNACan3DProMet_M0	Epidish_BPRNACan3DProMet_M1	Epidish_BPRNACan3DProMet_M2	Epidish_BPRNACan3DProMet_Mono	Epidish_BPRNACan3DProMet_Neu	Epidish_BPRNACan3DProMet_NK	DeconRNASeq_BPRNACan3DProMet_B	DeconRNASeq_BPRNACan3DProMet_cancer	DeconRNASeq_BPRNACan3DProMet_CD4	DeconRNASeq_BPRNACan3DProMet_CD8	DeconRNASeq_BPRNACan3DProMet_M0	DeconRNASeq_BPRNACan3DProMet_M1	DeconRNASeq_BPRNACan3DProMet_M2	DeconRNASeq_BPRNACan3DProMet_Mono	DeconRNASeq_BPRNACan3DProMet_Neu	DeconRNASeq_BPRNACan3DProMet_NK	Epidish_BPRNACanProMet_B	Epidish_BPRNACanProMet_cancer	Epidish_BPRNACanProMet_CD4	Epidish_BPRNACanProMet_CD8	Epidish_BPRNACanProMet_M0	Epidish_BPRNACanProMet_M1	Epidish_BPRNACanProMet_M2	Epidish_BPRNACanProMet_Mono	Epidish_BPRNACanProMet_Neu	Epidish_BPRNACanProMet_NK	DeconRNASeq_BPRNACanProMet_B	DeconRNASeq_BPRNACanProMet_cancer	DeconRNASeq_BPRNACanProMet_CD4	DeconRNASeq_BPRNACanProMet_CD8	DeconRNASeq_BPRNACanProMet_M0	DeconRNASeq_BPRNACanProMet_M1	DeconRNASeq_BPRNACanProMet_M2	DeconRNASeq_BPRNACanProMet_Mono	DeconRNASeq_BPRNACanProMet_Neu	DeconRNASeq_BPRNACanProMet_NK
2463247_REL	0	0	0	0	0.981754835028447	0.01824516497155298	0	0	0	0	1.1102230246251565e-16	0.02118900418821062	0.00378648522473493	0.03873402314030099	0.021905833751362964	0.007357949219141362	0.04048424032570808	0.011439768011003328	1.3430125701391638	0.03193521772842883	0.0019697742493990883	0.04276903402055814	0.1940900118683403	0	0	0	0.1781731387659404	0	0.4510182742958271	0.12914187918094738	0.004807661868386684	0.13590586257114806	0.14260833886634988	0.05103687302222375	0	0	0.16615480066897717	0.1470399710477487	0.11456968916759347	0.12344893158875483	0.11923553306720426	0.040723628162921265	0.24689017843700656	0	0	0	0.16777464614552698	0	0.4180147910488542	0.11935314447641632	0.0072436117292747244	0.05508982537993734	0.19658623400513175	0	0	0	0.2139135185290097	0.21042522829327487	0.11258995804606202	0.076117390471778415	0.1352778452748059	0.07425973340003095	0.37466505389199045	0	0	0	0.033193441142955464	0	0.36234369574887226	0.148091140272484	0.007446935543666862	0.06297703677205296	0.19659372565051259	0	0	0	0.20706456386407374	0.20968061453548342	0.09744223392197929	0.0851285595612564	0.1411132656946419
2480485_BL	0.8893291656302583	0	0	0.014753914096538832	0	0.09591692027320295	0	0	0	0	0	0.0068699513014561335	0	8.579294311498507e-4	8.81795109169113	3.5053444037268775e-4	0.0669608127651555	0.0112725810538905	0.02620503474230151	0.29583675251841257	0.004252110832536271	0.41357844892920675	0.46459019407628727	0.10623095448254298	0	0	0.001778959328553577	0	0.009267733536445881	0	0.004553709646963589	0.2402611539887814	0.1495212488857481	0.06093028446618451	0	0.01411449525117732	0.10708455187444758	0.14460855703735492	0.08257081851800593	0.08868711521003778	0.11222177476826206	0.3066584610427643	0.6082577411087831	0.07101568451175555	0	0	0.0013089741020451957	0	0.003619355988137684	9.100419062951757e-4	0.008229741340219112	0.18200683115146227	0.20160922142703086	0	0	0	0.17673618243228664	0.22184228944600504	0.07587592967524898	0.010399142356000896	0.13153040351196527	0.31481152717693284	0.638117819478602	0.039443510631172345	0	0	0.0013481296726474503	0	5.748433221279258e-4	0	0.005704169718517385	0.1948418631063949	0.18720451562276155	0	0	0	0.17301481267136892	0.22310253341614866	0.06191728363432397	0.021013566490936053	0.13890542505806613
2260671_REL	0.0022943812445129575	0.004818980646629113	0	0	0.36834006979619843	0.015168868033670407	0.2794307139793381	0.023504472038744683	0.042857049293483745	0	0.2635854649674225	3.201873531628591	0.042798353615422	0.3652889799776321	0.07520024593003703	0.03331190524735646	0.024012269511320208	0.007116330437939669	51.49878682788957	0.032315897953718115	0.48138271838573443	0.032623310802202696	0.06888418161028768	0.010551028099251524	0.018418739423281805	0	0.06955916757937461	0	0.39210432340535845	0.4078592490802432	0	0.10593695277382814	0.05638917421818889	0.029568574580559198	0	0.022031288369489685	0.11888586787060068	0.07279950082396576	0.523301944999669	0	0.07108669636369869	0.004722502377108657	0.09636445591785657	0	0	0	0.078723317237308	0	0.4530947806130353	0.36709494385469144	0	0	0.10473830144870074	0	0	0	0.18959122005194418	0.15047821528802802	0.5241788641801659	0	0.031013399031161598	0.015316921846930327	0.13336192057210708	0	0	0	0.09574362084299871	0	0.4119216479649022	0.3436558887730617	0	0	0.19590724224995332	0	0	0	0.16717069626023567	0.14119592421670418	0.4494601207439094	0	0.04626601652919769
2297625_BL	0	0	0	0	0.7438015318304751	0.20582760807708242	0	0	0	0.050370860092442536	0	0.19320347308696198	0.0298896436123546	33.06507007377533	0.11641731002742711	0.08271975411831652	0.022498960503467298	0.5905175832734006	0.22307922712059042	0.03334039281691884	0.013872101567217819	0.09424142732751054	0.1508367069591439	0.4173469585110848	0	0	0.015381112943505972	0	0.09393046691656835	0.15453057059737044	0.07373275674481612	0.14389195621844086	0.1369523605830028	0.10868402347005897	0	0.0141250380071192	0.117981093616361	0.1522201126089331	0.11569956684158068	0.07594439565261978	0.13450145300188396	0.2841861260533457	0.10760894107316926	0.3211622065050749	0	0	0.00909235190895766	0	0.07475461613110515	0.09023471288582112	0.11296104544252622	0.07407690476059087	0.18870375582044988	0.05387030459771641	0	0	0.17499410012830457	0.21536170951108535	0.11212430859981441	0.02193106794244029	0.15893784863959837	0.32967994744897866	0.1536084829900213	0.29960841836580665	0	0	0.001295042478414598	0	0.031506814793208056	0.08478853069123057	0.09951276323234014	0.08181038363371951	0.19269034802885615	0.05662674148762918	0	0	0.16764822465539705	0.21435823473716428	0.096710130658076085	0.029969921869607022	0.16018601492955054
2297625_REL	0	0	0	0	0	0	0	0	0	0.3665211183127789	0.6334788816872211	0.7079721902457085	0.0130647970204779	0.050871488504760094	0.036500487392237616	0.0031719200701547778	0.07931591503721241	0.0036474591613359347	0.7034084457815636	0.015023864480445733	0.013191808769786914	0.13940423811409058	0.20589010459657514	0.29974242081903096	0.012134080403680577	0	0.011160081583236938	0	0.23517775793827536	0.0787921434076868	0.0176991731374236	0.12454925577305187	0.1773579281497671	0.05813494725296536	0	0.015287447459945591	0.10821485054785983	0.14834357445435448	0.1843824641972627	0.06748283814519976	0.116246694019593	0.15358112218028905	0.23471855141516637	0.24109164240297734	0.01097972754348413	0	0.010876053717810065	0	0.23575346117067186	0.0969489073196543	0.016050534249946853	0.04600340717480461	0.22254213303576675	0	0	0	0.17128272781294007	0.21655331184048354	0.1965118352914299	0.007427603151117845	0.13967898169345755	0.16099661283892788	0.30792850666145577	0.2730404361846604	9.391653563859374e-4	0	0.007868840055328688	0	0.1390059350326991	0.09510057949622061	0.015119924374321731	0.046647808169022364	0.22073876302720785	0.0021230218602259626	0	0	0.16476957600181766	0.21692278473481535	0.17774076254803456	0.02339818504424676	0.14765909861462975
1825001_BL	0.351775333713272	0	0	0	0.6337644694261622	0.00543003331090922	0.0038766665854490707	0.005153496964207409	0	0	1.1102230246251565e-16	0.06175760757456658	0.00240620136586404	0.07569944325313392	3.0525762681282944	0.009596269575340058	0.21256020658746239	0.03544565973764007	0.839656813864766	0.012938538847757652	0.1733086455758545	0.16993719412144562	0.04238928744269844	0.00744531415557023	0.04754805533787119	0	0.13715779839126854	0	0.27462318526129653	0.3208991652898495	0	0.15360817016244038	0.12495190401998921	0.031083941555765326	0	0.011926927268449197	0.13142778776868752	0.1447183563930937	0.12606535624488177	0.16299704536005516	0.11322051122663798	0.23215636818590996	0.05095859459186604	0	0.040309519962048165	0	0.12269897709133934	0	0.22917281502557862	0.3247037251432579	0	0.03703779355237652	0.36799503473227746	0	0	0	0.1465887065969061	0.17617235073214804	0.10350126219172268	0.07382772526828352	0.09487712692628572	0.25677155138132046	0.10758302437216984	0	0.03705831251027739	0	0.035630107720456015	0	0.14306531674970357	0.41989168726607273	0	0.03523692302514769	0.3603342942969381	0	0	0	0.1411370708424146	0.17833805022963856	0.09078699336395082	0.08812818575838373	0.10603848248352642
1825001_REL	0.0019917357186702883	0.00237222528225308	5.75269244805047e-4	0	0.04577297832921742	0.027377034914536882	0	0.08907612608365303	0.007981829293003093	0.003961197833032737	0.8208916033008283	0.439821217005594	0.981553236835588	1.5931778978564237	0.21562188814928404	0.047163156493456454	0.17058309134988836	8.194047679912207e-4	0.10366838685448387	0.05323187773215655	0.08981674477055472	0.2833169293689707	0.2895173889101295	0.06940963101817059	0.17825775657787304	0	8.63776854757882e-4	0	0.07544301151675409	0.03765971563254151	0.06553179012080271	0.12302163940705646	0.16621666602412608	0.046039556591800694	0.10226996784441876	0.020732541817596387	0.0971042764126245	0.14123476312286043	0.16627787062611657	0.06429026412629003	0.07281245402710987	0.29851006103001654	0.2740289114471863	0.09489265481615405	0.12155664093075581	0	0	0	0.04861195712206947	0.08401937313759104	0.07838040151622686	0.06616843724172838	0.25684533548131755	0.01328662480721042	0	0	0.15825902994735763	0.2039638707935447	0.1397053625507834	0.016014277980004363	0.14575706119805334	0.28997418394396424	0.32610317008314654	0.10666905413105472	0.100678060850517	0	0	0	0.03536376003525957	0.06993842625114381	0.07127334470491413	0.06364193735824297	0.26154905389065436	0.024212894610159297	0	0	0.14988937239973543	0.20316604826554902	0.12135993046668013	0.028251753851441797	0.14792900915753726
2247707_BL	0.021227889536196767	0.002172566840305661	0.016911237523693022	0	0.09919887521665234	0.020456881644237798	0	3.2702850112044676e-5	0	0	0.8399998463888023	0.045329643064251364	0.0115227777185781	0.0634744429435207	0.22082269316976313	0.004352452335008404	0.12220200239091952	0.04108066615207071	0.1289556966616291	0.06969276210258786	0.1830670506485847	0.1454715048569486	0.556896594627408	0	0.040376069094354816	0	0.022344391752701045	0	0.1138877514717	0.11297344063345628	0.008050247563431302	0.1511963774968076	0.16706202907436132	0.037902646507708054	0.0699725157379317	0.010468711841835579	0.11238536772647072	0.14942449166312533	0.11252966744777862	0.10634393181667169	0.08271426068730955	0.2276692003942687	0.4783228487529012	0.07745842600864683	0.027267027438694004	0	0.012274937826130507	0	0.06844083409355632	0.10100433407253162	0.007562391413270742	0.0814984594332071	0.2610366523988391	0	0	0	0.1556058561446621	0.20243088946726728	0.10865850507305412	0.05587963672128077	0.13489000076168975	0.261367716328515	0.5282335373413207	0.07226268146529548	0.014319818054290218	0	0.0068762172675366625	0	0.028460875206915263	0.08245889419804173	0.006020260138084808	0.08210506949287366	0.26147234024312827	0.009765265955795438	0	0	0.14977577039351997	0.2009237334433539	0.09530460750292931	0.06464489332135204	0.13600831964704752
2620771_BL	0.016012981511374737	0.0171398310516446	2.7962658812116277e-4	0	0.027835820649989986	0.02417211257252003	0	7.162154752096866e-4	0	0.07881725511666873	0.8350261570344711	0.003078141588850267	2.14297221249231e-5	0.033802046710654	0.0011655402177738275	0.005313716030370079	0.08499506775623972	0.0427641364267928	0.1698253126561527	0.027138210988334483	0.003710651174813037	0.20986455020341643	0.6153943624587894	0.11015295499437251	0	0	0	0	5.858526987343032e-4	0.019709097455724706	0.04429318218896257	0.15902059122535167	0.19514602371436096	0.06828206324796973	0.023023631831495417	0.004211639201162604	0.10641543195627172	0.14230633207866988	0.11555714708313457	0.09357496748004386	0.09246217218153958	0.24544957864150896	0.596466245318861	0.09219153818886432	0	0	0	0	0	0.03474230006708185	0.03115033778368386	0.08899670659567643	0.27212039871166394	0.005079692755184148	0	0	0.15538348439509164	0.20542763592641944	0.10942863175483546	0.03668363417684235	0.12687981568428702	0.2483700595233186	0.6305802931777107	0.07127851244855449	0	0	0	0	0	0.024958871711604366	0.024812263138811824	0.09388949414011616	0.24864004431505843	0.027790546419199355	0	0	0.1561264977772799	0.2110224917705361	0.09131876488277502	0.03753486235496151	0.13367729834007383
2430935_BL	0.0034799051163003614	0.00198045714105495	0	0	0.7737664916618031	0.054630756513335606	0	0.00769215268534743	6.778893100033498e-4	0	0.1577723475721552	0.0184383768363154	0.00548657884401925	0.5414213608013375	0.0037701678645369143	0.12566835779815244	1.7086514284758225	0.0064836759901694555	0.9330552590925081	0.037889452382958946	0.32108754299477177	0	0.10423692184066558	0	0.20359585713557013	0	0.23690915654285666	0	0.14172295037358404	0.27893384005186644	0.03460127405545717	0.13509447804288338	0.1260500832570236	0.04167172658071924	0	3.1151589188815887e-4	0.1643142113677668	0.1335484439109545	0.11135118356882702	0.15300224671277132	0.1346561106671664	0.016214223772111347	0.10398650856641112	0	0.12141669093358821	0	0.19006904539120445	0	0.14024050176480649	0.3243677256037379	0.10370530396814047	0.051356355896862826	0.1695978867962809	0	0	0	0.21133191826551256	0.1947343116327998	0.11075098421360559	0.11339543215157388	0.14883311104336472	0.017955828788037538	0.13230108314208022	0.016434285548966827	0.0990237066410617	0	0.1126914214200508	0	0.16530588526770817	0.33770209426339326	0.11858569492870143	0.046926772515970716	0.1735315059817667	0	0	0	0.201799009307834	0.1916477684527502	0.1062237809869494	0.1285694685656058	0.15130169418912337
2430935_REL	0.024566975177001446	0.002395353004537121	0	0	0.1949949042991198	0.03923147306211911	0.10789037479537139	0.04133789516344655	0.0348682074450833	0	0.5547148170533213	0.8253374409001649	0.0937931052340468	0.8691754399160645	0.10962003490791514	0.07320709802545924	0.27432329965094643	0.02051311065171961	0.583525548501797	0.05457937502434342	0.03638461504617484	0.18803447341132268	0.12852960954360215	0.16119223338441263	0.2694446502440229	3.1586724103957643e-4	9.419241178775489e-4	0	0.18278691087705928	0.06351213491149477	0.005242196269168447	0.1308635996467955	0.1648183346595781	0.063547973276786	0.04335392142597157	0.025713515178040117	0.10345523591555765	0.147528917074289	0.13593532238116673	0.09368928486578217	0.09109389557603309	0.07794968744037002	0.43463984607412504	0.024521367593495776	0.2179994928485287	0	0.002055277217816002	0	0.19011496029617941	0.04624189290679294	0.006477475622692119	0.047900292060625016	0.2234802439474155	0.01920660792929936	0	0.004382292292552603	0.1712900700120355	0.21698970815087854	0.13795471565579112	0.038462502235372995	0.14033356771602956	0.07594763706077197	0.574172484500194	0.04634767693950385	0.14983627344142736	0	8.897628735684488e-4	0	0.11721180685088622	0.031274956769296	0.004319401564352132	0.048232860958421886	0.24187264523627247	0.022395288413895112	0	0	0.16468443906230168	0.21458140351091293	0.11767953921007573	0.047481971834373755	0.1430718517737464
2295595_BL	0	0	0	0	1	0	0	0	0	0	0	0.0894688927098959	0.136749613644553	0.04188645860032617	0.17123960227782314	0.020336904872560124	0.022141883783105255	0.015950555090546818	0.5114697438368887	0.10830763933587513	0.08113812661310554	0.4011685007931336	0.4798387362098645	0.03005475255947464	0.05173968376492902	0	0	0	0.006005178413139321	0.022556407498799495	0.008636740760659465	0.13735343612999884	0.20968539967701455	0.053372879193119914	0	0.005599252285601555	0.12007348270968932	0.1537039682812697	0.10360358520145312	0.09720307801241213	0.11940491850944131	0.4071575318303418	0.39627112402842607	0.07458257749919497	0.050964234558821625	1.1472745988172233e-4	0	0	0	0.06106531024342084	0.009844494379913053	0.06812583017998103	0.2604079716945522	0	0	0	0.170352958653108	0.21518915592041526	0.09938215280627079	0.04893613760160677	0.13760579314406596	0.36877818153972175	0.4773755692264103	0.05844460946497	0.042506241280343034	0	0	0	0	0.04393860210696575	0.00895679638158913	0.06418119239164272	0.2564824633248339	0	0	0	0.16522424295439447	0.21615958082574066	0.0891733636945431	0.06314948029311504	0.14562967651573053
2264225_BL	0	0	0	0.2987703865724112	0.013606517625119812	0.04995082324837581	0	0	0	0	0.6376722725540932	0.14125498095566405	0.024689569211619	0.05168285627315988	0.052213067665040296	0.01007604592491501	0.03069016111692582	0.00577794796037674	0.2607402697005536	0.09047934210983162	0.01178394893470274	0.15056175279457654	0.5866271237780202	0.01292159763714027	0	0	0.018881120585367308	0	0.18206671096336824	0.030993940570526072	0.01794775367100153	0.25321851038092974	0.17633536000893651	0.02275938545115319	0.0025927642058435896	0.012313877707924428	0.10380351839487911	0.13488708634747054	0.09762537676317717	0.08668864592894823	0.10977547481073767	0.19771607881780004	0.5552058088988192	0.023078489822072418	9.609838132052412e-4	0	0.009193192430505944	0	0.10669720971430979	0.08571752542009703	0.02143071108319033	0.43471917691719614	0.025552799884131644	0.045394281913005985	0.18604543203288268	0.021844774694168262	0	0.007974135336881683	0.06023717646156629	0.21823222276016732	0	0.19828072613718076	0.5978713687981737	0.021195400954751517	0	0	0.009374207998626921	0	0.08367485005972371	0.0700582075171608	0.01954523853438257	0.4094713804451136	0.016488947360002032	0.043762141826515416	0.2130056793747763	0.021329869859942202	0	0.015716426166114378	0.0431687891658101	0.23705676580172585	0
2264225_REL	0	0	0	0	0.9604832063333311	0.039516793666668514	0	0	0	0	4.440892098500626e-16	0.02174289154321596	0.0341173589330125	0.04957095674196108	0.14032011316677545	0.002366746909835846	0.07428345646698926	5.611892156644388e-5	7.030771356387184	0.35012735271055684	0.008841760212954006	0.04473345884299438	0.2300506081289519	0.1644098593711077	0.00687551196043416	0	0.2537785259802241	0	0.21496223787102273	0.085189797845265	0	0.14835141526300366	0.14533050257492466	0.06365521013592776	0	0.01880194267805757	0.12377984316947568	0.16274759767620545	0.11400127027767973	0.09472461233776389	0.12860760588696168	0.029655542236558675	0.4450892710802982	0.09398477588976738	0.02061253166995546	0	0.19007351969572875	0	0.18888397055371134	0.03170038887398021	0	0.08093451466889634	0.19326787442886267	0	0	0	0.1886545105948117	0.23103106468449291	0.11096091870428196	0.04284302531432197	0.15230809160433245	0.07112916116779397	0.46074770410806953	0.13173323932129496	0.03397135662568813	0	0.12173082571774155	0	0.102204417238986	0.07848329582042589	0	0.07663568585367492	0.19281615116716136	0.005813900322559684	0	0	0.1829347065939272	0.23086399631163557	0.10153961758080254	0.05147058177521985	0.15792536039501912
2297941_BL	0.03438655203678913	0.0031310769183818484	0.002122177808498015	0.007716924640956644	0.03170296702691378	0.04048941135492609	0.06550664504849528	0.008933375601699859	0.03765854086707355	0	0.7683523286962658	0.5730803460215175	0.0259921922618837	0.2357019731494658	0.49325601468036395	0.11413063501638045	0.8352597756711125	0.02798442961730207	0.07600480466659745	0.1196298453153342	0.051697042328754356	0.18170366140285507	0.5062795043605578	0.1985978853250327	0.04312818897779238	1.8064734481504477e-4	0	0	0.03699501457567491	0.0024189750124263202	0.030696123000845787	0.16745033156819467	0.16087152292925966	0.08095725099194928	0	0.0060175058323021086	0.10545867938456369	0.14264862863246636	0.15397258018522744	0.06626747797045673	0.11635602250558016	0.14479693351115525	0.6330136589209584	0.11791665811096357	0.040624115932774554	0	0	0	0.03491617645228611	0	0.028732457071862175	0.09488979418216076	0.21017672411110053	0.009424970026003524	0	0	0.1649405602590736	0.21500067463197053	0.1599373068525627	2.060951251146581e-4	0.1454238748120136	0.17530509661132984	0.6006374263599935	0.13387285309047814	0.03530427702534701	0	0	0	0.02789880908218879	0	0.026981537830662736	0.09774647934907321	0.20690491904169517	0.017288671830815283	0	0	0.1593605564916668	0.2156680601855577	0.13973352433692987	0.014074768581710667	0.1492230201825518
2151503_BL	0.003243917864685596	0	0	0	0.09700105105294601	0.06336900720117106	0	0.01304845226294038	0.03316810801722282	0.004285405382868854	0.7858840582181653	0.0205440992350474	0.0314140776583699	0.17787311067407133	0.13161715791276155	0.2303769749092997	0.11888026124341072	0.00677392200318982	0.17689034351798794	2.6265577822067683	0.003271264722701087	0.26893634771319536	0.5959191459733358	0.013319875630473578	0.016746965433389528	0	0.003440797589423049	0	0.05280366835916974	0.04700892614421	0.001824273156802897	0.1514383722536698	0.16971922947022666	0.03700777646475395	0.02922875576066558	0.002693077314033107	0.10239402120821511	0.13946265548733605	0.10806798015138773	0.17668358871840487	0.08330454317130684	0.26506493016439636	0.6283955165432417	0	0	0	0.005373610880043145	0	0.057276535364460604	0.03791988414777887	0.0059695229000793215	0.05318907424194069	0.21820093423962156	0	0	0	0.16182954165665503	0.21374811226449955	0.10851282311582712	0.1303271777347381	0.11419233674671797	0.2669913920764177	0.6555984867367181	0	0	0	0.0016459502399949898	0	0.034663429567621744	0.03660336107523151	0.004497380304016008	0.06994856999621862	0.21095294448628316	0	0	0	0.16626214345894333	0.22166974682931367	0.09363117872483982	0.10046542796083437	0.13706998854356742
2263055_BL	0.007855667914744086	0	0	0.38957582628389475	0	0.009293755623843358	0.0544625471034848	0.009612435566772794	0	0	0.5291997675072602	0.008163960592491628	6.41218635606879e-6	0.015216076000530631	0.11628565653078844	0.0012826829508929857	0.540417409333742	0.2930771908153075	3.9066003572105736	0.07384196707331937	0.072938746439368	0.2244969878180187	0.4507116223279555	0.06960300459172881	0.0016604142447331762	0.02067673180517948	0	0	0.2177040246851568	0.013595923120526083	0.0015512914067014848	0.12721005518487888	0.19710216636404237	0.046155449662851046	0	0.007197214868718396	0.10613498036402855	0.14069486446640508	0.18065699355471976	0.08856893753762093	0.10627933799673522	0.24176296052303614	0.4378377768205955	0.026255686812355506	0.010466738138899518	0.011617234200746694	0	0	0.26113285257599517	0.010926750928371453	0	0.04476322384221387	0.23826303261398774	0	0	0	0.16230326892009328	0.20690889986061617	0.19360783475602839	0.031273089884293635	0.12288065012276712	0.25257812222351284	0.6093623200282626	0.022292771837516257	0.005760981726849093	0.010490872889300671	0	0	0.07554794454974391	0.023966986744814556	0	0.04805645168105882	0.23637372830485862	0	0	0	0.1554010616743029	0.20735311781009572	0.17281674483894183	0.04903214256180282	0.13096675312893943
757509_BL	0	0	0	0	0.533420056267194	0.05988179337188488	0.16654255652720415	0.05033675055811888	0.02804363022848214	0	0.16177521304711595	0.1819307619867227	0.0319429262374491	0.7939542572334282	0.03416551542825158	0.05407566021651511	0.07282566397525675	6.813744328767487e-4	0.816315730677923	0.10556689805076948	0.014201868028110472	0.035000136129777315	0.01918741640308993	0.16073711468789886	0.06176744899816706	0	0.011846975821334298	0	0.6353424964606783	0.03773293279088017	0.038385478708174055	0.15563070882075036	0.1369344272339409	0.07843117129984248	0	0.013645144336684914	0.1273952969932809	0.152964797771326	0.11965772699816275	0.09760294065086267	0.11773778589514886	0.05338512911645807	0.028788454616819666	0.19584715892854143	0.09962122000054396	0	0.01137288373964596	0	0.5423930392036997	0.04192092118461105	0.02667119320968015	0.08462590784035978	0.19882445757638673	0.010668537334164896	0	0	0.18570157529701659	0.21845755811269868	0.11632834591701244	0.044255123438723544	0.14113849448363744	0.049914433969586454	0.05812355520871378	0.1870198358033774	0.11691662394323855	0	0.006083323620439815	0	0.5082994165392565	0.049628497320917675	0.024014313594469955	0.08028446570335018	0.19724850910922423	0.020727290621622624	0	0	0.18003562282250535	0.21843548405605628	0.10505046074937553	0.05310808649207498	0.1451100804457908
1794247_BL	0.044937389560649896	0.010018440435679283	0.005792495350791843	0	0.18118934996600106	0.016996836129568815	0	0.0012637066487212966	0.004227177530547024	0	0.7355746043780408	0.08505218944022692	0.064205410235098	0.12039226317795218	0.04050959167526886	0.044816852463500555	0.23414532543387	0.0073673904488504504	0.6254343531338731	0.07131221899028978	0.006536707278310046	0.050787807779733726	0.22239827789356828	0.057042004306635044	0.004309015779357581	0	0.07958042830545484	0	0.14677235987644266	0.4307163820900534	0.008393723968754456	0.1486439078829278	0.15226575117186697	0.04824641940474893	0	0	0.16054008616241788	0.14371784716963998	0.11124447069050233	0.12286016708442689	0.1124813504334693	0.06058464331315722	0.2767519635085177	0.048715368957837894	0	0	0.10196956188737752	0	0.19463005179312695	0.3040666137066584	0.01328179683332427	0.06905039552150227	0.25754362053358243	0	0	0	0.18787249803095102	0.19792942510702355	0.10471050549317931	0.06325095123035837	0.11964260408340316	0.09744342478429936	0.38229679395867217	0.05430301025377242	0	0	0.08385568964623198	0	0.06711240067213624	0.30227021835670603	0.01271846232818182	0.06853643065814352	0.2608131235465126	0	0	0	0.18045728570928432	0.197210068733078	0.09094333209123696	0.07518390125458756	0.12685585800715685
2010157_BL	0.035551968896342684	0	0	0	0.2488815968608832	0	0.26368887840550037	0.29790732913452783	0.15397022670274596	0	0	4.726615717407272	0.470788173986498	1.6239605653506526	1.1190293046839133	0.05953583706653373	0.010830945489429014	0.01053442487304202	0.33425650511413024	0.0600459102378315	0.035166374021184124	0.12964464411298635	0.3317847724114325	0.4267832008341508	0.018206958242581357	0	0.027127373045546053	0	0.04288545359290076	0.017169463489728476	0.006398134270673735	0.18151087567953816	0.13322653272054916	0.10417163496819029	0.09215589059352994	0.01743679434619809	0.10958320345898229	0.1466103580298162	0.0920562066334322	0.06890104097994862	0.05434746258981499	0.157321566277166	0.30539905323783595	0.418870000737455	0.010682728252618822	0	0.01779680453163421	0	0.03129735239992614	0.049175293079848637	0.009457201483515278	0.11108256039405234	0.19621637787232338	0.07605664230854411	0	0	0.17973521761618755	0.22063666786652947	0.0839713620747309	5.079480232528938e-4	0.13179322384437933	0.21624598541857082	0.3436979711590303	0.3734382227916376	0	0	0.015189872556551492	0	0.009322686857744457	0.03339294026939149	0.008712320947073903	0.10563124557233228	0.20382659816519585	0.08550986312219376	0	0	0.17163195099873688	0.2187471583484528	0.07205613710024263	0.011011415328647134	0.13158563136419862
