TF	size	nes	pval	pval.fdr
406	ETV1	42	0.939056187970515	0.347701896806848	0.977581089556162
407	TIGD1	10	0.938963327648293	0.347749573155391	0.977581089556162
408	ZSCAN5A	13	0.938539238733058	0.347967361740598	0.977581089556162
409	ZNF326	15	0.932152776196716	0.351257576632323	0.977581089556162
410	FOXP4	22	0.930647195968482	0.352036092446251	0.977581089556162
411	ZNF639	9	0.92916382223178	0.352804193136287	0.977581089556162
412	OLIG1	14	-0.927618297907444	0.353605602717452	0.977581089556162
413	CREB3L3	10	0.926498552461063	0.354186949026755	0.977581089556162
414	ZBTB5	15	0.926319732245171	0.354279844286416	0.977581089556162
415	ST18	7	-0.921692843389893	0.356688814588615	0.977581089556162
416	ZNF133	11	0.920116929439241	0.357511658394033	0.977581089556162
417	MNT	7	-0.919815230649745	0.357669322835504	0.977581089556162
418	RFX7	21	0.917883472272742	0.358679875346741	0.977581089556162
419	BATF2	26	0.91766671772147	0.358793377146963	0.977581089556162
420	ZNF404	9	-0.916348912346542	0.359483921363691	0.977581089556162
421	ZNF883	7	-0.914894519480445	0.360247007478335	0.977581089556162
422	PPARA	10	0.913058973732165	0.361211525969911	0.977581089556162
423	ZFP37	11	-0.910666480959822	0.362471130257013	0.977581089556162
424	TCF12	8	0.909108968029622	0.363292609234612	0.977581089556162
425	ZNF514	17	0.908388323387637	0.363673092707296	0.977581089556162
426	ZNF776	14	0.908035878510294	0.36385926606494	0.977581089556162
427	ZNF281	9	0.904878790606474	0.365529604358474	0.977581089556162
428	DZIP1	11	-0.904707480016185	0.365620377329444	0.977581089556162
429	FOXD4L1	32	0.904502609025921	0.365728951546684	0.977581089556162
430	ZNF233	18	-0.90170322462481	0.367214539592347	0.977581089556162
431	ZNF443	15	0.900666272164133	0.367765786616079	0.977581089556162
432	MLXIP	11	0.899607071482158	0.368329392631707	0.977581089556162
433	PBX4	16	0.899435913064355	0.368420517317035	0.977581089556162
434	GPBP1L1	9	0.89774919615523	0.369319275124587	0.977581089556162
435	ZNF37A	14	0.897510959931076	0.369446327764525	0.977581089556162
436	GMEB1	27	0.89614260148204	0.370176606713328	0.977581089556162
437	TP53	10	0.896017651045383	0.370243336137845	0.977581089556162
438	GTF2B	25	0.89353326910727	0.371571664054359	0.977581089556162
439	SOHLH2	13	0.887824807496533	0.374634996504112	0.977581089556162
440	ZNF280B	24	0.88672063287313	0.375229327017377	0.977581089556162
441	AKAP8	18	0.884532829622334	0.376408648442218	0.977581089556162
442	ZNF827	18	0.882547538486096	0.37748078404998	0.977581089556162
443	CEBPD	33	-0.881476107697957	0.378060180192787	0.977581089556162
444	CAMTA2	18	0.87808942872638	0.379895189340368	0.977581089556162
445	ASCL2	6	-0.877676726724773	0.380119177923731	0.977581089556162
446	NR4A3	15	-0.877470681628304	0.38023103656063	0.977581089556162
447	ZSCAN22	10	0.877434221170052	0.380250832475227	0.977581089556162
448	ZNF791	15	0.877120001378262	0.380421461848467	0.977581089556162
449	ZNF878	13	-0.876648252362259	0.380677721926256	0.977581089556162
450	ZNF140	11	-0.876179394384351	0.380932516583222	0.977581089556162
451	KLF13	19	-0.875196734093945	0.381466869931451	0.977581089556162
452	TFAP2E	25	-0.871812737808058	0.383310544478447	0.977581089556162
453	ZNF574	14	0.871800847834252	0.383317032000274	0.977581089556162
454	E2F1	23	-0.871272210900625	0.383605539924895	0.977581089556162
455	NR3C1	17	0.866883480753616	0.386005855515508	0.977581089556162
456	ZNF256	22	0.866523739230763	0.38620301379468	0.977581089556162
457	MAFK	27	-0.866202775967839	0.386378971326613	0.977581089556162
458	ZGLP1	11	0.86500442484148	0.387036360153621	0.977581089556162
459	ZNF215	18	0.864958735355663	0.387061437885649	0.977581089556162
460	ESRRA	7	0.863362961365576	0.387937937086252	0.977581089556162
461	ZNF181	11	0.863139851026342	0.388060579583347	0.977581089556162
462	KDM2A	21	0.862603914732043	0.388355277258619	0.977581089556162
463	CREM	17	-0.860047085499796	0.389763087783289	0.977581089556162
464	ZNF76	19	0.857061161144368	0.391411084310281	0.977581089556162
465	ZNF592	21	0.853252990484328	0.393519023124914	0.977581089556162
466	IRF1	17	0.852929569333122	0.393698362798935	0.977581089556162
467	TEAD1	4	-0.85256002676943	0.393903337738763	0.977581089556162
468	RUNX1	15	0.851583673129741	0.394445204570998	0.977581089556162
469	SATB2	19	0.850551968681914	0.395018280336797	0.977581089556162
470	ANKZF1	51	0.848643019573453	0.396079961377882	0.977581089556162
471	NFKB1	10	0.847849794374885	0.396521627766811	0.977581089556162
472	TFAP4	12	0.845725187324107	0.397706068768557	0.977581089556162
473	FOXC1	17	0.845169255171707	0.398016345443878	0.977581089556162
474	SETBP1	6	-0.843316810250101	0.399051283735131	0.977581089556162
475	HOXB6	17	-0.842996638161776	0.399230323985435	0.977581089556162
476	SNAI2	6	-0.841421698604519	0.400111733766763	0.977581089556162
477	ZBTB45	13	-0.839250418843184	0.401328799699912	0.977581089556162
478	ZNF471	22	0.838844087936259	0.401556806708506	0.977581089556162
479	SMAD3	32	0.838658029837355	0.401661236601119	0.977581089556162
480	GATA2	13	0.838229799451474	0.401901653833356	0.977581089556162
481	DMTF1	11	0.834773975022436	0.403844981590182	0.977581089556162
482	ZNF34	15	0.834603783541548	0.403940831166167	0.977581089556162
483	ZNF32	17	0.83137246329845	0.40576325010336	0.977581089556162
484	AHDC1	11	-0.828792657985149	0.407221743479133	0.977581089556162
485	FOXO3	16	-0.828456534075709	0.407412001119468	0.977581089556162
486	ZNF700	6	-0.828419212384089	0.407433129743172	0.977581089556162
487	SOX18	18	0.827588996723975	0.407903301815129	0.977581089556162
488	RAG1	14	0.822907953219211	0.410560339605424	0.977581089556162
489	ZNF584	13	0.821449692690121	0.411390168224273	0.977581089556162
490	ZNF689	11	0.8172285232844	0.41379784506579	0.977581089556162
491	HSF1	14	0.813564413399028	0.41589453147153	0.977581089556162
492	ZNF229	9	0.812557485615587	0.416471815129987	0.977581089556162
493	TERF2	12	-0.811324469774059	0.417179361311193	0.977581089556162
494	BATF3	17	-0.811301464858691	0.417192569040168	0.977581089556162
495	KLF6	25	-0.809987056534354	0.417947614881092	0.977581089556162
496	ZNF302	14	-0.809856911941209	0.418022418624115	0.977581089556162
497	USF1	21	0.809699358942092	0.418112986559531	0.977581089556162
498	MEF2B	9	0.809583422746715	0.418179638826308	0.977581089556162
499	NCOA2	14	-0.808632031265045	0.418726834580907	0.977581089556162
500	ATF5	19	-0.803396070762784	0.421745845376093	0.977581089556162
501	HNF1A	17	0.800393774786735	0.423482686645429	0.977581089556162
502	POU2F2	12	0.798594627302791	0.424525503997286	0.977581089556162
503	KLF4	47	-0.79843879483964	0.424615897794852	0.977581089556162
504	ZNF846	20	-0.798318858840785	0.424685476776171	0.977581089556162
505	ZNF518A	12	-0.797163106520773	0.425356309666084	0.977581089556162
506	SP4	24	0.796951994751803	0.425478911990314	0.977581089556162
507	PLSCR1	20	-0.796729541736495	0.425608123019612	0.977581089556162
508	SNAPC5	14	0.796335543111834	0.425837031899055	0.977581089556162
509	ZBTB42	15	0.795545392528556	0.426296317188542	0.977581089556162
510	TFEC	25	0.794934566966749	0.426651565406668	0.977581089556162
511	L3MBTL4	23	0.794663791750984	0.426809099955683	0.977581089556162
512	HMG20B	14	0.79442358296805	0.426948879609997	0.977581089556162
513	ZNF254	20	0.792760802061861	0.427917198093533	0.977581089556162
514	FOXP3	30	0.792428325194378	0.428110968863185	0.977581089556162
515	ZNF274	20	-0.790368949503992	0.429312330431299	0.977581089556162
516	TFDP2	16	0.787761658071647	0.43083613228376	0.977581089556162
517	MBD6	10	0.787576581099182	0.430944417553553	0.977581089556162
518	SAFB	11	0.784813845064195	0.432562721372012	0.977581089556162
519	CEBPZ	23	0.783033275498948	0.433607571875009	0.977581089556162
520	ZNF157	5	0.781542143201282	0.43448370024647	0.977581089556162
521	DDIT3	20	-0.779850217533578	0.435479043787905	0.977581089556162
522	JRK	23	0.776472918045272	0.437469805169311	0.977581089556162
523	WT1	10	-0.776368731014939	0.437531301754716	0.977581089556162
524	SP100	19	-0.775837515030031	0.437844930298382	0.977581089556162
525	LHX4	10	0.775667060173591	0.437945593804402	0.977581089556162
526	GABPA	22	0.77469798367442	0.438518142744052	0.977581089556162
527	ZNF300	15	0.773593364816753	0.439171297108308	0.977581089556162
528	ZNF433	15	0.769971771569154	0.441316637676341	0.977581089556162
529	ZNF251	14	0.769160411940369	0.441798088476618	0.977581089556162
530	ZNF765	15	0.765565691919778	0.443934764811509	0.977581089556162
531	SP7	11	0.764203542642161	0.444745955747243	0.977581089556162
532	TET1	14	-0.76293595301344	0.445501593188055	0.977581089556162
533	ZNF599	9	0.762317967384321	0.445870252853958	0.977581089556162
534	PA2G4	14	-0.761676638506118	0.446253021630851	0.977581089556162
535	CEBPB	13	-0.761441400247678	0.446393467401834	0.977581089556162
536	HIC2	22	0.76081823356027	0.446765642106599	0.977581089556162
537	THYN1	20	0.758602982222284	0.448090088194226	0.977581089556162
538	ZNF114	9	0.758268649677093	0.448290171206911	0.977581089556162
539	ZNF682	11	0.756262121435333	0.449492053769275	0.977581089556162
540	CREB3	19	0.756256449974321	0.449495453483417	0.977581089556162
541	TIGD3	11	-0.755061350940745	0.450212171706552	0.977581089556162
542	TAL1	26	-0.754141011362635	0.450764553725068	0.977581089556162
543	ZNF546	12	0.754105847755529	0.450785666308472	0.977581089556162
544	RARA	20	0.753466833100983	0.451169434654184	0.977581089556162
545	ZNF619	11	0.752404523000641	0.451807827420483	0.977581089556162
546	HOXA4	11	-0.75152780997231	0.45233507055333	0.977581089556162
547	BACH1	18	0.748376390315246	0.454233159241222	0.977581089556162
548	ZFX	9	0.747940360913107	0.454496131315093	0.977581089556162
549	ZNF85	8	-0.746919934020565	0.455111892410613	0.977581089556162
550	HOXA10	13	0.742240407102392	0.457941690731878	0.977581089556162
551	MTF2	15	0.739367234194303	0.459684032938496	0.977581089556162
552	ZNF512	17	0.738379110539724	0.460284104965389	0.977581089556162
553	ZNF813	20	0.737491141456047	0.460823728335796	0.977581089556162
554	ZNF519	8	0.736412845454787	0.461479489604072	0.977581089556162
555	PBX2	20	-0.736119055987629	0.461658246772405	0.977581089556162
556	ATF2	28	0.735514962299656	0.462025931040714	0.977581089556162
557	ZNF230	15	0.729087734792881	0.46594799674735	0.977581089556162
558	DPF1	9	0.728426939164522	0.466352277519534	0.977581089556162
559	ZNF267	9	0.728032483848989	0.466593701647353	0.977581089556162
560	ZBTB7B	12	0.727876751822819	0.466689035639549	0.977581089556162
561	KLF10	5	0.726530333487966	0.467513718891853	0.977581089556162
562	ZNF284	15	-0.72517756099703	0.468343106906754	0.977581089556162
563	ZNF26	8	-0.722510203583002	0.469980854326261	0.977581089556162
564	ZNF468	10	-0.720955895418154	0.47093665091517	0.977581089556162
565	PKNOX1	18	0.719225507100046	0.472001985722592	0.977581089556162
566	HOXA2	22	0.718022539433823	0.472743389371821	0.977581089556162
567	ZNF337	24	0.717480443530159	0.473077699125515	0.977581089556162
568	ZNF446	19	0.713819692017645	0.475338681330448	0.977581089556162
569	NR1I2	19	-0.712096975411098	0.476404727100424	0.977581089556162
570	ZNF516	13	0.711472644080521	0.476791396876737	0.977581089556162
571	HESX1	16	0.709741203918014	0.477864635697029	0.977581089556162
572	ZNF227	17	0.70837281937282	0.47871376701211	0.977581089556162
573	GRHL3	4	0.708050918248595	0.478913637790646	0.977581089556162
574	ZNF526	17	-0.707101190939379	0.479503595934953	0.977581089556162
575	CSRNP2	16	-0.70564542614458	0.480408667168113	0.977581089556162
576	ZNF428	11	0.705602643607518	0.480435279800765	0.977581089556162
577	ZNF727	17	0.703497824798992	0.481745561857934	0.977581089556162
578	ZNF268	10	0.702353624176195	0.48245865914516	0.977581089556162
579	ZNF534	8	0.701073693164964	0.483257026663965	0.977581089556162
580	SRCAP	16	0.70091518810812	0.483355945387752	0.977581089556162
581	SP140	33	0.698262570520728	0.485013002357206	0.977581089556162
582	ZNF517	15	0.697175744231638	0.485692816660523	0.977581089556162
583	ERF	12	0.692836741154186	0.488412012037334	0.977581089556162
584	E2F8	14	-0.692180515385321	0.488823973343346	0.977581089556162
585	DRAP1	17	0.691196003914482	0.489442374799184	0.977581089556162
586	ZNF224	17	0.686902552034802	0.49214413863858	0.977581089556162
587	MAFF	14	0.686106270662553	0.492646096957445	0.977581089556162
588	CDC5L	26	-0.685624884651694	0.49294968519835	0.977581089556162
589	ZNF440	15	-0.683791191130905	0.494107029834705	0.977581089556162
590	SNAI1	17	0.683209677152695	0.494474358586293	0.977581089556162
591	FIZ1	15	-0.683103336625546	0.494541547194063	0.977581089556162
592	GFI1B	16	-0.682151427912542	0.495143204302773	0.977581089556162
593	ATOH8	5	-0.680252045736553	0.496344882799132	0.977581089556162
594	IRF4	38	-0.679943254742455	0.496540391892518	0.977581089556162
595	ZNF83	11	0.679550392563045	0.496789189472386	0.977581089556162
596	ZNF2	20	0.677219320569831	0.498266811064895	0.977581089556162
597	KLF2	22	0.676195946973922	0.498916245515768	0.977581089556162
598	MYSM1	24	0.675996592773685	0.499042808325765	0.977581089556162
599	ZNF74	19	0.673047510639333	0.500917065546086	0.977581089556162
600	ZNF766	19	0.669889969005681	0.502927934704546	0.977581089556162
601	EBF1	25	-0.669876634429919	0.502936435818188	0.977581089556162
602	NFIA	34	-0.669416945430563	0.503229545067288	0.977581089556162
603	ZNF141	13	0.667022415651788	0.504757815441308	0.977581089556162
604	ZNF853	16	0.665960449097499	0.505436380875894	0.977581089556162
605	ZNF71	18	0.664421788960748	0.506420391068731	0.977581089556162
606	EGR3	15	-0.660150745542771	0.509157096578679	0.977581089556162
607	HINFP	20	0.659196350205599	0.509769690343544	0.977581089556162
608	CCDC17	26	0.659129553435733	0.509812579347404	0.977581089556162
609	CASZ1	19	0.657365423178922	0.51094597881218	0.977581089556162
610	NKX2-3	24	-0.657334407829356	0.51096591699087	0.977581089556162
611	ZNF764	18	0.65641267540295	0.51155863702747	0.977581089556162
612	GTF2IRD1	15	-0.655743093451072	0.511989436666219	0.977581089556162
613	GLIS3	15	-0.654947573155494	0.512501509178114	0.977581089556162
614	ZNF511	9	0.654788162649228	0.51260415304153	0.977581089556162
615	ZNF497	17	0.651313238562198	0.514844304285769	0.977581089556162
616	DEAF1	15	-0.650228401081216	0.515544698091704	0.977581089556162
617	SIM2	5	-0.649089476509008	0.516280543450392	0.977581089556162
618	CUX2	14	0.645235735488404	0.518774431450691	0.977581089556162
619	HOXA1	11	0.644229796905534	0.519426431573828	0.977581089556162
620	ZNF558	14	0.642920381987309	0.52027576330933	0.977581089556162
621	NR1D2	15	0.640925294244983	0.521571221069294	0.977581089556162
622	BCL11A	18	0.640484101201118	0.521857922082981	0.977581089556162
623	PURA	15	0.638359708682718	0.523239552464558	0.977581089556162
624	ZBTB12	17	0.63818238401777	0.523354963040969	0.977581089556162
625	ZNF264	22	0.635957832565601	0.524803906532279	0.977581089556162
626	ADNP2	13	0.635585698095513	0.525046493686051	0.977581089556162
627	SPIC	4	-0.634405091133664	0.525816487897152	0.977581089556162
628	ZNF35	16	0.633833103100936	0.526189747137995	0.977581089556162
629	EBF3	11	-0.633414865394104	0.526462760001682	0.977581089556162
630	TIGD5	19	0.633150811933337	0.526635163328355	0.977581089556162
631	ZNF324	24	0.632805467398916	0.526860685967886	0.977581089556162
632	ZMAT1	11	-0.631982734814981	0.527398159061502	0.977581089556162
633	ZNF609	11	0.631918779120606	0.527439951621611	0.977581089556162
634	GCM1	14	-0.630823583030721	0.528155881721895	0.977581089556162
635	NME2	13	-0.630088255450487	0.528636843300158	0.977581089556162
636	BHLHE41	26	-0.629772789824245	0.52884325075247	0.977581089556162
637	CREBL2	16	0.629433957056503	0.529064992879271	0.977581089556162
638	AIRE	6	0.627225234641648	0.530511604110626	0.977581089556162
639	ZNF644	7	0.62668464367261	0.530865971897707	0.977581089556162
640	ZNF653	13	0.622486715640061	0.533621876235134	0.977581089556162
641	ZNF415	13	0.621922024620526	0.533993142022308	0.977581089556162
642	ZNF581	19	0.61918850459653	0.535792183844968	0.977581089556162
643	ZKSCAN5	12	0.619124698216326	0.535834213875997	0.977581089556162
644	GATA3	25	0.614849687920489	0.538653991678223	0.977581089556162
645	ELK3	15	0.614274376394438	0.539034031891529	0.977581089556162
646	ZNF699	7	-0.61319000576188	0.539750712331724	0.977581089556162
647	ZNF746	19	0.612883191801537	0.53995357784853	0.977581089556162
648	ZNF467	24	0.610206860655001	0.541724785640846	0.977581089556162
649	ZBTB17	13	0.610010452082972	0.541854883821446	0.977581089556162
650	TFEB	16	-0.609826768296445	0.541976567395327	0.977581089556162
651	ZHX3	27	0.608208394475647	0.543049267789678	0.977581089556162
652	SOX15	21	0.607937029828436	0.543229238822986	0.977581089556162
653	ZNF680	15	0.605957955528482	0.54454267288012	0.977581089556162
654	HEYL	12	0.605119943762267	0.545099303611509	0.977581089556162
655	NFYA	27	-0.604399345106749	0.545578171068987	0.977581089556162
656	ZNF814	23	0.603089101273127	0.546449416388398	0.977581089556162
657	GLI1	14	0.602542686643895	0.546812957801842	0.977581089556162
658	RXRA	7	-0.602404869509908	0.54690466941467	0.977581089556162
659	TGIF2	12	0.601969197259606	0.547194641387212	0.977581089556162
660	NFATC3	13	-0.601894362201827	0.547244457285486	0.977581089556162
661	ZNF507	20	-0.600826318856273	0.547955672510774	0.977581089556162
662	NFAT5	11	-0.599744909918573	0.548676253091082	0.977581089556162
663	ZNF529	24	0.5991692599429	0.549060019491423	0.977581089556162
664	HOXB2	24	-0.5946572568988	0.552072598637898	0.977581089556162
665	IKZF5	11	0.59404938222474	0.552479084616614	0.977581089556162
666	ZNF750	25	-0.593710634387683	0.552705669106519	0.977581089556162
667	ZNF485	19	0.593604399204638	0.552776737973741	0.977581089556162
668	ZNF487	11	0.592634553614406	0.553425749280781	0.977581089556162
669	IKZF4	15	0.592538620631544	0.553489966993262	0.977581089556162
670	ZNF362	12	0.589647160138531	0.555427227283757	0.977581089556162
671	NFKB2	19	-0.581334925240753	0.561014746439718	0.977581089556162
672	ZHX1	17	0.580410381118799	0.561637906172633	0.977581089556162
673	NCOA3	12	0.579514283244014	0.562242211823269	0.977581089556162
674	ZNF572	13	0.579497362568327	0.562253625717843	0.977581089556162
675	PEG3	6	0.577126451804678	0.563854036492188	0.977581089556162
676	ZNF843	7	0.576685386882331	0.564152005804647	0.977581089556162
677	ZBTB2	17	0.575456837309554	0.56498237397873	0.977581089556162
678	ZFPM1	4	0.574981869286377	0.565303559039721	0.977581089556162
679	TGIF1	13	0.571815998730928	0.567446637381912	0.977581089556162
680	ZNF70	11	0.571568520276316	0.567614327233545	0.977581089556162
681	ZBTB39	23	0.568969310387769	0.569376967170367	0.977581089556162
682	ADNP	19	-0.568884156423852	0.569434758039594	0.977581089556162
683	TFAP2A	9	-0.56814425484318	0.569937019895586	0.977581089556162
684	ZKSCAN1	17	0.567436543287942	0.57041762803899	0.977581089556162
685	RFX2	18	-0.56731896261772	0.570497495980755	0.977581089556162
686	JUND	14	-0.566908628610319	0.570776261527489	0.977581089556162
687	SMAD4	7	0.565835814135274	0.571505397834691	0.977581089556162
688	NR5A2	9	0.565600186366795	0.571665601117365	0.977581089556162
689	SOX7	7	-0.565232692211462	0.571915502952999	0.977581089556162
690	ZNF620	19	0.563774618746611	0.572907527346485	0.977581089556162
691	TIGD6	18	0.562613658474816	0.5736979893209	0.977581089556162
692	KIN	15	0.561701016959625	0.57431974134988	0.977581089556162
693	ZNF747	7	0.557674078767203	0.577066961212249	0.977581089556162
694	ZEB1	12	0.556935293329572	0.577571639873517	0.977581089556162
695	ZNF474	10	0.55666001716017	0.577759739486133	0.977581089556162
696	ZNF134	21	0.555577586129745	0.578499657433029	0.977581089556162
697	ZNF703	12	0.554465852393104	0.579260069179287	0.977581089556162
698	PHF21A	29	0.554227125081323	0.579423416800688	0.977581089556162
699	ZNF564	7	0.553874758995693	0.579664560512837	0.977581089556162
700	ZNF430	12	0.550700410604838	0.581839063110068	0.977581089556162
701	VEZF1	14	0.550652082130933	0.581872198682195	0.977581089556162
702	ERG	25	0.546375476682795	0.584807863692077	0.977581089556162
703	POU5F1	12	0.544860253864357	0.58584963417769	0.977581089556162
704	SMYD3	24	-0.542726528934675	0.587318105779336	0.977581089556162
705	ZNF408	18	0.542205169764956	0.587677174297977	0.977581089556162
706	MXI1	20	-0.541888634353152	0.587895226903486	0.977581089556162
707	ZNF771	9	0.541734640539632	0.588001322564664	0.977581089556162
708	ZNF615	20	0.539138799070448	0.589791085645777	0.977581089556162
709	ZNF577	14	-0.538220312488455	0.590424958308254	0.977581089556162
710	ZNF790	13	0.538146325966143	0.590476032072747	0.977581089556162
711	SKIL	18	-0.537581365988519	0.590866097611103	0.977581089556162
712	DOT1L	24	-0.537068882251584	0.591220034448848	0.977581089556162
713	ZNF587	11	0.536235300406695	0.591795939488146	0.977581089556162
714	ZNF101	14	0.531631265356931	0.59498140598259	0.977581089556162
715	CUX1	16	-0.531131692009263	0.595327524042834	0.977581089556162
716	ZNF608	9	0.529115442149573	0.596725369802233	0.977581089556162
717	GTF3A	11	0.527347072069271	0.59795259132142	0.977581089556162
718	DBP	27	-0.527260856925211	0.598012452593855	0.977581089556162
719	ZNF500	16	-0.526913874354821	0.598253398546988	0.977581089556162
720	ZNF613	8	0.522569930243959	0.601273570483295	0.977581089556162
721	ZNF530	15	0.521249244293411	0.602193153501249	0.977581089556162
722	MEF2D	18	0.520299741308566	0.602854676173949	0.977581089556162
723	HOXA3	18	-0.519551402233884	0.603376277479664	0.977581089556162
724	ZNF385D	20	0.519307877371547	0.603546060982305	0.977581089556162
725	ZNF160	12	0.516612317405407	0.605426815540395	0.977581089556162
726	ZNF354C	14	0.516350567841141	0.60560958403406	0.977581089556162
727	FOXM1	17	0.515895715976486	0.605927246339508	0.977581089556162
728	MAFB	27	0.514019572710725	0.607238306466511	0.977581089556162
729	ZNF286B	13	0.513988758117311	0.607259850456616	0.977581089556162
730	TBX21	79	0.50755336634381	0.611766601722554	0.977581089556162
731	ZNF491	12	-0.503504464911356	0.614609641971171	0.977581089556162
732	ZNF800	18	0.50270971870294	0.61516837573293	0.977581089556162
733	ZKSCAN2	9	0.501962706932922	0.615693754117766	0.977581089556162
734	ZNF318	17	0.501957742044248	0.615697246616638	0.977581089556162
735	ZBTB34	6	0.50111416265702	0.61629078001345	0.977581089556162
736	ZNF668	12	0.500999246139175	0.616371653470093	0.977581089556162
737	NRL	36	0.50083241831661	0.616489068226037	0.977581089556162
738	POU5F1B	20	0.500634584216753	0.616628318163047	0.977581089556162
739	ZNF81	19	0.499641484669647	0.617327541707828	0.977581089556162
740	POU6F1	18	0.498694954809291	0.617994299388033	0.977581089556162
741	PROX2	19	0.496936114752501	0.619234102926322	0.977581089556162
742	PRR12	29	-0.494620210423785	0.620868233225262	0.977581089556162
743	RUNX3	10	0.493003034940974	0.62201044290746	0.977581089556162
744	RFX5	11	0.492650687354301	0.62225942665824	0.977581089556162
745	NFYC	14	0.487344209433095	0.626014423069771	0.977581089556162
746	NR5A1	15	0.486175255983165	0.626842913449791	0.977581089556162
747	ZNF551	14	0.486151054644951	0.626860071016267	0.977581089556162
748	PRDM8	29	0.485654855946391	0.627211896140846	0.977581089556162
749	AKAP8L	18	-0.482682678488567	0.629321064027018	0.977581089556162
750	SAFB2	13	0.482645771398556	0.62934727373679	0.977581089556162
751	ZNF691	17	0.482516326351702	0.629439203317318	0.977581089556162
752	HMBOX1	14	0.48190745952655	0.629871686761608	0.977581089556162
753	TCF7L1	14	0.481179223804527	0.630389125648501	0.977581089556162
754	ZNF532	17	0.478084983519719	0.632589719537419	0.977581089556162
755	ZNF781	10	-0.476766973059292	0.633528066203452	0.977581089556162
756	E4F1	16	0.476743641718258	0.633544682075753	0.977581089556162
757	BAZ2B	18	0.47654532123347	0.633685927361952	0.977581089556162
758	ZNF675	10	0.475761570570746	0.634244250844964	0.977581089556162
759	CBX2	26	0.473763062109036	0.635668877842199	0.977581089556162
760	ZNF710	21	0.472899254720928	0.636285056680915	0.977581089556162
761	ZNF835	11	0.47287581467668	0.636301780653755	0.977581089556162
762	ZNF772	9	0.471115067575472	0.637558565696766	0.977581089556162
763	ZBED1	14	0.469043099937947	0.639038829090725	0.977581089556162
764	SEBOX	14	-0.468958849094502	0.639099050400369	0.977581089556162
765	SGSM2	17	0.466111899691313	0.641135406034673	0.977581089556162
766	POGK	17	0.461843571915957	0.644193502067583	0.977581089556162
767	ZNF567	16	0.461035596251748	0.644773066776891	0.977581089556162
768	E2F3	15	-0.460789785111429	0.644949431106489	0.977581089556162
769	ZNF492	14	0.460052828691547	0.645478301552485	0.977581089556162
770	ZSCAN2	16	0.459068327267622	0.646185100320574	0.977581089556162
771	CREB5	24	-0.456701211260799	0.647885820117268	0.977581089556162
772	ELF1	18	0.455954345041948	0.648422808889656	0.977581089556162
773	AHCTF1	17	0.453803278031705	0.649970424035907	0.977581089556162
774	ZBED2	52	0.451460423317104	0.651657742934588	0.977581089556162
775	ZNF462	23	-0.450264359568046	0.652519834411581	0.977581089556162
776	ZNF276	15	0.450121183596837	0.652623063050403	0.977581089556162
777	ZNF563	10	0.449916924789694	0.652770343401918	0.977581089556162
778	MXD4	18	-0.448980779150853	0.653445522201708	0.977581089556162
779	ZNF784	7	0.448450861407814	0.653827842023067	0.977581089556162
780	SOX4	21	0.44836918603389	0.653886776449423	0.977581089556162
781	ZNF417	30	0.443787379058561	0.657196314063632	0.977581089556162
782	ETS1	38	-0.441015094176554	0.659202069588279	0.977581089556162
783	ZNF607	27	0.438396769222919	0.66109868805541	0.977581089556162
784	FOXR1	5	0.437957108873332	0.661417375753996	0.977581089556162
785	KLF7	24	0.436769863251297	0.662278256932055	0.977581089556162
786	ZNF880	9	0.435702402943223	0.663052662084403	0.977581089556162
787	NFXL1	24	0.431978373853877	0.665757131132488	0.977581089556162
788	PPARG	19	-0.431749990777362	0.665923129787971	0.977581089556162
789	ZBTB33	26	-0.430663050213191	0.666713389216798	0.977581089556162
790	ZNF749	17	0.43034349850186	0.666945789494706	0.977581089556162
791	ZNF555	9	-0.429932194522296	0.667244965458774	0.977581089556162
792	IRF6	20	-0.429816635854323	0.667329030515952	0.977581089556162
793	TBP	10	0.42959010412221	0.667493836872046	0.977581089556162
794	ZNF707	13	0.429388603963178	0.667640445737881	0.977581089556162
795	GTF2IRD2B	6	-0.42805996719102	0.668607461739511	0.977581089556162
796	THAP7	13	0.427298677271079	0.669161796122422	0.977581089556162
797	BATF	15	-0.426323220703789	0.669872339826509	0.977581089556162
798	ZNF493	20	-0.424897616040572	0.670911312605656	0.977581089556162
799	STAT3	17	-0.424542900443196	0.671169925241699	0.977581089556162
800	THAP9	9	0.423985708424482	0.671576236070402	0.977581089556162
801	ARNT	9	0.423728089501177	0.671764127212034	0.977581089556162
802	CPEB1	18	-0.422880956043762	0.672382117974813	0.977581089556162
803	FOXD2	31	0.421663967837758	0.673270308239869	0.977581089556162
804	ASH1L	11	0.421234121412103	0.673584130566709	0.977581089556162
805	ZBTB8A	14	-0.419115555516275	0.675131682742927	0.977581089556162
806	ZNF628	16	-0.41796776815173	0.675970683306289	0.977581089556162
807	SOX5	9	0.417394734103453	0.676389705948988	0.977581089556162
808	ALX3	10	-0.415468856447765	0.677798709267904	0.977581089556162
809	ZNF831	83	0.412794109347178	0.679757467645839	0.977581089556162
810	ZNF416	17	-0.412703752086044	0.679823675505886	0.977581089556162
811	ZNF57	4	-0.412292422368566	0.680125102073813	0.977581089556162
812	CAMTA1	11	0.411017880692055	0.681059423513455	0.977581089556162
813	ZNF597	17	-0.4096310815522	0.68207659304962	0.977581089556162
814	ZNF580	10	0.406671609064093	0.684249195254449	0.977581089556162
