TF	size	nes	pval	pval.fdr
67	FBXO30	59	0.592306094860547	0.553645635312151	0.985179648263831
68	KRTAP5-1	26	0.590884687028359	0.554597686812099	0.985179648263831
69	ZNF22	260	0.578300995430429	0.563060922480957	0.985179648263831
70	ZNF14	127	-0.566756677418635	0.570879507929138	0.985179648263831
71	BEND5	108	0.566302072267239	0.5711884519562	0.985179648263831
72	RGSL1	133	0.541865042329886	0.587911480302403	0.985179648263831
73	OR4F29	56	-0.539600528602276	0.589472551997781	0.985179648263831
74	C4orf45	18	-0.534141460318452	0.593243666804295	0.985179648263831
75	KIAA0895L	5	-0.520918511676939	0.602423539160441	0.985179648263831
76	C16orf90	55	0.510182280144327	0.609923765222987	0.985179648263831
77	VSTM1	93	0.506408006714405	0.612570254937935	0.985179648263831
78	C8orf58	50	-0.501869608173122	0.615759244912576	0.985179648263831
79	CTAGE9	24	-0.4960676322677	0.619846694835382	0.985179648263831
80	OR5B21	13	0.486585147746449	0.626552350884404	0.985179648263831
81	IGFL4	14	0.484865059952642	0.627772068595154	0.985179648263831
82	MDP1	43	0.484074340310154	0.628333111091048	0.985179648263831
83	RBM44	104	0.477683437189971	0.632875534581127	0.985179648263831
84	ZNF660	73	0.471256572546962	0.637457523778926	0.985179648263831
85	PRM1	104	0.45951812525305	0.645862139160819	0.985179648263831
86	ZNF705D	35	0.457974589884416	0.646970697012587	0.985179648263831
87	KIAA1586	83	-0.445107702297203	0.656241922869422	0.985179648263831
88	OR5B2	13	-0.420390828082459	0.674199967315519	0.985179648263831
89	C2orf78	57	0.396046693212448	0.692070582314275	0.985179648263831
90	ZNF230	33	0.383658370471476	0.701231671156265	0.985179648263831
91	OR2A4	70	0.382354893085342	0.702198143256668	0.985179648263831
92	C2orf72	20	0.37854223227428	0.705027826835806	0.985179648263831
93	OR11A1	86	0.376942189467693	0.706216567343787	0.985179648263831
94	RBM4B	236	0.376529239243397	0.706523482334318	0.985179648263831
95	C6orf132	14	-0.369828473228766	0.711510298474594	0.985179648263831
96	ZNF223	98	-0.364808962266495	0.715254014583274	0.985179648263831
97	ZNF554	77	0.35989061020425	0.718928939184111	0.985179648263831
98	ZNF749	47	0.358974630062324	0.719614068359726	0.985179648263831
99	C11orf16	12	-0.347230427833773	0.728418213158456	0.985179648263831
100	OR1L4	16	0.344646319944659	0.730360278587649	0.985179648263831
101	ZNF133	111	0.327759649712361	0.743093398325784	0.985179648263831
102	IQCF2	30	-0.317755201095311	0.750670635083648	0.985179648263831
103	XKR9	84	-0.317406531366234	0.750935151940063	0.985179648263831
104	OR6B2	63	0.301651433007232	0.762917795328711	0.985179648263831
105	OR13C2	12	0.299959884019438	0.7642077552986	0.985179648263831
106	FAM156A	56	-0.279852784419678	0.779590452861689	0.985179648263831
107	TMEM61	38	0.270191388614567	0.787013017301422	0.985179648263831
108	OR2A2	39	-0.26277370654967	0.79272500265962	0.985179648263831
109	FAM186B	37	0.256247323076974	0.797759869583921	0.985179648263831
110	C1orf56	36	0.253466767413201	0.799907538601585	0.985179648263831
111	ZNF416	120	-0.252278104162747	0.800826111247673	0.985179648263831
112	C19orf71	13	0.245664358562721	0.805942064523371	0.985179648263831
113	ZNF844	69	0.207561364545539	0.835571473944721	0.985179648263831
114	TMEM190	47	0.201734595814966	0.840124215049439	0.985179648263831
115	OR2M5	30	0.199191090342578	0.842113268653366	0.985179648263831
116	ZNF33A	115	-0.18902839175484	0.850070564515133	0.985179648263831
117	KIAA0895	25	0.183694030480443	0.854253492207903	0.985179648263831
118	ZNF581	65	0.174974426230071	0.861099728475559	0.985179648263831
119	ZNF525	78	0.163337381113768	0.870252803220174	0.985179648263831
120	OR1L6	23	0.161710034799107	0.871534201928786	0.985179648263831
121	ZNF468	48	-0.161588080095553	0.871630244652515	0.985179648263831
122	CYB561D2	68	0.161435269327525	0.871750590057312	0.985179648263831
123	ZNF487	65	0.158119583116729	0.874362569633016	0.985179648263831
124	ZNF334	59	0.157410125263945	0.874921634128493	0.985179648263831
125	WFDC11	23	0.154996108477906	0.876824385216322	0.985179648263831
126	ARL6IP6	84	0.151597309626406	0.87950455548896	0.985179648263831
127	PRB2	80	0.144982545610552	0.884724652759038	0.985179648263831
128	ETV3L	88	-0.133277538688077	0.893973890643659	0.985179648263831
129	MYADML2	75	0.132263278297114	0.894776051824722	0.985179648263831
130	ZNF442	60	0.127010456587048	0.898932122418599	0.985179648263831
131	OR6V1	20	0.122125383061393	0.902799719565063	0.985179648263831
132	TSNAXIP1	59	-0.114621976854561	0.908744759506719	0.985179648263831
133	DAP	141	0.113614029587106	0.909543765366374	0.985179648263831
134	CXorf65	12	0.112841842807632	0.910155944415189	0.985179648263831
135	C8orf48	30	0.11250873753184	0.910420042182634	0.985179648263831
136	AMIGO3	56	0.104690195104039	0.916621642380413	0.985179648263831
137	ZNF610	68	-0.104364530019601	0.916880069873374	0.985179648263831
138	CTAGE4	28	-0.104127386491856	0.917068257710045	0.985179648263831
139	IQCF5	6	-0.100921626894239	0.919612674978493	0.985179648263831
140	MMD	159	-0.0987181989817335	0.921362018749011	0.985179648263831
141	ZNF589	148	0.0982013490710768	0.921772411240024	0.985179648263831
142	ZNF747	43	-0.0904966917649234	0.927892522757157	0.985179648263831
143	C1orf21	46	0.0840902205047864	0.932984700011442	0.985179648263831
144	ZNF843	34	-0.0741424426704886	0.940897043808117	0.986635094548789
145	C4orf19	89	0.0490723759230604	0.96086161769633	0.995352594630334
146	ZNF846	157	0.0461000108161297	0.963230537389065	0.995352594630334
147	ZNF564	54	-0.0260459962421722	0.979220651184851	0.995352594630334
148	OR5K2	9	-0.0172346222064294	0.986249441760023	0.995352594630334
149	C9orf153	21	-0.0165209081401267	0.986818822079953	0.995352594630334
150	ZNF776	62	0.0140866444398456	0.988760855593047	0.995352594630334
151	C2orf50	4	0.00327050785847393	0.997390516925675	0.997390516925675
