TF	size	nes	pval	pval.fdr
43	ARID3B	688	-1.69610029786201	0.0898668872624312	0.916699281437242
44	SREBF1	23	1.69108495192018	0.0908205788114719	0.916699281437242
45	ZNF143	47	1.67449137848454	0.0940340674039822	0.916699281437242
46	ZNF541	74	1.66859320514911	0.0951980264094364	0.916699281437242
47	FOXA1	30	-1.66387895119721	0.0961366221939019	0.916699281437242
48	SRY	592	-1.66292365761321	0.0963277181091037	0.916699281437242
49	RELA	142	1.64525594318042	0.0999170411705118	0.916699281437242
50	RARG	51	1.63469939982914	0.102112078386732	0.916699281437242
51	ZNF573	99	1.63361225894489	0.10234029211152	0.916699281437242
52	TCF23	72	-1.62609993728222	0.10392839738368	0.916699281437242
53	NFATC2	10	1.62302186344585	0.104584731207644	0.916699281437242
54	FOXH1	461	1.61687061456956	0.105906212673583	0.916699281437242
55	ZNF662	284	1.60379040041783	0.108760261283951	0.916699281437242
56	SATB2	149	1.59710160846984	0.11024305971409	0.916699281437242
57	ZNF257	388	1.59552909261568	0.110593969625666	0.916699281437242
58	ZSCAN20	91	1.58697892362854	0.112517418190232	0.916699281437242
59	HOXC9	733	1.58671618708538	0.112576938515944	0.916699281437242
60	ZNF19	138	1.58338661623107	0.113333371600327	0.916699281437242
61	THAP2	302	1.58233614366522	0.11357285378944	0.916699281437242
62	TFAP2C	15	1.57688249558968	0.114822564952835	0.916699281437242
63	BRF2	314	1.56262330708425	0.118141222910828	0.916699281437242
64	TFAP4	38	1.55017810426152	0.121098773675484	0.916699281437242
65	ZNF211	152	-1.54581112501823	0.122150189452258	0.916699281437242
66	VSX2	189	-1.54512572212696	0.122315856357612	0.916699281437242
67	RXRB	11	-1.54223889234347	0.123015552258266	0.916699281437242
68	PURG	217	1.53717269972786	0.124251023804647	0.916699281437242
69	DLX2	373	-1.53312613355194	0.125244779751252	0.916699281437242
70	ZNF23	125	1.52216173613488	0.127968560121268	0.916699281437242
71	ZNF552	241	1.51833706338747	0.128929448752792	0.916699281437242
72	ZNF273	210	1.51636621747281	0.129426776363618	0.916699281437242
73	ZNF501	129	1.51146119499444	0.130670988196227	0.916699281437242
74	ZNF202	520	1.51086946271193	0.130821712542571	0.916699281437242
75	CSRNP1	145	1.51048679405744	0.130919256579247	0.916699281437242
76	ZBTB43	323	1.50762158989865	0.131651403857343	0.916699281437242
77	ZNF584	198	1.50360812917428	0.132682296775646	0.916699281437242
78	PITX3	369	1.50149760090186	0.13322690674498	0.916699281437242
79	ZNF268	265	1.50062579387005	0.133452375971753	0.916699281437242
80	BATF	45	-1.49606032129942	0.13463793663783	0.916699281437242
81	SOX11	29	1.49038405661247	0.136123282184147	0.916699281437242
82	ZNF789	505	1.4896817999866	0.136307922281369	0.916699281437242
83	MBD2	27	1.48906309430748	0.136470754967021	0.916699281437242
84	ZNF761	197	1.48825643222559	0.136683279957096	0.916699281437242
85	REL	20	-1.48211693091467	0.138309184529239	0.916699281437242
86	SOX7	252	-1.48074767732018	0.138673823941495	0.916699281437242
87	ZNF879	142	1.47998997476214	0.138875922127834	0.916699281437242
88	EHF	20	1.47828557782373	0.139331356276014	0.916699281437242
89	TBX1	530	1.47292221532837	0.140772011084544	0.916699281437242
90	DMRT3	402	1.47263108280743	0.140850538804618	0.916699281437242
91	NR4A3	129	-1.47141898170226	0.141177843148814	0.916699281437242
92	RUNX1	20	1.46931723173671	0.141746765107906	0.916699281437242
93	ZNF786	230	1.46809352046041	0.142078821406469	0.916699281437242
94	ZNF75A	177	1.46163887322798	0.143840195997133	0.916699281437242
95	HMGA1	19	-1.46044722729765	0.144167201200209	0.916699281437242
96	ZNF148	10	1.46001477421171	0.144286013533493	0.916699281437242
97	ZBTB12	303	1.45700293217368	0.145115570828784	0.916699281437242
98	ZNF782	104	1.45620566679033	0.145335773473701	0.916699281437242
99	NR0B1	10	1.45456108811553	0.145790810090109	0.916699281437242
100	ZNF507	422	-1.45437974792701	0.145841051586785	0.916699281437242
101	EGR4	428	1.45294544809893	0.146238900911613	0.916699281437242
102	NR2E3	705	1.44899171947013	0.147339895059041	0.916699281437242
103	OSR2	485	-1.44885782239985	0.14737729198565	0.916699281437242
104	AHR	43	1.44606399307614	0.148159253805041	0.916699281437242
105	NHLH1	525	1.4443502302383	0.148640483024686	0.916699281437242
106	FOXP2	33	1.43881270469796	0.150203595810746	0.916699281437242
107	ZFP2	170	1.43408067672071	0.151549241481293	0.916699281437242
108	DLX3	845	1.43307856403795	0.151835386620171	0.916699281437242
109	ZNF544	127	1.42728890892148	0.153496636189592	0.916699281437242
110	SIX4	63	1.42580136992414	0.153925685381649	0.916699281437242
111	ZNF440	369	-1.42226921133776	0.154948113297822	0.916699281437242
112	GSX2	370	1.42132225613493	0.155223096199235	0.916699281437242
113	SMAD1	17	1.41830469701492	0.156101825971242	0.916699281437242
114	TGIF2	15	1.41252832285357	0.157794457223567	0.916699281437242
115	ZNF155	69	1.40059277297823	0.161335883321796	0.916699281437242
116	TFAP2B	715	-1.39730096190091	0.162323086706993	0.916699281437242
117	ELF5	18	1.38748496771068	0.165293931776453	0.916699281437242
118	SNAI3	318	-1.38710637345769	0.165409328859067	0.916699281437242
119	ZNF169	232	1.38643760976156	0.165613318898102	0.916699281437242
120	THAP6	409	1.38488367625302	0.16608803919115	0.916699281437242
121	ZFP14	352	1.38407451459072	0.166335639606033	0.916699281437242
122	HLF	896	1.38351155941075	0.166508065421807	0.916699281437242
123	ZNF596	167	1.38290736882057	0.166693270574704	0.916699281437242
124	GATA1	15	-1.3819989300985	0.166972029616579	0.916699281437242
125	HOXA11	387	1.38057858252854	0.167408572361825	0.916699281437242
126	ZNF135	204	1.37979001129755	0.167651309000399	0.916699281437242
127	NR5A1	15	1.37736635294259	0.168399010146039	0.916699281437242
128	IKZF1	37	-1.37462388630307	0.169248079328953	0.916699281437242
129	PAX4	192	-1.37343928757783	0.169615823189996	0.916699281437242
130	ZNF763	123	1.37136708558876	0.170260552552584	0.916699281437242
131	ZBED4	720	1.36312013367757	0.172844652420327	0.916699281437242
132	MXD1	413	-1.36290270854388	0.172913174988978	0.916699281437242
133	ZNF174	304	1.3610041456755	0.173512379344359	0.916699281437242
134	BARX1	417	1.36053346550016	0.17366117019222	0.916699281437242
135	ZBTB4	629	-1.35868988735709	0.174244877935156	0.916699281437242
136	ZNF676	16	1.35865402810664	0.17425624608383	0.916699281437242
137	CEBPE	15	-1.35691706472534	0.174807564010863	0.916699281437242
138	ZNF485	336	1.3550085618014	0.175414829213875	0.916699281437242
139	ZNF394	649	-1.3515036999076	0.176534135506784	0.916699281437242
140	ZNF860	128	1.35110293336084	0.176662461956583	0.916699281437242
141	BCL6	43	1.35000151435312	0.177015497121317	0.916699281437242
142	ZXDC	309	1.34818320800553	0.177599464095047	0.916699281437242
143	XBP1	15	1.34490929851617	0.178654527049621	0.916699281437242
144	POU2F3	570	-1.3430640554375	0.179251233309648	0.916699281437242
145	NFIX	924	-1.34278323243095	0.179342174341446	0.916699281437242
146	ZNF345	256	1.33807868769321	0.180870787374235	0.916699281437242
147	ZNF586	467	1.33496155234424	0.181888930367086	0.916699281437242
148	ZNF341	766	1.33328270867502	0.182439045920167	0.916699281437242
149	TBX15	552	1.32999517225747	0.18351986194753	0.916699281437242
150	FOXI1	663	1.32797875967754	0.184185123889168	0.916699281437242
151	FOSL2	10	-1.32702908894677	0.184499060367391	0.916699281437242
152	PKNOX1	33	1.32658246008	0.184646841130638	0.916699281437242
153	ZBTB37	343	1.32642272995547	0.184699713968779	0.916699281437242
154	STAT3	75	1.31267382308384	0.18929288195439	0.916699281437242
155	EBF3	356	-1.31023386655406	0.190116732168881	0.916699281437242
156	ZNF44	136	1.30761389331078	0.19100430215323	0.916699281437242
157	ZNF765	97	1.30737762633828	0.191084492125506	0.916699281437242
158	ZNF429	136	1.30530342964732	0.191789546697778	0.916699281437242
159	NEUROD2	715	1.30515810074713	0.19183901808288	0.916699281437242
160	SP4	55	-1.30424894047507	0.192148718188719	0.916699281437242
161	ZFPM1	224	-1.30233055016129	0.192803412488957	0.916699281437242
162	RORC	925	-1.30188626941914	0.192955266888255	0.916699281437242
163	HES4	299	-1.30156460238189	0.193065266964603	0.916699281437242
164	ZNF3	397	1.30053569865379	0.193417429248654	0.916699281437242
165	ZZZ3	134	-1.2985181997978	0.194109326491356	0.916699281437242
166	MITF	34	-1.29836029665384	0.194163555622527	0.916699281437242
167	ZNF530	165	1.28749863046711	0.197920546645071	0.916699281437242
168	ONECUT1	49	1.2816275525112	0.199973330126847	0.916699281437242
169	ZNF142	464	1.27962925856589	0.200675554705492	0.916699281437242
170	ZNF79	146	1.27691750149801	0.201631374592763	0.916699281437242
171	ZNF675	337	1.27549128555229	0.202135406663121	0.916699281437242
172	HOXB5	424	-1.26922315353181	0.204361485348031	0.916699281437242
173	ZNF620	26	1.26401577113341	0.206224366339924	0.916699281437242
174	THAP10	379	1.25789505300378	0.208429713026045	0.916699281437242
175	NFE2	44	1.25763043988789	0.208525439405235	0.916699281437242
176	ONECUT2	386	1.25537261654337	0.209343525213649	0.916699281437242
177	PAX7	147	1.25355840235796	0.210002558844317	0.916699281437242
178	ZNF519	323	1.25106149609553	0.210912041966019	0.916699281437242
179	REST	12	1.25067413986539	0.211053389022956	0.916699281437242
180	DUXA	374	1.24980921875693	0.211369247683018	0.916699281437242
181	ZNF248	347	1.2497062638351	0.211406868317226	0.916699281437242
182	MYT1L	254	-1.24965217090728	0.211426636288732	0.916699281437242
183	SOX1	316	1.24644243697284	0.212602009704226	0.916699281437242
184	DLX4	360	-1.24574244359637	0.212858966085181	0.916699281437242
185	ARID5A	836	1.24384668735515	0.213555993738198	0.916699281437242
186	HOMEZ	390	1.23979174074301	0.215052433897063	0.916699281437242
187	ESRRB	534	1.23965100617438	0.215104506019638	0.916699281437242
188	ZNF138	342	1.23856832653687	0.21550540388053	0.916699281437242
189	ZFP90	449	1.23612294405568	0.216412867514678	0.916699281437242
190	DLX6	401	1.23579739205718	0.216533884641517	0.916699281437242
191	ZFP28	579	1.23483114705888	0.216893352734379	0.916699281437242
192	ZNF749	175	1.23465219919335	0.216959973055822	0.916699281437242
193	SCRT1	570	1.23462004301142	0.216971946008803	0.916699281437242
194	FOXG1	543	1.23388012356298	0.2172475771018	0.916699281437242
195	NR2C1	752	1.23137175181901	0.21818385707313	0.916699281437242
196	IRX1	26	1.22809883663831	0.219409867704893	0.916699281437242
197	TEAD2	29	1.22070457263932	0.222197895832627	0.916699281437242
198	LHX2	9	-1.22000377568255	0.222463443589377	0.916699281437242
199	GATA3	69	1.21988871550403	0.222507064189101	0.916699281437242
200	ZNF512B	489	1.2192084679701	0.222765078751145	0.916699281437242
201	ZNF561	369	1.21737297636269	0.223462340031011	0.916699281437242
202	ZFP30	152	1.20864732454258	0.226798366779859	0.916699281437242
203	NFIC	27	-1.20783195443372	0.227111907511881	0.916699281437242
204	ARNT2	432	1.20736970955913	0.227289795406961	0.916699281437242
205	STAT5B	16	1.20284146511315	0.229037675398794	0.916699281437242
206	GLI4	880	1.20109921456684	0.229712717680558	0.916699281437242
207	ZNF410	483	1.19686869677298	0.231357736963234	0.916699281437242
208	ZNF239	542	1.19329805403186	0.232752664343657	0.916699281437242
209	ZNF180	263	1.19278920910214	0.232951937277504	0.916699281437242
210	ZSCAN29	377	1.18902334666784	0.234430479938872	0.916699281437242
211	ZC3H8	337	1.18845592859072	0.234653833071043	0.916699281437242
212	ZNF626	93	1.18807628570853	0.2348033562623	0.916699281437242
213	ZNF526	256	-1.18331729948537	0.236683419203441	0.916699281437242
214	ZNF655	562	-1.18294873924097	0.236829463643974	0.916699281437242
215	ZNF611	187	1.18199117153048	0.237209203906501	0.916699281437242
216	JDP2	474	-1.18067783393644	0.237730730376155	0.916699281437242
217	ZNF41	734	1.17956431436899	0.238173543063194	0.916699281437242
218	ZNF354C	309	1.17905091444608	0.238377902532017	0.916699281437242
219	ZNF154	51	1.1782338910048	0.238703374874198	0.916699281437242
220	ZNF425	174	1.17811615026702	0.238750304329713	0.916699281437242
221	ZBTB16	19	-1.1769604675754	0.239211285389787	0.916699281437242
222	FOS	86	-1.1742705395604	0.240286679587019	0.916699281437242
223	ZNF681	147	1.17092163138426	0.24163027935745	0.916699281437242
224	ATOH8	289	-1.16821909866485	0.242718398575115	0.916699281437242
225	ZNF559	105	1.16739135591239	0.243052360354677	0.916699281437242
226	ZFP62	344	1.16708234316899	0.243177117652707	0.916699281437242
227	ZFP91	957	1.16239766655102	0.245073970700409	0.916699281437242
228	ZNF793	242	1.16222419237338	0.245144410191274	0.916699281437242
229	THAP9	181	1.16025084238382	0.245946692296238	0.916699281437242
230	ZNF790	81	-1.1592494892376	0.24635450415956	0.916699281437242
231	ZNF398	321	1.15880328705613	0.246536377358832	0.916699281437242
232	ZNF165	95	1.15782835910966	0.246934087899171	0.916699281437242
233	ZNF236	307	1.1560167604168	0.247674301488765	0.916699281437242
234	ZNF264	584	1.1542985840849	0.248377776812683	0.916699281437242
235	ZBTB6	700	1.15236763688824	0.249170033947073	0.916699281437242
236	NFX1	568	1.15141171800399	0.249562895318683	0.916699281437242
237	ZNF415	90	1.15049667974688	0.249939360946908	0.916699281437242
238	ZNF184	244	1.149585824704	0.250314499331511	0.916699281437242
239	HMG20A	491	1.14890449861794	0.250595362458601	0.916699281437242
240	ZNF487	235	1.14329632459585	0.252915580493456	0.916699281437242
241	GRHL2	73	1.13923517746775	0.254605077027257	0.916699281437242
242	ZNF362	599	1.13689842494296	0.255580750649502	0.916699281437242
243	ZNF621	264	1.13564500872988	0.256105163906642	0.916699281437242
244	ZNF575	457	1.13558197625329	0.25613155561122	0.916699281437242
245	ZNF436	398	1.13538954521841	0.256212138193106	0.916699281437242
246	HMX3	365	1.1348269115401	0.25644784815219	0.916699281437242
247	ZFHX3	415	1.1333723148341	0.257057935212895	0.916699281437242
248	TFEB	705	-1.13304016593318	0.257197386287792	0.916699281437242
249	ZNF658	113	1.13200049989319	0.257634224251112	0.916699281437242
250	ZGLP1	503	1.13012223871863	0.258424720173629	0.916699281437242
251	ZNF439	102	1.12975903497025	0.258577774004394	0.916699281437242
252	HOXD11	366	1.12875813890225	0.258999876061598	0.916699281437242
253	EN1	436	1.12838240813504	0.259158453978227	0.916699281437242
254	CSRNP2	196	-1.12586795761476	0.260221413934681	0.916699281437242
255	ZNF576	745	1.12433243516346	0.260872023299968	0.916699281437242
256	ZNF557	166	1.12347617756343	0.261235312596113	0.916699281437242
257	TSHZ2	520	1.12328206655423	0.261317717795117	0.916699281437242
258	ZKSCAN5	333	1.1227191537798	0.261556790605566	0.916699281437242
259	ZNF814	260	1.1226193012695	0.261599214415107	0.916699281437242
260	ZHX3	492	1.12030566498365	0.262583528826571	0.916699281437242
261	TCF7	59	-1.11853777920758	0.263337380643319	0.916699281437242
262	MYNN	430	1.1182252656249	0.263470796096314	0.916699281437242
263	ZBTB25	320	1.11799370886447	0.2635696802761	0.916699281437242
264	ZSCAN12	180	1.11599206833734	0.264425529755607	0.916699281437242
265	ZNF317	704	1.11249652687702	0.265924722632033	0.916699281437242
266	ZKSCAN4	207	1.10910114292942	0.26738655190855	0.916699281437242
267	ZNF623	330	1.10907001730657	0.267399978062625	0.916699281437242
268	SP5	48	1.10768649720891	0.267997232855331	0.916699281437242
269	PRDM4	672	1.10694470443536	0.268317836194616	0.916699281437242
270	ZNF813	133	1.10550016201844	0.268942924241499	0.916699281437242
271	ZNF280D	559	1.10325236699799	0.269917585760353	0.916699281437242
272	KLF10	113	1.10300280435425	0.270025947316021	0.916699281437242
273	SIM2	16	1.10171465554354	0.270585743473937	0.916699281437242
274	ZNF606	226	1.10036571722597	0.271172809355591	0.916699281437242
275	SPDEF	10	-1.09768696020745	0.272341205685942	0.916699281437242
276	ZNF781	208	1.09661147686831	0.272811268301598	0.916699281437242
277	ZNF140	642	1.09597923583886	0.273087861434938	0.916699281437242
278	E2F8	667	-1.09289734354933	0.274438874769009	0.916699281437242
279	ZNF117	165	1.09205856404664	0.27480736067927	0.916699281437242
280	ZNF100	82	1.09142520864083	0.275085825073974	0.916699281437242
281	JUN	118	-1.09097587447729	0.275283498476864	0.916699281437242
282	HOXA2	337	1.08693271512789	0.277066546815529	0.916699281437242
283	ALX4	395	1.08649387030961	0.277260551367003	0.916699281437242
284	NKX2-1	438	1.08639952950953	0.277302269638163	0.916699281437242
285	HMBOX1	24	1.08464132633574	0.27808054392293	0.916699281437242
286	ZNF443	113	1.07989557192747	0.280188685351318	0.916699281437242
287	ZNF449	518	1.0782823297262	0.280907780300239	0.916699281437242
288	HMX1	367	1.07784871844229	0.281101273909548	0.916699281437242
289	ZNF587	251	1.07746473250314	0.281272698347499	0.916699281437242
290	PRDM6	554	1.07523176134301	0.282270978791071	0.916699281437242
291	E2F1	308	-1.07493926102137	0.282401922821859	0.916699281437242
292	ZNF764	134	1.07479432908424	0.282466819962648	0.916699281437242
293	EVX1	285	1.07454867017084	0.282576843385109	0.916699281437242
294	ZNF75D	233	1.07296333723655	0.283287566130165	0.916699281437242
295	FOXN3	664	1.07176705424578	0.283824674360614	0.916699281437242
296	ZNF773	55	1.07094758127669	0.284192999770465	0.916699281437242
297	ZNF280C	311	1.06624284392779	0.286313879271591	0.916699281437242
298	ZNF7	331	1.06556479420674	0.286620420970373	0.916699281437242
299	DMTF1	586	1.06532952789323	0.286726835055018	0.916699281437242
300	ZNF605	174	1.06404084920588	0.287310194815144	0.916699281437242
301	PEG3	271	1.06329654254466	0.28764749261933	0.916699281437242
302	HEY1	377	-1.06015902027886	0.289072260856263	0.916699281437242
303	ZNF251	371	1.05916280885606	0.289525639453741	0.916699281437242
304	ZNF182	324	1.05807179088601	0.290022713905105	0.916699281437242
305	FOXM1	34	-1.05594661928866	0.290992603523348	0.916699281437242
306	SNAI1	15	-1.05428752705153	0.291751297518737	0.916699281437242
307	TET1	222	-1.05229713982549	0.292663243521039	0.916699281437242
308	NFATC3	1244	1.05066518331892	0.293412392020342	0.916699281437242
309	HMX2	382	1.04873600834273	0.29429963662429	0.916699281437242
310	BCL6B	641	-1.04737958013864	0.294924545779963	0.916699281437242
311	ZNF714	137	1.04642541352711	0.295364664510861	0.916699281437242
312	ZNF563	472	1.04625196354057	0.295444717246881	0.916699281437242
313	ZNF254	166	1.04512349657771	0.29596589572866	0.916699281437242
314	PRDM5	443	-1.04368222800924	0.296632434920876	0.916699281437242
315	TFDP1	12	1.04341198217336	0.2967575264141	0.916699281437242
316	CREBZF	405	1.04102706004861	0.297862989549709	0.916699281437242
317	ZSCAN5A	414	1.04013519674868	0.298277093478207	0.916699281437242
318	TFCP2	12	1.03918991721145	0.298716418814926	0.916699281437242
319	PLAGL2	195	-1.03856438011751	0.299007378993564	0.916699281437242
320	ZNF18	770	1.03713494547071	0.299672971070527	0.916699281437242
321	ZNF333	373	1.03649775100425	0.29996998809912	0.916699281437242
322	POU2AF1	4	-1.03590723848762	0.300245420347358	0.916699281437242
323	NFATC1	34	-1.0349162080943	0.300708044581455	0.916699281437242
324	ZNF624	251	1.03210643058232	0.302022261710416	0.916699281437242
325	GMEB1	743	1.03008523839594	0.302969994083699	0.916699281437242
326	SPIB	55	-1.02930327860644	0.303337183132597	0.916699281437242
327	ZNF641	261	1.02929043748313	0.303343215475138	0.916699281437242
328	PURA	398	1.02907441917978	0.303444705808269	0.916699281437242
329	ZNF331	472	1.02817376730799	0.303868095787	0.916699281437242
330	ETV1	28	1.02787035374401	0.304010816653709	0.916699281437242
331	MSX1	649	-1.02710290188717	0.30437201238878	0.916699281437242
332	NFAT5	828	1.0232354569248	0.306196532187603	0.916699281437242
333	ZNF74	386	1.022078833113	0.306743590480468	0.916699281437242
334	ZNF354A	662	1.02051131870348	0.307486023977862	0.916699281437242
335	ZNF121	744	1.01915284421565	0.308130409743849	0.916699281437242
336	ZNF26	439	1.01895541327822	0.308224134450065	0.916699281437242
337	CREB3	22	1.01835080354732	0.308511272970028	0.916699281437242
338	TCF4	60	1.01813285762333	0.308614822226925	0.916699281437242
339	SRF	10	-1.01670639776736	0.309293121319092	0.916699281437242
340	BACH1	24	-1.0161243103014	0.309570193840888	0.916699281437242
341	SOX3	724	1.01548107230003	0.309876564567013	0.916699281437242
342	GZF1	181	-1.01514522354934	0.310036607028637	0.916699281437242
343	ZNF684	185	1.01484835166598	0.310178121231357	0.916699281437242
344	GLI3	12	-1.01449294243207	0.310347595360311	0.916699281437242
345	HOXC12	373	1.01402083712209	0.310572809617546	0.916699281437242
346	KLF5	77	-1.01361860358424	0.310764777157443	0.916699281437242
347	NKX3-1	10	-1.01281906640805	0.31114659188126	0.916699281437242
348	MEF2B	34	1.01218732064606	0.311448497463593	0.916699281437242
349	ZNF750	426	-1.01214989575652	0.311466388538509	0.916699281437242
350	ZBTB49	78	1.01206689181169	0.311506071228874	0.916699281437242
351	ZNF101	315	1.01133615491495	0.31185556723502	0.916699281437242
352	ZNF480	195	1.00743284129991	0.313726815938878	0.916699281437242
353	ZNF287	442	1.00615126341955	0.314342812170927	0.916699281437242
354	ZNF35	515	1.00609146735445	0.314371572828716	0.916699281437242
355	ZNF616	226	1.00605993067448	0.314386742009708	0.916699281437242
356	PBX1	1222	-1.00543478148775	0.314687538852331	0.916699281437242
357	YY2	382	1.00487660441741	0.314956271203266	0.916699281437242
358	ZNF234	176	1.00473704564677	0.315023484834791	0.916699281437242
359	NEUROD1	31	1.00394744961498	0.315403943841018	0.916699281437242
360	ZNF770	1257	1.00353859267812	0.315601066058245	0.916699281437242
361	IKZF2	180	1.00325288110723	0.315738864211041	0.916699281437242
362	ZNF572	88	1.00013695695479	0.317244233254451	0.916699281437242
363	ZNF266	90	0.999237777358751	0.317679519573359	0.916699281437242
364	SCRT2	381	0.99895247312195	0.317817715055651	0.916699281437242
365	NFIB	312	-0.998783554974123	0.317899554084721	0.916699281437242
366	ZIC1	816	0.997885691631851	0.318334790999203	0.916699281437242
367	ZSCAN4	368	0.995194866401901	0.319641498094482	0.916699281437242
368	ZNF841	368	0.994572502137488	0.319944226917125	0.916699281437242
369	ZNF43	176	0.994210288335106	0.320120500313035	0.916699281437242
370	ZNF320	554	0.993583974074866	0.320425449496685	0.916699281437242
371	ZNF529	369	0.991839606701696	0.321275773560322	0.916699281437242
372	ZNF441	155	0.991386404859804	0.321496936135185	0.916699281437242
373	NR1H4	22	-0.990635603117557	0.321863546228462	0.916699281437242
374	ZNF469	461	-0.990473640949119	0.321942666743551	0.916699281437242
375	PAX1	368	0.989950713915171	0.322198209696511	0.916699281437242
376	NFXL1	420	0.98768033595139	0.323309227897336	0.916699281437242
377	NFYA	10	-0.98710561262834	0.323590866571438	0.916699281437242
378	ZNF556	192	0.986267509638232	0.324001858861128	0.916699281437242
379	TGIF1	923	0.985664486956605	0.324297781771565	0.916699281437242
380	PPARA	31	0.98524336813525	0.324504542858094	0.916699281437242
381	ZNF407	394	0.983654468045119	0.325285434265036	0.916699281437242
382	ZNF713	72	0.978939916718717	0.327609667692222	0.916699281437242
383	ATF4	15	0.978744547010168	0.327706215306095	0.916699281437242
384	ELF3	49	-0.977689248726061	0.328228040803282	0.916699281437242
385	HSF2	736	0.976097165058834	0.329016316102638	0.916699281437242
386	ERG	12	0.973783823142944	0.330163886889197	0.916699281437242
387	POU3F4	525	0.973724888226676	0.33019315631829	0.916699281437242
388	HNF4G	54	0.966348709244585	0.333869720131331	0.916699281437242
389	FOXB1	359	0.960437568416642	0.336835037956553	0.916699281437242
390	EVX2	643	0.956628559036176	0.338754768686404	0.916699281437242
391	ZNF77	41	0.954558802362219	0.339800859353922	0.916699281437242
392	ZNF324	628	0.953722477629351	0.340224139159132	0.916699281437242
393	IKZF3	404	0.952736511720957	0.340723589006429	0.916699281437242
394	ZNF585A	207	0.952164230993307	0.341013698218295	0.916699281437242
395	MYC	368	-0.948935330413339	0.342653504090513	0.916699281437242
396	NFIL3	11	-0.947282203150028	0.343494997013146	0.916699281437242
397	BATF3	1142	-0.946502301855914	0.343892448762509	0.916699281437242
398	ZNF136	571	0.945556682904479	0.344374746883615	0.916699281437242
399	ZNF133	388	0.945353130354688	0.344478622102296	0.916699281437242
400	ZNF701	186	0.942939016809161	0.345712096467592	0.916699281437242
401	ZNF784	349	0.942350921594425	0.34601300542183	0.916699281437242
402	ZNF200	214	0.93974441593742	0.347348676376129	0.916699281437242
403	ZNF599	246	0.937955142811903	0.348267463005704	0.916699281437242
404	OTX1	425	0.936095615796	0.349223960138135	0.916699281437242
405	RARB	57	-0.936051881317096	0.349246476188353	0.916699281437242
406	ZNF618	475	0.935880858340083	0.349334533691018	0.916699281437242
407	HES7	202	0.933263280119523	0.350684049248761	0.916699281437242
408	ZNF256	37	0.930101297463444	0.35231863907556	0.916699281437242
409	HOXC4	68	0.929283744166695	0.352742057404389	0.916699281437242
